initial: all - diverse_no_blind_all
[2022-04-11 06:28:57.061859]Total energy: 16863093.437491387
[2022-04-11 06:29:58.377903]Total energy: 16840665.6203455
[2022-04-11 06:31:21.463141]Total energy: 16841412.224277265
[2022-04-11 06:32:38.674971]Total energy: 16823537.093343798
[2022-04-11 06:33:40.259625]Total energy: 16841347.514917057
[2022-04-11 06:34:40.861080]Total energy: 16829142.762770176
[2022-04-11 06:35:40.780929]Total energy: 16864945.929524116
[2022-04-11 06:36:43.408528]Total energy: 16844854.952636722
[2022-04-11 06:37:43.167436]Total energy: 16862431.567966178
[2022-04-11 06:38:43.325771]Total energy: 16850849.11070499
[2022-04-11 06:39:45.452375]Total energy: 16830667.136470336
[2022-04-11 06:40:52.247924]Total energy: 16854450.563048083
[2022-04-11 06:42:08.870755]Total energy: 16860492.297420375
[2022-04-11 06:43:26.618968]Total energy: 16834576.248372808
[2022-04-11 06:44:32.189786]Total energy: 16835794.3614533
[2022-04-11 06:45:32.518304]Total energy: 16826470.509349562
[2022-04-11 06:46:31.517606]Total energy: 16839903.717182916
[2022-04-11 06:47:31.275208]Total energy: 16832871.65220452
[2022-04-11 06:48:30.035717]Total energy: 16838198.965357073
[2022-04-11 06:49:29.452962]Total energy: 16840535.38885233
[2022-04-11 06:50:49.414431]Total energy: 16837274.867815807
[2022-04-11 06:52:13.543306]Total energy: 16863875.11570379
[2022-04-11 06:53:16.253964]Total energy: 16822154.697241567
[2022-04-11 06:54:15.279444]Total energy: 16841749.869157825
[2022-04-11 06:55:19.816471]Total energy: 16836121.194246646
[2022-04-11 06:56:21.817585]Total energy: 16837941.702092692
[2022-04-11 06:57:23.282389]Total energy: 16837711.084228467
[2022-04-11 06:58:27.896550]Total energy: 16829120.769847278
[2022-04-11 06:59:31.882212]Total energy: 16842302.5140065
[2022-04-11 07:00:39.106584]Total energy: 16825504.192741923
[2022-04-11 07:01:45.097493]Total energy: 16825217.741407283
[2022-04-11 07:02:49.278357]Total energy: 16832140.06667189
[2022-04-11 07:03:52.884748]Total energy: 16841987.70159412
[2022-04-11 07:04:54.311316]Total energy: 16834233.37719551
[2022-04-11 07:05:58.678135]Total energy: 16831518.849387188
[2022-04-11 07:07:01.793622]Total energy: 16846084.469503324
[2022-04-11 07:08:02.036962]Total energy: 16838108.020322002
[2022-04-11 07:09:04.806103]Total energy: 16855053.426043373
[2022-04-11 07:10:05.880005]Total energy: 16848364.560615364
[2022-04-11 07:11:22.679489]Total energy: 16849303.733803377
[2022-04-11 07:12:31.865479]Total energy: 16836059.734438512
[2022-04-11 07:13:33.466293]Total energy: 16829858.88157375
[2022-04-11 07:14:34.332928]Total energy: 16836972.10503065
[2022-04-11 07:15:36.263600]Total energy: 16865317.117461424
[2022-04-11 07:16:38.695967]Total energy: 16854780.94670841
[2022-04-11 07:17:41.085372]Total energy: 16826462.4743078
[2022-04-11 07:18:42.215025]Total energy: 16846526.27844533
[2022-04-11 07:19:43.031370]Total energy: 16865034.675999135
[2022-04-11 07:20:52.568090]Total energy: 16828282.168823283
[2022-04-11 07:22:01.486969]Total energy: 16835219.814728078
[2022-04-11 07:23:04.834023]Total energy: 16832035.64344625
[2022-04-11 07:24:06.014640]Total energy: 16840971.007189065
[2022-04-11 07:25:08.095977]Total energy: 16843366.71789952
[2022-04-11 07:26:09.041631]Total energy: 16861695.267117936
[2022-04-11 07:27:10.155297]Total energy: 16866289.90505175
[2022-04-11 07:28:11.171715]Total energy: 16855710.510134313
[2022-04-11 07:29:12.408813]Total energy: 16820116.417231325
[2022-04-11 07:30:14.114690]Total energy: 16830592.76904683
[2022-04-11 07:31:26.220207]Total energy: 16839048.895157903
[2022-04-11 07:32:41.482215]Total energy: 16830453.673024092
[2022-04-11 07:33:43.522238]Total energy: 16860859.44693331
[2022-04-11 07:34:45.861385]Total energy: 16823152.452719327
[2022-04-11 07:35:49.284306]Total energy: 16826818.2091348
[2022-04-11 07:36:53.227010]Total energy: 16845978.997211076
[2022-04-11 07:37:54.125266]Total energy: 16840746.1879913
[2022-04-11 07:38:57.548504]Total energy: 16835782.866441023
[2022-04-11 07:40:00.604728]Total energy: 16822588.434784025
[2022-04-11 07:41:24.061030]Total energy: 16847796.724507425
[2022-04-11 07:42:41.369250]Total energy: 16844220.186797153
[2022-04-11 07:44:00.774547]Total energy: 16830159.737302955
[2022-04-11 07:45:17.469139]Total energy: 16833856.379104737
[2022-04-11 07:46:24.374162]Total energy: 16841036.662345212
[2022-04-11 07:47:25.297549]Total energy: 16839404.427645203
[2022-04-11 07:48:26.285316]Total energy: 16837550.38891
[2022-04-11 07:49:27.347793]Total energy: 16837832.06561295
[2022-04-11 07:50:37.268427]Total energy: 16851943.004623342
[2022-04-11 07:51:57.060353]Total energy: 16831759.570340667
[2022-04-11 07:53:13.023691]Total energy: 16833259.802848823
[2022-04-11 07:54:14.028744]Total energy: 16834725.11398383
[2022-04-11 07:55:14.556453]Total energy: 16835462.86786775
[2022-04-11 07:56:15.539525]Total energy: 16840110.344263285
[2022-04-11 07:57:16.075378]Total energy: 16858306.575281065
[2022-04-11 07:58:17.339572]Total energy: 16839879.631401308
[2022-04-11 07:59:19.007314]Total energy: 16832585.523960833
[2022-04-11 08:00:21.723244]Total energy: 16827896.140827272
[2022-04-11 08:01:38.082826]Total energy: 16854257.795262918
[2022-04-11 08:02:50.951575]Total energy: 16832328.10955084
[2022-04-11 08:03:55.570083]Total energy: 16839933.687689982
[2022-04-11 08:04:58.600754]Total energy: 16835771.126183275
[2022-04-11 08:06:00.970384]Total energy: 16825744.51806057
[2022-04-11 08:07:03.811136]Total energy: 16844276.32176322
[2022-04-11 08:08:05.931220]Total energy: 16829437.75060027
[2022-04-11 08:09:08.882791]Total energy: 16825569.145462107
[2022-04-11 08:10:11.662184]Total energy: 16835641.3302539
[2022-04-11 08:11:24.092812]Total energy: 16832654.046103094
[2022-04-11 08:12:41.023142]Total energy: 16841045.87890368
[2022-04-11 08:13:59.336924]Total energy: 16834622.123416737
[2022-04-11 08:15:00.844279]Total energy: 16848476.116293855
[2022-04-11 08:16:02.391474]Total energy: 16861548.37613295
[2022-04-11 08:17:03.756162]Total energy: 16852681.61175111
[2022-04-11 08:18:05.127001]Total energy: 16832653.452979837
[2022-04-11 08:19:06.469315]Total energy: 16841233.871411037
[2022-04-11 08:20:07.378333]Total energy: 16828005.494278852
[2022-04-11 08:21:27.973248]Total energy: 16836170.580598556
[2022-04-11 08:22:55.391954]Total energy: 16837542.89961484
[2022-04-11 08:24:05.142961]Total energy: 16847089.258180562
[2022-04-11 08:25:07.893108]Total energy: 16835541.935182594
[2022-04-11 08:26:10.953835]Total energy: 16842299.75347295
[2022-04-11 08:27:13.759478]Total energy: 16844127.7570569
[2022-04-11 08:28:18.860392]Total energy: 16823215.38418427
[2022-04-11 08:29:22.007419]Total energy: 16847670.59548578
[2022-04-11 08:30:32.646919]Total energy: 16853264.308953818
[2022-04-11 08:31:50.832036]Total energy: 16837394.12354666
[2022-04-11 08:33:06.306377]Total energy: 16842518.564719804
[2022-04-11 08:34:17.660474]Total energy: 16830382.018858116
[2022-04-11 08:35:20.441872]Total energy: 16850079.893505517
[2022-04-11 08:36:22.417475]Total energy: 16842951.787443943
[2022-04-11 08:37:26.567324]Total energy: 16846710.066773593
[2022-04-11 08:38:28.797668]Total energy: 16845021.140893064
[2022-04-11 08:39:30.334848]Total energy: 16835749.269045897
[2022-04-11 08:40:54.037424]Total energy: 16827448.876999795
[2022-04-11 08:42:23.680255]Total energy: 16841687.94916024
[2022-04-11 08:43:24.852287]Total energy: 16836311.73303275
[2022-04-11 08:44:28.845651]Total energy: 16839777.86492352
[2022-04-11 08:45:30.604921]Total energy: 16844462.234649476
[2022-04-11 08:46:32.469544]Total energy: 16855605.1571272
[2022-04-11 08:47:33.509533]Total energy: 16842095.83070832
[2022-04-11 08:48:34.624205]Total energy: 16835036.110085618
[2022-04-11 08:49:35.316155]Total energy: 16838703.241136834
[2022-04-11 08:50:56.682891]Total energy: 16819741.45739052
[2022-04-11 08:52:25.549963]Total energy: 16842099.05140681
[2022-04-11 08:53:30.185255]Total energy: 16839760.105083115
[2022-04-11 08:54:31.332559]Total energy: 16826709.053183187
[2022-04-11 08:55:35.884270]Total energy: 16819825.4825076
[2022-04-11 08:56:40.991418]Total energy: 16832854.853091646
[2022-04-11 08:57:43.891953]Total energy: 16847093.046644714
[2022-04-11 08:58:47.774549]Total energy: 16862922.554612633
[2022-04-11 08:59:50.115479]Total energy: 16831252.26061706
[2022-04-11 09:01:09.581380]Total energy: 16837636.82878136
[2022-04-11 09:02:20.266635]Total energy: 16839858.46070767
[2022-04-11 09:03:23.652515]Total energy: 16839072.21206127
[2022-04-11 09:04:26.016702]Total energy: 16860552.46390653
[2022-04-11 09:05:31.772451]Total energy: 16865855.198729526
[2022-04-11 09:06:34.916384]Total energy: 16839761.748927567
[2022-04-11 09:07:41.338416]Total energy: 16836240.939888276
[2022-04-11 09:08:43.866525]Total energy: 16834830.223243296
[2022-04-11 09:09:46.790101]Total energy: 16827907.322989985
[2022-04-11 09:11:09.764526]Total energy: 16842726.466843624
[2022-04-11 09:12:27.408106]Total energy: 16832068.656567223
[2022-04-11 09:13:29.256600]Total energy: 16825039.387163416
[2022-04-11 09:14:33.657395]Total energy: 16850376.590004206
[2022-04-11 09:15:36.335095]Total energy: 16833898.55036558
[2022-04-11 09:16:38.561352]Total energy: 16839167.12146995
[2022-04-11 09:17:40.804433]Total energy: 16857406.857872974
[2022-04-11 09:18:52.869380]Total energy: 16849454.378887903
[2022-04-11 09:19:58.230460]Total energy: 16836762.160770092
[2022-04-11 09:21:22.801061]Total energy: 16858510.54299309
[2022-04-11 09:22:49.133736]Total energy: 16831500.122346725
[2022-04-11 09:24:09.595416]Total energy: 16834407.69554037
[2022-04-11 09:25:25.786545]Total energy: 16847572.055068355
[2022-04-11 09:26:27.587073]Total energy: 16838832.79048349
[2022-04-11 09:27:28.636788]Total energy: 16851604.899515226
[2022-04-11 09:28:29.543398]Total energy: 16827346.807014257
[2022-04-11 09:29:30.685982]Total energy: 16808610.649617795
[2022-04-11 09:30:59.115021]Total energy: 16817061.06788298
[2022-04-11 09:32:23.008493]Total energy: 16845653.500045627
[2022-04-11 09:33:34.680896]Total energy: 16840654.523536224
[2022-04-11 09:34:43.534418]Total energy: 16846770.571815185
[2022-04-11 09:35:44.749572]Total energy: 16836160.204408303
[2022-04-11 09:36:45.465522]Total energy: 16848706.528959144
[2022-04-11 09:37:48.434302]Total energy: 16854414.047296345
[2022-04-11 09:38:49.501311]Total energy: 16848143.32944864
[2022-04-11 09:39:50.537117]Total energy: 16847631.86768303
[2022-04-11 09:41:11.178407]Total energy: 16832565.840049457
[2022-04-11 09:42:35.360696]Total energy: 16852323.130287066
[2022-04-11 09:43:42.959516]Total energy: 16846889.67347663
[2022-04-11 09:44:43.093911]Total energy: 16844022.52740324
[2022-04-11 09:45:43.666037]Total energy: 16836188.86175532
[2022-04-11 09:46:44.231513]Total energy: 16844620.42804482
[2022-04-11 09:47:44.921675]Total energy: 16842057.634365577
[2022-04-11 09:48:45.197638]Total energy: 16823966.11982127
[2022-04-11 09:49:45.346209]Total energy: 16849870.55316573
[2022-04-11 09:51:08.963597]Total energy: 16824624.827143613
[2022-04-11 09:52:28.577524]Total energy: 16826121.530280396
[2022-04-11 09:53:29.073158]Total energy: 16826621.340577893
[2022-04-11 09:54:29.935082]Total energy: 16831808.79795494
[2022-04-11 09:55:31.495868]Total energy: 16837021.67592199
[2022-04-11 09:56:33.174011]Total energy: 16836860.664114773
[2022-04-11 09:57:34.134056]Total energy: 16833561.999087118
[2022-04-11 09:58:36.979471]Total energy: 16838975.793355417
[2022-04-11 09:59:38.903679]Total energy: 16841449.500732645
[2022-04-11 10:00:58.661455]Total energy: 16822706.90668145
[2022-04-11 10:02:15.016216]Total energy: 16838982.831090488
[2022-04-11 10:03:18.498548]Total energy: 16841544.723760683
[2022-04-11 10:04:20.307150]Total energy: 16849886.493204284
[2022-04-11 10:05:21.642501]Total energy: 16838223.474689364
[2022-04-11 10:06:22.787905]Total energy: 16846408.70855031
[2022-04-11 10:07:24.933840]Total energy: 16841941.75533864
[2022-04-11 10:08:26.245978]Total energy: 16852116.673461907
[2022-04-11 10:09:29.945007]Total energy: 16822920.398566753
[2022-04-11 10:10:52.932697]Total energy: 16820201.779832844
[2022-04-11 10:12:15.503017]Total energy: 16831990.330047842
[2022-04-11 10:13:18.324744]Total energy: 16836483.425677128
[2022-04-11 10:14:28.825220]Total energy: 16836680.18546385
[2022-04-11 10:15:32.634023]Total energy: 16853189.23115596
[2022-04-11 10:16:41.506285]Total energy: 16843834.377808258
[2022-04-11 10:17:43.733932]Total energy: 16824636.472163748
[2022-04-11 10:18:45.004867]Total energy: 16841549.20774175
[2022-04-11 10:19:51.441337]Total energy: 16847840.90106166
[2022-04-11 10:21:19.331380]Total energy: 16847383.24327296
[2022-04-11 10:22:32.772321]Total energy: 16843346.09000585
[2022-04-11 10:23:39.266119]Total energy: 16824262.851409074
[2022-04-11 10:24:46.195241]Total energy: 16850217.337902367
[2022-04-11 10:25:50.979652]Total energy: 16840373.010526933
[2022-04-11 10:26:52.671542]Total energy: 16838172.816567812
[2022-04-11 10:27:57.765377]Total energy: 16831948.959818378
[2022-04-11 10:29:01.296297]Total energy: 16842365.854154225
[2022-04-11 10:30:03.347702]Total energy: 16836914.085623883
[2022-04-11 10:31:23.148285]Total energy: 16853651.69354842
[2022-04-11 10:32:36.260358]Total energy: 16850192.031613033
[2022-04-11 10:33:37.708497]Total energy: 16842639.922027525
[2022-04-11 10:34:40.905887]Total energy: 16837209.114188842
[2022-04-11 10:35:44.694025]Total energy: 16840505.564319342
[2022-04-11 10:36:48.514840]Total energy: 16828227.241580572
[2022-04-11 10:37:49.956857]Total energy: 16831367.606660586
[2022-04-11 10:38:53.259395]Total energy: 16861026.894555114
[2022-04-11 10:39:55.566823]Total energy: 16858520.4865222
[2022-04-11 10:41:14.955641]Total energy: 16820476.843740787
[2022-04-11 10:42:23.669146]Total energy: 16834571.167530023
[2022-04-11 10:43:28.735943]Total energy: 16839617.65247238
[2022-04-11 10:44:32.828597]Total energy: 16837141.57173791
[2022-04-11 10:45:35.598435]Total energy: 16822277.827950142
[2022-04-11 10:46:38.328991]Total energy: 16852947.78591126
[2022-04-11 10:47:40.179855]Total energy: 16831592.32287133
[2022-04-11 10:48:41.474180]Total energy: 16846340.53003974
[2022-04-11 10:49:45.011269]Total energy: 16852259.090697847
[2022-04-11 10:50:52.505502]Total energy: 16822757.593451086
[2022-04-11 10:52:02.356870]Total energy: 16843159.84848376
[2022-04-11 10:53:03.943059]Total energy: 16850845.715227004
[2022-04-11 10:54:06.069089]Total energy: 16826298.67424298
[2022-04-11 10:55:13.925995]Total energy: 16839961.291875623
[2022-04-11 10:56:22.324629]Total energy: 16841015.976747446
[2022-04-11 10:57:23.794170]Total energy: 16842795.21590646
[2022-04-11 10:58:25.612466]Total energy: 16840597.726434283
[2022-04-11 10:59:29.434467]Total energy: 16820470.740578983
[2022-04-11 11:00:45.844802]Total energy: 16860304.387344826
[2022-04-11 11:01:54.721033]Total energy: 16827178.050759017
[2022-04-11 11:03:03.995208]Total energy: 16841245.518066764
[2022-04-11 11:04:10.770115]Total energy: 16830058.34156637
[2022-04-11 11:06:47.769970]Total energy: 16823275.66570812
[2022-04-11 11:13:59.762216]Total energy: 16841041.042939436
[2022-04-11 11:15:09.123404]Total energy: 16854397.14514051
[2022-04-11 11:16:11.774203]Total energy: 16830887.926121555
[2022-04-11 11:17:14.732507]Total energy: 16847543.106441773
[2022-04-11 11:18:16.621180]Total energy: 16861671.167177033
[2022-04-11 11:19:18.256785]Total energy: 16828746.007864226
[2022-04-11 11:20:19.838119]Total energy: 16844670.45519849
[2022-04-11 11:21:26.026630]Total energy: 16825417.16422516
[2022-04-11 11:22:32.360482]Total energy: 16835152.543489717
[2022-04-11 11:23:34.342691]Total energy: 16836293.15505897
[2022-04-11 11:24:36.249419]Total energy: 16843749.876477502
[2022-04-11 11:25:38.054805]Total energy: 16824502.958590392
[2022-04-11 11:26:40.129872]Total energy: 16829199.758739524
[2022-04-11 11:27:42.591037]Total energy: 16827299.86345295
[2022-04-11 11:28:44.568343]Total energy: 16857424.546670992
[2022-04-11 11:29:45.950173]Total energy: 16817484.922652896
[2022-04-11 11:31:06.158894]Total energy: 16853286.9137241
[2022-04-11 11:32:14.787143]Total energy: 16831476.117767487
[2022-04-11 11:33:16.334860]Total energy: 16834662.314655386
[2022-04-11 11:34:18.639841]Total energy: 16841698.204505876
[2022-04-11 11:35:21.368807]Total energy: 16856348.41589787
[2022-04-11 11:36:35.901645]Total energy: 16832994.919029538
[2022-04-11 11:37:36.302236]Total energy: 16835929.77573713
[2022-04-11 11:38:37.581693]Total energy: 16828473.11874285
[2022-04-11 11:39:41.324689]Total energy: 16853063.927470613
[2022-04-11 11:41:00.788576]Total energy: 16821320.134508625
[2022-04-11 11:42:12.650862]Total energy: 16823857.622729138
[2022-04-11 11:43:20.536585]Total energy: 16825724.468930922
[2022-04-11 11:44:22.326483]Total energy: 16839093.380679637
[2022-04-11 11:45:24.332173]Total energy: 16849468.854473572
[2022-04-11 11:46:26.053974]Total energy: 16825340.08413808
[2022-04-11 11:47:29.147313]Total energy: 16842091.142864864
[2022-04-11 11:48:34.411320]Total energy: 16846967.937609572
[2022-04-11 11:49:35.673402]Total energy: 16837569.359439585
[2022-04-11 11:51:03.602879]Total energy: 16846099.62006538
[2022-04-11 11:52:19.244177]Total energy: 16816141.103062402
[2022-04-11 11:53:34.691004]Total energy: 16844635.24688141
[2022-04-11 11:54:38.807355]Total energy: 16836471.39083505
[2022-04-11 11:55:41.295777]Total energy: 16839104.05217156
[2022-04-11 11:56:43.629903]Total energy: 16842876.792746335
[2022-04-11 11:57:49.834024]Total energy: 16842123.180833768
[2022-04-11 11:58:54.653494]Total energy: 16846211.301311895
[2022-04-11 11:59:57.474641]Total energy: 16846489.05652993
[2022-04-11 12:01:16.606633]Total energy: 16849828.496401194
[2022-04-11 12:02:27.560003]Total energy: 16828294.401382282
[2022-04-11 12:03:30.277957]Total energy: 16840293.69246975
[2022-04-11 12:04:33.958509]Total energy: 16846050.204413164
[2022-04-11 12:05:35.807876]Total energy: 16848090.25290189
[2022-04-11 12:06:37.458109]Total energy: 16839796.132112544
[2022-04-11 12:07:38.757912]Total energy: 16826425.40354563
[2022-04-11 12:08:40.204178]Total energy: 16825968.786391154
[2022-04-11 12:09:46.536572]Total energy: 16844936.686742462
[2022-04-11 12:11:09.909777]Total energy: 16823242.869230673
[2022-04-11 12:12:26.260381]Total energy: 16857859.215861417
[2022-04-11 12:13:28.529657]Total energy: 16846555.322378125
[2022-04-11 12:14:29.826760]Total energy: 16834567.945438307
[2022-04-11 12:15:31.412605]Total energy: 16844752.647859186
[2022-04-11 12:16:33.467931]Total energy: 16847341.836037662
[2022-04-11 12:17:35.626363]Total energy: 16841768.411951296
[2022-04-11 12:18:37.749654]Total energy: 16847892.231508333
[2022-04-11 12:19:40.512790]Total energy: 16839009.801983293
[2022-04-11 12:20:51.173726]Total energy: 16833718.322026785
[2022-04-11 12:21:59.572797]Total energy: 16819882.548445337
[2022-04-11 12:23:00.848021]Total energy: 16846338.00443805
[2022-04-11 12:24:01.630617]Total energy: 16832616.00026122
[2022-04-11 12:25:04.901831]Total energy: 16826685.420126688
[2022-04-11 12:26:08.219346]Total energy: 16836033.815323215
[2022-04-11 12:27:11.691781]Total energy: 16829771.833257064
[2022-04-11 12:28:13.218180]Total energy: 16819174.11939318
[2022-04-11 12:29:14.601509]Total energy: 16853290.55592651
[2022-04-11 12:30:16.501648]Total energy: 16827680.73133752
[2022-04-11 12:31:36.949718]Total energy: 16843404.577700984
[2022-04-11 12:32:49.352879]Total energy: 16820638.488952707
[2022-04-11 12:33:51.463554]Total energy: 16836549.3099692
[2022-04-11 12:34:53.165825]Total energy: 16839875.965922657
[2022-04-11 12:35:55.542680]Total energy: 16839428.996811103
[2022-04-11 12:36:58.998483]Total energy: 16819705.824824236
[2022-04-11 12:38:01.008628]Total energy: 16838642.39135938
[2022-04-11 12:39:02.855723]Total energy: 16848311.338240683
[2022-04-11 12:40:04.883787]Total energy: 16817788.639661398
[2022-04-11 12:41:09.882494]Total energy: 16845757.85276053
[2022-04-11 12:42:12.121832]Total energy: 16817114.286591407
[2022-04-11 12:43:13.797396]Total energy: 16853532.32322184
[2022-04-11 12:44:15.781617]Total energy: 16822850.051017832
[2022-04-11 12:45:17.625775]Total energy: 16848872.391688116
[2022-04-11 12:46:19.582343]Total energy: 16840882.91262446
[2022-04-11 12:47:24.668061]Total energy: 16836650.530845635
[2022-04-11 12:48:26.865284]Total energy: 16843285.141004045
[2022-04-11 12:49:27.983773]Total energy: 16824247.986401692
[2022-04-11 12:50:51.245258]Total energy: 16812007.752836537
[2022-04-11 12:52:16.652364]Total energy: 16840890.88657048
[2022-04-11 12:53:27.896936]Total energy: 16838442.703764286
[2022-04-11 12:54:30.459103]Total energy: 16830660.299068652
[2022-04-11 12:55:31.805473]Total energy: 16836305.9904621
[2022-04-11 12:56:34.382909]Total energy: 16846887.48204188
[2022-04-11 12:57:39.098011]Total energy: 16839138.665443208
[2022-04-11 12:58:40.745948]Total energy: 16835304.16840039
[2022-04-11 12:59:41.856997]Total energy: 16860070.957305625
[2022-04-11 13:00:50.011486]Total energy: 16811322.55425896
[2022-04-11 13:01:59.589012]Total energy: 16829229.107302364
[2022-04-11 13:03:00.836233]Total energy: 16841483.482965894
[2022-04-11 13:04:07.531940]Total energy: 16836914.405369155
[2022-04-11 13:05:11.731796]Total energy: 16820823.027377415
[2022-04-11 13:06:12.924660]Total energy: 16843479.49079312
[2022-04-11 13:07:14.616701]Total energy: 16830876.993660957
[2022-04-11 13:08:17.206647]Total energy: 16816748.0393284
[2022-04-11 13:09:22.326991]Total energy: 16835784.36854336
[2022-04-11 13:10:38.484220]Total energy: 16820848.63358152
[2022-04-11 13:12:04.068979]Total energy: 16830927.73459642
[2022-04-11 13:13:23.387346]Total energy: 16832214.986697838
[2022-04-11 13:14:32.461716]Total energy: 16823561.67555697
[2022-04-11 13:15:34.690701]Total energy: 16849083.469558038
[2022-04-11 13:16:37.347414]Total energy: 16836812.360433258
[2022-04-11 13:17:39.338642]Total energy: 16828417.950918272
[2022-04-11 13:18:41.752657]Total energy: 16832339.068123735
[2022-04-11 13:19:44.002162]Total energy: 16839898.8642042
[2022-04-11 13:20:52.843883]Total energy: 16828307.090268854
[2022-04-11 13:22:00.355031]Total energy: 16823735.415258504
[2022-04-11 13:23:02.904906]Total energy: 16838220.99051617
[2022-04-11 13:24:06.745413]Total energy: 16840284.96203724
[2022-04-11 13:25:09.141767]Total energy: 16839703.34697016
[2022-04-11 13:26:17.108083]Total energy: 16860593.058558907
[2022-04-11 13:27:18.863471]Total energy: 16837055.577880528
[2022-04-11 13:28:20.345984]Total energy: 16835630.480232965
[2022-04-11 13:29:22.264781]Total energy: 16827121.348938588
[2022-04-11 13:30:25.588909]Total energy: 16831432.566711176
[2022-04-11 13:31:36.977660]Total energy: 16839529.518842902
[2022-04-11 13:32:40.385523]Total energy: 16828885.74596321
[2022-04-11 13:33:43.795962]Total energy: 16827300.226615123
[2022-04-11 13:34:48.358925]Total energy: 16840499.636773217
[2022-04-11 13:35:50.357423]Total energy: 16848361.330575183
[2022-04-11 13:36:53.159969]Total energy: 16856857.653867625
[2022-04-11 13:37:55.504216]Total energy: 16843029.753022112
[2022-04-11 13:38:58.395100]Total energy: 16829711.407856695
[2022-04-11 13:40:01.289056]Total energy: 16842162.71628364
[2022-04-11 13:41:11.285278]Total energy: 16838436.77697571
[2022-04-11 13:42:25.133895]Total energy: 16833229.556304213
[2022-04-11 13:43:28.595946]Total energy: 16844595.365700603
[2022-04-11 13:44:33.381042]Total energy: 16837546.565185934
[2022-04-11 13:45:36.975250]Total energy: 16844575.774256386
[2022-04-11 13:46:39.757693]Total energy: 16847895.577597674
[2022-04-11 13:47:41.830839]Total energy: 16838800.70451208
[2022-04-11 13:48:43.799267]Total energy: 16842992.966237064
[2022-04-11 13:49:45.304776]Total energy: 16848879.913104963
[2022-04-11 13:50:58.495576]Total energy: 16819111.672937334
[2022-04-11 13:52:03.905008]Total energy: 16840382.716942646
[2022-04-11 13:53:11.237950]Total energy: 16847431.85743504
[2022-04-11 13:54:12.671119]Total energy: 16830623.037849393
[2022-04-11 13:55:13.598668]Total energy: 16848753.563645117
[2022-04-11 13:56:15.659428]Total energy: 16854549.028442316
[2022-04-11 13:57:17.884346]Total energy: 16841285.410869393
[2022-04-11 13:58:23.534576]Total energy: 16855412.360816173
[2022-04-11 13:59:26.910550]Total energy: 16823360.14532627
[2022-04-11 14:00:40.105196]Total energy: 16850868.363015536
[2022-04-11 14:01:47.641795]Total energy: 16839271.657425165
[2022-04-11 14:02:51.533752]Total energy: 16833749.272646025
[2022-04-11 14:03:52.413343]Total energy: 16821681.796269722
[2022-04-11 14:04:53.532832]Total energy: 16825264.377852187
[2022-04-11 14:05:54.734801]Total energy: 16846599.43206883
[2022-04-11 14:06:58.127163]Total energy: 16833835.91290832
[2022-04-11 14:08:01.911904]Total energy: 16856976.760177094
[2022-04-11 14:09:04.039033]Total energy: 16832036.395001087
[2022-04-11 14:10:08.356891]Total energy: 16828957.839709874
[2022-04-11 14:11:13.688385]Total energy: 16849044.10579325
[2022-04-11 14:12:15.543786]Total energy: 16839706.22802813
[2022-04-11 14:13:18.826140]Total energy: 16840418.675708957
[2022-04-11 14:14:23.393097]Total energy: 16816427.07004135
[2022-04-11 14:15:26.093590]Total energy: 16838076.91718703
[2022-04-11 14:16:27.561322]Total energy: 16838210.914332394
[2022-04-11 14:17:29.370627]Total energy: 16847139.010020133
[2022-04-11 14:18:30.642856]Total energy: 16832302.6645975
[2022-04-11 14:19:31.546448]Total energy: 16838184.04759174
[2022-04-11 14:20:51.230562]Total energy: 16830800.210486185
[2022-04-11 14:21:56.794928]Total energy: 16831309.511483476
[2022-04-11 14:22:58.241470]Total energy: 16828375.40577843
[2022-04-11 14:23:59.720384]Total energy: 16843037.05853437
[2022-04-11 14:25:01.578725]Total energy: 16839411.1945105
[2022-04-11 14:26:03.783455]Total energy: 16842765.819775596
[2022-04-11 14:27:04.916702]Total energy: 16827982.168756064
[2022-04-11 14:28:07.638098]Total energy: 16835198.501399755
[2022-04-11 14:29:09.214065]Total energy: 16839294.54793995
[2022-04-11 14:30:11.086294]Total energy: 16853490.926491372
[2022-04-11 14:31:12.429428]Total energy: 16823830.38631987
[2022-04-11 14:32:16.130378]Total energy: 16840715.994468603
[2022-04-11 14:33:18.676796]Total energy: 16823588.482000113
[2022-04-11 14:34:20.786347]Total energy: 16831172.989337765
[2022-04-11 14:35:22.258667]Total energy: 16840578.82217518
[2022-04-11 14:36:25.065500]Total energy: 16839737.147246182
[2022-04-11 14:37:27.851725]Total energy: 16836885.7200813
[2022-04-11 14:38:30.156985]Total energy: 16821993.936373685
[2022-04-11 14:39:32.308454]Total energy: 16816278.083206978
[2022-04-11 14:40:52.613984]Total energy: 16851649.131272335
[2022-04-11 14:42:18.861882]Total energy: 16857537.568447344
[2022-04-11 14:43:26.303743]Total energy: 16847140.63329771
[2022-04-11 14:44:27.623467]Total energy: 16833861.20204037
[2022-04-11 14:45:30.109900]Total energy: 16832854.918549288
[2022-04-11 14:46:38.354432]Total energy: 16820755.07854043
[2022-04-11 14:47:39.193099]Total energy: 16831301.725923155
[2022-04-11 14:48:39.978371]Total energy: 16834967.86720039
[2022-04-11 14:49:41.528322]Total energy: 16828403.099121567
[2022-04-11 14:51:00.318281]Total energy: 16847143.95591551
