initial: 113 - optimal_only_seed
[2022-04-11 10:41:34.993750]Total energy: 71608280.82303604
[2022-04-11 10:42:57.949799]Total energy: 71452076.62685692
[2022-04-11 10:44:19.344053]Total energy: 71589753.07328352
[2022-04-11 10:45:38.461712]Total energy: 71598839.94228394
[2022-04-11 10:46:56.417076]Total energy: 71485853.45411037
[2022-04-11 10:48:15.570395]Total energy: 71552692.35825208
[2022-04-11 10:49:38.830304]Total energy: 71533144.36561444
[2022-04-11 10:51:09.500660]Total energy: 71477941.42968507
[2022-04-11 10:52:34.723177]Total energy: 71541612.61997804
[2022-04-11 10:53:56.364047]Total energy: 71568542.42719813
[2022-04-11 10:55:22.294172]Total energy: 71552990.91156317
[2022-04-11 10:56:50.963893]Total energy: 71497830.1588284
[2022-04-11 10:58:15.872787]Total energy: 71630287.92235145
[2022-04-11 10:59:37.454591]Total energy: 71563974.71582828
[2022-04-11 11:01:06.072612]Total energy: 71589751.7982949
[2022-04-11 11:02:35.686063]Total energy: 71604237.62129813
[2022-04-11 11:04:00.862651]Total energy: 71503739.66943023
[2022-04-11 11:06:56.767569]Total energy: 71576835.18368673
[2022-04-11 11:14:00.648117]Total energy: 71547342.12072675
[2022-04-11 11:15:30.169724]Total energy: 71507520.47405988
[2022-04-11 11:16:53.158641]Total energy: 71568551.74954405
[2022-04-11 11:18:13.415722]Total energy: 71621622.85444812
[2022-04-11 11:19:36.233990]Total energy: 71637534.9102738
[2022-04-11 11:21:19.615370]Total energy: 71478000.0012964
[2022-04-11 11:22:43.367957]Total energy: 71563283.11505458
[2022-04-11 11:24:06.662903]Total energy: 71604081.94089529
[2022-04-11 11:25:29.499910]Total energy: 71544545.4828964
[2022-04-11 11:26:50.006588]Total energy: 71435987.89902063
[2022-04-11 11:28:10.879864]Total energy: 71531225.47974418
[2022-04-11 11:29:31.666967]Total energy: 71597921.15004757
[2022-04-11 11:31:07.092084]Total energy: 71518057.75944123
[2022-04-11 11:32:31.203264]Total energy: 71540633.03498314
[2022-04-11 11:33:52.331722]Total energy: 71564911.73713432
[2022-04-11 11:35:12.857414]Total energy: 71486680.99468789
[2022-04-11 11:36:46.995346]Total energy: 71601084.77325545
[2022-04-11 11:38:09.553687]Total energy: 71517670.8815219
[2022-04-11 11:39:29.477086]Total energy: 71609452.43974856
[2022-04-11 11:41:02.451241]Total energy: 71527095.42319174
[2022-04-11 11:42:29.800074]Total energy: 71524277.17798725
[2022-04-11 11:43:51.345464]Total energy: 71600382.17247625
[2022-04-11 11:45:13.559242]Total energy: 71513140.54938863
[2022-04-11 11:46:35.793528]Total energy: 71511847.3934065
[2022-04-11 11:47:58.410928]Total energy: 71618352.31626026
[2022-04-11 11:49:20.368117]Total energy: 71465657.51466198
[2022-04-11 11:51:01.608845]Total energy: 71602649.11872442
[2022-04-11 11:52:34.718991]Total energy: 71548744.81970273
[2022-04-11 11:53:58.692284]Total energy: 71558933.4941971
[2022-04-11 11:55:20.210779]Total energy: 71542530.4395273
[2022-04-11 11:56:39.653288]Total energy: 71510288.41638133
[2022-04-11 11:58:03.420727]Total energy: 71578665.53800708
[2022-04-11 11:59:25.736013]Total energy: 71598267.1011954
[2022-04-11 12:01:07.357532]Total energy: 71625409.99587643
[2022-04-11 12:02:31.759796]Total energy: 71607243.4466736
[2022-04-11 12:03:53.960084]Total energy: 71618529.71700312
[2022-04-11 12:05:17.421685]Total energy: 71575692.94779924
[2022-04-11 12:06:38.113884]Total energy: 71498451.8933885
[2022-04-11 12:07:58.796400]Total energy: 71574176.09019245
[2022-04-11 12:09:20.745599]Total energy: 71577633.67173678
[2022-04-11 12:11:05.155519]Total energy: 71636281.46844809
[2022-04-11 12:12:32.869438]Total energy: 71497702.82415503
[2022-04-11 12:13:57.665636]Total energy: 71549662.53356846
[2022-04-11 12:15:21.110583]Total energy: 71584177.56567447
[2022-04-11 12:16:44.892845]Total energy: 71576918.16210368
[2022-04-11 12:18:08.726109]Total energy: 71533568.81895415
[2022-04-11 12:19:32.842266]Total energy: 71575447.28138351
[2022-04-11 12:21:02.351019]Total energy: 71635133.96482104
[2022-04-11 12:22:30.880245]Total energy: 71564019.01622573
[2022-04-11 12:23:54.646197]Total energy: 71504387.8390169
[2022-04-11 12:25:17.887453]Total energy: 71564529.60990545
[2022-04-11 12:26:41.324082]Total energy: 71593358.30714436
[2022-04-11 12:28:04.466386]Total energy: 71577641.30563194
[2022-04-11 12:29:27.415523]Total energy: 71629244.07744704
[2022-04-11 12:31:03.629964]Total energy: 71680663.12362076
[2022-04-11 12:32:30.978527]Total energy: 71568794.064323
[2022-04-11 12:33:56.138572]Total energy: 71552856.86725476
[2022-04-11 12:35:21.899019]Total energy: 71572693.16512862
[2022-04-11 12:36:45.310197]Total energy: 71587331.06995629
[2022-04-11 12:38:08.038285]Total energy: 71600955.05589175
[2022-04-11 12:39:31.933290]Total energy: 71615554.72969683
[2022-04-11 12:41:01.464790]Total energy: 71618445.98692285
[2022-04-11 12:42:28.584275]Total energy: 71586754.67561659
[2022-04-11 12:43:51.489576]Total energy: 71560278.77776867
[2022-04-11 12:45:15.630520]Total energy: 71570717.23228514
[2022-04-11 12:46:38.515947]Total energy: 71538791.82364252
[2022-04-11 12:48:00.677660]Total energy: 71647604.98456074
[2022-04-11 12:49:27.319606]Total energy: 71604142.61503203
[2022-04-11 12:51:06.041680]Total energy: 71604751.78365435
[2022-04-11 12:52:40.364269]Total energy: 71620360.24934934
[2022-04-11 12:54:03.974363]Total energy: 71583591.23382495
[2022-04-11 12:55:32.364621]Total energy: 71641476.4051106
[2022-04-11 12:56:56.453953]Total energy: 71550270.89842188
[2022-04-11 12:58:18.781650]Total energy: 71581654.26026413
[2022-04-11 12:59:41.971886]Total energy: 71509503.47260712
[2022-04-11 13:01:11.929974]Total energy: 71613405.45400663
[2022-04-11 13:02:36.167862]Total energy: 71573247.11463663
[2022-04-11 13:04:00.802970]Total energy: 71678020.00648156
[2022-04-11 13:05:24.698107]Total energy: 71518925.58171654
[2022-04-11 13:06:49.123351]Total energy: 71639686.98701616
[2022-04-11 13:08:13.043183]Total energy: 71564261.67903407
[2022-04-11 13:09:39.607774]Total energy: 71627797.63197373
[2022-04-11 13:11:21.393662]Total energy: 71608050.79743366
[2022-04-11 13:12:59.424335]Total energy: 71591359.95295526
[2022-04-11 13:14:28.378268]Total energy: 71573339.86721125
[2022-04-11 13:15:51.105324]Total energy: 71540504.3670835
[2022-04-11 13:17:13.610305]Total energy: 71647973.68167369
[2022-04-11 13:18:36.815148]Total energy: 71618976.93625563
[2022-04-11 13:20:00.217331]Total energy: 71543029.18519793
[2022-04-11 13:21:28.278284]Total energy: 71709544.26769668
[2022-04-11 13:22:56.128313]Total energy: 71673004.16185732
[2022-04-11 13:24:21.821134]Total energy: 71572224.8967713
[2022-04-11 13:25:50.971622]Total energy: 71689329.02287237
[2022-04-11 13:27:09.969289]Total energy: 71562414.93079941
[2022-04-11 13:28:31.550621]Total energy: 71605512.5522219
[2022-04-11 13:29:50.892415]Total energy: 71583078.61023274
[2022-04-11 13:31:11.181468]Total energy: 71629562.87372427
[2022-04-11 13:32:30.640204]Total energy: 71578308.67944075
[2022-04-11 13:33:50.168572]Total energy: 71586624.66187377
[2022-04-11 13:35:11.171588]Total energy: 71768085.88458775
[2022-04-11 13:36:31.812593]Total energy: 71583271.00464964
[2022-04-11 13:37:51.151158]Total energy: 71611522.78049152
[2022-04-11 13:39:13.253537]Total energy: 71596334.59266931
[2022-04-11 13:40:44.359030]Total energy: 71644212.47638202
[2022-04-11 13:42:09.305856]Total energy: 71627053.66072993
[2022-04-11 13:43:28.629237]Total energy: 71672408.2247075
[2022-04-11 13:44:48.884590]Total energy: 71476077.1686922
[2022-04-11 13:46:11.433346]Total energy: 71520820.05899812
[2022-04-11 13:47:33.196447]Total energy: 71606220.50293845
[2022-04-11 13:48:56.335559]Total energy: 71557324.08598775
[2022-04-11 13:50:18.463251]Total energy: 71559788.5721144
[2022-04-11 13:51:39.240942]Total energy: 71558123.42831813
[2022-04-11 13:53:06.252408]Total energy: 71605953.82259439
[2022-04-11 13:54:28.006431]Total energy: 71578837.18001926
[2022-04-11 13:55:46.466764]Total energy: 71560506.72660266
[2022-04-11 13:57:05.717742]Total energy: 71534189.81170131
[2022-04-11 13:58:24.598515]Total energy: 71602932.85528028
[2022-04-11 13:59:44.229739]Total energy: 71670393.81883144
[2022-04-11 14:01:08.186184]Total energy: 71669591.02562343
[2022-04-11 14:02:28.825325]Total energy: 71514166.04377986
[2022-04-11 14:03:48.129812]Total energy: 71545270.73195612
[2022-04-11 14:05:09.014046]Total energy: 71546969.26708683
[2022-04-11 14:06:29.169574]Total energy: 71635463.79461795
[2022-04-11 14:07:50.615977]Total energy: 71586259.51994088
[2022-04-11 14:09:11.662301]Total energy: 71627792.49176332
[2022-04-11 14:10:34.201671]Total energy: 71510711.64537148
[2022-04-11 14:11:53.813447]Total energy: 71618494.16830678
[2022-04-11 14:13:12.623894]Total energy: 71622572.83959891
[2022-04-11 14:14:33.020977]Total energy: 71524353.24034697
[2022-04-11 14:15:52.809235]Total energy: 71664890.04583749
[2022-04-11 14:17:12.442439]Total energy: 71526810.93723302
[2022-04-11 14:18:31.468203]Total energy: 71581639.03933033
[2022-04-11 14:19:52.115187]Total energy: 71631109.42103127
[2022-04-11 14:21:18.223628]Total energy: 71638811.77033211
[2022-04-11 14:22:41.358013]Total energy: 71636242.06269716
[2022-04-11 14:24:01.107084]Total energy: 71679364.13693652
[2022-04-11 14:25:24.597976]Total energy: 71640186.1750995
[2022-04-11 14:26:43.256322]Total energy: 71597214.24807435
[2022-04-11 14:28:02.516433]Total energy: 71559917.47635107
[2022-04-11 14:29:23.371951]Total energy: 71550601.82451953
[2022-04-11 14:30:53.372918]Total energy: 71606038.45315856
[2022-04-11 14:32:16.704206]Total energy: 71689169.64280647
[2022-04-11 14:33:37.196988]Total energy: 71631188.37399618
[2022-04-11 14:34:58.221585]Total energy: 71640121.33772029
[2022-04-11 14:36:19.699456]Total energy: 71662998.24864523
[2022-04-11 14:37:40.065716]Total energy: 71628470.92061678
[2022-04-11 14:39:02.921301]Total energy: 71629797.06524299
[2022-04-11 14:40:22.135405]Total energy: 71593899.39233933
[2022-04-11 14:41:50.848745]Total energy: 71707601.61005896
[2022-04-11 14:43:18.364657]Total energy: 71622693.70663871
[2022-04-11 14:44:41.081406]Total energy: 71588777.14233564
[2022-04-11 14:46:10.649937]Total energy: 71622928.54648459
[2022-04-11 14:47:32.392085]Total energy: 71715371.24094497
[2022-04-11 14:48:52.903013]Total energy: 71655864.34307902
[2022-04-11 14:50:13.781434]Total energy: 71686257.09376508
[2022-04-11 14:51:40.916878]Total energy: 71631728.18966776
[2022-04-11 14:53:04.167423]Total energy: 71630582.1585461
[2022-04-11 14:54:24.911859]Total energy: 71619961.19383283
[2022-04-11 14:55:47.361412]Total energy: 71584774.17239213
[2022-04-11 14:57:08.342051]Total energy: 71643660.23044372
[2022-04-11 14:58:27.370896]Total energy: 71597983.94729516
[2022-04-11 14:59:46.852198]Total energy: 71679453.08997451
[2022-04-11 15:01:18.174054]Total energy: 71621954.90475467
[2022-04-11 15:02:39.860730]Total energy: 71625049.39240007
[2022-04-11 15:03:59.415677]Total energy: 71635656.76319964
[2022-04-11 15:05:19.410104]Total energy: 71658545.90815851
[2022-04-11 15:06:41.072543]Total energy: 71607957.55434126
[2022-04-11 15:08:00.282101]Total energy: 71549678.6226796
[2022-04-11 15:09:20.490769]Total energy: 71637122.19417544
[2022-04-11 15:11:02.175428]Total energy: 71682471.77141961
[2022-04-11 15:12:36.849792]Total energy: 71584190.63291578
[2022-04-11 15:13:56.457174]Total energy: 71584650.83614708
[2022-04-11 15:15:17.756440]Total energy: 71552510.35836007
[2022-04-11 15:16:37.113328]Total energy: 71664452.45906395
[2022-04-11 15:17:56.867202]Total energy: 71622416.60384737
[2022-04-11 15:19:18.809308]Total energy: 71648886.39674231
[2022-04-11 15:20:59.585153]Total energy: 71673931.78513889
[2022-04-11 15:22:27.632009]Total energy: 71701728.91828053
[2022-04-11 15:23:48.433031]Total energy: 71662161.66171032
[2022-04-11 15:25:09.865056]Total energy: 71602847.45839392
[2022-04-11 15:26:31.889343]Total energy: 71548509.95851085
[2022-04-11 15:27:52.855188]Total energy: 71605583.37240243
[2022-04-11 15:29:12.033576]Total energy: 71635069.2183663
[2022-04-11 15:30:50.636951]Total energy: 71600938.1047499
[2022-04-11 15:32:15.293664]Total energy: 71641052.97751333
[2022-04-11 15:33:35.422944]Total energy: 71601912.41337281
[2022-04-11 15:34:58.751905]Total energy: 71625890.48116787
[2022-04-11 15:36:22.516938]Total energy: 71664708.36255534
[2022-04-11 15:37:43.583228]Total energy: 71677353.39363088
[2022-04-11 15:39:04.806131]Total energy: 71550809.30168381
[2022-04-11 15:40:36.541356]Total energy: 71611623.05499044
[2022-04-11 15:42:19.317364]Total energy: 71677178.76733558
[2022-04-11 15:43:46.024901]Total energy: 71695445.27842724
[2022-04-11 15:45:03.795458]Total energy: 71567800.57181671
[2022-04-11 15:46:24.654575]Total energy: 71690712.67772661
[2022-04-11 15:47:46.028933]Total energy: 71608254.83909155
[2022-04-11 15:49:07.058611]Total energy: 71624414.7969273
[2022-04-11 15:50:26.815315]Total energy: 71616448.97300403
[2022-04-11 15:51:56.756315]Total energy: 71681691.63502322
[2022-04-11 15:53:18.935863]Total energy: 71671607.92325264
[2022-04-11 15:54:38.918895]Total energy: 71681942.15310302
[2022-04-11 15:55:59.787949]Total energy: 71678288.42903228
[2022-04-11 15:57:20.618429]Total energy: 71703594.40973401
[2022-04-11 15:58:42.359410]Total energy: 71600893.97926542
[2022-04-11 16:00:02.494766]Total energy: 71560523.65732777
[2022-04-11 16:01:30.984956]Total energy: 71619530.70571484
[2022-04-11 16:02:55.510236]Total energy: 71635575.88654216
[2022-04-11 16:04:16.673870]Total energy: 71628400.64801407
[2022-04-11 16:05:37.382037]Total energy: 71499420.10850129
[2022-04-11 16:07:12.071025]Total energy: 71714102.38626215
[2022-04-11 16:08:31.382539]Total energy: 71604603.65579124
[2022-04-11 16:09:50.379348]Total energy: 71762002.54655254
[2022-04-11 16:11:13.694544]Total energy: 71602697.71907195
[2022-04-11 16:12:36.785932]Total energy: 71610569.59070303
[2022-04-11 16:13:58.001097]Total energy: 71664196.04282705
[2022-04-11 16:15:17.219999]Total energy: 71564482.98463519
[2022-04-11 16:16:35.604520]Total energy: 71639926.7598721
[2022-04-11 16:17:56.078178]Total energy: 71629240.56475745
[2022-04-11 16:19:17.322357]Total energy: 71654561.67510024
[2022-04-11 16:20:48.208290]Total energy: 71666197.4261268
[2022-04-11 16:22:09.698932]Total energy: 71635165.21966425
[2022-04-11 16:23:29.882773]Total energy: 71593236.6710883
[2022-04-11 16:24:51.425058]Total energy: 71635882.43209483
[2022-04-11 16:26:12.390407]Total energy: 71623136.63249864
[2022-04-11 16:27:32.861804]Total energy: 71627798.7094166
[2022-04-11 16:28:53.538228]Total energy: 71624583.84857683
[2022-04-11 16:30:12.671022]Total energy: 71607780.70204574
[2022-04-11 16:31:40.028157]Total energy: 71611022.09720668
[2022-04-11 16:33:04.693933]Total energy: 71597642.22767994
[2022-04-11 16:34:30.130900]Total energy: 71674726.92719324
[2022-04-11 16:35:49.459481]Total energy: 71619409.24095228
[2022-04-11 16:37:11.852072]Total energy: 71617107.62807737
[2022-04-11 16:38:31.735616]Total energy: 71705468.11926734
[2022-04-11 16:39:52.293717]Total energy: 71741787.48284666
[2022-04-11 16:41:13.967726]Total energy: 71656504.40903206
[2022-04-11 16:42:34.104321]Total energy: 71678413.84759066
[2022-04-11 16:43:54.444658]Total energy: 71664212.52952902
[2022-04-11 16:45:14.481435]Total energy: 71656894.68257166
[2022-04-11 16:46:34.594466]Total energy: 71683300.89543992
[2022-04-11 16:48:00.653458]Total energy: 71636357.48010863
[2022-04-11 16:49:20.062631]Total energy: 71690867.09802735
[2022-04-11 16:50:54.172912]Total energy: 71607029.99808724
[2022-04-11 16:52:14.366171]Total energy: 71660032.440903
[2022-04-11 16:53:34.536509]Total energy: 71629127.62234734
[2022-04-11 16:54:58.130494]Total energy: 71689917.23376644
[2022-04-11 16:56:19.901679]Total energy: 71720155.92182253
[2022-04-11 16:57:43.418483]Total energy: 71563148.88806798
[2022-04-11 16:59:05.341034]Total energy: 71648448.45995666
[2022-04-11 17:00:27.154943]Total energy: 71664373.001404
[2022-04-11 17:01:48.658284]Total energy: 71628593.7309835
[2022-04-11 17:03:13.694450]Total energy: 71659808.65054002
[2022-04-11 17:04:34.965954]Total energy: 71664266.60839097
[2022-04-11 17:05:55.013923]Total energy: 71672278.88434668
[2022-04-11 17:07:14.539494]Total energy: 71624972.03763679
[2022-04-11 17:08:35.485099]Total energy: 71673211.70385487
[2022-04-11 17:09:56.030196]Total energy: 71633360.36570789
[2022-04-11 17:11:35.458372]Total energy: 71677693.83941051
[2022-04-11 17:13:21.729059]Total energy: 71633859.21599212
[2022-04-11 17:14:44.137182]Total energy: 71695463.6375364
[2022-04-11 17:16:05.820680]Total energy: 71651608.21207473
[2022-04-11 17:17:26.539080]Total energy: 71698378.05934362
[2022-04-11 17:18:47.566236]Total energy: 71625755.83424467
[2022-04-11 17:20:12.138705]Total energy: 71677855.86100093
[2022-04-11 17:21:36.616890]Total energy: 71725422.2903646
[2022-04-11 17:23:04.327101]Total energy: 71739816.90226358
[2022-04-11 17:24:26.876191]Total energy: 71644388.14283669
[2022-04-11 17:25:51.804085]Total energy: 71766585.17413305
[2022-04-11 17:27:11.670121]Total energy: 71724443.33829786
[2022-04-11 17:28:31.664123]Total energy: 71693981.40407118
[2022-04-11 17:29:51.267315]Total energy: 71559235.61415824
[2022-04-11 17:31:18.643873]Total energy: 71614857.71450491
[2022-04-11 17:32:41.933789]Total energy: 71659951.72360279
[2022-04-11 17:34:01.418743]Total energy: 71671823.6993286
[2022-04-11 17:35:22.960844]Total energy: 71652853.42156164
[2022-04-11 17:36:42.838990]Total energy: 71768977.02677393
[2022-04-11 17:38:04.486135]Total energy: 71722238.4125625
[2022-04-11 17:39:25.635649]Total energy: 71688510.86471616
[2022-04-11 17:40:49.669131]Total energy: 71518746.87658872
[2022-04-11 17:42:20.028366]Total energy: 71707033.29861322
[2022-04-11 17:43:39.210814]Total energy: 71715293.38496953
[2022-04-11 17:45:01.031809]Total energy: 71720416.27761196
[2022-04-11 17:46:29.993001]Total energy: 71693150.27770856
[2022-04-11 17:47:51.658393]Total energy: 71675435.48542434
[2022-04-11 17:49:13.044775]Total energy: 71599050.09536023
[2022-04-11 17:50:34.999859]Total energy: 71688150.63035928
[2022-04-11 17:52:07.445845]Total energy: 71634641.24285424
[2022-04-11 17:53:28.281708]Total energy: 71622808.30951615
[2022-04-11 17:55:06.104172]Total energy: 71658515.69641823
[2022-04-11 17:56:25.761236]Total energy: 71652080.63226102
[2022-04-11 17:57:44.578237]Total energy: 71591867.85813628
[2022-04-11 17:59:06.257362]Total energy: 71592955.92921412
[2022-04-11 18:00:28.964561]Total energy: 71629351.26139994
[2022-04-11 18:01:49.486397]Total energy: 71647893.14978984
[2022-04-11 18:03:04.790205]Total energy: 71668024.84515837
[2022-04-11 18:04:25.723702]Total energy: 71657396.86342123
[2022-04-11 18:05:42.097820]Total energy: 71730063.89713031
[2022-04-11 18:06:59.565827]Total energy: 71687878.13296865
[2022-04-11 18:08:18.620234]Total energy: 71679261.16277859
[2022-04-11 18:09:33.108326]Total energy: 71695132.81343518
[2022-04-11 18:10:56.755664]Total energy: 71616293.26203492
[2022-04-11 18:12:19.269581]Total energy: 71736463.17839584
[2022-04-11 18:13:38.302307]Total energy: 71643693.75554655
[2022-04-11 18:14:53.612874]Total energy: 71645460.38164683
[2022-04-11 18:16:08.426370]Total energy: 71667988.70616312
[2022-04-11 18:17:25.843233]Total energy: 71721448.59337972
[2022-04-11 18:18:42.839525]Total energy: 71669140.49889086
[2022-04-11 18:20:00.831978]Total energy: 71629314.5461061
[2022-04-11 18:21:28.510789]Total energy: 71687715.54941374
[2022-04-11 18:22:50.562217]Total energy: 71726643.94058964
[2022-04-11 18:24:09.039486]Total energy: 71663528.9561873
[2022-04-11 18:25:29.803626]Total energy: 71636756.73816912
[2022-04-11 18:26:47.219225]Total energy: 71657078.9767806
[2022-04-11 18:28:07.406485]Total energy: 71666857.22912578
[2022-04-11 18:29:22.512136]Total energy: 71571028.2560083
[2022-04-11 18:31:01.105993]Total energy: 71656523.26250626
[2022-04-11 18:32:49.767306]Total energy: 71661303.03340554
[2022-04-11 18:34:08.395699]Total energy: 71683251.94245076
[2022-04-11 18:35:24.517792]Total energy: 71683021.09493545
[2022-04-11 18:36:42.157054]Total energy: 71617118.34608856
[2022-04-11 18:37:57.789399]Total energy: 71644197.0353934
[2022-04-11 18:39:11.260784]Total energy: 71671184.11496952
[2022-04-11 18:40:27.503122]Total energy: 71620611.31730388
[2022-04-11 18:41:49.021308]Total energy: 71638141.31323929
[2022-04-11 18:43:08.091942]Total energy: 71711101.46792307
[2022-04-11 18:44:23.249811]Total energy: 71669969.27968457
[2022-04-11 18:45:39.140323]Total energy: 71673434.78748137
[2022-04-11 18:46:55.464518]Total energy: 71653085.84635986
[2022-04-11 18:48:11.259833]Total energy: 71704845.09437329
[2022-04-11 18:49:27.380877]Total energy: 71690952.5324509
[2022-04-11 18:51:03.163959]Total energy: 71572787.1344054
[2022-04-11 18:53:36.666728]Total energy: 71606067.74382111
[2022-04-11 18:55:27.686109]Total energy: 71711359.54496953
[2022-04-11 18:57:02.586458]Total energy: 71663397.44787154
[2022-04-11 18:59:17.399982]Total energy: 71642173.35867262
[2022-04-11 19:00:46.366810]Total energy: 71624610.09865639
[2022-04-11 19:02:16.542907]Total energy: 71722223.1565534
[2022-04-11 19:03:34.113876]Total energy: 71771750.99397829
[2022-04-11 19:04:52.325673]Total energy: 71657152.330707
[2022-04-11 19:06:06.830924]Total energy: 71653707.32613914
[2022-04-11 19:07:21.951370]Total energy: 71636964.3262032
[2022-04-11 19:08:38.236951]Total energy: 71719340.78088138
[2022-04-11 19:09:54.264657]Total energy: 71648758.78138515
[2022-04-11 19:11:18.426452]Total energy: 71682110.98208034
[2022-04-11 19:12:42.962099]Total energy: 71717001.50055265
[2022-04-11 19:14:08.409048]Total energy: 71713741.49190362
[2022-04-11 19:15:24.529373]Total energy: 71745784.93705814
[2022-04-11 19:16:40.910380]Total energy: 71668269.0910318
[2022-04-11 19:17:58.364468]Total energy: 71681221.87772316
[2022-04-11 19:19:13.881293]Total energy: 71707691.11129941
[2022-04-11 19:21:02.170033]Total energy: 71694453.03104722
[2022-04-11 19:22:41.337564]Total energy: 71716775.00803448
[2022-04-11 19:24:20.643392]Total energy: 71645352.16873248
[2022-04-11 19:25:36.765951]Total energy: 71687149.36966126
[2022-04-11 19:26:51.580927]Total energy: 71684625.71317767
[2022-04-11 19:28:07.385954]Total energy: 71685729.61714457
[2022-04-11 19:29:22.968231]Total energy: 71655716.08040208
[2022-04-11 19:31:11.562137]Total energy: 71711314.18740387
[2022-04-11 19:32:45.107276]Total energy: 71716757.40025069
[2022-04-11 19:34:26.479912]Total energy: 71666405.87902483
[2022-04-11 19:35:43.271804]Total energy: 71701336.70746566
[2022-04-11 19:36:58.976037]Total energy: 71674408.66507408
[2022-04-11 19:38:13.317286]Total energy: 71647049.8229581
[2022-04-11 19:39:29.298037]Total energy: 71702471.51771729
[2022-04-11 19:40:55.609968]Total energy: 71743082.32628937
[2022-04-11 19:42:26.173535]Total energy: 71675433.81413941
[2022-04-11 19:43:54.451851]Total energy: 71698355.52392791
[2022-04-11 19:45:17.654913]Total energy: 71674789.1271106
[2022-04-11 19:46:38.079720]Total energy: 71742372.10321645
[2022-04-11 19:47:56.961205]Total energy: 71686328.5104298
[2022-04-11 19:49:17.615155]Total energy: 71639434.20731238
[2022-04-11 19:51:03.017426]Total energy: 71624159.96829475
[2022-04-11 19:52:48.502697]Total energy: 71716570.03459485
[2022-04-11 19:54:15.906309]Total energy: 71739011.38186005
[2022-04-11 19:55:38.461556]Total energy: 71631171.89194682
[2022-04-11 19:56:58.357251]Total energy: 71697191.46901385
[2022-04-11 19:58:21.078981]Total energy: 71660869.93217744
[2022-04-11 19:59:40.439965]Total energy: 71718798.31168742
[2022-04-11 20:01:08.651693]Total energy: 71632045.7776307
[2022-04-11 20:02:38.462839]Total energy: 71696073.38575992
[2022-04-11 20:03:59.089522]Total energy: 71679084.69576682
[2022-04-11 20:05:19.044977]Total energy: 71695607.2366373
[2022-04-11 20:06:39.805493]Total energy: 71744543.61922863
[2022-04-11 20:08:01.768458]Total energy: 71676322.80890785
[2022-04-11 20:09:22.410430]Total energy: 71645560.97293243
[2022-04-11 20:11:02.251537]Total energy: 71654373.69040789
[2022-04-11 20:12:36.209292]Total energy: 71596728.44082516
[2022-04-11 20:14:11.032486]Total energy: 71716108.01782435
[2022-04-11 20:15:35.042448]Total energy: 71752056.17204252
[2022-04-11 20:16:55.681888]Total energy: 71694292.56511235
[2022-04-11 20:18:18.489312]Total energy: 71702103.5151069
[2022-04-11 20:19:37.431926]Total energy: 71733229.06240213
[2022-04-11 20:21:21.905475]Total energy: 71629640.3663851
[2022-04-11 20:22:55.304040]Total energy: 71722797.2914742
[2022-04-11 20:24:24.035981]Total energy: 71678904.87791969
[2022-04-11 20:25:43.619672]Total energy: 71676754.16004328
[2022-04-11 20:27:00.658141]Total energy: 71691329.14140755
[2022-04-11 20:28:20.529517]Total energy: 71651420.01812857
[2022-04-11 20:29:41.144800]Total energy: 71592838.9816093
[2022-04-11 20:31:16.972996]Total energy: 71696151.55883275
[2022-04-11 20:33:01.482489]Total energy: 71750097.10153355
[2022-04-11 20:34:31.809038]Total energy: 71674790.1212867
[2022-04-11 20:35:52.682089]Total energy: 71663841.5608543
[2022-04-11 20:37:11.559342]Total energy: 71692619.29605645
[2022-04-11 20:38:32.892654]Total energy: 71671391.29854251
[2022-04-11 20:39:49.964257]Total energy: 71746091.57053354
[2022-04-11 20:41:18.160966]Total energy: 71683468.44737092
[2022-04-11 20:42:35.435966]Total energy: 71699742.25387146
[2022-04-11 21:22:08.563685]Total energy: 71639598.84983522
[2022-04-11 21:23:35.447426]Total energy: 71739510.82916886
[2022-04-11 21:24:55.371194]Total energy: 71673129.61077356
[2022-04-11 21:26:16.060738]Total energy: 71759073.76707871
[2022-04-11 21:27:35.629421]Total energy: 71668368.10809891
[2022-04-11 21:28:54.515981]Total energy: 71694614.74345185
[2022-04-11 21:30:14.751530]Total energy: 71674448.89651814
[2022-04-11 21:31:32.300934]Total energy: 71729078.93070097
[2022-04-11 21:32:50.065219]Total energy: 71659683.3943018
[2022-04-11 21:34:08.522522]Total energy: 71712855.92931157
[2022-04-11 21:35:27.707497]Total energy: 71674855.52954157
[2022-04-11 21:36:48.118654]Total energy: 71713978.7031343
[2022-04-11 21:38:14.700492]Total energy: 71683260.54646754
[2022-04-11 21:39:35.633518]Total energy: 71746385.79286024
[2022-04-11 21:40:57.877797]Total energy: 71661816.18749666
[2022-04-11 21:42:17.628085]Total energy: 71668219.54692474
[2022-04-11 21:43:40.366509]Total energy: 71639445.1735777
[2022-04-11 21:45:01.952841]Total energy: 71768441.94892478
[2022-04-11 21:46:23.486302]Total energy: 71732115.75965028
[2022-04-11 21:47:42.968655]Total energy: 71685819.42698213
[2022-04-11 21:48:57.568864]Total energy: 71680328.80349533
[2022-04-11 21:50:13.546124]Total energy: 71685527.62863678
[2022-04-11 21:51:26.806017]Total energy: 71695059.00376056
[2022-04-11 21:52:40.826398]Total energy: 71677547.25641029
[2022-04-11 21:53:57.688144]Total energy: 71691805.80590506
[2022-04-11 21:55:14.966096]Total energy: 71658213.02367161
