initial: 114 - diverse_no_blind_seed
[2022-04-12 09:04:16.135764]Total energy: 18490237.684986968
[2022-04-12 09:05:39.539637]Total energy: 18510490.32542518
[2022-04-12 09:07:01.751942]Total energy: 18513789.0879728
[2022-04-12 09:08:28.132040]Total energy: 18499930.20513978
[2022-04-12 09:09:49.700473]Total energy: 18509721.596830238
[2022-04-12 09:11:25.316931]Total energy: 18527926.437109113
[2022-04-12 09:13:01.812521]Total energy: 18524258.528491803
[2022-04-12 09:14:23.681599]Total energy: 18522172.03536647
[2022-04-12 09:15:46.861154]Total energy: 18527892.69632238
[2022-04-12 09:17:11.853669]Total energy: 18500208.864419572
[2022-04-12 09:18:35.426343]Total energy: 18499977.680635963
[2022-04-12 09:19:56.380752]Total energy: 18517557.068994265
[2022-04-12 09:21:26.824157]Total energy: 18499533.486027297
[2022-04-12 09:22:51.880155]Total energy: 18506774.398073953
[2022-04-12 09:24:14.414557]Total energy: 18489811.71062799
[2022-04-12 09:25:36.888619]Total energy: 18521100.3986168
[2022-04-12 09:26:59.693149]Total energy: 18516568.397177815
[2022-04-12 09:28:24.531846]Total energy: 18493512.210007183
[2022-04-12 09:29:45.605933]Total energy: 18498737.36914606
[2022-04-12 09:31:12.357387]Total energy: 18506241.345525905
[2022-04-12 09:32:35.417209]Total energy: 18516196.73507957
[2022-04-12 09:33:57.610492]Total energy: 18509672.932892457
[2022-04-12 09:35:17.990051]Total energy: 18494037.036576543
[2022-04-12 09:36:42.740321]Total energy: 18515822.398255996
[2022-04-12 09:38:03.970115]Total energy: 18508284.95322349
[2022-04-12 09:39:28.929609]Total energy: 18523322.45766384
[2022-04-12 09:41:05.219930]Total energy: 18507689.692902233
[2022-04-12 09:42:30.406669]Total energy: 18517530.89213634
[2022-04-12 09:43:52.086474]Total energy: 18491201.250800684
[2022-04-12 09:45:15.529774]Total energy: 18499964.980943266
[2022-04-12 09:46:39.316169]Total energy: 18508623.860492077
[2022-04-12 09:48:01.337176]Total energy: 18503387.776733086
[2022-04-12 09:49:23.797298]Total energy: 18500568.622605987
[2022-04-12 09:51:03.676489]Total energy: 18485190.835066564
[2022-04-12 09:52:34.794214]Total energy: 18489939.369358525
[2022-04-12 09:53:58.447980]Total energy: 18506635.513639297
[2022-04-12 09:55:20.477753]Total energy: 18523213.790297113
[2022-04-12 09:56:42.557699]Total energy: 18504987.225124344
[2022-04-12 09:58:06.171143]Total energy: 18522895.659401637
[2022-04-12 09:59:28.901209]Total energy: 18513295.215815976
[2022-04-12 10:01:09.662290]Total energy: 18503695.27255185
[2022-04-12 10:02:37.518770]Total energy: 18488458.643306203
[2022-04-12 10:04:00.486992]Total energy: 18511091.147965886
[2022-04-12 10:05:26.039643]Total energy: 18504460.351322442
[2022-04-12 10:06:47.980380]Total energy: 18520870.93856629
[2022-04-12 10:08:09.958753]Total energy: 18496569.16991203
[2022-04-12 10:09:35.324409]Total energy: 18524708.046553865
[2022-04-12 10:11:03.234205]Total energy: 18500643.471438754
[2022-04-12 10:12:27.624666]Total energy: 18502207.75979192
[2022-04-12 10:13:53.923287]Total energy: 18513631.427733876
[2022-04-12 10:15:15.082238]Total energy: 18492126.397123028
[2022-04-12 10:16:37.500748]Total energy: 18484841.176762074
[2022-04-12 10:17:59.536894]Total energy: 18491761.225972414
[2022-04-12 10:19:20.886424]Total energy: 18518132.108988028
[2022-04-12 10:20:51.567113]Total energy: 18495419.800318953
[2022-04-12 10:22:16.604658]Total energy: 18523260.502959598
[2022-04-12 10:23:42.375492]Total energy: 18537203.818001594
[2022-04-12 10:25:05.629955]Total energy: 18501480.230897862
[2022-04-12 10:26:27.980334]Total energy: 18511022.327061493
[2022-04-12 10:27:50.003729]Total energy: 18517009.53797213
[2022-04-12 10:29:10.683153]Total energy: 18509813.456535913
[2022-04-12 10:30:34.492327]Total energy: 18520076.154351365
[2022-04-12 10:31:58.191864]Total energy: 18506101.658196103
[2022-04-12 10:33:19.965364]Total energy: 18520199.549056474
[2022-04-12 10:34:41.873017]Total energy: 18512034.474951748
[2022-04-12 10:36:05.181036]Total energy: 18513976.062130842
[2022-04-12 10:37:27.075310]Total energy: 18498006.773802724
[2022-04-12 10:38:50.068635]Total energy: 18510524.64172746
[2022-04-12 10:40:12.293804]Total energy: 18499655.485901877
[2022-04-12 10:41:39.327353]Total energy: 18519937.88352042
[2022-04-12 10:43:01.251060]Total energy: 18507074.525952574
[2022-04-12 10:44:27.576803]Total energy: 18502529.93924735
[2022-04-12 10:45:50.235128]Total energy: 18504230.89507204
[2022-04-12 10:47:12.947906]Total energy: 18510922.19860643
[2022-04-12 10:48:34.908928]Total energy: 18500355.477853607
[2022-04-12 10:49:55.545330]Total energy: 18511317.76693996
[2022-04-12 10:51:27.691974]Total energy: 18496617.42601906
[2022-04-12 10:52:55.843063]Total energy: 18515680.124691136
[2022-04-12 10:54:21.936879]Total energy: 18495268.721836343
[2022-04-12 10:55:42.954672]Total energy: 18507195.646894332
[2022-04-12 10:57:06.888860]Total energy: 18503382.446435455
[2022-04-12 10:58:31.346194]Total energy: 18515216.768029135
[2022-04-12 10:59:52.582581]Total energy: 18488188.11680775
[2022-04-12 11:01:15.402084]Total energy: 18498893.610624105
[2022-04-12 11:02:37.990958]Total energy: 18517328.105227772
[2022-04-12 11:03:59.816932]Total energy: 18515425.16537743
[2022-04-12 11:05:21.474184]Total energy: 18520016.43924798
[2022-04-12 11:06:43.087029]Total energy: 18521577.676536884
[2022-04-12 11:08:05.254390]Total energy: 18508228.073720794
[2022-04-12 11:09:26.938893]Total energy: 18519612.004157916
[2022-04-12 11:11:04.076942]Total energy: 18508034.420996767
[2022-04-12 11:12:30.942583]Total energy: 18502273.536748342
[2022-04-12 11:13:53.518913]Total energy: 18500083.943096288
[2022-04-12 11:15:16.085908]Total energy: 18521256.727687147
[2022-04-12 11:16:40.276460]Total energy: 18504384.95824269
[2022-04-12 11:18:02.222292]Total energy: 18517582.63742399
[2022-04-12 11:19:24.598395]Total energy: 18513854.096379954
[2022-04-12 11:21:02.836402]Total energy: 18518534.399048727
[2022-04-12 11:22:30.823660]Total energy: 18498354.935327597
[2022-04-12 11:23:53.228830]Total energy: 18517597.150811844
[2022-04-12 11:25:14.484871]Total energy: 18516931.139145043
[2022-04-12 11:26:35.875393]Total energy: 18503630.71423057
[2022-04-12 11:28:02.453450]Total energy: 18506305.470930967
[2022-04-12 11:29:24.508761]Total energy: 18496792.90141926
[2022-04-12 11:30:57.527304]Total energy: 18515753.92268257
[2022-04-12 11:32:25.626128]Total energy: 18503230.64655084
[2022-04-12 11:33:48.266999]Total energy: 18485876.898049552
[2022-04-12 11:35:10.625151]Total energy: 18500545.36301785
[2022-04-12 11:36:35.312143]Total energy: 18501283.90303065
[2022-04-12 11:37:55.938152]Total energy: 18512195.675509706
[2022-04-12 11:39:17.339844]Total energy: 18529542.601481184
[2022-04-12 11:40:43.025989]Total energy: 18519985.333003312
[2022-04-12 11:42:12.980971]Total energy: 18526442.90342432
[2022-04-12 11:43:36.091113]Total energy: 18502450.035078775
[2022-04-12 11:44:56.860284]Total energy: 18510122.031112034
[2022-04-12 11:46:18.724099]Total energy: 18507397.979986884
[2022-04-12 11:47:41.201683]Total energy: 18490947.573945664
[2022-04-12 11:49:03.719542]Total energy: 18514719.353720065
[2022-04-12 11:50:47.216063]Total energy: 18510552.751440078
[2022-04-12 11:52:23.349872]Total energy: 18513832.67360256
[2022-04-12 11:53:54.210724]Total energy: 18507478.558839682
[2022-04-12 11:55:15.746553]Total energy: 18518789.22347108
[2022-04-12 11:56:38.316566]Total energy: 18512648.26441849
[2022-04-12 11:58:04.775199]Total energy: 18485926.12205324
[2022-04-12 11:59:26.447581]Total energy: 18498199.51445047
[2022-04-12 12:01:03.261964]Total energy: 18500240.72994578
[2022-04-12 12:02:40.800105]Total energy: 18521372.890583787
[2022-04-12 12:04:03.697798]Total energy: 18490926.809977934
[2022-04-12 12:05:25.078908]Total energy: 18508880.531252276
[2022-04-12 12:06:47.808881]Total energy: 18525280.660793275
[2022-04-12 12:08:09.668123]Total energy: 18479155.478132755
[2022-04-12 12:09:34.457805]Total energy: 18510402.81830705
[2022-04-12 12:11:02.447205]Total energy: 18508406.68340719
[2022-04-12 12:12:24.488309]Total energy: 18512305.61169971
[2022-04-12 12:13:47.037316]Total energy: 18478471.12390545
[2022-04-12 12:15:08.950882]Total energy: 18500478.90517097
[2022-04-12 12:16:31.414170]Total energy: 18505780.683434322
[2022-04-12 12:17:53.651491]Total energy: 18496993.27202737
[2022-04-12 12:19:20.475549]Total energy: 18524282.158652138
[2022-04-12 12:20:51.967580]Total energy: 18509948.152937405
[2022-04-12 12:22:14.430723]Total energy: 18508524.46191156
[2022-04-12 12:23:34.242099]Total energy: 18530742.99310397
[2022-04-12 12:24:53.139499]Total energy: 18523444.86403677
[2022-04-12 12:26:16.197317]Total energy: 18503925.18302803
[2022-04-12 12:27:40.327525]Total energy: 18485915.390310537
[2022-04-12 12:28:59.919812]Total energy: 18523110.62546755
[2022-04-12 12:30:21.231456]Total energy: 18518033.968939304
[2022-04-12 12:31:44.256070]Total energy: 18511398.733771417
[2022-04-12 12:33:04.571499]Total energy: 18498646.914569814
[2022-04-12 12:34:23.813626]Total energy: 18519463.818359192
[2022-04-12 12:35:44.222356]Total energy: 18495812.385746006
[2022-04-12 12:37:03.628829]Total energy: 18501331.7197315
[2022-04-12 12:38:22.554756]Total energy: 18504306.68050657
[2022-04-12 12:39:41.120625]Total energy: 18519639.993004438
[2022-04-12 12:41:08.241318]Total energy: 18495518.43213335
[2022-04-12 12:42:32.509416]Total energy: 18504928.67756414
[2022-04-12 12:43:50.754774]Total energy: 18496460.564176314
[2022-04-12 12:45:09.438506]Total energy: 18510788.20581198
[2022-04-12 12:46:30.417891]Total energy: 18504643.006611668
[2022-04-12 12:47:49.237626]Total energy: 18523059.030369237
[2022-04-12 12:49:08.985659]Total energy: 18487067.236069106
[2022-04-12 12:50:36.504281]Total energy: 18513193.8274668
[2022-04-12 12:52:01.539108]Total energy: 18505970.14612693
[2022-04-12 12:53:22.557211]Total energy: 18479021.59931884
[2022-04-12 12:54:42.400962]Total energy: 18511483.492062833
[2022-04-12 12:55:59.716966]Total energy: 18498876.48694396
[2022-04-12 12:57:17.934177]Total energy: 18506132.97764275
[2022-04-12 12:58:37.016087]Total energy: 18495892.431705
[2022-04-12 12:59:55.165529]Total energy: 18516412.68994233
[2022-04-12 13:01:24.107577]Total energy: 18494541.548806764
[2022-04-12 13:02:44.314922]Total energy: 18492696.008761536
[2022-04-12 13:04:06.522258]Total energy: 18504954.444684632
[2022-04-12 13:05:25.302932]Total energy: 18503813.68038193
[2022-04-12 13:06:47.430551]Total energy: 18498752.080253415
[2022-04-12 13:08:07.724391]Total energy: 18512158.74295994
[2022-04-12 13:09:28.432057]Total energy: 18506297.864518076
[2022-04-12 13:11:03.239890]Total energy: 18501266.106378596
[2022-04-12 13:12:28.635686]Total energy: 18518027.3868473
[2022-04-12 13:13:48.684491]Total energy: 18513192.989043914
[2022-04-12 13:15:06.942273]Total energy: 18516903.24721726
[2022-04-12 13:16:25.811523]Total energy: 18496855.543700267
[2022-04-12 13:17:47.839970]Total energy: 18491550.87358927
[2022-04-12 13:19:05.947624]Total energy: 18488111.43079169
[2022-04-12 13:20:37.287567]Total energy: 18502148.94345746
[2022-04-12 13:21:58.362014]Total energy: 18511455.116611183
[2022-04-12 13:23:21.875683]Total energy: 18517661.406843204
[2022-04-12 13:24:41.959954]Total energy: 18504586.52525872
[2022-04-12 13:26:03.619975]Total energy: 18520186.873340707
[2022-04-12 13:27:24.322259]Total energy: 18507411.06458656
[2022-04-12 13:28:43.250028]Total energy: 18522958.617850192
[2022-04-12 13:30:04.432045]Total energy: 18529502.46336991
[2022-04-12 13:31:28.540040]Total energy: 18532065.274271708
[2022-04-12 13:32:50.046285]Total energy: 18486540.178159732
[2022-04-12 13:34:09.941236]Total energy: 18498795.614091597
[2022-04-12 13:35:30.025379]Total energy: 18491750.235157058
[2022-04-12 13:39:14.739065]Total energy: 18499622.29824006
[2022-04-12 13:40:37.836066]Total energy: 18500901.464296807
[2022-04-12 13:42:00.441456]Total energy: 18518225.341288
[2022-04-12 13:43:20.802913]Total energy: 18501829.41298812
[2022-04-12 13:44:41.487936]Total energy: 18501930.5845956
[2022-04-12 13:46:00.887629]Total energy: 18498500.04018132
[2022-04-12 13:47:19.461066]Total energy: 18508085.927887365
[2022-04-12 13:48:37.687012]Total energy: 18498582.23528014
[2022-04-12 13:49:58.153094]Total energy: 18517921.760576483
[2022-04-12 13:51:33.296864]Total energy: 18520584.065512083
[2022-04-12 13:52:54.947291]Total energy: 18504844.68213828
[2022-04-12 13:54:13.722951]Total energy: 18533699.90563486
[2022-04-12 13:55:42.699887]Total energy: 18495553.214047667
[2022-04-12 13:57:03.733472]Total energy: 18512154.14524008
[2022-04-12 13:58:25.723246]Total energy: 18494969.059963368
[2022-04-12 13:59:45.739177]Total energy: 18506994.64489093
[2022-04-12 14:01:11.254650]Total energy: 18509167.47185055
[2022-04-12 14:02:32.762157]Total energy: 18503442.895083576
[2022-04-12 14:03:54.327865]Total energy: 18518500.524048276
[2022-04-12 14:05:17.236913]Total energy: 18508824.435014322
[2022-04-12 14:06:38.908415]Total energy: 18520344.108466964
[2022-04-12 14:08:28.285629]Total energy: 18505087.868485928
[2022-04-12 14:09:50.148845]Total energy: 18503116.99116422
[2022-04-12 14:11:15.720153]Total energy: 18525735.61800236
[2022-04-12 14:12:36.141358]Total energy: 18516125.53598354
[2022-04-12 14:13:54.252986]Total energy: 18506535.972122923
[2022-04-12 14:15:19.507663]Total energy: 18508639.912146825
[2022-04-12 14:16:39.606951]Total energy: 18498027.6464851
[2022-04-12 14:17:58.392078]Total energy: 18509850.969421305
[2022-04-12 14:19:16.315784]Total energy: 18498529.236693762
[2022-04-12 14:20:53.331031]Total energy: 18505967.291145917
[2022-04-12 14:22:25.397499]Total energy: 18525511.321284756
[2022-04-12 14:23:50.319884]Total energy: 18511568.188994702
[2022-04-12 14:25:11.639251]Total energy: 18503336.625138517
[2022-04-12 14:26:31.639145]Total energy: 18516575.37117743
[2022-04-12 14:27:51.462248]Total energy: 18507250.329281338
[2022-04-12 14:29:13.708206]Total energy: 18515230.725693222
[2022-04-12 14:30:56.391145]Total energy: 18508679.8112921
[2022-04-12 14:32:24.600545]Total energy: 18505767.962885275
[2022-04-12 14:33:45.214634]Total energy: 18528211.166257367
[2022-04-12 14:35:09.528986]Total energy: 18500984.18357708
[2022-04-12 14:36:27.497528]Total energy: 18497859.26702791
[2022-04-12 14:37:49.013010]Total energy: 18521335.063797772
[2022-04-12 14:39:05.764082]Total energy: 18516677.51081967
[2022-04-12 14:40:41.965792]Total energy: 18520353.88271507
[2022-04-12 14:42:09.434758]Total energy: 18494149.83598109
[2022-04-12 14:43:30.943181]Total energy: 18511824.98308738
[2022-04-12 14:44:51.098381]Total energy: 18500336.180762377
[2022-04-12 14:46:05.010466]Total energy: 18522333.77376386
[2022-04-12 14:47:23.478474]Total energy: 18488347.272047196
[2022-04-12 14:48:43.516714]Total energy: 18511160.872214995
[2022-04-12 14:50:01.768513]Total energy: 18527758.540570043
[2022-04-12 14:51:23.039877]Total energy: 18512797.350231636
[2022-04-12 14:52:38.039055]Total energy: 18509124.22825507
[2022-04-12 14:53:52.927689]Total energy: 18506431.805695992
[2022-04-12 14:55:09.795569]Total energy: 18509072.00857365
[2022-04-12 14:56:24.577572]Total energy: 18514488.332723536
[2022-04-12 14:57:41.648849]Total energy: 18501101.278265856
[2022-04-12 14:58:55.859022]Total energy: 18509198.076341506
[2022-04-12 15:00:11.404917]Total energy: 18504547.771768097
[2022-04-12 15:01:33.812647]Total energy: 18495717.375872042
[2022-04-12 15:02:56.424773]Total energy: 18534539.222733818
[2022-04-12 15:04:11.184739]Total energy: 18516819.694557317
[2022-04-12 15:05:31.205794]Total energy: 18517408.98996911
[2022-04-12 15:06:57.381199]Total energy: 18519261.329724986
[2022-04-12 15:08:12.652686]Total energy: 18508278.540042162
[2022-04-12 15:09:33.697799]Total energy: 18494284.9506598
[2022-04-12 15:11:00.032867]Total energy: 18490956.049917508
[2022-04-12 15:12:16.697956]Total energy: 18514445.060468152
[2022-04-12 15:13:33.840568]Total energy: 18517609.612781793
[2022-04-12 15:14:50.734722]Total energy: 18518697.49082983
[2022-04-12 15:16:07.251154]Total energy: 18498563.11043524
[2022-04-12 15:17:23.792620]Total energy: 18502008.68748124
[2022-04-12 15:18:43.745853]Total energy: 18502922.943731405
[2022-04-12 15:19:59.757148]Total energy: 18519849.3343165
[2022-04-12 15:21:26.261190]Total energy: 18519291.29565945
[2022-04-12 15:22:49.418108]Total energy: 18499851.32717888
[2022-04-12 15:24:05.681608]Total energy: 18504951.79687442
[2022-04-12 15:25:21.547906]Total energy: 18500390.937306363
[2022-04-12 15:26:40.250365]Total energy: 18497576.596900433
[2022-04-12 15:27:59.022767]Total energy: 18529495.978883848
[2022-04-12 15:29:19.264774]Total energy: 18500097.72066838
[2022-04-12 15:30:44.288727]Total energy: 18496562.918303356
[2022-04-12 15:32:02.006491]Total energy: 18514354.87086126
[2022-04-12 15:33:20.451999]Total energy: 18490540.315054372
[2022-04-12 15:34:41.154736]Total energy: 18521045.359102607
[2022-04-12 15:36:01.170427]Total energy: 18519558.36621557
[2022-04-12 15:37:19.631056]Total energy: 18528513.82407715
[2022-04-12 15:38:45.352080]Total energy: 18522762.74512496
[2022-04-12 15:40:00.451200]Total energy: 18495222.538215425
[2022-04-12 15:41:15.877575]Total energy: 18484618.21295721
[2022-04-12 15:42:40.572161]Total energy: 18521639.392028347
[2022-04-12 15:44:00.369075]Total energy: 18483126.30920645
[2022-04-12 15:45:20.966975]Total energy: 18504767.83653498
[2022-04-12 15:46:45.125020]Total energy: 18526909.102140065
[2022-04-12 15:48:04.659377]Total energy: 18502637.776421532
[2022-04-12 15:49:18.638322]Total energy: 18505228.659522172
[2022-04-12 15:50:49.565420]Total energy: 18503167.96765216
[2022-04-12 15:52:05.933422]Total energy: 18503511.06360371
[2022-04-12 15:53:30.134509]Total energy: 18509588.835729167
[2022-04-12 15:54:55.235361]Total energy: 18512223.40398581
[2022-04-12 15:56:17.784692]Total energy: 18499983.96757486
[2022-04-12 15:57:33.094432]Total energy: 18492590.613116793
[2022-04-12 15:58:53.797099]Total energy: 18529069.963075444
[2022-04-12 16:00:10.428411]Total energy: 18525038.626510695
[2022-04-12 16:01:25.706496]Total energy: 18493433.57094798
[2022-04-12 16:03:16.204282]Total energy: 18516857.65189566
[2022-04-12 16:04:37.546518]Total energy: 18513802.31652207
[2022-04-12 16:05:57.921713]Total energy: 18498765.87959428
[2022-04-12 16:07:20.189106]Total energy: 18476778.671275146
[2022-04-12 16:08:38.125350]Total energy: 18512319.19599402
[2022-04-12 16:09:59.184653]Total energy: 18516886.913469575
[2022-04-12 16:11:18.425320]Total energy: 18488750.623342715
[2022-04-12 16:12:47.947980]Total energy: 18511751.470996715
[2022-04-12 16:14:06.161286]Total energy: 18509242.611774072
[2022-04-12 16:15:22.318831]Total energy: 18512812.519548733
[2022-04-12 16:16:39.662688]Total energy: 18510691.867258772
[2022-04-12 16:17:55.382559]Total energy: 18492534.39810614
[2022-04-12 16:19:15.924873]Total energy: 18494695.08685955
[2022-04-12 16:20:40.678709]Total energy: 18519787.75672521
[2022-04-12 16:22:13.966273]Total energy: 18491674.170325126
[2022-04-12 16:23:42.660831]Total energy: 18497614.04812965
[2022-04-12 16:25:03.975241]Total energy: 18505224.336756393
[2022-04-12 16:26:26.414310]Total energy: 18509282.08605996
[2022-04-12 16:27:40.794611]Total energy: 18519598.026165765
[2022-04-12 16:28:55.269036]Total energy: 18521760.396750186
[2022-04-12 16:30:09.915878]Total energy: 18516906.401876584
[2022-04-12 16:31:33.461245]Total energy: 18499923.848514277
[2022-04-12 16:32:56.424854]Total energy: 18522722.9803264
[2022-04-12 16:34:12.718658]Total energy: 18517692.961239748
[2022-04-12 16:35:28.646261]Total energy: 18516924.430896625
[2022-04-12 16:36:49.109143]Total energy: 18526971.318494435
[2022-04-12 16:38:09.330499]Total energy: 18504426.502717044
[2022-04-12 16:39:24.512573]Total energy: 18531074.96629999
[2022-04-12 16:41:07.296465]Total energy: 18525369.893898174
[2022-04-12 16:42:59.954336]Total energy: 18508333.42369591
[2022-04-12 16:44:23.608501]Total energy: 18522150.46680492
[2022-04-12 16:45:38.677695]Total energy: 18515547.369500317
[2022-04-12 16:46:54.553935]Total energy: 18527277.889132172
[2022-04-12 16:48:09.529526]Total energy: 18493804.947278395
[2022-04-12 16:49:27.272713]Total energy: 18506719.28082648
[2022-04-12 16:50:47.401400]Total energy: 18526105.17215111
[2022-04-12 16:52:11.397239]Total energy: 18485275.491151363
[2022-04-12 16:53:31.779166]Total energy: 18509652.022456873
[2022-04-12 16:54:45.279411]Total energy: 18509676.161663383
[2022-04-12 16:56:03.217759]Total energy: 18502667.184312567
[2022-04-12 16:57:23.472245]Total energy: 18516912.25836569
[2022-04-12 16:58:42.281881]Total energy: 18514612.10182688
[2022-04-12 17:00:04.013856]Total energy: 18492998.34095466
[2022-04-12 17:01:24.884448]Total energy: 18500187.819990903
[2022-04-12 17:02:47.762302]Total energy: 18507366.91974253
[2022-04-12 17:04:03.467270]Total energy: 18514865.138692826
[2022-04-12 17:05:18.400695]Total energy: 18497221.333180856
[2022-04-12 17:06:35.086940]Total energy: 18510079.925709926
[2022-04-12 17:07:51.728630]Total energy: 18507490.89732114
[2022-04-12 17:09:07.911573]Total energy: 18536286.976723764
[2022-04-12 17:11:42.579218]Total energy: 18528937.463582095
[2022-04-12 17:13:06.941297]Total energy: 18521955.95787751
[2022-04-12 17:14:25.967981]Total energy: 18499948.969700728
[2022-04-12 17:15:46.527510]Total energy: 18511106.91951261
[2022-04-12 17:17:06.448382]Total energy: 18511065.88994684
[2022-04-12 17:18:25.534092]Total energy: 18491331.081120934
[2022-04-12 17:19:39.945056]Total energy: 18496865.915293593
[2022-04-12 17:21:14.874998]Total energy: 18515575.10263854
[2022-04-12 17:22:38.234820]Total energy: 18498618.51327905
[2022-04-12 17:23:55.146890]Total energy: 18508139.44066273
[2022-04-12 17:25:10.472857]Total energy: 18520135.304421257
[2022-04-12 17:26:29.530291]Total energy: 18492355.148490727
[2022-04-12 17:27:48.398550]Total energy: 18517495.089359116
[2022-04-12 17:29:06.804072]Total energy: 18516997.954240233
[2022-04-12 17:30:39.421052]Total energy: 18516974.89860845
[2022-04-12 17:32:05.000111]Total energy: 18513408.683874346
[2022-04-12 17:33:27.611668]Total energy: 18497591.014711067
[2022-04-12 17:34:48.834108]Total energy: 18526307.767268173
[2022-04-12 17:36:09.021140]Total energy: 18501481.948987354
[2022-04-12 17:37:22.998372]Total energy: 18512626.82757841
[2022-04-12 17:38:39.823903]Total energy: 18514531.76354898
[2022-04-12 17:39:56.312203]Total energy: 18518556.278637677
[2022-04-12 17:41:15.708970]Total energy: 18502848.116300464
[2022-04-12 17:42:39.900904]Total energy: 18523210.94330868
[2022-04-12 17:44:07.228321]Total energy: 18497253.57502972
[2022-04-12 17:45:23.747944]Total energy: 18506283.43656717
[2022-04-12 17:46:40.735359]Total energy: 18491016.962729648
[2022-04-12 17:48:06.080987]Total energy: 18515207.738204706
[2022-04-12 17:49:27.175640]Total energy: 18485030.127089784
[2022-04-12 17:51:10.537753]Total energy: 18506957.89505505
[2022-04-12 17:52:40.780163]Total energy: 18490717.048511762
[2022-04-12 17:53:57.652005]Total energy: 18517756.287972983
[2022-04-12 17:55:14.174232]Total energy: 18517597.695926856
[2022-04-12 17:56:29.899497]Total energy: 18457164.60353121
[2022-04-12 17:57:45.392926]Total energy: 18510676.832392804
[2022-04-12 17:59:04.098844]Total energy: 18516434.293049518
[2022-04-12 18:00:23.613357]Total energy: 18506072.053584762
[2022-04-12 18:01:53.570695]Total energy: 18498325.663764115
[2022-04-12 18:03:14.263753]Total energy: 18517904.899216503
[2022-04-12 18:04:33.552689]Total energy: 18502742.066430792
[2022-04-12 18:05:53.376530]Total energy: 18511767.187291574
[2022-04-12 18:07:08.450387]Total energy: 18506489.965554543
[2022-04-12 18:08:25.556383]Total energy: 18484753.9231753
[2022-04-12 18:09:42.439659]Total energy: 18498132.57540558
[2022-04-12 18:11:15.432984]Total energy: 18540477.791065197
[2022-04-12 18:12:48.924056]Total energy: 18494758.668179724
[2022-04-12 18:14:05.595371]Total energy: 18519960.3706779
[2022-04-12 18:15:20.979760]Total energy: 18515526.036661208
[2022-04-12 18:16:40.701297]Total energy: 18532885.118856695
[2022-04-12 18:18:00.070059]Total energy: 18499218.86202571
[2022-04-12 18:19:21.287791]Total energy: 18506401.619502503
[2022-04-12 18:20:50.227947]Total energy: 18528743.435526423
[2022-04-12 18:22:23.426124]Total energy: 18500019.949477542
[2022-04-12 18:23:45.094302]Total energy: 18497478.75186018
[2022-04-12 18:25:01.176735]Total energy: 18525676.341708567
[2022-04-12 18:26:17.083789]Total energy: 18498084.210647415
[2022-04-12 18:27:32.292777]Total energy: 18504837.817333587
[2022-04-12 18:28:51.202591]Total energy: 18506423.91754687
[2022-04-12 18:30:11.439149]Total energy: 18535905.67573664
[2022-04-12 18:31:52.435081]Total energy: 18508464.326349042
[2022-04-12 18:33:14.888927]Total energy: 18486625.34512414
[2022-04-12 18:34:35.225166]Total energy: 18512708.765508436
[2022-04-12 18:35:55.282396]Total energy: 18515715.285531256
[2022-04-12 18:37:12.737715]Total energy: 18538049.349402763
[2022-04-12 18:38:29.993896]Total energy: 18505146.23065711
[2022-04-12 18:39:46.883143]Total energy: 18515874.48935476
[2022-04-12 18:41:10.229784]Total energy: 18486807.45854448
[2022-04-12 18:42:25.794097]Total energy: 18527004.71890162
[2022-04-12 18:43:44.454207]Total energy: 18514896.185003642
[2022-04-12 18:45:06.822045]Total energy: 18494383.754756395
[2022-04-12 18:46:27.344429]Total energy: 18497740.11038529
[2022-04-12 18:47:42.399213]Total energy: 18503337.96545011
[2022-04-12 18:49:05.145013]Total energy: 18477288.941864774
[2022-04-12 18:50:31.863850]Total energy: 18504444.47418202
[2022-04-12 18:52:00.470143]Total energy: 18523584.43644777
[2022-04-12 18:53:22.283636]Total energy: 18511170.57008987
[2022-04-12 18:54:40.649524]Total energy: 18531965.160140697
[2022-04-12 18:55:54.369344]Total energy: 18491533.525844615
[2022-04-12 18:57:14.168971]Total energy: 18516344.496204622
[2022-04-12 18:58:31.567984]Total energy: 18517984.689928062
[2022-04-12 18:59:55.695359]Total energy: 18517823.584379222
[2022-04-12 19:01:16.895832]Total energy: 18509541.367079403
[2022-04-12 19:02:36.242972]Total energy: 18513558.033456266
[2022-04-12 19:03:56.610040]Total energy: 18492563.495386165
[2022-04-12 19:05:17.190605]Total energy: 18489258.726930507
[2022-04-12 19:06:33.820842]Total energy: 18497345.08469776
[2022-04-12 19:07:53.056644]Total energy: 18503597.21418509
[2022-04-12 19:09:08.096570]Total energy: 18516215.295908265
[2022-04-12 19:10:29.915793]Total energy: 18498004.15788589
[2022-04-12 19:11:50.308762]Total energy: 18484225.919249065
[2022-04-12 19:13:07.870012]Total energy: 18519597.03354177
[2022-04-12 19:14:29.851013]Total energy: 18504804.524487264
[2022-04-12 19:15:48.702042]Total energy: 18531707.70024297
[2022-04-12 19:17:03.422932]Total energy: 18520541.816540007
[2022-04-12 19:18:26.616162]Total energy: 18529797.75846588
[2022-04-12 19:19:46.286501]Total energy: 18510212.64981965
[2022-04-12 19:21:13.420490]Total energy: 18511567.20703415
[2022-04-12 19:22:35.175406]Total energy: 18524615.95055643
[2022-04-12 19:23:52.655092]Total energy: 18509151.90483505
[2022-04-12 19:25:09.742672]Total energy: 18509362.60127547
