initial: all - diverse_no_blind_all
[2022-04-11 05:48:34.217757]Total energy: 16664990.51304643
[2022-04-11 05:49:52.198018]Total energy: 16681588.053302985
[2022-04-11 05:51:30.607929]Total energy: 16676416.522194268
[2022-04-11 05:53:10.086671]Total energy: 16670590.501975607
[2022-04-11 05:54:32.950945]Total energy: 16661643.597578738
[2022-04-11 05:55:53.487947]Total energy: 16658500.923326757
[2022-04-11 05:57:08.703697]Total energy: 16684974.69052415
[2022-04-11 05:58:26.567334]Total energy: 16682227.128350444
[2022-04-11 05:59:44.347544]Total energy: 16668785.635014417
[2022-04-11 06:01:09.870338]Total energy: 16671203.246828852
[2022-04-11 06:02:37.556455]Total energy: 16673457.031789672
[2022-04-11 06:03:59.716217]Total energy: 16674761.039073052
[2022-04-11 06:05:17.382282]Total energy: 16669061.968293864
[2022-04-11 06:06:36.198191]Total energy: 16679899.579172041
[2022-04-11 06:07:54.451757]Total energy: 16671941.075928098
[2022-04-11 06:09:14.469604]Total energy: 16682539.582568005
[2022-04-11 06:10:52.500658]Total energy: 16657769.208745703
[2022-04-11 06:12:36.751490]Total energy: 16662830.469192192
[2022-04-11 06:13:59.306285]Total energy: 16684057.567666948
[2022-04-11 06:15:15.343651]Total energy: 16680201.133862162
[2022-04-11 06:16:30.323318]Total energy: 16658382.097429765
[2022-04-11 06:17:46.666408]Total energy: 16683677.43944142
[2022-04-11 06:19:04.519617]Total energy: 16670319.888199901
[2022-04-11 06:20:23.327516]Total energy: 16670388.357480688
[2022-04-11 06:22:01.716305]Total energy: 16690533.963964256
[2022-04-11 06:23:23.436356]Total energy: 16666509.043092554
[2022-04-11 06:24:39.625200]Total energy: 16678665.592408283
[2022-04-11 06:25:58.241045]Total energy: 16655478.066092419
[2022-04-11 06:27:16.437983]Total energy: 16661582.588988213
[2022-04-11 06:28:35.071307]Total energy: 16662571.839491164
[2022-04-11 06:29:48.153220]Total energy: 16668032.364852179
[2022-04-11 06:31:23.912038]Total energy: 16666324.877764285
[2022-04-11 06:32:53.729310]Total energy: 16695711.815539861
[2022-04-11 06:34:10.397033]Total energy: 16688681.014674071
[2022-04-11 06:35:26.058963]Total energy: 16679155.038367812
[2022-04-11 06:36:40.983317]Total energy: 16677415.620067576
[2022-04-11 06:37:59.517624]Total energy: 16659512.205102753
[2022-04-11 06:39:17.234562]Total energy: 16668265.621910019
[2022-04-11 06:40:44.987825]Total energy: 16683334.616252411
[2022-04-11 06:42:16.024941]Total energy: 16678750.352698958
[2022-04-11 06:43:42.503872]Total energy: 16664380.51963949
[2022-04-11 06:44:56.481457]Total energy: 16665319.909389872
[2022-04-11 06:46:13.493993]Total energy: 16676295.68448049
[2022-04-11 06:47:29.045502]Total energy: 16661186.485959815
[2022-04-11 06:48:42.791894]Total energy: 16687762.319347205
[2022-04-11 06:50:00.158168]Total energy: 16652524.760950154
[2022-04-11 06:51:37.312193]Total energy: 16658668.1150151
[2022-04-11 06:53:15.498067]Total energy: 16669807.529035179
[2022-04-11 06:54:36.165210]Total energy: 16678036.947073516
[2022-04-11 06:55:54.152905]Total energy: 16685993.607288092
[2022-04-11 06:57:09.292428]Total energy: 16690981.733437056
[2022-04-11 06:58:27.228463]Total energy: 16676388.803514102
[2022-04-11 06:59:46.529715]Total energy: 16661692.405320333
[2022-04-11 07:01:03.265044]Total energy: 16661364.697831022
[2022-04-11 07:02:22.282424]Total energy: 16687721.621008549
[2022-04-11 07:03:36.434111]Total energy: 16668981.564678788
[2022-04-11 07:04:50.438051]Total energy: 16681060.21111662
[2022-04-11 07:06:10.699695]Total energy: 16662892.860293383
[2022-04-11 07:07:28.713258]Total energy: 16686972.204251667
[2022-04-11 07:08:47.169873]Total energy: 16664255.258977678
[2022-04-11 07:10:00.779056]Total energy: 16675228.025785532
[2022-04-11 07:11:25.637688]Total energy: 16678111.760509439
[2022-04-11 07:12:49.791035]Total energy: 16670117.865675705
[2022-04-11 07:14:08.885254]Total energy: 16661579.607822169
[2022-04-11 07:15:28.642056]Total energy: 16658066.210943261
[2022-04-11 07:16:43.362832]Total energy: 16672329.38424521
[2022-04-11 07:18:00.972067]Total energy: 16667882.486502096
[2022-04-11 07:19:14.305453]Total energy: 16671720.38869606
[2022-04-11 07:20:40.762916]Total energy: 16680141.376334976
[2022-04-11 07:22:05.915493]Total energy: 16679204.416318292
[2022-04-11 07:23:28.321575]Total energy: 16680699.06331097
[2022-04-11 07:24:46.812987]Total energy: 16657279.22108419
[2022-04-11 07:26:05.104289]Total energy: 16674575.551644364
[2022-04-11 07:27:22.423267]Total energy: 16687340.200301982
[2022-04-11 07:28:41.292452]Total energy: 16666334.658934979
[2022-04-11 07:29:59.425932]Total energy: 16662526.484034998
[2022-04-11 07:31:26.839865]Total energy: 16670893.388268605
[2022-04-11 07:32:49.440787]Total energy: 16663008.314737828
[2022-04-11 07:34:11.241990]Total energy: 16672369.128589308
[2022-04-11 07:35:30.315456]Total energy: 16687577.488802806
[2022-04-11 07:36:49.825072]Total energy: 16665180.546552459
[2022-04-11 07:38:09.524055]Total energy: 16670554.402977359
[2022-04-11 07:39:28.166370]Total energy: 16669234.016295992
[2022-04-11 07:41:09.060857]Total energy: 16676217.421285495
[2022-04-11 07:42:51.695218]Total energy: 16676484.583537092
[2022-04-11 07:44:26.239973]Total energy: 16662557.792164838
[2022-04-11 07:45:53.639396]Total energy: 16681207.369397292
[2022-04-11 07:47:11.081194]Total energy: 16676163.800571058
[2022-04-11 07:48:26.739885]Total energy: 16673798.293451523
[2022-04-11 07:49:45.627177]Total energy: 16655576.643734504
[2022-04-11 07:51:13.346382]Total energy: 16675306.594525235
[2022-04-11 07:52:46.978538]Total energy: 16683129.967499066
[2022-04-11 07:54:14.970448]Total energy: 16656069.60995943
[2022-04-11 07:55:28.615453]Total energy: 16672454.526270492
[2022-04-11 07:56:45.614726]Total energy: 16670002.434613716
[2022-04-11 07:58:03.699461]Total energy: 16663155.308762982
[2022-04-11 07:59:22.786619]Total energy: 16667380.717857957
[2022-04-11 08:01:00.849384]Total energy: 16690436.079500802
[2022-04-11 08:02:24.852385]Total energy: 16655807.87046489
[2022-04-11 08:03:45.470488]Total energy: 16672735.946543453
[2022-04-11 08:05:02.576861]Total energy: 16675682.492223615
[2022-04-11 08:06:22.043156]Total energy: 16672137.991797792
[2022-04-11 08:07:37.526171]Total energy: 16668389.549170177
[2022-04-11 08:08:55.815821]Total energy: 16657890.72981655
[2022-04-11 08:10:11.965427]Total energy: 16685175.303508036
[2022-04-11 08:11:35.457856]Total energy: 16670187.566016357
[2022-04-11 08:13:05.850016]Total energy: 16686724.510411773
[2022-04-11 08:14:32.602110]Total energy: 16658830.58254433
[2022-04-11 08:15:50.600241]Total energy: 16670508.23233515
[2022-04-11 08:17:06.995435]Total energy: 16672554.112547327
[2022-04-11 08:18:25.036649]Total energy: 16658339.092974482
[2022-04-11 08:19:43.321017]Total energy: 16680192.849065125
[2022-04-11 08:21:17.425660]Total energy: 16668605.832250534
[2022-04-11 08:22:58.537270]Total energy: 16682651.460036993
[2022-04-11 08:24:24.473227]Total energy: 16674356.603073534
[2022-04-11 08:25:41.620487]Total energy: 16657863.218465516
[2022-04-11 08:26:59.299511]Total energy: 16688756.522587208
[2022-04-11 08:28:16.844389]Total energy: 16674266.404089767
[2022-04-11 08:29:34.666731]Total energy: 16664918.12495211
[2022-04-11 08:31:00.595555]Total energy: 16673051.874950696
[2022-04-11 08:32:36.551354]Total energy: 16683019.950736778
[2022-04-11 08:34:03.020427]Total energy: 16650663.193202628
[2022-04-11 08:35:23.686739]Total energy: 16667472.925993854
[2022-04-11 08:36:41.289545]Total energy: 16661776.049675355
[2022-04-11 08:37:59.975158]Total energy: 16656553.321124252
[2022-04-11 08:39:20.967168]Total energy: 16683045.48810284
[2022-04-11 08:41:04.283899]Total energy: 16677560.53612509
[2022-04-11 08:42:42.019132]Total energy: 16674009.889662597
[2022-04-11 08:44:03.120913]Total energy: 16668703.152215311
[2022-04-11 08:45:22.294905]Total energy: 16652894.508097023
[2022-04-11 08:46:41.307664]Total energy: 16666568.579859339
[2022-04-11 08:47:59.382640]Total energy: 16663231.430285335
[2022-04-11 08:49:19.267401]Total energy: 16664395.192243619
[2022-04-11 08:50:58.329365]Total energy: 16665481.20250253
[2022-04-11 08:52:31.971481]Total energy: 16649596.494381387
[2022-04-11 08:53:53.497046]Total energy: 16667629.039176067
[2022-04-11 08:55:09.527508]Total energy: 16647601.036580388
[2022-04-11 08:56:27.770082]Total energy: 16672857.137544584
[2022-04-11 08:57:47.243265]Total energy: 16665364.600403462
[2022-04-11 08:59:05.868630]Total energy: 16660630.25090351
[2022-04-11 09:00:35.144041]Total energy: 16660052.38646562
[2022-04-11 09:02:09.070263]Total energy: 16685686.998473361
[2022-04-11 09:03:29.065322]Total energy: 16661499.904411232
[2022-04-11 09:04:47.189632]Total energy: 16666698.047733402
[2022-04-11 09:06:08.424279]Total energy: 16666288.507032752
[2022-04-11 09:07:28.236945]Total energy: 16677562.858467339
[2022-04-11 09:08:47.825648]Total energy: 16680860.304883197
[2022-04-11 09:10:05.508782]Total energy: 16681564.555182442
[2022-04-11 09:11:35.013782]Total energy: 16660253.723824713
[2022-04-11 09:12:55.535960]Total energy: 16675078.790488604
[2022-04-11 09:14:16.480289]Total energy: 16657555.669462362
[2022-04-11 09:15:36.076529]Total energy: 16675326.303230148
[2022-04-11 09:16:55.118500]Total energy: 16652843.486119403
[2022-04-11 09:18:15.675800]Total energy: 16659429.930903457
[2022-04-11 09:19:44.484907]Total energy: 16662940.705529522
[2022-04-11 09:21:25.205968]Total energy: 16686365.80310903
[2022-04-11 09:23:07.712551]Total energy: 16666556.999755533
[2022-04-11 09:24:42.575709]Total energy: 16672052.921674646
[2022-04-11 09:26:16.624324]Total energy: 16673424.707019959
[2022-04-11 09:27:36.062349]Total energy: 16668512.759167472
[2022-04-11 09:28:52.269537]Total energy: 16656065.878780823
[2022-04-11 09:30:08.496442]Total energy: 16668749.827005912
[2022-04-11 09:31:48.639666]Total energy: 16677613.45634713
[2022-04-11 09:33:29.998728]Total energy: 16674551.762803484
[2022-04-11 09:34:52.949564]Total energy: 16663550.305782987
[2022-04-11 09:36:13.006397]Total energy: 16678357.302663086
[2022-04-11 09:37:34.119991]Total energy: 16678709.658702366
[2022-04-11 09:38:56.769765]Total energy: 16668610.50978413
[2022-04-11 09:40:16.277618]Total energy: 16685167.165587861
[2022-04-11 09:41:43.821597]Total energy: 16670626.04208585
[2022-04-11 09:43:19.594597]Total energy: 16673908.71730257
[2022-04-11 09:44:43.274474]Total energy: 16665853.678504163
[2022-04-11 09:46:03.687716]Total energy: 16656031.590710528
[2022-04-11 09:47:26.113470]Total energy: 16657531.989514165
[2022-04-11 09:48:46.963371]Total energy: 16671968.154495806
[2022-04-11 09:50:08.370521]Total energy: 16674905.11447404
[2022-04-11 09:51:41.193761]Total energy: 16661842.782654611
[2022-04-11 09:53:08.704727]Total energy: 16663432.317133708
[2022-04-11 09:54:30.565068]Total energy: 16672193.389180832
[2022-04-11 09:55:49.709707]Total energy: 16669035.759062689
[2022-04-11 09:57:08.236845]Total energy: 16658444.294378573
[2022-04-11 09:58:33.559298]Total energy: 16687991.266768288
[2022-04-11 09:59:54.204809]Total energy: 16670646.313591639
[2022-04-11 10:01:31.933619]Total energy: 16680530.731386699
[2022-04-11 10:03:14.741076]Total energy: 16666064.424952995
[2022-04-11 10:04:34.298636]Total energy: 16693397.928537088
[2022-04-11 10:05:52.573768]Total energy: 16676579.930416264
[2022-04-11 10:07:10.364010]Total energy: 16685588.683699038
[2022-04-11 10:08:29.931546]Total energy: 16682888.042441003
[2022-04-11 10:09:49.665179]Total energy: 16659351.363037143
[2022-04-11 10:11:28.028411]Total energy: 16686019.771396937
[2022-04-11 10:13:00.507575]Total energy: 16659593.303995967
[2022-04-11 10:14:17.701190]Total energy: 16655481.125234718
[2022-04-11 10:15:37.778636]Total energy: 16663249.732475415
[2022-04-11 10:17:03.789404]Total energy: 16666932.046084797
[2022-04-11 10:18:25.507477]Total energy: 16669934.301625755
[2022-04-11 10:19:51.920063]Total energy: 16671923.482740847
[2022-04-11 10:21:24.704330]Total energy: 16677153.406793159
[2022-04-11 10:22:50.943605]Total energy: 16665936.560833914
[2022-04-11 10:24:13.581052]Total energy: 16653516.15541347
[2022-04-11 10:25:34.902740]Total energy: 16655680.384031342
[2022-04-11 10:26:53.995539]Total energy: 16665630.15928796
[2022-04-11 10:28:17.972981]Total energy: 16663248.683987588
[2022-04-11 10:29:37.025592]Total energy: 16665766.429260973
[2022-04-11 10:31:15.897888]Total energy: 16678297.128189757
[2022-04-11 10:32:49.306870]Total energy: 16665060.471643062
[2022-04-11 10:34:11.097555]Total energy: 16666460.488454372
[2022-04-11 10:35:30.050780]Total energy: 16686922.11363695
[2022-04-11 10:36:50.237070]Total energy: 16673575.063146727
[2022-04-11 10:38:09.301618]Total energy: 16660815.91171532
[2022-04-11 10:39:32.647147]Total energy: 16662669.518492017
[2022-04-11 10:41:11.677126]Total energy: 16678426.87392055
[2022-04-11 10:42:39.435077]Total energy: 16670086.263136053
[2022-04-11 10:44:00.726714]Total energy: 16664274.952827817
[2022-04-11 10:45:20.251149]Total energy: 16682898.102213508
[2022-04-11 10:46:39.418400]Total energy: 16682779.883172894
[2022-04-11 10:47:59.359949]Total energy: 16663870.990262134
[2022-04-11 10:49:19.145844]Total energy: 16679927.341935387
[2022-04-11 10:50:51.276970]Total energy: 16671552.608745469
[2022-04-11 10:52:15.426175]Total energy: 16678270.201932658
[2022-04-11 10:53:39.295528]Total energy: 16672546.831908213
[2022-04-11 10:55:02.810144]Total energy: 16669350.667843493
[2022-04-11 10:56:27.340431]Total energy: 16675486.845630152
[2022-04-11 10:57:46.129138]Total energy: 16654745.269903228
[2022-04-11 10:59:08.406835]Total energy: 16661670.084591184
[2022-04-11 11:00:40.560040]Total energy: 16671671.603141015
[2022-04-11 11:02:15.922955]Total energy: 16653614.01914805
[2022-04-11 11:03:41.928063]Total energy: 16669394.751827955
[2022-04-11 11:06:41.252672]Total energy: 16671471.55140428
[2022-04-11 11:14:00.543632]Total energy: 16660110.111727316
[2022-04-11 11:15:32.383396]Total energy: 16666571.618481187
[2022-04-11 11:16:55.089367]Total energy: 16669956.755868834
[2022-04-11 11:18:15.544740]Total energy: 16660736.009788727
[2022-04-11 11:19:34.192354]Total energy: 16654993.69123323
[2022-04-11 11:21:18.265914]Total energy: 16659205.803563815
[2022-04-11 11:22:43.935150]Total energy: 16667378.17336754
[2022-04-11 11:24:05.038524]Total energy: 16669568.374366999
[2022-04-11 11:25:25.996583]Total energy: 16675852.824159756
[2022-04-11 11:26:47.332378]Total energy: 16683052.376525264
[2022-04-11 11:28:06.491241]Total energy: 16656714.72227168
[2022-04-11 11:29:25.552596]Total energy: 16665623.111848138
[2022-04-11 11:31:03.555816]Total energy: 16675454.715708083
[2022-04-11 11:32:31.753597]Total energy: 16651255.398132963
[2022-04-11 11:33:50.474733]Total energy: 16658905.39860155
[2022-04-11 11:35:08.730755]Total energy: 16661178.212421032
[2022-04-11 11:36:41.551414]Total energy: 16647153.66525738
[2022-04-11 11:38:02.314557]Total energy: 16689850.82459842
[2022-04-11 11:39:20.040972]Total energy: 16673329.90845341
[2022-04-11 11:41:00.224685]Total energy: 16676836.169177115
[2022-04-11 11:42:28.048210]Total energy: 16679629.949465936
[2022-04-11 11:43:55.240464]Total energy: 16664384.311772222
[2022-04-11 11:45:13.731922]Total energy: 16692740.033050971
[2022-04-11 11:46:32.548836]Total energy: 16669655.795284277
[2022-04-11 11:47:49.015626]Total energy: 16671306.327667607
[2022-04-11 11:49:05.307456]Total energy: 16695617.879642166
[2022-04-11 11:50:41.883582]Total energy: 16655428.346278392
[2022-04-11 11:52:27.692800]Total energy: 16656423.147825662
[2022-04-11 11:53:53.056885]Total energy: 16680055.06744697
[2022-04-11 11:55:13.128955]Total energy: 16671536.129749008
[2022-04-11 11:56:32.778561]Total energy: 16637903.949151568
[2022-04-11 11:57:56.416422]Total energy: 16667103.780499678
[2022-04-11 11:59:14.838969]Total energy: 16645754.911768312
[2022-04-11 12:00:55.409289]Total energy: 16657769.642922452
[2022-04-11 12:02:30.374453]Total energy: 16677203.451627247
[2022-04-11 12:03:47.702560]Total energy: 16665291.71075368
[2022-04-11 12:04:59.588751]Total energy: 16658351.625223419
[2022-04-11 12:06:10.249342]Total energy: 16676784.738549279
[2022-04-11 12:07:29.489262]Total energy: 16656076.747586824
[2022-04-11 12:08:47.906400]Total energy: 16674086.445317458
[2022-04-11 12:10:07.094629]Total energy: 16682074.964784464
[2022-04-11 12:11:44.611876]Total energy: 16688584.927916614
[2022-04-11 12:13:26.078143]Total energy: 16693757.19860869
[2022-04-11 12:14:45.432608]Total energy: 16682567.255388446
[2022-04-11 12:16:04.057524]Total energy: 16686132.976118224
[2022-04-11 12:17:24.275052]Total energy: 16673281.640024448
[2022-04-11 12:18:42.802489]Total energy: 16665204.953780325
[2022-04-11 12:20:02.601516]Total energy: 16663220.98362569
[2022-04-11 12:21:30.538255]Total energy: 16664920.762150688
[2022-04-11 12:22:57.643086]Total energy: 16659312.956438638
[2022-04-11 12:24:17.800132]Total energy: 16673007.759096697
[2022-04-11 12:25:42.345772]Total energy: 16670518.961502273
[2022-04-11 12:27:02.146684]Total energy: 16671784.370065155
[2022-04-11 12:28:21.278077]Total energy: 16673447.396772122
[2022-04-11 12:29:42.285038]Total energy: 16663461.280854946
[2022-04-11 12:31:21.867858]Total energy: 16676699.455761852
[2022-04-11 12:32:58.375372]Total energy: 16658786.901871713
[2022-04-11 12:34:22.133649]Total energy: 16671366.82054015
[2022-04-11 12:35:41.609049]Total energy: 16676322.081143627
[2022-04-11 12:37:03.986213]Total energy: 16661467.480513386
[2022-04-11 12:38:24.887078]Total energy: 16681074.426017985
