initial: 106 - diverse_seed
[2022-04-12 00:13:01.162952]Total energy: 19882630.28006977
[2022-04-12 00:14:17.484289]Total energy: 19875733.19799635
[2022-04-12 00:15:34.759926]Total energy: 19888843.891082555
[2022-04-12 00:16:51.828489]Total energy: 19893069.189660855
[2022-04-12 00:18:08.874985]Total energy: 19911508.69589887
[2022-04-12 00:19:25.194246]Total energy: 19936079.583271567
[2022-04-12 00:20:54.127276]Total energy: 19900936.427514527
[2022-04-12 00:22:18.063122]Total energy: 19899163.819534104
[2022-04-12 00:23:35.535602]Total energy: 19900331.7612597
[2022-04-12 00:24:52.787879]Total energy: 19900034.380281355
[2022-04-12 00:26:11.166472]Total energy: 19897111.702207156
[2022-04-12 00:27:31.678545]Total energy: 19920309.67429263
[2022-04-12 00:28:47.164146]Total energy: 19868616.70088418
[2022-04-12 00:30:06.828355]Total energy: 19883275.687801886
[2022-04-12 00:31:22.160224]Total energy: 19892183.148270126
[2022-04-12 00:32:36.952544]Total energy: 19894754.16803269
[2022-04-12 00:33:51.688580]Total energy: 19917923.101165876
[2022-04-12 00:35:05.950287]Total energy: 19926280.26855138
[2022-04-12 00:36:19.960751]Total energy: 19926157.150912363
[2022-04-12 00:37:33.827607]Total energy: 19864442.472332828
[2022-04-12 00:38:48.264180]Total energy: 19870577.7554337
[2022-04-12 00:40:05.059478]Total energy: 19904037.483695596
[2022-04-12 00:41:28.590432]Total energy: 19872367.69111156
[2022-04-12 00:42:44.754733]Total energy: 19862691.418214362
[2022-04-12 00:44:00.528599]Total energy: 19890279.008496143
[2022-04-12 00:45:15.495691]Total energy: 19914822.328180976
[2022-04-12 00:46:32.694051]Total energy: 19834245.145927396
[2022-04-12 00:47:49.111542]Total energy: 19897845.40870506
[2022-04-12 00:49:05.434886]Total energy: 19857674.290237017
[2022-04-12 00:50:21.327473]Total energy: 19860798.19723973
[2022-04-12 00:51:39.932805]Total energy: 19896607.245765038
[2022-04-12 00:52:58.595662]Total energy: 19835393.223233256
[2022-04-12 00:54:21.902148]Total energy: 19892094.362305727
[2022-04-12 00:55:37.641428]Total energy: 19912547.260038674
[2022-04-12 00:56:59.501902]Total energy: 19885243.65283715
[2022-04-12 00:58:15.710950]Total energy: 19851810.235686984
[2022-04-12 00:59:33.063159]Total energy: 19874909.013563074
[2022-04-12 01:00:59.633620]Total energy: 19910795.959031723
[2022-04-12 01:02:20.700442]Total energy: 19888869.271518324
[2022-04-12 01:03:39.188509]Total energy: 19872021.7660222
[2022-04-12 01:04:56.703140]Total energy: 19894387.33439187
[2022-04-12 01:06:14.323998]Total energy: 19877132.13522198
[2022-04-12 01:07:32.201736]Total energy: 19856236.957042444
[2022-04-12 01:08:50.818270]Total energy: 19842653.261398137
[2022-04-12 01:10:09.125808]Total energy: 19922335.925658427
[2022-04-12 01:11:31.569247]Total energy: 19902178.412456177
[2022-04-12 01:12:47.963678]Total energy: 19948106.6995521
[2022-04-12 01:14:05.880334]Total energy: 19890672.32810246
[2022-04-12 01:15:22.035171]Total energy: 19881355.962547913
[2022-04-12 01:16:42.397749]Total energy: 19907560.93106943
[2022-04-12 01:18:02.087219]Total energy: 19904618.672786035
[2022-04-12 01:19:24.307140]Total energy: 19886857.31084725
[2022-04-12 01:20:52.183025]Total energy: 19881386.148565244
[2022-04-12 01:22:15.697765]Total energy: 19914979.86425924
[2022-04-12 01:23:37.200049]Total energy: 19920622.36545497
[2022-04-12 01:25:00.634287]Total energy: 19888526.750577614
[2022-04-12 01:26:24.005121]Total energy: 19841107.371554937
[2022-04-12 01:27:43.276554]Total energy: 19923564.04439455
[2022-04-12 01:29:05.275154]Total energy: 19884185.747692477
[2022-04-12 01:30:37.557386]Total energy: 19861879.275928173
[2022-04-12 01:32:02.702372]Total energy: 19879226.879384708
[2022-04-12 01:33:22.876548]Total energy: 19942835.206728812
[2022-04-12 01:34:45.338983]Total energy: 19891903.990605604
[2022-04-12 01:36:05.301663]Total energy: 19876505.459354073
[2022-04-12 01:37:24.083894]Total energy: 19905443.84658136
[2022-04-12 01:38:40.975831]Total energy: 19871925.235513713
[2022-04-12 01:39:56.982582]Total energy: 19869150.233103774
[2022-04-12 01:41:15.560914]Total energy: 19827617.795815334
[2022-04-12 01:42:34.486802]Total energy: 19831943.50649369
[2022-04-12 01:43:51.567585]Total energy: 19869582.729120847
[2022-04-12 01:45:06.308641]Total energy: 19827094.22626245
[2022-04-12 01:46:24.368759]Total energy: 19794967.690564226
[2022-04-12 01:47:43.881685]Total energy: 19831368.295935985
[2022-04-12 01:49:00.739421]Total energy: 19771214.43596861
[2022-04-12 01:50:18.784522]Total energy: 19846258.256245043
[2022-04-12 01:51:39.978312]Total energy: 19766440.570239272
[2022-04-12 01:53:00.102596]Total energy: 19809674.434800427
[2022-04-12 01:54:17.022460]Total energy: 19865204.007192515
[2022-04-12 01:55:38.776840]Total energy: 19836611.32209684
[2022-04-12 01:56:55.686925]Total energy: 19880473.961652525
[2022-04-12 01:58:12.045567]Total energy: 19842851.4762673
[2022-04-12 01:59:29.765345]Total energy: 19800921.47060543
[2022-04-12 02:00:45.935426]Total energy: 19846412.17610847
[2022-04-12 02:02:01.812093]Total energy: 19818182.391877066
[2022-04-12 02:03:17.536730]Total energy: 19828870.302116025
[2022-04-12 02:04:34.032304]Total energy: 19838338.486169674
[2022-04-12 02:05:53.798301]Total energy: 19841528.719503153
[2022-04-12 02:07:14.933201]Total energy: 19883095.72543257
[2022-04-12 02:08:36.571279]Total energy: 19820883.31110647
[2022-04-12 02:09:55.618368]Total energy: 19834307.387059648
[2022-04-12 02:11:26.169659]Total energy: 19804271.294543654
[2022-04-12 02:12:46.128173]Total energy: 19847097.455217212
[2022-04-12 02:14:02.599147]Total energy: 19843269.91564111
[2022-04-12 02:15:26.624342]Total energy: 19857620.099313892
[2022-04-12 02:16:51.044354]Total energy: 19826765.77387844
[2022-04-12 02:18:09.259992]Total energy: 19857713.773606215
[2022-04-12 02:19:26.809947]Total energy: 19843104.784597613
[2022-04-12 02:20:52.571293]Total energy: 19823009.558875266
[2022-04-12 02:22:11.546992]Total energy: 19859302.23806011
[2022-04-12 02:23:28.044704]Total energy: 19824041.418215618
[2022-04-12 02:24:45.665288]Total energy: 19822638.697436456
[2022-04-12 02:26:10.906174]Total energy: 19852571.739945512
[2022-04-12 02:27:28.781941]Total energy: 19857825.313547973
[2022-04-12 02:28:46.079304]Total energy: 19847662.244261723
[2022-04-12 02:30:04.916171]Total energy: 19855541.074536797
[2022-04-12 02:31:33.446624]Total energy: 19829517.923598908
[2022-04-12 02:32:51.477921]Total energy: 19834850.0029318
[2022-04-12 02:34:08.061481]Total energy: 19852303.833948057
[2022-04-12 02:35:27.420645]Total energy: 19852139.95228314
[2022-04-12 02:36:44.206454]Total energy: 19841332.74173586
[2022-04-12 02:38:02.125241]Total energy: 19847758.32136391
[2022-04-12 02:39:21.251547]Total energy: 19833203.196288757
[2022-04-12 02:40:39.785138]Total energy: 19835823.92422947
[2022-04-12 02:41:55.737367]Total energy: 19846680.903322622
[2022-04-12 02:43:13.892572]Total energy: 19871380.219337914
[2022-04-12 02:44:32.419864]Total energy: 19841105.289369095
[2022-04-12 02:45:49.680002]Total energy: 19863669.119096912
[2022-04-12 02:47:06.679801]Total energy: 19849315.807141505
[2022-04-12 02:48:23.385118]Total energy: 19863660.881719492
[2022-04-12 02:49:37.471205]Total energy: 19819047.46965239
[2022-04-12 02:51:10.982145]Total energy: 19826484.975064136
[2022-04-12 02:52:33.488030]Total energy: 19840025.702558465
[2022-04-12 02:53:51.388106]Total energy: 19839320.430348177
[2022-04-12 02:55:10.790761]Total energy: 19863963.52214499
[2022-04-12 02:56:29.242741]Total energy: 19832849.640933968
[2022-04-12 02:57:45.962644]Total energy: 19805465.566504087
[2022-04-12 02:59:03.707518]Total energy: 19807346.89819456
[2022-04-12 03:00:21.996835]Total energy: 19802832.94489502
[2022-04-12 03:01:44.746299]Total energy: 19876375.107737895
[2022-04-12 03:03:02.343313]Total energy: 19830217.530506395
[2022-04-12 03:04:22.675045]Total energy: 19826164.474423748
[2022-04-12 03:05:40.298872]Total energy: 19827264.07688151
[2022-04-12 03:06:57.773648]Total energy: 19824981.100552198
[2022-04-12 03:08:18.571045]Total energy: 19845504.10948052
[2022-04-12 03:09:36.296343]Total energy: 19836664.11916685
[2022-04-12 03:11:01.392040]Total energy: 19874697.886643857
[2022-04-12 03:12:20.577656]Total energy: 19845589.506385677
[2022-04-12 03:13:38.580266]Total energy: 19822030.424809534
[2022-04-12 03:14:58.701350]Total energy: 19841818.39364134
[2022-04-12 03:16:18.707483]Total energy: 19856886.210370313
[2022-04-12 03:17:38.228360]Total energy: 19851536.99835262
[2022-04-12 03:18:58.500478]Total energy: 19833528.166844092
[2022-04-12 03:20:18.727951]Total energy: 19846772.45201954
[2022-04-12 03:21:46.356921]Total energy: 19856184.671642415
[2022-04-12 03:23:10.766593]Total energy: 19845354.952777475
[2022-04-12 03:24:30.570587]Total energy: 19829696.88595236
[2022-04-12 03:25:55.336157]Total energy: 19831797.15843363
[2022-04-12 03:27:17.055112]Total energy: 19851619.789955664
[2022-04-12 03:28:36.784936]Total energy: 19771774.707028586
[2022-04-12 03:29:56.001193]Total energy: 19810153.224230755
[2022-04-12 03:31:22.640180]Total energy: 19812336.48456563
[2022-04-12 03:32:44.463856]Total energy: 19885139.473628245
[2022-04-12 03:34:05.192491]Total energy: 19866459.500830438
[2022-04-12 03:35:27.807012]Total energy: 19842091.32906137
[2022-04-12 03:36:48.106595]Total energy: 19826134.434803862
[2022-04-12 03:38:08.136146]Total energy: 19827845.76661206
[2022-04-12 03:39:27.729592]Total energy: 19842880.763174955
[2022-04-12 03:41:04.785696]Total energy: 19840735.53667849
[2022-04-12 03:42:30.081205]Total energy: 19779004.70261684
[2022-04-12 03:43:49.395714]Total energy: 19825288.84220524
[2022-04-12 03:45:07.792696]Total energy: 19837370.586071827
[2022-04-12 03:46:27.087211]Total energy: 19849893.3789525
[2022-04-12 03:47:47.579755]Total energy: 19802272.55609684
[2022-04-12 03:49:08.324206]Total energy: 19850891.58162273
[2022-04-12 03:50:36.494118]Total energy: 19819589.66326022
[2022-04-12 03:52:00.905417]Total energy: 19795047.79697791
[2022-04-12 03:53:20.315400]Total energy: 19820616.579108622
[2022-04-12 03:54:39.901784]Total energy: 19785167.33805561
[2022-04-12 03:55:50.639441]Total energy: 19814980.66396383
[2022-04-12 03:57:10.769777]Total energy: 19802509.698196817
[2022-04-12 03:58:30.445863]Total energy: 19829408.380705114
[2022-04-12 03:59:56.396227]Total energy: 19834402.1277129
[2022-04-12 04:01:17.563441]Total energy: 19801239.489404183
[2022-04-12 04:02:37.600097]Total energy: 19780165.578927897
[2022-04-12 04:03:58.169860]Total energy: 19780682.59234049
[2022-04-12 04:05:18.475220]Total energy: 19791152.49374135
[2022-04-12 04:06:47.235619]Total energy: 19803764.7211258
[2022-04-12 04:08:07.819714]Total energy: 19781635.760922622
[2022-04-12 04:09:28.271633]Total energy: 19744040.692406565
[2022-04-12 04:11:05.604476]Total energy: 19785045.159004383
[2022-04-12 04:12:29.665133]Total energy: 19776218.947232265
[2022-04-12 04:13:49.474848]Total energy: 19765551.2000598
[2022-04-12 04:15:08.904679]Total energy: 19792452.869491912
[2022-04-12 04:16:28.109544]Total energy: 19792713.013172764
[2022-04-12 04:17:37.725766]Total energy: 19815702.014916655
[2022-04-12 04:18:47.683822]Total energy: 19771264.615384646
[2022-04-12 04:19:58.023084]Total energy: 19801100.705194417
[2022-04-12 04:21:17.430579]Total energy: 19824958.76402183
[2022-04-12 04:22:33.806527]Total energy: 19811501.630528033
[2022-04-12 04:23:44.554521]Total energy: 19820523.31270598
[2022-04-12 04:24:55.220998]Total energy: 19802784.261405334
[2022-04-12 04:26:07.612268]Total energy: 19802940.940223243
[2022-04-12 04:27:18.719713]Total energy: 19830779.402039327
[2022-04-12 04:28:30.902215]Total energy: 19792629.814972017
[2022-04-12 04:29:42.383080]Total energy: 19814526.371477477
[2022-04-12 04:31:08.432900]Total energy: 19782240.680888254
[2022-04-12 04:32:33.277154]Total energy: 19782867.466862924
[2022-04-12 04:33:51.531858]Total energy: 19820791.915068064
[2022-04-12 04:35:07.596799]Total energy: 19779327.157626037
[2022-04-12 04:36:25.385366]Total energy: 19786864.236103356
[2022-04-12 04:37:43.816780]Total energy: 19795586.45584488
[2022-04-12 04:39:01.388725]Total energy: 19764478.10914093
[2022-04-12 04:40:18.810847]Total energy: 19836035.946674228
[2022-04-12 04:41:42.380413]Total energy: 19751242.366993293
[2022-04-12 04:43:00.642371]Total energy: 19815329.40499514
[2022-04-12 04:44:19.620962]Total energy: 19780333.169092257
[2022-04-12 04:45:35.049820]Total energy: 19770281.49755773
[2022-04-12 04:46:56.416096]Total energy: 19813573.49392428
[2022-04-12 04:48:12.925025]Total energy: 19796991.15842338
[2022-04-12 04:49:35.949979]Total energy: 19820242.12175356
[2022-04-12 04:51:02.164733]Total energy: 19813683.09625997
[2022-04-12 04:52:21.802948]Total energy: 19836077.809569154
[2022-04-12 04:53:43.861862]Total energy: 19795320.7540632
[2022-04-12 04:54:59.635958]Total energy: 19774269.748838298
[2022-04-12 04:56:17.297549]Total energy: 19816807.875545364
[2022-04-12 04:58:02.470910]Total energy: 19779292.621761
[2022-04-12 04:59:25.023488]Total energy: 19769399.63562522
[2022-04-12 05:00:47.345528]Total energy: 19798216.247553185
[2022-04-12 05:02:08.622160]Total energy: 19819466.140127998
[2022-04-12 05:03:31.245473]Total energy: 19785305.946374178
[2022-04-12 05:04:57.955954]Total energy: 19785851.01856174
[2022-04-12 05:06:19.551522]Total energy: 19799670.602499492
[2022-04-12 05:07:39.208023]Total energy: 19788459.255335312
[2022-04-12 05:09:06.826148]Total energy: 19781863.94247647
[2022-04-12 05:10:34.839614]Total energy: 19772676.494493842
[2022-04-12 05:11:56.689669]Total energy: 19843066.49995766
[2022-04-12 05:13:16.085018]Total energy: 19805754.814461604
[2022-04-12 05:14:36.052509]Total energy: 19804142.65223378
[2022-04-12 05:15:57.364898]Total energy: 19807716.551996306
[2022-04-12 05:17:17.071269]Total energy: 19845886.29457271
[2022-04-12 05:18:37.525423]Total energy: 19788992.859692793
[2022-04-12 05:19:57.985218]Total energy: 19806236.258655667
[2022-04-12 05:21:18.886521]Total energy: 19776182.085240096
[2022-04-12 05:22:38.657911]Total energy: 19825145.42795475
[2022-04-12 05:23:58.528019]Total energy: 19787022.975303523
[2022-04-12 05:25:17.716697]Total energy: 19819983.94797137
[2022-04-12 05:26:37.779376]Total energy: 19816668.047842406
[2022-04-12 05:27:57.479495]Total energy: 19752874.795071557
[2022-04-12 05:29:19.143366]Total energy: 19791931.79531104
[2022-04-12 05:30:56.333455]Total energy: 19748602.920150958
[2022-04-12 05:32:26.958473]Total energy: 19771528.164913617
[2022-04-12 05:33:49.496750]Total energy: 19809778.625109334
[2022-04-12 05:35:09.415496]Total energy: 19795238.22547962
[2022-04-12 05:36:30.239843]Total energy: 19779421.20383234
[2022-04-12 05:37:53.933477]Total energy: 19820003.31539551
[2022-04-12 05:39:14.558780]Total energy: 19765380.42569209
[2022-04-12 05:40:44.538023]Total energy: 19786853.105912674
[2022-04-12 05:42:06.286406]Total energy: 19810443.915058207
[2022-04-12 05:43:27.056282]Total energy: 19816319.287775286
[2022-04-12 05:44:48.960992]Total energy: 19783635.94663193
[2022-04-12 05:46:09.504036]Total energy: 19800666.536420792
[2022-04-12 05:47:30.622000]Total energy: 19752557.59497067
[2022-04-12 05:48:51.020010]Total energy: 19813491.8214612
[2022-04-12 05:50:10.258684]Total energy: 19781727.569367524
[2022-04-12 05:51:33.556823]Total energy: 19772465.109810412
[2022-04-12 05:52:58.349926]Total energy: 19804056.81395587
[2022-04-12 05:54:17.923085]Total energy: 19788678.194580927
[2022-04-12 05:55:40.946182]Total energy: 19778733.653130203
[2022-04-12 05:57:05.491517]Total energy: 19809975.28758291
[2022-04-12 05:58:26.178736]Total energy: 19819470.904247824
[2022-04-12 05:59:46.023150]Total energy: 19799051.22806025
[2022-04-12 06:01:06.169200]Total energy: 19812139.17451314
[2022-04-12 06:02:25.698512]Total energy: 19794425.823975604
[2022-04-12 06:03:46.307220]Total energy: 19787597.469309054
[2022-04-12 06:05:06.377282]Total energy: 19786763.583010208
[2022-04-12 06:06:28.676816]Total energy: 19757480.518140733
[2022-04-12 06:07:49.385189]Total energy: 19754747.199065432
[2022-04-12 06:09:10.090747]Total energy: 19757237.549032863
[2022-04-12 06:10:40.142592]Total energy: 19772025.960516986
[2022-04-12 06:12:02.674490]Total energy: 19779197.52841808
[2022-04-12 06:13:23.325570]Total energy: 19767947.92333102
[2022-04-12 06:14:46.720687]Total energy: 19771918.584967658
[2022-04-12 06:16:08.547333]Total energy: 19736933.49810541
[2022-04-12 06:17:29.277391]Total energy: 19742463.279701516
[2022-04-12 06:18:51.212936]Total energy: 19759168.951241687
[2022-04-12 06:20:09.966028]Total energy: 19787768.779977117
[2022-04-12 06:21:48.920358]Total energy: 19799276.836181644
[2022-04-12 06:23:12.567516]Total energy: 19717581.0720549
[2022-04-12 06:24:33.675698]Total energy: 19764625.14740151
[2022-04-12 06:25:51.664104]Total energy: 19737822.117280502
[2022-04-12 06:27:08.668383]Total energy: 19742823.947534297
[2022-04-12 06:28:25.838699]Total energy: 19790313.10951888
[2022-04-12 06:29:44.631807]Total energy: 19778361.200806253
[2022-04-12 06:31:07.998814]Total energy: 19779020.104474965
[2022-04-12 06:32:31.551988]Total energy: 19765722.018758222
[2022-04-12 06:33:51.652698]Total energy: 19754594.556885436
[2022-04-12 06:35:11.254325]Total energy: 19788769.232552234
[2022-04-12 06:36:30.264253]Total energy: 19771478.622724663
[2022-04-12 06:37:49.652437]Total energy: 19740016.598551687
[2022-04-12 06:39:14.051590]Total energy: 19746476.746750772
[2022-04-12 06:40:54.121001]Total energy: 19786837.984424505
[2022-04-12 06:42:20.176773]Total energy: 19774983.70836723
[2022-04-12 06:43:43.023723]Total energy: 19748663.93866488
[2022-04-12 06:45:06.110381]Total energy: 19782619.73580349
[2022-04-12 06:46:25.672989]Total energy: 19765562.294576727
[2022-04-12 06:47:46.203429]Total energy: 19781395.606178988
[2022-04-12 06:49:06.387434]Total energy: 19799927.1725132
[2022-04-12 06:50:42.371753]Total energy: 19762235.870448373
[2022-04-12 06:52:08.781066]Total energy: 19781410.15515103
[2022-04-12 06:53:29.228290]Total energy: 19750331.09777499
[2022-04-12 06:54:49.145919]Total energy: 19751172.852853376
[2022-04-12 06:56:22.778811]Total energy: 19751246.938562788
[2022-04-12 06:57:57.261919]Total energy: 19770407.344369415
[2022-04-12 06:59:18.834638]Total energy: 19772393.86630032
[2022-04-12 07:00:53.733394]Total energy: 19749388.80876757
[2022-04-12 07:02:27.902971]Total energy: 19799134.93493382
[2022-04-12 07:03:49.026406]Total energy: 19763097.65536313
[2022-04-12 07:05:08.947276]Total energy: 19730376.543808095
[2022-04-12 07:06:28.393636]Total energy: 19770849.86344678
[2022-04-12 07:07:48.015788]Total energy: 19781348.936986182
[2022-04-12 07:09:07.350505]Total energy: 19803461.65839543
[2022-04-12 07:10:42.750308]Total energy: 19775799.072710566
[2022-04-12 07:12:13.087652]Total energy: 19796457.121129803
[2022-04-12 07:13:34.582945]Total energy: 19771771.400992326
[2022-04-12 07:14:54.244191]Total energy: 19737768.98996841
[2022-04-12 07:16:14.083904]Total energy: 19749504.022986345
[2022-04-12 07:17:33.169667]Total energy: 19760300.937003944
[2022-04-12 07:18:53.887453]Total energy: 19770189.951978672
[2022-04-12 07:20:13.682626]Total energy: 19755408.692904588
[2022-04-12 07:21:42.044674]Total energy: 19746861.471271183
[2022-04-12 07:23:07.020141]Total energy: 19745686.844980635
[2022-04-12 07:24:28.684074]Total energy: 19807218.69119206
[2022-04-12 07:25:50.193087]Total energy: 19789575.29227073
[2022-04-12 07:27:09.883774]Total energy: 19759665.640687067
[2022-04-12 07:28:29.667971]Total energy: 19819514.506353777
[2022-04-12 07:29:49.670091]Total energy: 19770375.65574502
[2022-04-12 07:31:32.816110]Total energy: 19762211.48400896
[2022-04-12 07:32:57.187457]Total energy: 19812734.43812986
[2022-04-12 07:34:15.526059]Total energy: 19757427.826010354
[2022-04-12 07:35:34.313480]Total energy: 19765704.840254117
[2022-04-12 07:36:54.149620]Total energy: 19774526.37342843
[2022-04-12 07:38:16.515959]Total energy: 19747819.424113203
[2022-04-12 07:39:36.349545]Total energy: 19791680.59775649
[2022-04-12 07:41:07.122465]Total energy: 19770562.854324076
[2022-04-12 07:42:38.465406]Total energy: 19749953.194020912
[2022-04-12 07:43:59.553519]Total energy: 19778016.12461106
[2022-04-12 07:45:24.843572]Total energy: 19751550.74083051
[2022-04-12 07:46:44.571763]Total energy: 19788322.98689298
[2022-04-12 07:48:28.710550]Total energy: 19807781.39399219
[2022-04-12 07:49:54.924309]Total energy: 19749174.264728956
[2022-04-12 07:51:23.163978]Total energy: 19806321.791964237
[2022-04-12 07:52:44.915593]Total energy: 19781696.44251723
[2022-04-12 07:54:05.088922]Total energy: 19793629.288441088
[2022-04-12 07:55:24.174336]Total energy: 19788580.56542249
[2022-04-12 07:56:44.735408]Total energy: 19754880.539127257
[2022-04-12 07:58:07.247625]Total energy: 19792602.360572446
[2022-04-12 07:59:26.723118]Total energy: 19753644.70382129
[2022-04-12 08:00:58.554188]Total energy: 19791173.01917347
[2022-04-12 08:02:21.386710]Total energy: 19800064.722393673
[2022-04-12 08:03:40.217989]Total energy: 19804826.344171364
[2022-04-12 08:04:59.626295]Total energy: 19768529.2173226
[2022-04-12 08:06:18.383995]Total energy: 19780719.976551846
[2022-04-12 08:07:39.365192]Total energy: 19772328.083649267
[2022-04-12 08:09:01.489339]Total energy: 19824968.078596514
[2022-04-12 08:10:27.179528]Total energy: 19768408.882151224
[2022-04-12 08:11:58.220289]Total energy: 19752208.57716589
[2022-04-12 08:13:20.021206]Total energy: 19768158.932709668
[2022-04-12 08:14:44.879035]Total energy: 19765811.245108105
[2022-04-12 08:16:07.955143]Total energy: 19735875.015089214
[2022-04-12 08:17:29.055963]Total energy: 19765076.685320713
[2022-04-12 08:18:48.922953]Total energy: 19780135.305114474
[2022-04-12 08:20:08.029860]Total energy: 19789150.748224545
[2022-04-12 08:21:43.943152]Total energy: 19809651.15807671
[2022-04-12 08:23:14.875733]Total energy: 19805774.561772846
[2022-04-12 08:24:31.935974]Total energy: 19795760.956140593
[2022-04-12 08:25:47.185911]Total energy: 19731098.29701561
[2022-04-12 08:27:04.196690]Total energy: 19748662.15887597
[2022-04-12 08:28:24.489736]Total energy: 19737936.809058897
[2022-04-12 08:29:40.689323]Total energy: 19730069.18573831
[2022-04-12 08:31:15.950314]Total energy: 19737219.180441592
[2022-04-12 08:32:36.288716]Total energy: 19761703.558290258
[2022-04-12 08:33:55.186066]Total energy: 19729203.715836927
[2022-04-12 08:35:15.172470]Total energy: 19746947.945300426
[2022-04-12 08:36:33.699910]Total energy: 19740929.06056972
[2022-04-12 08:37:58.832189]Total energy: 19743316.93844282
[2022-04-12 08:39:18.189899]Total energy: 19771173.869035497
[2022-04-12 08:40:51.099602]Total energy: 19761101.037232675
[2022-04-12 08:42:21.475050]Total energy: 19779287.203075673
[2022-04-12 08:43:42.567557]Total energy: 19728398.61553086
[2022-04-12 08:45:04.013109]Total energy: 19726400.301417515
[2022-04-12 08:46:24.920296]Total energy: 19749058.099389292
[2022-04-12 08:47:45.433557]Total energy: 19750046.414612275
[2022-04-12 08:49:06.333039]Total energy: 19740187.292816464
[2022-04-12 08:50:45.766232]Total energy: 19738503.66072288
[2022-04-12 08:52:12.772168]Total energy: 19748732.914094504
[2022-04-12 08:53:31.151134]Total energy: 19750752.777027402
[2022-04-12 08:54:53.796215]Total energy: 19696858.7988212
[2022-04-12 08:56:13.634250]Total energy: 19790461.949174356
[2022-04-12 08:57:33.448728]Total energy: 19802285.412018698
[2022-04-12 08:58:50.803614]Total energy: 19759268.828408044
[2022-04-12 09:00:08.766928]Total energy: 19831845.397737604
[2022-04-12 09:01:31.129903]Total energy: 19812915.789016668
[2022-04-12 09:02:50.230852]Total energy: 19792107.10596515
[2022-04-12 09:04:09.804706]Total energy: 19793079.974748984
[2022-04-12 09:05:30.181621]Total energy: 19795406.052672576
[2022-04-12 09:06:49.827462]Total energy: 19789792.47818324
[2022-04-12 09:08:13.856411]Total energy: 19775779.2380485
[2022-04-12 09:09:33.784954]Total energy: 19789193.591718502
[2022-04-12 09:11:07.588003]Total energy: 19803491.777075462
[2022-04-12 09:12:30.673961]Total energy: 19817176.147772472
[2022-04-12 09:13:52.907892]Total energy: 19809596.54262404
[2022-04-12 09:15:09.574204]Total energy: 19797499.99197432
[2022-04-12 09:16:27.872949]Total energy: 19768157.38172241
[2022-04-12 09:17:45.348804]Total energy: 19808802.322448578
[2022-04-12 09:19:02.206908]Total energy: 19791178.882331118
[2022-04-12 09:20:19.484895]Total energy: 19800383.850081675
[2022-04-12 09:21:47.697366]Total energy: 19813997.825122684
[2022-04-12 09:23:06.556703]Total energy: 19789637.73195279
[2022-04-12 09:24:28.228383]Total energy: 19811563.594465777
[2022-04-12 09:25:48.901137]Total energy: 19814915.211305413
[2022-04-12 09:27:08.908657]Total energy: 19779517.639669605
[2022-04-12 09:28:25.763379]Total energy: 19785294.682756472
[2022-04-12 09:29:41.538113]Total energy: 19808154.109851502
[2022-04-12 09:31:07.577894]Total energy: 19793168.89589654
[2022-04-12 09:32:27.226933]Total energy: 19779678.276971202
[2022-04-12 09:33:43.845833]Total energy: 19797795.762234315
[2022-04-12 09:35:00.587775]Total energy: 19782418.088449072
[2022-04-12 09:36:17.904134]Total energy: 19797902.57694976
[2022-04-12 09:37:37.969886]Total energy: 19789797.023672238
[2022-04-12 09:38:55.190790]Total energy: 19799159.641019218
[2022-04-12 09:40:14.434205]Total energy: 19805489.139553912
[2022-04-12 09:41:33.762107]Total energy: 19781962.91026794
[2022-04-12 09:42:55.566868]Total energy: 19808374.791633278
[2022-04-12 09:44:15.309780]Total energy: 19802007.934935782
[2022-04-12 09:45:36.014684]Total energy: 19781876.859175604
[2022-04-12 09:46:58.526527]Total energy: 19787851.69723681
[2022-04-12 09:48:18.692551]Total energy: 19785737.443798617
[2022-04-12 09:49:41.104165]Total energy: 19828992.82737639
[2022-04-12 09:51:22.221117]Total energy: 19771562.54251211
[2022-04-12 09:52:47.236194]Total energy: 19783086.53413833
[2022-04-12 09:54:07.451909]Total energy: 19796502.694350433
[2022-04-12 09:55:26.214041]Total energy: 19794532.95360385
[2022-04-12 09:56:46.887625]Total energy: 19793937.736255728
[2022-04-12 09:58:08.226408]Total energy: 19772762.005177867
[2022-04-12 09:59:31.564680]Total energy: 19776377.618311774
[2022-04-12 10:01:05.841100]Total energy: 19772988.133511133
[2022-04-12 10:02:33.203861]Total energy: 19804118.879892677
[2022-04-12 10:03:54.291336]Total energy: 19790132.992071886
[2022-04-12 10:05:17.719651]Total energy: 19817236.23844088
[2022-04-12 10:06:37.975497]Total energy: 19801755.34811256
[2022-04-12 10:07:57.510991]Total energy: 19800042.482117787
[2022-04-12 10:09:15.644553]Total energy: 19817496.345960394
[2022-04-12 10:10:44.910355]Total energy: 19769825.54810539
[2022-04-12 10:12:04.474413]Total energy: 19802195.57234301
[2022-04-12 10:13:23.997221]Total energy: 19822189.844696954
[2022-04-12 10:14:41.635013]Total energy: 19827521.311844833
[2022-04-12 10:15:58.565727]Total energy: 19812441.24542022
[2022-04-12 10:17:13.827347]Total energy: 19805143.903727297
[2022-04-12 10:18:30.479625]Total energy: 19788884.21703386
[2022-04-12 10:19:45.899095]Total energy: 19803835.679319993
[2022-04-12 10:21:05.767069]Total energy: 19787828.064649157
