initial: 107 - diverse_no_blind_seed
[2022-04-09 23:40:13.112338]Total energy: 17146441.748913433
[2022-04-09 23:41:31.377189]Total energy: 17073808.498732343
[2022-04-09 23:42:48.455247]Total energy: 17240046.049271908
[2022-04-09 23:44:04.734805]Total energy: 17165138.969099622
[2022-04-09 23:45:21.616856]Total energy: 17184911.88482766
[2022-04-09 23:46:38.207895]Total energy: 17206857.969438862
[2022-04-09 23:47:55.134135]Total energy: 17185458.23821438
[2022-04-09 23:49:09.585556]Total energy: 17155220.417802274
[2022-04-09 23:50:36.373192]Total energy: 17180578.618677806
[2022-04-09 23:52:10.028305]Total energy: 17211704.36686965
[2022-04-09 23:53:33.656354]Total energy: 17197354.475437213
[2022-04-09 23:54:54.042203]Total energy: 17182807.882272106
[2022-04-09 23:56:13.904572]Total energy: 17188003.07796179
[2022-04-09 23:57:30.731682]Total energy: 17189618.388941124
[2022-04-09 23:58:45.952827]Total energy: 17154994.626153897
[2022-04-10 00:00:01.486009]Total energy: 17192724.244183134
[2022-04-10 00:01:37.727409]Total energy: 17175488.41430916
[2022-04-10 00:03:08.869852]Total energy: 17229287.68189046
[2022-04-10 00:04:37.755197]Total energy: 17216466.804001126
[2022-04-10 00:06:06.512353]Total energy: 17214781.097834475
[2022-04-10 00:07:23.467789]Total energy: 17168302.187499337
[2022-04-10 00:08:38.693701]Total energy: 17230726.46954392
[2022-04-10 00:09:53.319914]Total energy: 17160613.178188026
[2022-04-10 00:11:34.974034]Total energy: 17200910.29284101
[2022-04-10 00:13:12.541927]Total energy: 17184950.896077923
[2022-04-10 00:14:50.038824]Total energy: 17171329.811768595
[2022-04-10 00:16:06.316309]Total energy: 17221681.97921169
[2022-04-10 00:17:23.153133]Total energy: 17199151.770467807
[2022-04-10 00:18:39.734890]Total energy: 17186508.8556426
[2022-04-10 00:19:54.451357]Total energy: 17224230.36774202
[2022-04-10 00:21:33.600748]Total energy: 17208415.84899551
[2022-04-10 00:23:15.964508]Total energy: 17153621.680877093
[2022-04-10 00:24:47.999496]Total energy: 17167066.523501404
[2022-04-10 00:26:16.425128]Total energy: 17173890.66695861
[2022-04-10 00:27:33.356153]Total energy: 17188604.253268838
[2022-04-10 00:28:48.861708]Total energy: 17144911.390695974
[2022-04-10 00:30:03.857545]Total energy: 17176351.138385482
[2022-04-10 00:31:18.664564]Total energy: 17232193.5739506
[2022-04-10 00:32:36.446082]Total energy: 17201770.055389173
[2022-04-10 00:33:52.339684]Total energy: 17238296.735867433
[2022-04-10 00:35:11.610846]Total energy: 17246816.842073306
[2022-04-10 00:36:30.022256]Total energy: 17145383.183785725
[2022-04-10 00:37:46.047685]Total energy: 17186614.573775902
[2022-04-10 00:39:02.574590]Total energy: 17177884.008623965
[2022-04-10 00:40:19.187630]Total energy: 17184629.110895254
[2022-04-10 00:41:46.439552]Total energy: 17228517.69163308
[2022-04-10 00:43:23.217464]Total energy: 17183967.201202832
[2022-04-10 00:44:51.467137]Total energy: 17200098.325611737
[2022-04-10 00:46:09.523029]Total energy: 17218584.44831201
[2022-04-10 00:47:32.501705]Total energy: 17174374.079982005
[2022-04-10 00:48:51.784237]Total energy: 17175907.153930932
[2022-04-10 00:50:11.582881]Total energy: 17187324.90625583
[2022-04-10 00:51:50.972962]Total energy: 17123252.609450992
[2022-04-10 00:53:22.420033]Total energy: 17166791.07554714
[2022-04-10 00:54:47.070482]Total energy: 17172249.794319298
[2022-04-10 00:56:12.925800]Total energy: 17163483.972357005
[2022-04-10 00:57:40.496494]Total energy: 17159240.992793623
[2022-04-10 00:59:10.081350]Total energy: 17162671.686662275
[2022-04-10 01:00:29.916485]Total energy: 17209744.5623968
[2022-04-10 01:01:48.033463]Total energy: 17162976.98594102
[2022-04-10 01:03:05.918962]Total energy: 17147498.758855175
[2022-04-10 01:04:24.175435]Total energy: 17149269.811582774
[2022-04-10 01:05:44.321338]Total energy: 17179013.448468324
[2022-04-10 01:07:03.954403]Total energy: 17182132.210525673
[2022-04-10 01:08:24.552796]Total energy: 17186830.47239037
[2022-04-10 01:09:41.689322]Total energy: 17174139.454744026
[2022-04-10 01:11:25.689408]Total energy: 17186318.098053254
[2022-04-10 01:13:12.641842]Total energy: 17194770.845818162
[2022-04-10 01:14:48.553223]Total energy: 17138238.761215128
[2022-04-10 01:16:24.007415]Total energy: 17202344.459164243
[2022-04-10 01:17:43.470627]Total energy: 17189042.266259108
[2022-04-10 01:19:04.315640]Total energy: 17183220.94033589
[2022-04-10 01:20:23.923519]Total energy: 17155157.873170346
[2022-04-10 01:21:41.600502]Total energy: 17169069.8242388
[2022-04-10 01:22:56.122447]Total energy: 17215037.700857628
[2022-04-10 01:24:11.899775]Total energy: 17197539.639407724
[2022-04-10 01:25:28.950493]Total energy: 17182923.170153804
[2022-04-10 01:26:44.527861]Total energy: 17187884.744462874
[2022-04-10 01:27:59.292541]Total energy: 17201814.88077389
[2022-04-10 01:29:15.152627]Total energy: 17161608.63129092
[2022-04-10 01:30:40.584312]Total energy: 17165710.859850388
[2022-04-10 01:32:07.887125]Total energy: 17152386.469138484
[2022-04-10 01:33:44.682167]Total energy: 17156337.617297105
[2022-04-10 01:35:11.904146]Total energy: 17187442.549813032
[2022-04-10 01:36:25.899206]Total energy: 17231758.484322745
[2022-04-10 01:37:41.497804]Total energy: 17145770.441463903
[2022-04-10 01:39:00.923748]Total energy: 17176350.218513705
[2022-04-10 01:40:16.072770]Total energy: 17174796.644104447
[2022-04-10 01:41:52.023356]Total energy: 17193636.929334596
[2022-04-10 01:43:18.035636]Total energy: 17200160.344634
[2022-04-10 01:44:33.255540]Total energy: 17188413.36801171
[2022-04-10 01:45:48.913539]Total energy: 17186369.217506964
[2022-04-10 01:47:08.001388]Total energy: 17188189.87404259
[2022-04-10 01:48:22.718702]Total energy: 17242344.37246767
[2022-04-10 01:49:38.543474]Total energy: 17191455.32461985
[2022-04-10 01:50:52.613184]Total energy: 17193658.61836109
[2022-04-10 01:52:06.421384]Total energy: 17151716.399757944
[2022-04-10 01:53:21.033168]Total energy: 17178218.142762534
[2022-04-10 01:54:36.705086]Total energy: 17180814.544120673
[2022-04-10 01:55:52.410490]Total energy: 17203300.98165187
[2022-04-10 01:57:08.412426]Total energy: 17125599.483351108
[2022-04-10 01:58:23.536727]Total energy: 17160970.861214895
[2022-04-10 01:59:38.727580]Total energy: 17183725.141167577
[2022-04-10 02:01:19.405011]Total energy: 17169859.49144176
[2022-04-10 02:03:02.913907]Total energy: 17163738.87456918
[2022-04-10 02:04:29.343274]Total energy: 17158583.723068874
[2022-04-10 02:05:59.632684]Total energy: 17199173.904546954
[2022-04-10 02:07:23.390735]Total energy: 17171307.952309646
[2022-04-10 02:08:39.155284]Total energy: 17193281.872178715
[2022-04-10 02:09:54.753929]Total energy: 17152656.906242758
[2022-04-10 02:11:11.497533]Total energy: 17182276.65369966
[2022-04-10 02:12:26.275275]Total energy: 17160420.69651921
[2022-04-10 02:13:42.626001]Total energy: 17189167.819864184
[2022-04-10 02:15:02.125479]Total energy: 17203704.61453497
[2022-04-10 02:16:23.531501]Total energy: 17171702.87532649
[2022-04-10 02:17:43.272518]Total energy: 17218368.930693895
[2022-04-10 02:19:00.981780]Total energy: 17185490.450953554
[2022-04-10 02:20:19.171185]Total energy: 17181437.32500914
[2022-04-10 02:22:32.202932]Total energy: 17178898.764239445
[2022-04-10 02:24:11.796601]Total energy: 17227764.860431805
[2022-04-10 02:25:34.640191]Total energy: 17215583.750864595
[2022-04-10 02:26:52.594647]Total energy: 17159226.85946491
[2022-04-10 02:28:08.275984]Total energy: 17156931.242870275
[2022-04-10 02:29:24.714388]Total energy: 17208497.983299475
[2022-04-10 02:30:49.296001]Total energy: 17157121.818957582
[2022-04-10 02:32:26.085632]Total energy: 17187270.991756547
[2022-04-10 02:34:03.174254]Total energy: 17193830.015258588
[2022-04-10 02:35:41.065554]Total energy: 17172842.52383776
[2022-04-10 02:37:08.805607]Total energy: 17201131.717545617
[2022-04-10 02:38:23.683543]Total energy: 17163906.357855152
[2022-04-10 02:39:39.152496]Total energy: 17184703.593042076
[2022-04-10 02:40:55.398671]Total energy: 17226173.060341023
[2022-04-10 02:42:11.736905]Total energy: 17194221.966403164
[2022-04-10 02:43:29.661097]Total energy: 17203142.07305398
[2022-04-10 02:44:45.639184]Total energy: 17171838.580786288
[2022-04-10 02:46:01.770414]Total energy: 17134890.59105209
[2022-04-10 02:47:17.749124]Total energy: 17156576.756302167
[2022-04-10 02:48:32.154903]Total energy: 17154218.080537282
[2022-04-10 02:49:48.756078]Total energy: 17193188.4087005
[2022-04-10 02:51:14.726754]Total energy: 17182629.180351302
[2022-04-10 02:52:49.887060]Total energy: 17192579.310045864
[2022-04-10 02:54:23.021298]Total energy: 17152782.686378557
[2022-04-10 02:55:41.475561]Total energy: 17202244.040316094
[2022-04-10 02:56:56.400388]Total energy: 17179056.69955487
[2022-04-10 02:58:12.749073]Total energy: 17147385.286666352
[2022-04-10 02:59:28.964529]Total energy: 17172145.92154038
[2022-04-10 03:01:28.284731]Total energy: 17163048.141946655
[2022-04-10 03:03:07.367651]Total energy: 17201135.74078714
[2022-04-10 03:04:32.435700]Total energy: 17240035.452932272
[2022-04-10 03:06:02.577265]Total energy: 17157704.452865552
[2022-04-10 03:07:34.998673]Total energy: 17114200.913008828
[2022-04-10 03:09:04.213824]Total energy: 17132111.41587144
[2022-04-10 03:10:21.906966]Total energy: 17162003.003285598
[2022-04-10 03:11:42.172126]Total energy: 17162110.552004766
[2022-04-10 03:12:59.328971]Total energy: 17175205.68157358
[2022-04-10 03:14:19.604034]Total energy: 17141089.139886998
[2022-04-10 03:15:40.696565]Total energy: 17133302.19048396
[2022-04-10 03:16:59.148330]Total energy: 17156036.75340222
[2022-04-10 03:18:10.809006]Total energy: 17129484.21405993
[2022-04-10 03:19:30.899526]Total energy: 17156760.261284847
[2022-04-10 03:21:18.025825]Total energy: 17190666.52372695
[2022-04-10 03:23:05.732691]Total energy: 17185933.106274366
[2022-04-10 03:24:40.594698]Total energy: 17151630.59153645
[2022-04-10 03:26:16.379830]Total energy: 17168595.595499236
[2022-04-10 03:27:51.689790]Total energy: 17123868.02027519
[2022-04-10 03:29:26.384399]Total energy: 17138750.131997928
[2022-04-10 03:30:49.521687]Total energy: 17173424.690207835
[2022-04-10 03:32:07.113508]Total energy: 17146911.327587377
[2022-04-10 03:33:26.501749]Total energy: 17126625.056546662
[2022-04-10 03:34:50.255567]Total energy: 17156645.238127135
[2022-04-10 03:36:10.223845]Total energy: 17147371.62837771
[2022-04-10 03:37:29.822895]Total energy: 17181889.237593777
[2022-04-10 03:38:51.212250]Total energy: 17154038.24125257
[2022-04-10 03:40:08.442027]Total energy: 17147271.291067313
[2022-04-10 03:41:54.028310]Total energy: 17180529.200048547
[2022-04-10 03:43:29.872506]Total energy: 17161103.36118043
[2022-04-10 03:45:08.040527]Total energy: 17159806.587285604
[2022-04-10 03:46:45.964141]Total energy: 17210795.459825695
[2022-04-10 03:48:27.472433]Total energy: 17151365.454639677
[2022-04-10 03:50:03.562484]Total energy: 17166332.35192992
[2022-04-10 03:51:38.887269]Total energy: 17163385.462035585
[2022-04-10 03:53:06.014126]Total energy: 17149712.088019017
[2022-04-10 03:54:21.300958]Total energy: 17157765.804498035
[2022-04-10 03:55:36.141135]Total energy: 17132146.79438476
[2022-04-10 03:56:51.270423]Total energy: 17144764.186507095
[2022-04-10 03:58:06.661824]Total energy: 17135994.78420598
[2022-04-10 03:59:21.719728]Total energy: 17194708.590606883
[2022-04-10 04:00:57.759430]Total energy: 17130730.98543116
[2022-04-10 04:02:25.849068]Total energy: 17157768.704365123
[2022-04-10 04:03:55.178691]Total energy: 17152004.41537148
[2022-04-10 04:05:24.821862]Total energy: 17145870.442300912
[2022-04-10 04:06:52.818598]Total energy: 17184313.509911027
[2022-04-10 04:08:20.230860]Total energy: 17193089.37715249
[2022-04-10 04:09:44.005679]Total energy: 17129210.027543485
[2022-04-10 04:11:04.427400]Total energy: 17157988.08415431
[2022-04-10 04:12:26.744576]Total energy: 17166983.70641902
[2022-04-10 04:13:47.280632]Total energy: 17188693.904534027
[2022-04-10 04:15:01.749393]Total energy: 17138961.12900922
[2022-04-10 04:16:18.377760]Total energy: 17122167.431258004
[2022-04-10 04:17:34.167997]Total energy: 17205403.466093216
[2022-04-10 04:18:48.632648]Total energy: 17144532.583253924
[2022-04-10 04:20:02.967388]Total energy: 17155530.951426025
[2022-04-10 04:21:40.955502]Total energy: 17141789.8790742
[2022-04-10 04:23:23.968219]Total energy: 17167745.50359696
[2022-04-10 04:24:55.710910]Total energy: 17173779.916769315
[2022-04-10 04:26:30.384401]Total energy: 17148722.40843885
[2022-04-10 04:28:06.027522]Total energy: 17163798.078090325
[2022-04-10 04:29:45.736343]Total energy: 17181568.91418815
[2022-04-10 04:31:07.012525]Total energy: 17153282.448945787
[2022-04-10 04:32:23.245990]Total energy: 17191523.630176354
[2022-04-10 04:33:37.698752]Total energy: 17150033.934860013
[2022-04-10 04:34:51.858896]Total energy: 17173566.20696617
[2022-04-10 04:36:06.749038]Total energy: 17139640.15890882
[2022-04-10 04:37:20.800648]Total energy: 17155147.58729377
[2022-04-10 04:38:34.919640]Total energy: 17154745.863501307
[2022-04-10 04:39:50.216200]Total energy: 17155996.889710825
[2022-04-10 04:41:31.365110]Total energy: 17163359.98657594
[2022-04-10 04:43:12.517251]Total energy: 17166584.335233424
[2022-04-10 04:44:39.869681]Total energy: 17157564.12994288
[2022-04-10 04:46:08.833832]Total energy: 17142325.017163955
[2022-04-10 04:47:31.081193]Total energy: 17177751.250221215
[2022-04-10 04:48:46.732307]Total energy: 17138086.241585124
[2022-04-10 04:50:03.475568]Total energy: 17115118.593798295
[2022-04-10 04:51:18.556732]Total energy: 17199129.319406055
[2022-04-10 04:52:33.374024]Total energy: 17190345.018143155
[2022-04-10 04:53:47.571767]Total energy: 17159730.961686067
[2022-04-10 04:55:02.916258]Total energy: 17153457.673768077
[2022-04-10 04:56:22.454798]Total energy: 17148133.451939307
[2022-04-10 04:57:37.438334]Total energy: 17173799.185741287
[2022-04-10 04:58:51.741101]Total energy: 17173810.86293657
[2022-04-10 05:00:07.447440]Total energy: 17188043.328490578
[2022-04-10 05:01:48.273887]Total energy: 17189726.38698293
[2022-04-10 05:03:33.652483]Total energy: 17122003.81903324
[2022-04-10 05:05:06.529961]Total energy: 17172489.247255687
[2022-04-10 05:06:42.931773]Total energy: 17187927.153524972
[2022-04-10 05:08:11.334233]Total energy: 17158521.366416555
[2022-04-10 05:09:30.307095]Total energy: 17144980.421725698
[2022-04-10 05:10:47.241911]Total energy: 17153705.41418983
[2022-04-10 05:12:01.466803]Total energy: 17150705.23430191
[2022-04-10 05:13:16.217919]Total energy: 17178186.878560256
[2022-04-10 05:14:32.290828]Total energy: 17162847.108599342
[2022-04-10 05:15:47.085393]Total energy: 17201474.065006092
[2022-04-10 05:17:02.336999]Total energy: 17160195.291648246
[2022-04-10 05:18:17.515596]Total energy: 17204809.771738708
[2022-04-10 05:19:32.469367]Total energy: 17166613.046348322
[2022-04-10 05:20:54.607830]Total energy: 17162982.163976032
[2022-04-10 05:22:25.523597]Total energy: 17183351.795751557
[2022-04-10 05:23:58.342519]Total energy: 17181013.5176348
[2022-04-10 05:25:29.358707]Total energy: 17107111.240594666
[2022-04-10 05:27:03.482088]Total energy: 17185053.94233403
[2022-04-10 05:28:28.817755]Total energy: 17167972.561660867
[2022-04-10 05:29:45.468789]Total energy: 17182537.15658644
[2022-04-10 05:31:01.178348]Total energy: 17182734.653398488
[2022-04-10 05:32:15.527687]Total energy: 17137036.41711008
[2022-04-10 05:33:30.987301]Total energy: 17156798.850070838
[2022-04-10 05:34:48.728820]Total energy: 17116352.197563797
[2022-04-10 05:36:06.192199]Total energy: 17128570.779777385
[2022-04-10 05:37:19.950336]Total energy: 17114734.196602732
[2022-04-10 05:38:36.794916]Total energy: 17127412.5959625
[2022-04-10 05:39:55.183225]Total energy: 17164025.742445674
[2022-04-10 05:41:37.384482]Total energy: 17146987.993859645
[2022-04-10 05:43:14.877047]Total energy: 17140901.604186665
[2022-04-10 05:44:43.463562]Total energy: 17198586.838038318
[2022-04-10 05:46:16.248123]Total energy: 17136205.924419757
[2022-04-10 05:47:41.868555]Total energy: 17181011.76900541
[2022-04-10 05:49:02.366423]Total energy: 17133806.58043961
[2022-04-10 05:50:15.047556]Total energy: 17148627.399991706
[2022-04-10 05:51:28.062632]Total energy: 17158768.37375189
[2022-04-10 05:52:40.676204]Total energy: 17161441.428171687
[2022-04-10 05:53:53.082148]Total energy: 17161483.462115414
[2022-04-10 05:55:06.368964]Total energy: 17167221.355022393
[2022-04-10 05:56:18.992466]Total energy: 17129404.072372183
[2022-04-10 05:57:34.774748]Total energy: 17159252.614119958
[2022-04-10 05:58:51.497846]Total energy: 17164646.83280346
[2022-04-10 06:00:06.240023]Total energy: 17160395.001568142
[2022-04-10 06:01:40.409111]Total energy: 17138000.01679228
[2022-04-10 06:03:17.414701]Total energy: 17156825.670316126
[2022-04-10 06:04:45.566844]Total energy: 17112768.867837835
[2022-04-10 06:05:59.864471]Total energy: 17152916.726526946
[2022-04-10 06:07:17.824404]Total energy: 17187801.821334492
[2022-04-10 06:08:35.434518]Total energy: 17169252.30626267
[2022-04-10 06:09:52.525013]Total energy: 17158202.081689417
[2022-04-10 06:11:05.523303]Total energy: 17132154.478466935
[2022-04-10 06:12:20.974792]Total energy: 17139295.877530962
[2022-04-10 06:13:37.499520]Total energy: 17184184.303487282
[2022-04-10 06:14:55.677248]Total energy: 17137974.60031687
[2022-04-10 06:16:08.771718]Total energy: 17117812.89408221
[2022-04-10 06:17:23.894406]Total energy: 17148265.33216862
[2022-04-10 06:18:39.295773]Total energy: 17165931.45960963
[2022-04-10 06:19:54.885946]Total energy: 17151158.272941526
[2022-04-10 06:21:29.951127]Total energy: 17173345.452701215
[2022-04-10 06:23:11.606439]Total energy: 17137014.403836723
