initial: 116 - diverse_no_blind_seed
[2022-04-11 22:10:27.442496]Total energy: 17023817.0788301
[2022-04-11 22:11:43.379602]Total energy: 17064636.004280858
[2022-04-11 22:12:58.589739]Total energy: 17031929.62955482
[2022-04-11 22:14:16.661768]Total energy: 17062171.107078448
[2022-04-11 22:15:41.205872]Total energy: 17040741.19285697
[2022-04-11 22:16:58.416116]Total energy: 17035410.294441033
[2022-04-11 22:18:14.917488]Total energy: 17009370.501427982
[2022-04-11 22:19:34.159822]Total energy: 17038360.938328978
[2022-04-11 22:20:51.388499]Total energy: 17034890.01862356
[2022-04-11 22:22:07.422851]Total energy: 17047280.262329433
[2022-04-11 22:23:25.890401]Total energy: 17039191.11720308
[2022-04-11 22:24:44.787262]Total energy: 17028056.72629933
[2022-04-11 22:26:00.844121]Total energy: 17049122.883796535
[2022-04-11 22:27:18.695619]Total energy: 17033034.030769452
[2022-04-11 22:28:34.504870]Total energy: 17041421.427637447
[2022-04-11 22:29:50.101932]Total energy: 17034315.646863237
[2022-04-11 22:31:07.484659]Total energy: 17037306.373352125
[2022-04-11 22:32:23.134784]Total energy: 17024045.79023653
[2022-04-11 22:33:38.300733]Total energy: 17048242.784029104
[2022-04-11 22:34:55.986908]Total energy: 17047603.821388535
[2022-04-11 22:36:13.075701]Total energy: 17037883.967398163
[2022-04-11 22:37:36.263576]Total energy: 17059215.641707145
[2022-04-11 22:38:52.488215]Total energy: 17030507.18127416
[2022-04-11 22:40:08.860141]Total energy: 17044007.725309342
[2022-04-11 22:41:27.441146]Total energy: 17041676.409952316
[2022-04-11 22:42:42.884831]Total energy: 17017212.00321227
[2022-04-11 22:44:03.297708]Total energy: 17057168.17243166
[2022-04-11 22:45:19.028154]Total energy: 17055709.31207589
[2022-04-11 22:46:33.059754]Total energy: 17043675.460546136
[2022-04-11 22:47:50.220415]Total energy: 17045996.04360581
[2022-04-11 22:49:06.865617]Total energy: 17038774.728964005
[2022-04-11 22:50:22.374399]Total energy: 17030364.366341487
[2022-04-11 22:51:42.169158]Total energy: 17052339.892451983
[2022-04-11 22:52:57.062986]Total energy: 17043831.903522115
[2022-04-11 22:54:11.585882]Total energy: 17053413.02612436
[2022-04-11 22:55:26.661758]Total energy: 17016380.203088358
[2022-04-11 22:56:42.773640]Total energy: 17042745.778281916
[2022-04-11 22:57:59.375946]Total energy: 17030283.18314427
[2022-04-11 22:59:16.440059]Total energy: 17050101.237996783
[2022-04-11 23:00:37.153937]Total energy: 17051348.702369213
[2022-04-11 23:01:53.100309]Total energy: 17047842.719221618
[2022-04-11 23:03:07.987245]Total energy: 17017111.634761754
[2022-04-11 23:04:23.083915]Total energy: 17054418.421016
[2022-04-11 23:05:38.159598]Total energy: 17042680.79515731
[2022-04-11 23:06:53.222833]Total energy: 17048563.302631255
[2022-04-11 23:08:10.276305]Total energy: 17046557.515248004
[2022-04-11 23:09:25.099708]Total energy: 17059922.876702975
[2022-04-11 23:10:39.706430]Total energy: 17045212.873044178
[2022-04-11 23:11:59.316907]Total energy: 17045024.937640585
[2022-04-11 23:13:13.952671]Total energy: 17035842.332026005
[2022-04-11 23:14:31.143459]Total energy: 17033990.472904433
[2022-04-11 23:15:45.288502]Total energy: 17065191.240069263
[2022-04-11 23:17:01.740223]Total energy: 17051886.506444305
[2022-04-11 23:18:16.564666]Total energy: 17057655.55489507
[2022-04-11 23:19:35.775003]Total energy: 17040617.31153106
[2022-04-11 23:21:08.735910]Total energy: 17036794.988567594
[2022-04-11 23:22:29.381146]Total energy: 17052200.6681769
[2022-04-11 23:23:47.079498]Total energy: 17038125.073622577
[2022-04-11 23:25:01.984887]Total energy: 17049986.38278134
[2022-04-11 23:26:17.261556]Total energy: 17055408.210033197
[2022-04-11 23:27:33.946294]Total energy: 17022433.82629789
[2022-04-11 23:28:49.247055]Total energy: 17044221.7168591
[2022-04-11 23:30:07.582314]Total energy: 17035819.103710603
[2022-04-11 23:31:30.817097]Total energy: 17055844.733788583
[2022-04-11 23:32:51.389121]Total energy: 17046865.059973042
[2022-04-11 23:34:07.710320]Total energy: 17016035.939056996
[2022-04-11 23:35:26.081683]Total energy: 17052562.137450088
[2022-04-11 23:36:44.043788]Total energy: 17059416.047537476
[2022-04-11 23:37:59.124177]Total energy: 17045403.0156947
[2022-04-11 23:39:14.415507]Total energy: 17040157.696579948
[2022-04-11 23:40:39.597240]Total energy: 17021210.896602686
[2022-04-11 23:42:02.164806]Total energy: 17065927.768327307
[2022-04-11 23:43:17.544142]Total energy: 17053701.41246453
[2022-04-11 23:44:34.232840]Total energy: 17041207.824326664
[2022-04-11 23:45:49.099714]Total energy: 17045615.820555266
[2022-04-11 23:47:03.973179]Total energy: 17033548.85154991
[2022-04-11 23:48:18.019216]Total energy: 17024518.882882487
[2022-04-11 23:49:34.351090]Total energy: 17040628.967179548
[2022-04-11 23:50:57.517696]Total energy: 17045405.34635211
[2022-04-11 23:52:23.356929]Total energy: 17038643.605938625
[2022-04-11 23:53:43.191458]Total energy: 17047377.493332356
[2022-04-11 23:54:56.830286]Total energy: 17048286.57512204
[2022-04-11 23:56:13.567932]Total energy: 17035262.036651704
[2022-04-11 23:57:29.861778]Total energy: 17064881.641445015
[2022-04-11 23:58:45.498287]Total energy: 17043070.77843371
[2022-04-12 00:00:05.688056]Total energy: 17034642.074075826
[2022-04-12 00:01:22.654960]Total energy: 17047095.29074755
[2022-04-12 00:02:37.690596]Total energy: 17009358.14377859
[2022-04-12 00:03:52.944369]Total energy: 17049284.645199984
[2022-04-12 00:05:08.851916]Total energy: 17057601.668981586
[2022-04-12 00:06:25.562607]Total energy: 17028246.6606289
[2022-04-12 00:07:44.220593]Total energy: 17046867.804808047
[2022-04-12 00:09:12.981355]Total energy: 17041425.645100456
[2022-04-12 00:10:47.225314]Total energy: 17043754.061975442
[2022-04-12 00:12:19.705974]Total energy: 17053793.919279918
[2022-04-12 00:13:35.182289]Total energy: 17031678.93572642
[2022-04-12 00:14:54.416138]Total energy: 17059464.927710243
[2022-04-12 00:16:20.419177]Total energy: 17023101.31039611
[2022-04-12 00:17:42.780119]Total energy: 17037513.40209657
[2022-04-12 00:19:04.290836]Total energy: 17039384.67772865
[2022-04-12 00:20:29.364061]Total energy: 17056359.95544399
[2022-04-12 00:21:55.010055]Total energy: 17023903.198950566
[2022-04-12 00:23:14.740933]Total energy: 17043765.01465333
[2022-04-12 00:24:33.533294]Total energy: 17020195.034375668
[2022-04-12 00:25:52.081223]Total energy: 17034187.115004137
[2022-04-12 00:27:09.510948]Total energy: 17052378.670611437
[2022-04-12 00:28:26.288206]Total energy: 17041557.190657914
[2022-04-12 00:29:46.256778]Total energy: 17041869.176281486
[2022-04-12 00:31:08.733045]Total energy: 17047233.540848907
[2022-04-12 00:32:28.498793]Total energy: 17037161.17952203
[2022-04-12 00:33:44.490573]Total energy: 17050260.0083569
[2022-04-12 00:35:00.385952]Total energy: 17039785.326813117
[2022-04-12 00:36:17.775740]Total energy: 17049902.37559199
[2022-04-12 00:37:36.199104]Total energy: 17036019.03083608
[2022-04-12 00:38:50.925422]Total energy: 17040367.173847776
[2022-04-12 00:40:07.221151]Total energy: 17047257.693705775
[2022-04-12 00:41:29.725668]Total energy: 17037753.616505653
[2022-04-12 00:42:47.240828]Total energy: 17041840.911075573
[2022-04-12 00:44:03.477227]Total energy: 17054974.818769302
[2022-04-12 00:45:20.927828]Total energy: 17022025.530429292
[2022-04-12 00:46:35.902158]Total energy: 17035970.67765444
[2022-04-12 00:47:50.321986]Total energy: 17043854.98113041
[2022-04-12 00:49:04.338219]Total energy: 17026649.596859857
[2022-04-12 00:50:18.368117]Total energy: 17044250.13891936
[2022-04-12 00:51:32.837976]Total energy: 17048553.194523394
[2022-04-12 00:52:47.053053]Total energy: 17065610.918611176
[2022-04-12 00:54:00.172884]Total energy: 17061644.744860616
[2022-04-12 00:55:13.884569]Total energy: 17028159.081781402
[2022-04-12 00:56:26.575300]Total energy: 17016273.586246174
[2022-04-12 00:57:39.861935]Total energy: 17035171.79439427
[2022-04-12 00:58:52.842635]Total energy: 17058663.872245003
[2022-04-12 01:00:06.621312]Total energy: 17045457.5657307
[2022-04-12 01:01:29.649778]Total energy: 17052694.92347687
[2022-04-12 01:02:51.090537]Total energy: 17043414.163575694
[2022-04-12 01:04:05.690769]Total energy: 17034506.06110671
[2022-04-12 01:05:18.671525]Total energy: 17041603.789953254
[2022-04-12 01:06:31.489813]Total energy: 17035120.03219231
[2022-04-12 01:07:45.390239]Total energy: 17038843.530080274
[2022-04-12 01:08:59.200704]Total energy: 17050173.76515879
[2022-04-12 01:10:11.744908]Total energy: 17048075.353389084
[2022-04-12 01:11:25.936257]Total energy: 17056968.27011711
[2022-04-12 01:12:38.477473]Total energy: 17035649.862710748
[2022-04-12 01:13:54.375606]Total energy: 17043395.76551139
[2022-04-12 01:15:07.769260]Total energy: 17028445.510360565
[2022-04-12 01:16:22.107794]Total energy: 17044097.759199675
[2022-04-12 01:17:35.575040]Total energy: 17048748.31575583
[2022-04-12 01:18:51.391051]Total energy: 17049964.348282725
[2022-04-12 01:20:04.259276]Total energy: 17042390.987748116
[2022-04-12 01:21:17.045718]Total energy: 17077674.91059328
[2022-04-12 01:22:30.061076]Total energy: 17048625.955891192
[2022-04-12 01:23:42.611072]Total energy: 17042708.123693507
[2022-04-12 01:24:56.353089]Total energy: 17047564.63204326
[2022-04-12 01:26:09.808582]Total energy: 17021854.654033627
[2022-04-12 01:27:22.934570]Total energy: 17036940.67650547
[2022-04-12 01:28:37.011453]Total energy: 17051569.314949557
[2022-04-12 01:29:50.326410]Total energy: 17019506.88855134
[2022-04-12 01:31:10.433478]Total energy: 17049395.44961706
[2022-04-12 01:32:24.271719]Total energy: 17049329.88686706
[2022-04-12 01:33:36.636618]Total energy: 17055570.083144724
[2022-04-12 01:34:49.345235]Total energy: 17036573.669734355
[2022-04-12 01:36:01.845998]Total energy: 17036734.520031717
[2022-04-12 01:37:16.057556]Total energy: 17064873.10304825
[2022-04-12 01:38:29.925465]Total energy: 17051489.073519256
[2022-04-12 01:39:43.323156]Total energy: 17026419.040633507
[2022-04-12 01:41:09.325391]Total energy: 17028350.282801814
[2022-04-12 01:42:24.564888]Total energy: 17038739.98398659
[2022-04-12 01:43:37.404635]Total energy: 17041966.6775222
[2022-04-12 01:44:50.245636]Total energy: 17053303.98376319
[2022-04-12 01:46:03.116506]Total energy: 17037078.043216556
[2022-04-12 01:47:16.859133]Total energy: 17061501.63258943
[2022-04-12 01:48:33.388268]Total energy: 17044897.133762818
[2022-04-12 01:49:50.038507]Total energy: 17053119.736249294
[2022-04-12 01:51:03.455710]Total energy: 17042015.40872624
[2022-04-12 01:52:17.528234]Total energy: 17027488.695806243
[2022-04-12 01:53:33.077827]Total energy: 17045175.359739125
[2022-04-12 01:54:45.996067]Total energy: 17033222.01565849
[2022-04-12 01:55:59.978255]Total energy: 17029826.545730297
[2022-04-12 01:57:12.860017]Total energy: 17033114.848717865
[2022-04-12 01:58:25.788531]Total energy: 17035335.67268419
[2022-04-12 01:59:41.618950]Total energy: 17042205.926351443
[2022-04-12 02:00:54.988636]Total energy: 17040396.396304782
[2022-04-12 02:02:11.559623]Total energy: 17041722.689781964
[2022-04-12 02:03:25.934877]Total energy: 17044829.45887654
[2022-04-12 02:04:39.748887]Total energy: 17041122.06953294
[2022-04-12 02:05:53.693882]Total energy: 17045295.95250764
[2022-04-12 02:07:08.817734]Total energy: 17035838.91954272
[2022-04-12 02:08:21.647285]Total energy: 17031945.66344319
[2022-04-12 02:09:35.307679]Total energy: 17055428.721539948
[2022-04-12 02:11:08.011774]Total energy: 17022798.571661033
[2022-04-12 02:12:33.173529]Total energy: 17054487.990364194
[2022-04-12 02:13:45.988229]Total energy: 17041069.285932325
[2022-04-12 02:15:11.149916]Total energy: 17046820.340547953
[2022-04-12 02:16:30.504447]Total energy: 17045180.77759239
[2022-04-12 02:17:43.476106]Total energy: 17035088.487968046
[2022-04-12 02:18:56.706049]Total energy: 17037290.933634512
[2022-04-12 02:20:11.011612]Total energy: 17074002.16206094
[2022-04-12 02:21:23.978468]Total energy: 17035423.09898988
[2022-04-12 02:22:36.378798]Total energy: 17052915.46965626
[2022-04-12 02:23:49.560142]Total energy: 17056137.77388758
[2022-04-12 02:25:02.445247]Total energy: 17050128.767136972
[2022-04-12 02:26:15.041723]Total energy: 17040495.514645893
[2022-04-12 02:27:27.945846]Total energy: 17035080.0802585
[2022-04-12 02:28:41.944221]Total energy: 17040451.818851832
[2022-04-12 02:29:55.196211]Total energy: 17017401.404354315
[2022-04-12 02:31:16.116445]Total energy: 17049061.239103638
[2022-04-12 02:32:38.520130]Total energy: 17035860.45246946
[2022-04-12 02:33:53.380335]Total energy: 17022098.453298006
[2022-04-12 02:35:06.441042]Total energy: 17035949.449279163
[2022-04-12 02:36:18.953400]Total energy: 17081092.183372594
[2022-04-12 02:37:31.425285]Total energy: 17042401.420268226
[2022-04-12 02:38:46.079488]Total energy: 17041400.383710634
[2022-04-12 02:40:02.967803]Total energy: 17033038.754181188
[2022-04-12 02:41:17.969847]Total energy: 17059390.53051274
[2022-04-12 02:42:30.776463]Total energy: 17034606.722462896
[2022-04-12 02:43:47.828298]Total energy: 17029024.672828533
[2022-04-12 02:45:01.617617]Total energy: 17038240.529037334
[2022-04-12 02:46:14.702571]Total energy: 17040250.875421047
[2022-04-12 02:47:27.425200]Total energy: 17034246.67009566
[2022-04-12 02:48:39.793756]Total energy: 17035740.186705325
[2022-04-12 02:49:55.186764]Total energy: 17026840.77263814
[2022-04-12 02:51:27.994413]Total energy: 17027814.70158409
[2022-04-12 02:52:58.198958]Total energy: 17036454.023639403
[2022-04-12 02:54:11.753182]Total energy: 17046165.959658362
[2022-04-12 02:55:24.970399]Total energy: 17029696.474849913
[2022-04-12 02:56:37.640774]Total energy: 17014586.875644952
[2022-04-12 02:57:50.308305]Total energy: 17057818.652005676
[2022-04-12 02:59:03.281542]Total energy: 17056287.308242865
[2022-04-12 03:00:16.422992]Total energy: 17046396.239139866
[2022-04-12 03:01:29.830991]Total energy: 17032951.98692635
[2022-04-12 03:02:50.304074]Total energy: 17026924.664130103
[2022-04-12 03:04:10.437353]Total energy: 17051134.358602185
[2022-04-12 03:05:25.935500]Total energy: 17050869.354185317
[2022-04-12 03:06:44.776351]Total energy: 17041392.09518458
[2022-04-12 03:08:01.878603]Total energy: 17061856.430156883
[2022-04-12 03:09:17.581519]Total energy: 17028990.04847196
[2022-04-12 03:10:45.095301]Total energy: 17022055.619177617
[2022-04-12 03:12:03.683277]Total energy: 17058523.790519327
[2022-04-12 03:13:18.155190]Total energy: 17040261.873991065
[2022-04-12 03:14:33.269209]Total energy: 17034834.44265723
[2022-04-12 03:15:52.258553]Total energy: 17032299.737400446
[2022-04-12 03:17:08.174975]Total energy: 17026373.890146527
[2022-04-12 03:18:24.439457]Total energy: 17050815.851951823
[2022-04-12 03:19:43.721428]Total energy: 17033183.492774885
[2022-04-12 03:21:10.991493]Total energy: 17030490.25714868
[2022-04-12 03:22:40.774488]Total energy: 17059128.082700603
[2022-04-12 03:24:01.559670]Total energy: 17044587.282042716
[2022-04-12 03:25:18.047020]Total energy: 17057822.189361513
[2022-04-12 03:26:36.211449]Total energy: 17033318.97361896
[2022-04-12 03:27:52.369315]Total energy: 17031918.16450019
[2022-04-12 03:29:09.007558]Total energy: 17030062.68319706
[2022-04-12 03:30:25.984216]Total energy: 17024487.486262448
[2022-04-12 03:31:42.597205]Total energy: 17046564.275098152
[2022-04-12 03:32:57.178194]Total energy: 17027397.88349712
[2022-04-12 03:34:14.431835]Total energy: 17041316.92988263
[2022-04-12 03:35:32.572103]Total energy: 17079489.833078448
[2022-04-12 03:36:49.786327]Total energy: 17035653.091357924
[2022-04-12 03:38:10.042044]Total energy: 17048682.22301773
[2022-04-12 03:39:27.458498]Total energy: 17046971.679589365
[2022-04-12 03:41:07.289268]Total energy: 17030839.022152636
[2022-04-12 03:42:41.832186]Total energy: 17060801.380655956
[2022-04-12 03:43:58.355060]Total energy: 17046045.41443396
[2022-04-12 03:45:15.362206]Total energy: 17024830.393146843
[2022-04-12 03:46:31.589783]Total energy: 17052819.554991394
[2022-04-12 03:47:47.938195]Total energy: 17026269.895588245
[2022-04-12 03:49:03.078820]Total energy: 17029293.002878267
[2022-04-12 03:50:20.099628]Total energy: 17041446.954280496
[2022-04-12 03:51:43.268275]Total energy: 17040633.14976935
[2022-04-12 03:53:00.159687]Total energy: 17034973.367817722
[2022-04-12 03:54:17.449376]Total energy: 17068792.64411259
[2022-04-12 03:55:35.312982]Total energy: 17045494.51954025
[2022-04-12 03:56:53.217886]Total energy: 17059114.73501956
[2022-04-12 03:58:09.548959]Total energy: 17032049.22981956
[2022-04-12 03:59:31.844502]Total energy: 17044422.734818168
[2022-04-12 04:00:59.172029]Total energy: 17052659.79368375
[2022-04-12 04:02:23.425562]Total energy: 17036331.308554776
[2022-04-12 04:03:43.103445]Total energy: 17032552.79446848
[2022-04-12 04:04:59.457717]Total energy: 17061963.39786573
[2022-04-12 04:06:13.696821]Total energy: 17046179.78537442
[2022-04-12 04:07:28.281502]Total energy: 17041856.212399244
[2022-04-12 04:08:45.922412]Total energy: 17039145.3385099
[2022-04-12 04:10:04.142319]Total energy: 17033279.853183422
[2022-04-12 04:11:26.880095]Total energy: 17022075.059350535
[2022-04-12 04:12:44.702705]Total energy: 17057371.474096246
[2022-04-12 04:14:00.153562]Total energy: 17044046.379927475
[2022-04-12 04:15:16.067583]Total energy: 17030924.637422256
[2022-04-12 04:16:31.819185]Total energy: 17036244.99905024
[2022-04-12 04:17:47.523713]Total energy: 17042459.757775657
[2022-04-12 04:19:02.552011]Total energy: 17036872.797093127
[2022-04-12 04:20:18.790690]Total energy: 17030760.485439412
[2022-04-12 04:21:34.497631]Total energy: 17026997.323954552
[2022-04-12 04:22:50.726015]Total energy: 17032540.842748657
[2022-04-12 04:24:07.391308]Total energy: 17050183.60183343
[2022-04-12 04:25:22.527922]Total energy: 17037407.53291189
[2022-04-12 04:26:38.879148]Total energy: 17037499.430707075
[2022-04-12 04:27:54.955241]Total energy: 17041461.517906345
[2022-04-12 04:29:11.270783]Total energy: 17025976.005552933
[2022-04-12 04:30:55.491270]Total energy: 17048619.21317745
[2022-04-12 04:32:23.566565]Total energy: 17053926.851459265
[2022-04-12 04:33:42.113334]Total energy: 17052101.074178953
[2022-04-12 04:35:01.443929]Total energy: 17036016.06467303
[2022-04-12 04:36:17.157434]Total energy: 17039589.315638885
[2022-04-12 04:37:33.355709]Total energy: 17043107.08722342
[2022-04-12 04:38:49.451494]Total energy: 17054067.79342328
[2022-04-12 04:40:04.808755]Total energy: 17037400.60230223
[2022-04-12 04:41:22.552577]Total energy: 17028390.33496555
[2022-04-12 04:42:40.008700]Total energy: 17016045.881283086
[2022-04-12 04:43:55.683382]Total energy: 17050130.2594462
[2022-04-12 04:45:11.587306]Total energy: 17042070.142675143
[2022-04-12 04:46:29.383856]Total energy: 17038515.4705059
[2022-04-12 04:47:45.544503]Total energy: 17050001.580616258
[2022-04-12 04:49:01.232256]Total energy: 17051837.89315056
[2022-04-12 04:50:18.574414]Total energy: 17048459.181790855
[2022-04-12 04:51:42.549616]Total energy: 17038428.009829305
[2022-04-12 04:53:06.071809]Total energy: 17053299.18727268
[2022-04-12 04:54:24.203252]Total energy: 17027244.213047147
[2022-04-12 04:55:37.194725]Total energy: 17034156.759562477
[2022-04-12 04:56:49.867986]Total energy: 17039024.566839952
[2022-04-12 04:58:22.562292]Total energy: 17044000.820479028
[2022-04-12 04:59:35.482081]Total energy: 17040129.501619745
[2022-04-12 05:00:50.601097]Total energy: 17066468.237996973
[2022-04-12 05:02:03.155326]Total energy: 17034122.45708975
[2022-04-12 05:03:18.062811]Total energy: 17048993.288928892
[2022-04-12 05:04:32.667454]Total energy: 17049922.64800745
[2022-04-12 05:05:44.926452]Total energy: 17040783.26665157
[2022-04-12 05:06:57.257747]Total energy: 17032606.37885875
[2022-04-12 05:08:10.317185]Total energy: 17054116.76643878
[2022-04-12 05:09:29.382682]Total energy: 17039943.34997397
[2022-04-12 05:10:47.838120]Total energy: 17049395.561562363
[2022-04-12 05:12:01.466980]Total energy: 17026074.212705206
[2022-04-12 05:13:17.890663]Total energy: 17053478.02383975
[2022-04-12 05:14:33.474635]Total energy: 17022386.752021823
[2022-04-12 05:15:51.619267]Total energy: 17049187.863453142
[2022-04-12 05:17:09.418417]Total energy: 17035912.769600876
[2022-04-12 05:18:26.874938]Total energy: 17047086.284086503
[2022-04-12 05:19:42.485669]Total energy: 17039238.492909633
[2022-04-12 05:20:55.419539]Total energy: 17029503.66354749
[2022-04-12 05:22:10.390019]Total energy: 17054006.049508177
[2022-04-12 05:23:26.036158]Total energy: 17040004.28276081
[2022-04-12 05:24:39.827632]Total energy: 17058182.147993304
[2022-04-12 05:25:55.326043]Total energy: 17032032.45689886
[2022-04-12 05:27:08.066817]Total energy: 17043907.364568014
[2022-04-12 05:28:22.269268]Total energy: 17046983.638728876
[2022-04-12 05:29:37.571119]Total energy: 17058646.255420644
[2022-04-12 05:31:02.222923]Total energy: 17054256.62259684
[2022-04-12 05:32:22.163647]Total energy: 17059201.602729253
[2022-04-12 05:33:41.250024]Total energy: 17039193.615973566
[2022-04-12 05:34:59.406049]Total energy: 17040363.415789954
[2022-04-12 05:36:17.288739]Total energy: 17043903.09956392
[2022-04-12 05:37:33.744097]Total energy: 17028992.718558945
[2022-04-12 05:38:51.447658]Total energy: 17055370.140064783
[2022-04-12 05:40:07.454128]Total energy: 17043226.154995255
[2022-04-12 05:41:23.134899]Total energy: 17050618.81140257
[2022-04-12 05:42:40.608635]Total energy: 17045153.29311941
[2022-04-12 05:43:57.927973]Total energy: 17054306.886296842
[2022-04-12 05:45:16.891333]Total energy: 17035410.38383961
[2022-04-12 05:46:36.029773]Total energy: 17070514.642033983
[2022-04-12 05:47:53.910589]Total energy: 17035815.371660657
[2022-04-12 05:49:10.830360]Total energy: 17027356.452316694
[2022-04-12 05:50:34.038409]Total energy: 17058230.681491297
[2022-04-12 05:51:55.151834]Total energy: 17043525.786152326
[2022-04-12 05:53:10.697829]Total energy: 17054403.829236392
[2022-04-12 05:54:26.769660]Total energy: 17023914.68384353
[2022-04-12 05:55:43.351795]Total energy: 17046693.989880733
[2022-04-12 05:57:00.399330]Total energy: 17035875.937512998
[2022-04-12 05:58:16.105031]Total energy: 17031399.647585943
[2022-04-12 05:59:33.861036]Total energy: 17039231.013912555
[2022-04-12 06:00:49.785647]Total energy: 17033768.642425112
[2022-04-12 06:02:06.646520]Total energy: 17057833.012898132
[2022-04-12 06:03:24.916219]Total energy: 17043119.006916724
[2022-04-12 06:04:43.630579]Total energy: 17036753.23250937
[2022-04-12 06:06:02.190708]Total energy: 17050784.508985832
[2022-04-12 06:07:18.442972]Total energy: 17034416.66889509
[2022-04-12 06:08:37.820122]Total energy: 17053271.132465586
[2022-04-12 06:09:54.222833]Total energy: 17050042.930341486
[2022-04-12 06:11:14.057373]Total energy: 17042875.752895627
[2022-04-12 06:12:31.186535]Total energy: 17047756.43145295
[2022-04-12 06:13:51.271580]Total energy: 17044204.363827813
[2022-04-12 06:15:09.234950]Total energy: 17042430.136224885
[2022-04-12 06:16:26.520611]Total energy: 17025891.895919085
[2022-04-12 06:17:49.160401]Total energy: 17031565.50609531
[2022-04-12 06:19:05.060294]Total energy: 17043722.218121257
[2022-04-12 06:20:25.858544]Total energy: 17049988.440071538
[2022-04-12 06:22:03.125310]Total energy: 17029199.071927823
[2022-04-12 06:23:29.939183]Total energy: 17043314.90971831
[2022-04-12 06:24:50.046340]Total energy: 17040164.295932177
[2022-04-12 06:26:05.828615]Total energy: 17039573.98164692
[2022-04-12 06:27:24.918378]Total energy: 17036605.355190296
[2022-04-12 06:28:43.795944]Total energy: 17064024.87365827
[2022-04-12 06:30:03.675719]Total energy: 17048060.090976007
[2022-04-12 06:31:27.405872]Total energy: 17061382.271062084
[2022-04-12 06:32:48.962903]Total energy: 17046631.662650343
[2022-04-12 06:34:05.286550]Total energy: 17029249.634403497
[2022-04-12 06:35:22.396111]Total energy: 17060154.356582034
[2022-04-12 06:36:42.283320]Total energy: 17041304.90570444
[2022-04-12 06:37:58.912395]Total energy: 17030744.15875168
[2022-04-12 06:39:17.372881]Total energy: 17034973.545830134
[2022-04-12 06:40:54.893581]Total energy: 17056539.29974338
[2022-04-12 06:42:19.259598]Total energy: 17037679.833831634
[2022-04-12 06:43:44.376482]Total energy: 17061026.864893574
[2022-04-12 06:45:07.769719]Total energy: 17045735.302771814
[2022-04-12 06:46:24.531128]Total energy: 17030897.501138262
[2022-04-12 06:47:41.773067]Total energy: 17037635.21659184
[2022-04-12 06:48:58.029271]Total energy: 17029095.945149552
[2022-04-12 06:50:19.901053]Total energy: 17059386.180200092
[2022-04-12 06:51:50.187979]Total energy: 17045843.550511472
[2022-04-12 06:53:11.858477]Total energy: 17045621.396261435
[2022-04-12 06:54:30.510237]Total energy: 17059369.509214643
[2022-04-12 06:55:48.344285]Total energy: 17053094.695868023
[2022-04-12 06:57:35.110624]Total energy: 17013376.35427197
[2022-04-12 06:58:52.321063]Total energy: 17031804.36798765
[2022-04-12 07:00:09.789683]Total energy: 17056655.43022401
[2022-04-12 07:01:32.690062]Total energy: 17038018.938463304
[2022-04-12 07:02:58.424359]Total energy: 17038203.333817516
[2022-04-12 07:04:14.840791]Total energy: 17049541.065161828
[2022-04-12 07:05:32.270352]Total energy: 17059700.84723847
[2022-04-12 07:06:49.624133]Total energy: 17031030.323963728
[2022-04-12 07:08:06.085227]Total energy: 17030594.27943526
[2022-04-12 07:09:22.161225]Total energy: 17037493.943914697
[2022-04-12 07:10:58.593691]Total energy: 17049884.24683993
[2022-04-12 07:12:32.484163]Total energy: 17041264.233849213
[2022-04-12 07:13:54.902865]Total energy: 17016556.85049881
[2022-04-12 07:15:10.836461]Total energy: 17062486.660058565
[2022-04-12 07:16:27.132681]Total energy: 17028432.11416095
[2022-04-12 07:17:44.073282]Total energy: 17033061.95153162
[2022-04-12 07:19:03.466231]Total energy: 17046273.332444087
[2022-04-12 07:20:27.604308]Total energy: 17033449.128858745
[2022-04-12 07:22:15.655367]Total energy: 17034397.998352136
[2022-04-12 07:23:32.279770]Total energy: 17034839.125470217
[2022-04-12 07:24:51.034723]Total energy: 17047884.177608386
[2022-04-12 07:26:07.922159]Total energy: 17044323.500440348
[2022-04-12 07:27:25.877401]Total energy: 17018078.726088203
[2022-04-12 07:28:42.068068]Total energy: 17043958.504267067
[2022-04-12 07:29:58.772528]Total energy: 17039503.525643412
[2022-04-12 07:31:40.472662]Total energy: 17034029.54516821
[2022-04-12 07:33:09.059903]Total energy: 17022901.100710254
[2022-04-12 07:34:24.773831]Total energy: 17059906.112513594
[2022-04-12 07:35:41.597078]Total energy: 17063011.53448105
[2022-04-12 07:36:57.719261]Total energy: 17042224.12914392
[2022-04-12 07:38:14.108059]Total energy: 17046685.83256267
[2022-04-12 07:39:29.891904]Total energy: 17056183.184770837
[2022-04-12 07:41:03.704939]Total energy: 17049020.657626435
[2022-04-12 07:42:38.517253]Total energy: 17053147.433336448
[2022-04-12 07:43:57.710089]Total energy: 17054411.396567665
[2022-04-12 07:45:17.251353]Total energy: 17044414.759907633
[2022-04-12 07:46:33.051635]Total energy: 17049096.035555646
[2022-04-12 07:48:06.507396]Total energy: 17040208.798064508
[2022-04-12 07:49:39.450878]Total energy: 17037525.740748357
[2022-04-12 07:51:16.431184]Total energy: 17044796.107133705
[2022-04-12 07:52:42.679073]Total energy: 17017508.38750235
[2022-04-12 07:54:02.056676]Total energy: 17045231.99656569
[2022-04-12 07:55:20.077040]Total energy: 17046602.887498256
