initial: all - diverse_all
[2022-04-09 08:16:38.053605]Total energy: 16538644.958246231
[2022-04-09 08:18:01.742572]Total energy: 16522102.373416154
[2022-04-09 08:19:24.174635]Total energy: 16544659.3696913
[2022-04-09 08:21:04.021873]Total energy: 16528155.826486602
[2022-04-09 08:22:51.714503]Total energy: 16534800.680605348
[2022-04-09 08:24:18.749594]Total energy: 16538624.111459449
[2022-04-09 08:25:43.651518]Total energy: 16545389.678063538
[2022-04-09 08:27:08.820099]Total energy: 16516868.538927838
[2022-04-09 08:28:33.862244]Total energy: 16537713.53148363
[2022-04-09 08:29:53.222159]Total energy: 16529454.147171091
[2022-04-09 08:31:32.013993]Total energy: 16542341.9870158
[2022-04-09 08:32:56.344763]Total energy: 16518611.357006533
[2022-04-09 08:34:18.561639]Total energy: 16537335.999299835
[2022-04-09 08:35:42.518372]Total energy: 16523338.944956303
[2022-04-09 08:37:07.580235]Total energy: 16542188.875070013
[2022-04-09 08:38:29.695103]Total energy: 16538035.145995565
[2022-04-09 08:39:54.954273]Total energy: 16519200.909645937
[2022-04-09 08:41:34.114397]Total energy: 16524448.250961637
[2022-04-09 08:43:04.202361]Total energy: 16518802.126060007
[2022-04-09 08:44:26.829495]Total energy: 16536963.538647078
[2022-04-09 08:45:49.423057]Total energy: 16522267.88149007
[2022-04-09 08:47:10.664899]Total energy: 16525940.621735657
[2022-04-09 08:48:32.608990]Total energy: 16535788.415887011
[2022-04-09 08:49:50.617444]Total energy: 16532278.01525335
[2022-04-09 08:51:27.384690]Total energy: 16504134.443651166
[2022-04-09 08:52:57.593068]Total energy: 16527592.643655945
[2022-04-09 08:54:22.786379]Total energy: 16524345.65429007
[2022-04-09 08:55:46.302837]Total energy: 16528115.544340301
[2022-04-09 08:57:10.095607]Total energy: 16525018.316860814
[2022-04-09 08:58:30.867460]Total energy: 16515115.403835228
[2022-04-09 08:59:54.726263]Total energy: 16532514.632029926
[2022-04-09 09:01:34.725662]Total energy: 16515327.192640122
[2022-04-09 09:03:07.622464]Total energy: 16515349.098189145
[2022-04-09 09:04:43.025809]Total energy: 16512691.325133517
[2022-04-09 09:06:05.591353]Total energy: 16526192.863028128
[2022-04-09 09:07:32.402391]Total energy: 16514689.396994593
[2022-04-09 09:08:59.533603]Total energy: 16512909.592147293
[2022-04-09 09:10:32.730296]Total energy: 16516391.955532331
[2022-04-09 09:12:19.770422]Total energy: 16526142.864670048
[2022-04-09 09:13:56.366858]Total energy: 16532156.466453694
[2022-04-09 09:15:30.735185]Total energy: 16518497.697446331
[2022-04-09 09:16:55.858420]Total energy: 16518657.137877962
[2022-04-09 09:18:26.170659]Total energy: 16522430.711347366
[2022-04-09 09:19:55.437169]Total energy: 16530520.371386265
[2022-04-09 09:21:21.714579]Total energy: 16525142.624878725
[2022-04-09 09:22:43.917494]Total energy: 16534357.967362719
[2022-04-09 09:24:09.066241]Total energy: 16519604.718861314
[2022-04-09 09:25:32.475469]Total energy: 16514681.77597626
[2022-04-09 09:26:54.133606]Total energy: 16517826.815742312
[2022-04-09 09:28:19.245897]Total energy: 16536486.593252946
[2022-04-09 09:29:40.617725]Total energy: 16532360.481202574
[2022-04-09 09:31:29.115694]Total energy: 16525720.664028905
[2022-04-09 09:33:22.910274]Total energy: 16529142.7956196
[2022-04-09 09:34:59.527991]Total energy: 16531111.461674415
[2022-04-09 09:36:27.001523]Total energy: 16514325.826721411
[2022-04-09 09:37:50.806634]Total energy: 16522611.853541113
[2022-04-09 09:39:12.268792]Total energy: 16520766.541374078
[2022-04-09 09:41:03.887357]Total energy: 16531327.347013518
[2022-04-09 09:42:47.352376]Total energy: 16536292.30517433
[2022-04-09 09:44:19.419076]Total energy: 16546984.421977643
[2022-04-09 09:45:49.851787]Total energy: 16521770.408387769
[2022-04-09 09:47:13.792628]Total energy: 16525677.515478872
[2022-04-09 09:48:37.607877]Total energy: 16518072.276759636
[2022-04-09 09:50:03.161070]Total energy: 16525346.869181115
[2022-04-09 09:51:52.527065]Total energy: 16522450.421059309
[2022-04-09 09:53:35.590728]Total energy: 16523074.417124229
[2022-04-09 09:54:58.660005]Total energy: 16520810.117496407
[2022-04-09 09:56:24.170806]Total energy: 16536847.2656262
[2022-04-09 09:57:46.864687]Total energy: 16510980.83541888
[2022-04-09 09:59:06.323383]Total energy: 16521318.788488632
[2022-04-09 10:00:55.052023]Total energy: 16514475.988440689
[2022-04-09 10:02:31.297525]Total energy: 16521356.887135878
[2022-04-09 10:04:04.442012]Total energy: 16532696.414784428
[2022-04-09 10:05:29.177701]Total energy: 16527410.772787243
[2022-04-09 10:06:52.281879]Total energy: 16520442.971884834
[2022-04-09 10:08:14.245976]Total energy: 16521624.247753497
[2022-04-09 10:09:37.819573]Total energy: 16523988.987645121
[2022-04-09 10:11:09.470487]Total energy: 16515382.048916316
[2022-04-09 10:12:48.233640]Total energy: 16522711.021298466
[2022-04-09 10:14:16.527096]Total energy: 16529789.39823494
[2022-04-09 10:15:40.584283]Total energy: 16525342.270256637
[2022-04-09 10:17:02.103119]Total energy: 16527642.683579264
[2022-04-09 10:18:22.869314]Total energy: 16526240.992764285
[2022-04-09 10:19:46.796951]Total energy: 16525340.556413168
[2022-04-09 10:21:27.394057]Total energy: 16517941.676347367
[2022-04-09 10:23:04.544609]Total energy: 16528943.93859842
[2022-04-09 10:24:39.511588]Total energy: 16516386.976010395
[2022-04-09 10:26:04.329820]Total energy: 16530274.757815436
[2022-04-09 10:27:28.352353]Total energy: 16517784.734973336
[2022-04-09 10:28:50.858199]Total energy: 16511641.616229465
[2022-04-09 10:30:14.390864]Total energy: 16521913.364365548
[2022-04-09 10:31:45.836139]Total energy: 16516396.146883372
[2022-04-09 10:33:09.983163]Total energy: 16523421.021982005
[2022-04-09 10:34:30.690372]Total energy: 16519855.682447331
[2022-04-09 10:35:53.345071]Total energy: 16530767.839345023
[2022-04-09 10:37:25.799384]Total energy: 16513843.579227116
[2022-04-09 10:38:56.791961]Total energy: 16528911.414653413
[2022-04-09 10:40:19.619399]Total energy: 16523259.675262857
[2022-04-09 10:42:04.103846]Total energy: 16540872.21341653
[2022-04-09 10:43:38.264577]Total energy: 16513402.626863273
[2022-04-09 10:45:03.291467]Total energy: 16530351.874586282
[2022-04-09 10:46:29.384511]Total energy: 16513687.252457215
[2022-04-09 10:47:52.216903]Total energy: 16520567.143813772
[2022-04-09 10:49:15.016387]Total energy: 16508827.913712105
[2022-04-09 10:50:55.454742]Total energy: 16534406.113298943
[2022-04-09 10:52:27.796710]Total energy: 16525586.279957118
[2022-04-09 10:54:02.031064]Total energy: 16530010.733105132
[2022-04-09 10:55:27.831758]Total energy: 16533404.998775914
[2022-04-09 10:56:51.677986]Total energy: 16531678.643623916
[2022-04-09 10:58:14.376070]Total energy: 16523085.829707693
[2022-04-09 10:59:39.192175]Total energy: 16524001.484576842
[2022-04-09 11:01:25.512516]Total energy: 16527556.86591002
[2022-04-09 11:03:02.125215]Total energy: 16525045.584152585
[2022-04-09 11:04:24.637191]Total energy: 16527312.024030888
[2022-04-09 11:05:44.524140]Total energy: 16536288.311086673
[2022-04-09 11:07:03.848750]Total energy: 16516497.83761989
[2022-04-09 11:08:26.226812]Total energy: 16518724.52930431
[2022-04-09 11:09:50.844753]Total energy: 16536355.798314784
[2022-04-09 11:11:31.930246]Total energy: 16526889.1326386
[2022-04-09 11:13:11.105978]Total energy: 16516509.374886055
[2022-04-09 11:14:43.234031]Total energy: 16519451.35911331
[2022-04-09 11:16:10.454532]Total energy: 16519474.561765417
[2022-04-09 11:17:37.187771]Total energy: 16515533.911515834
[2022-04-09 11:19:05.401056]Total energy: 16519887.692988316
[2022-04-09 11:20:36.356205]Total energy: 16532320.71181361
[2022-04-09 11:22:08.541511]Total energy: 16525735.322112866
[2022-04-09 11:23:32.322919]Total energy: 16521358.814886963
[2022-04-09 11:24:55.261140]Total energy: 16539866.360105963
[2022-04-09 11:26:19.231270]Total energy: 16521122.992105706
[2022-04-09 11:27:47.631889]Total energy: 16526819.091963487
[2022-04-09 11:29:13.785708]Total energy: 16520553.78186665
[2022-04-09 11:30:54.914830]Total energy: 16526374.055252912
[2022-04-09 11:32:22.413236]Total energy: 16524168.886662835
[2022-04-09 11:33:44.292519]Total energy: 16521093.572507475
[2022-04-09 11:35:08.465913]Total energy: 16528233.132548522
[2022-04-09 11:36:30.827977]Total energy: 16519414.203721033
[2022-04-09 11:37:50.348266]Total energy: 16523987.96852669
[2022-04-09 11:39:09.557413]Total energy: 16516658.246194404
[2022-04-09 11:40:46.963484]Total energy: 16538467.648461236
[2022-04-09 11:42:46.836691]Total energy: 16527385.487519283
[2022-04-09 11:44:25.936438]Total energy: 16529642.510152344
[2022-04-09 11:45:52.344464]Total energy: 16525185.686209075
[2022-04-09 11:47:19.697811]Total energy: 16513606.752190731
[2022-04-09 11:48:41.475706]Total energy: 16532890.585013228
[2022-04-09 11:50:06.127010]Total energy: 16518542.007720916
[2022-04-09 11:51:35.629590]Total energy: 16519816.750010544
[2022-04-09 11:53:08.868278]Total energy: 16513538.32408812
[2022-04-09 11:54:31.562444]Total energy: 16539315.472858384
[2022-04-09 11:55:52.517860]Total energy: 16521134.10245646
[2022-04-09 11:57:20.042685]Total energy: 16523939.106316285
[2022-04-09 11:58:44.249372]Total energy: 16513782.564071972
[2022-04-09 12:00:08.821249]Total energy: 16518130.96248086
[2022-04-09 12:01:42.340558]Total energy: 16529180.902214486
[2022-04-09 12:03:08.945370]Total energy: 16527816.94508802
[2022-04-09 12:04:38.313418]Total energy: 16517876.171401419
[2022-04-09 12:06:03.576312]Total energy: 16515376.515523482
[2022-04-09 12:07:29.604048]Total energy: 16530782.822973453
[2022-04-09 12:08:51.297948]Total energy: 16521652.553727519
[2022-04-09 12:10:14.374216]Total energy: 16525320.634396864
[2022-04-09 12:11:44.510125]Total energy: 16517649.337489638
[2022-04-09 12:13:13.021849]Total energy: 16528535.823832411
[2022-04-09 12:14:38.145490]Total energy: 16517700.223055301
[2022-04-09 12:16:04.257613]Total energy: 16525431.485472705
[2022-04-09 12:17:30.273941]Total energy: 16525951.86543565
[2022-04-09 12:18:55.614531]Total energy: 16523694.783817295
[2022-04-09 12:20:22.076037]Total energy: 16520202.975069856
[2022-04-09 12:21:58.869209]Total energy: 16531102.651620358
[2022-04-09 12:23:26.566398]Total energy: 16522757.40982875
[2022-04-09 12:24:49.045957]Total energy: 16515012.602874499
[2022-04-09 12:26:11.195662]Total energy: 16522984.186527131
[2022-04-09 12:27:38.440371]Total energy: 16521598.22497392
[2022-04-09 12:29:06.391586]Total energy: 16532823.89155637
[2022-04-09 12:30:49.013828]Total energy: 16516045.878596468
[2022-04-09 12:32:26.739648]Total energy: 16508648.300304547
[2022-04-09 12:34:01.069610]Total energy: 16514613.22317907
[2022-04-09 12:35:29.647886]Total energy: 16514917.55840458
[2022-04-09 12:36:52.571479]Total energy: 16527059.910277987
[2022-04-09 12:38:15.796119]Total energy: 16530623.237297727
[2022-04-09 12:39:38.489728]Total energy: 16531414.543369135
[2022-04-09 12:41:05.045840]Total energy: 16525422.184476944
[2022-04-09 12:42:40.604344]Total energy: 16517369.49724808
[2022-04-09 12:44:08.394315]Total energy: 16513131.890272057
[2022-04-09 12:45:33.044614]Total energy: 16523619.240681902
[2022-04-09 12:47:01.313940]Total energy: 16523290.042939357
[2022-04-09 12:48:28.446425]Total energy: 16513405.337429583
[2022-04-09 12:49:55.282548]Total energy: 16530383.751835845
[2022-04-09 12:51:30.094665]Total energy: 16525155.751008254
[2022-04-09 12:53:07.755984]Total energy: 16515626.748730542
[2022-04-09 12:54:31.394232]Total energy: 16512800.052627407
[2022-04-09 12:55:55.137946]Total energy: 16532952.75671363
[2022-04-09 12:57:15.946428]Total energy: 16527259.486400126
[2022-04-09 12:58:38.327061]Total energy: 16516684.950376429
[2022-04-09 13:00:00.934311]Total energy: 16526263.45740558
[2022-04-09 13:01:34.788357]Total energy: 16535971.716166295
[2022-04-09 13:03:10.031988]Total energy: 16533208.198934436
[2022-04-09 13:04:44.449848]Total energy: 16511046.064473564
[2022-04-09 13:06:07.715783]Total energy: 16521079.370467367
[2022-04-09 13:07:33.456629]Total energy: 16527809.416797828
[2022-04-09 13:08:58.050386]Total energy: 16522969.827554887
[2022-04-09 13:10:19.377098]Total energy: 16528330.86506458
[2022-04-09 13:11:46.747887]Total energy: 16524792.806267083
[2022-04-09 13:13:18.843208]Total energy: 16527641.09282078
[2022-04-09 13:14:46.669210]Total energy: 16506710.283501687
[2022-04-09 13:16:11.164836]Total energy: 16515170.983149543
[2022-04-09 13:17:35.728596]Total energy: 16523978.938401321
[2022-04-09 13:19:00.279229]Total energy: 16520505.985146573
[2022-04-09 13:20:40.266141]Total energy: 16518897.130782139
[2022-04-09 13:22:10.842719]Total energy: 16518435.89050414
[2022-04-09 13:23:32.904138]Total energy: 16530182.106392391
[2022-04-09 13:24:54.852964]Total energy: 16523764.910904037
[2022-04-09 13:26:19.359793]Total energy: 16535678.255455956
[2022-04-09 13:27:44.726943]Total energy: 16520125.46082224
[2022-04-09 13:29:11.524474]Total energy: 16527544.928187924
[2022-04-09 13:30:49.051424]Total energy: 16517153.687402098
[2022-04-09 13:32:19.148981]Total energy: 16524854.25396182
[2022-04-09 13:33:49.608815]Total energy: 16524057.262425048
[2022-04-09 13:35:14.689623]Total energy: 16532134.618032292
[2022-04-09 13:36:42.257218]Total energy: 16515838.776462806
[2022-04-09 13:38:08.354402]Total energy: 16528045.940959096
[2022-04-09 13:39:30.309382]Total energy: 16516110.562543908
[2022-04-09 13:41:02.213726]Total energy: 16513570.763155024
[2022-04-09 13:42:32.085318]Total energy: 16512968.673135655
[2022-04-09 13:43:54.249594]Total energy: 16529567.213420894
[2022-04-09 13:45:18.394391]Total energy: 16523996.948239611
[2022-04-09 13:46:42.586130]Total energy: 16531712.797862334
[2022-04-09 13:48:04.601589]Total energy: 16527674.028379254
[2022-04-09 13:49:29.297992]Total energy: 16524172.235048028
[2022-04-09 13:51:05.007646]Total energy: 16518833.80706809
[2022-04-09 13:53:02.430887]Total energy: 16530268.069558317
[2022-04-09 13:55:19.272134]Total energy: 16511110.386270031
[2022-04-09 13:57:43.377409]Total energy: 16528632.694451312
[2022-04-09 14:00:16.167194]Total energy: 16527242.494087178
[2022-04-09 14:02:32.204772]Total energy: 16530523.0337896
[2022-04-09 14:04:47.896638]Total energy: 16532990.217573872
[2022-04-09 14:06:59.472846]Total energy: 16527005.120475028
[2022-04-09 14:09:15.944836]Total energy: 16527109.94521007
[2022-04-09 14:11:41.707764]Total energy: 16525909.87134733
[2022-04-09 14:13:42.946202]Total energy: 16540955.959221017
[2022-04-09 14:15:48.826853]Total energy: 16533163.07937485
[2022-04-09 14:18:08.124685]Total energy: 16524118.222542243
[2022-04-09 14:19:47.843341]Total energy: 16532418.121695194
[2022-04-09 14:21:11.560771]Total energy: 16530276.55638049
[2022-04-09 14:22:37.348163]Total energy: 16535044.80613884
[2022-04-09 14:24:00.604359]Total energy: 16526202.94910518
[2022-04-09 14:25:23.266115]Total energy: 16513842.01502889
[2022-04-09 14:26:44.098763]Total energy: 16513173.18988928
[2022-04-09 14:28:08.985423]Total energy: 16530369.636603585
[2022-04-09 14:29:32.919295]Total energy: 16540311.369205508
[2022-04-09 14:31:12.754181]Total energy: 16514023.904051043
[2022-04-09 14:32:41.283954]Total energy: 16528022.640471756
[2022-04-09 14:34:09.159831]Total energy: 16526626.246512543
[2022-04-09 14:35:36.809534]Total energy: 16516698.599949924
[2022-04-09 14:37:04.450682]Total energy: 16525254.899085289
[2022-04-09 14:38:31.354183]Total energy: 16526723.702970913
[2022-04-09 14:39:53.299123]Total energy: 16529301.964070676
[2022-04-09 14:41:40.363404]Total energy: 16531596.249917451
[2022-04-09 14:43:13.178519]Total energy: 16527470.790266762
[2022-04-09 14:44:47.622451]Total energy: 16531526.579858609
[2022-04-09 14:46:15.327353]Total energy: 16522029.746726917
[2022-04-09 14:47:43.055839]Total energy: 16522934.376408944
[2022-04-09 14:49:07.303213]Total energy: 16523003.338914175
[2022-04-09 14:50:47.140894]Total energy: 16533185.633253198
[2022-04-09 14:52:20.551280]Total energy: 16528766.358046217
[2022-04-09 14:53:48.536310]Total energy: 16529282.042709233
[2022-04-09 14:55:08.926810]Total energy: 16531728.012306836
[2022-04-09 14:56:30.578427]Total energy: 16516859.691799335
[2022-04-09 14:57:52.206601]Total energy: 16523709.361106819
[2022-04-09 14:59:15.585242]Total energy: 16518761.983633328
[2022-04-09 15:00:55.986755]Total energy: 16527991.485535087
[2022-04-09 15:02:24.921527]Total energy: 16523195.890071375
[2022-04-09 15:03:48.182259]Total energy: 16521953.641417034
[2022-04-09 15:05:12.490414]Total energy: 16531573.199429478
[2022-04-09 15:06:40.789499]Total energy: 16537033.253959538
[2022-04-09 15:08:03.749519]Total energy: 16514696.264979627
[2022-04-09 15:09:26.949738]Total energy: 16533202.054893842
[2022-04-09 15:11:07.821029]Total energy: 16518712.022785703
[2022-04-09 15:12:47.227250]Total energy: 16506449.819133822
[2022-04-09 15:14:10.116862]Total energy: 16531685.641955718
[2022-04-09 15:15:32.488195]Total energy: 16531934.872171996
[2022-04-09 15:16:54.251200]Total energy: 16503804.290987436
[2022-04-09 15:18:19.905831]Total energy: 16533582.10983424
[2022-04-09 15:19:44.780472]Total energy: 16534841.898488887
[2022-04-09 15:21:28.063257]Total energy: 16518146.406632287
[2022-04-09 15:22:59.723747]Total energy: 16523530.10909424
[2022-04-09 15:24:23.151321]Total energy: 16520892.16508813
[2022-04-09 15:25:47.524759]Total energy: 16521508.697837686
[2022-04-09 15:27:10.496697]Total energy: 16520204.080231264
[2022-04-09 15:28:33.454478]Total energy: 16536506.578520404
[2022-04-09 15:29:55.290632]Total energy: 16534060.443374246
