initial: all - diverse_no_blind_all
[2022-04-13 00:31:31.819674]Total energy: 16552116.157865532
[2022-04-13 00:32:58.790438]Total energy: 16578384.194263179
[2022-04-13 00:34:13.099480]Total energy: 16584505.316426197
[2022-04-13 00:35:26.929533]Total energy: 16564943.504318016
[2022-04-13 00:36:42.352338]Total energy: 16586903.957471326
[2022-04-13 00:37:57.112119]Total energy: 16581780.882677488
[2022-04-13 00:39:11.798424]Total energy: 16570882.10413856
[2022-04-13 00:40:57.013420]Total energy: 16567068.627311844
[2022-04-13 00:42:25.757737]Total energy: 16599066.297610559
[2022-04-13 00:43:40.104222]Total energy: 16609890.04394561
[2022-04-13 00:44:53.806913]Total energy: 16573821.9219238
[2022-04-13 00:46:08.580537]Total energy: 16594285.552067945
[2022-04-13 00:47:22.476145]Total energy: 16591300.31203774
[2022-04-13 00:48:37.101678]Total energy: 16585175.905697167
[2022-04-13 00:49:50.380266]Total energy: 16545877.970235493
[2022-04-13 00:51:19.101417]Total energy: 16569256.712314947
[2022-04-13 00:52:48.219933]Total energy: 16576630.448618948
[2022-04-13 00:54:04.161632]Total energy: 16590009.39493116
[2022-04-13 00:55:20.218899]Total energy: 16559691.49113437
[2022-04-13 00:56:36.430509]Total energy: 16578510.738105753
[2022-04-13 00:57:50.143053]Total energy: 16583055.18118344
[2022-04-13 00:59:05.368091]Total energy: 16574119.614063162
[2022-04-13 01:00:21.495484]Total energy: 16594870.798727458
[2022-04-13 01:01:41.651296]Total energy: 16583949.4969264
[2022-04-13 01:02:57.025732]Total energy: 16578445.985323668
[2022-04-13 01:04:12.499143]Total energy: 16580523.174699651
[2022-04-13 01:05:26.866085]Total energy: 16590675.059362413
[2022-04-13 01:06:43.736856]Total energy: 16580572.460892722
[2022-04-13 01:07:58.731891]Total energy: 16586510.020575432
[2022-04-13 01:09:13.464196]Total energy: 16584972.11029987
[2022-04-13 01:10:49.459159]Total energy: 16578009.374995656
[2022-04-13 01:12:26.172749]Total energy: 16585250.203155575
[2022-04-13 01:13:40.148466]Total energy: 16568765.380030937
[2022-04-13 01:14:54.059883]Total energy: 16580969.031844873
[2022-04-13 01:16:08.207829]Total energy: 16603181.935254682
[2022-04-13 01:17:23.354205]Total energy: 16595839.752443999
[2022-04-13 01:18:36.704155]Total energy: 16589603.693769097
[2022-04-13 01:19:51.307541]Total energy: 16580076.463486122
[2022-04-13 01:21:21.903071]Total energy: 16579024.234062707
[2022-04-13 01:22:44.757848]Total energy: 16568062.768390015
[2022-04-13 01:23:59.099454]Total energy: 16582481.437500244
[2022-04-13 01:25:15.374586]Total energy: 16611547.387122998
[2022-04-13 01:26:30.247766]Total energy: 16573187.731388425
[2022-04-13 01:27:47.229869]Total energy: 16608469.960988522
[2022-04-13 01:29:01.116532]Total energy: 16546811.679452019
[2022-04-13 01:30:50.438161]Total energy: 16572564.726044828
[2022-04-13 01:32:11.511149]Total energy: 16598880.98259539
[2022-04-13 01:33:25.770551]Total energy: 16575648.102078417
[2022-04-13 01:34:39.072590]Total energy: 16558527.997758275
[2022-04-13 01:35:54.529970]Total energy: 16569549.835793747
[2022-04-13 01:37:08.228114]Total energy: 16585463.595209187
[2022-04-13 01:38:22.325992]Total energy: 16550023.138801187
[2022-04-13 01:39:37.762968]Total energy: 16581495.146700628
[2022-04-13 01:41:04.974123]Total energy: 16584037.123855367
[2022-04-13 01:42:33.398732]Total energy: 16573132.833239343
[2022-04-13 01:43:46.261924]Total energy: 16573968.550334388
[2022-04-13 01:45:01.181547]Total energy: 16548900.929463767
[2022-04-13 01:46:14.501702]Total energy: 16595708.456087565
[2022-04-13 01:47:30.679956]Total energy: 16573410.422832519
[2022-04-13 01:48:43.847473]Total energy: 16571388.985918088
[2022-04-13 01:49:57.537597]Total energy: 16596206.247213831
[2022-04-13 01:51:21.811052]Total energy: 16561480.558556737
[2022-04-13 01:52:48.548479]Total energy: 16568467.726512289
[2022-04-13 01:54:13.446092]Total energy: 16571821.320181422
[2022-04-13 01:55:28.465707]Total energy: 16585870.048096657
[2022-04-13 01:56:47.024629]Total energy: 16571151.905743996
[2022-04-13 01:58:00.598577]Total energy: 16599578.751567623
[2022-04-13 01:59:16.381143]Total energy: 16570779.678459939
[2022-04-13 02:00:53.052445]Total energy: 16566957.11141274
[2022-04-13 02:02:32.481281]Total energy: 16551800.65911806
[2022-04-13 02:03:47.096784]Total energy: 16578130.936568206
[2022-04-13 02:04:59.534182]Total energy: 16557022.55267882
[2022-04-13 02:06:13.041266]Total energy: 16577167.190946598
[2022-04-13 02:07:25.974195]Total energy: 16541867.541194173
[2022-04-13 02:08:39.847579]Total energy: 16581776.67936138
[2022-04-13 02:09:52.806595]Total energy: 16570340.151559347
[2022-04-13 02:11:15.460768]Total energy: 16594048.695666067
[2022-04-13 02:12:29.633410]Total energy: 16589575.376042198
[2022-04-13 02:13:45.534528]Total energy: 16569744.933598584
[2022-04-13 02:14:59.819457]Total energy: 16597363.99358229
[2022-04-13 02:16:13.046909]Total energy: 16571083.124075959
[2022-04-13 02:17:26.739834]Total energy: 16610814.041542467
[2022-04-13 02:18:40.336506]Total energy: 16572541.442936955
[2022-04-13 02:19:53.443756]Total energy: 16561807.722853128
[2022-04-13 02:21:21.359641]Total energy: 16568577.113255376
[2022-04-13 02:22:40.492816]Total energy: 16576053.08570122
[2022-04-13 02:23:54.102843]Total energy: 16558157.32295417
[2022-04-13 02:25:07.763852]Total energy: 16597081.475357717
[2022-04-13 02:26:22.056541]Total energy: 16563527.559066178
[2022-04-13 02:27:35.806700]Total energy: 16593355.287946112
[2022-04-13 02:28:48.850553]Total energy: 16570989.260751663
[2022-04-13 02:30:05.688505]Total energy: 16593458.191427715
[2022-04-13 02:31:31.882589]Total energy: 16556843.223583454
[2022-04-13 02:32:47.121985]Total energy: 16577290.602478031
[2022-04-13 02:34:00.101943]Total energy: 16596595.665042369
[2022-04-13 02:35:15.542444]Total energy: 16587410.575547563
[2022-04-13 02:36:32.276695]Total energy: 16548377.128675096
[2022-04-13 02:37:46.592230]Total energy: 16606919.930438695
[2022-04-13 02:39:03.878878]Total energy: 16567735.9831573
[2022-04-13 02:40:23.164876]Total energy: 16592237.356315281
[2022-04-13 02:41:40.128296]Total energy: 16586621.569217173
[2022-04-13 02:43:02.320182]Total energy: 16559030.524292104
[2022-04-13 02:44:18.492425]Total energy: 16582344.844862338
[2022-04-13 02:45:35.593930]Total energy: 16578559.954895696
[2022-04-13 02:46:49.625325]Total energy: 16575865.73770198
[2022-04-13 02:48:03.945818]Total energy: 16581992.41457071
[2022-04-13 02:49:22.486178]Total energy: 16550679.778430838
[2022-04-13 02:50:52.114243]Total energy: 16580716.826527817
[2022-04-13 02:52:10.570384]Total energy: 16567693.852993846
[2022-04-13 02:53:25.020764]Total energy: 16562214.069839671
[2022-04-13 02:54:38.141941]Total energy: 16590297.52293808
[2022-04-13 02:55:51.168249]Total energy: 16571299.042901848
[2022-04-13 02:57:04.939135]Total energy: 16590220.2967282
[2022-04-13 02:58:18.535241]Total energy: 16552006.156205377
[2022-04-13 02:59:31.376762]Total energy: 16593646.371303272
[2022-04-13 03:01:18.489872]Total energy: 16585878.538828507
[2022-04-13 03:02:49.200782]Total energy: 16567931.729693443
[2022-04-13 03:04:02.976555]Total energy: 16574247.06512018
[2022-04-13 03:05:15.583215]Total energy: 16564402.892172432
[2022-04-13 03:06:30.280621]Total energy: 16580866.054837307
[2022-04-13 03:07:43.961941]Total energy: 16596209.78354913
[2022-04-13 03:08:58.550248]Total energy: 16614002.934626274
[2022-04-13 03:10:13.081609]Total energy: 16586982.537576789
[2022-04-13 03:11:42.939258]Total energy: 16579639.03993011
[2022-04-13 03:12:56.513202]Total energy: 16568248.491391607
[2022-04-13 03:14:09.186414]Total energy: 16608998.744331382
[2022-04-13 03:15:22.346010]Total energy: 16584136.558998916
[2022-04-13 03:16:35.051419]Total energy: 16590394.253010558
[2022-04-13 03:17:48.170130]Total energy: 16584986.183674337
[2022-04-13 03:19:00.483452]Total energy: 16571751.983181797
[2022-04-13 03:20:15.974941]Total energy: 16601052.566954555
[2022-04-13 03:21:38.682252]Total energy: 16617787.338504033
[2022-04-13 03:22:57.489855]Total energy: 16586319.471217765
[2022-04-13 03:24:12.207768]Total energy: 16589257.148675652
[2022-04-13 03:25:25.347070]Total energy: 16571118.806955386
[2022-04-13 03:26:38.809802]Total energy: 16596194.10128267
[2022-04-13 03:27:52.021418]Total energy: 16568795.3247794
[2022-04-13 03:29:04.915136]Total energy: 16566360.542995982
[2022-04-13 03:30:18.265177]Total energy: 16562901.445615275
[2022-04-13 03:31:42.250559]Total energy: 16564271.97052138
[2022-04-13 03:33:04.130138]Total energy: 16566591.117274366
[2022-04-13 03:34:18.175273]Total energy: 16570168.243996428
[2022-04-13 03:35:31.568800]Total energy: 16588920.15375995
[2022-04-13 03:36:44.673187]Total energy: 16571112.260480551
[2022-04-13 03:37:57.449462]Total energy: 16594521.670947181
[2022-04-13 03:39:12.389972]Total energy: 16589940.650449486
[2022-04-13 03:40:51.605152]Total energy: 16594660.59580952
[2022-04-13 03:42:16.579382]Total energy: 16578981.691577783
[2022-04-13 03:43:35.647213]Total energy: 16587449.024399836
[2022-04-13 03:44:50.920767]Total energy: 16592584.588503048
[2022-04-13 03:46:05.194729]Total energy: 16580492.972244935
[2022-04-13 03:47:18.844636]Total energy: 16584199.081579987
[2022-04-13 03:48:32.203635]Total energy: 16547993.581131615
[2022-04-13 03:49:44.933214]Total energy: 16580839.257616473
[2022-04-13 03:51:05.389383]Total energy: 16571911.454710834
[2022-04-13 03:52:32.615827]Total energy: 16583793.465016048
[2022-04-13 03:53:45.608386]Total energy: 16585706.675174072
[2022-04-13 03:54:58.632523]Total energy: 16554558.707880225
[2022-04-13 03:56:12.182975]Total energy: 16596886.919090299
[2022-04-13 03:57:27.177819]Total energy: 16600182.295774877
[2022-04-13 03:58:41.637424]Total energy: 16588890.980734028
[2022-04-13 03:59:54.944362]Total energy: 16559529.859882802
[2022-04-13 04:01:20.535525]Total energy: 16579217.777509572
[2022-04-13 04:02:41.339093]Total energy: 16590664.8152099
[2022-04-13 04:03:57.485995]Total energy: 16568128.515280746
[2022-04-13 04:05:10.661350]Total energy: 16580564.742868556
[2022-04-13 04:06:23.584821]Total energy: 16577351.741020875
[2022-04-13 04:07:37.209782]Total energy: 16577857.511973942
[2022-04-13 04:08:54.282849]Total energy: 16564291.522821521
[2022-04-13 04:10:07.906284]Total energy: 16557538.944420312
[2022-04-13 04:11:31.614538]Total energy: 16601172.627527898
[2022-04-13 04:12:53.012236]Total energy: 16597207.911991185
[2022-04-13 04:14:06.772604]Total energy: 16598167.264439965
[2022-04-13 04:15:21.092265]Total energy: 16572549.081352161
[2022-04-13 04:16:34.669856]Total energy: 16590463.831272064
[2022-04-13 04:17:48.030105]Total energy: 16561586.139936808
[2022-04-13 04:19:01.137166]Total energy: 16581435.158638677
[2022-04-13 04:20:16.642998]Total energy: 16575078.556560382
[2022-04-13 04:21:31.192926]Total energy: 16577907.016809905
[2022-04-13 04:22:45.167541]Total energy: 16582706.618963564
[2022-04-13 04:23:59.183443]Total energy: 16581504.661392234
[2022-04-13 04:25:12.488075]Total energy: 16588739.832054645
[2022-04-13 04:26:27.235142]Total energy: 16567379.163834497
[2022-04-13 04:27:40.095283]Total energy: 16571817.792447753
[2022-04-13 04:28:56.458908]Total energy: 16579650.593404109
[2022-04-13 04:30:09.672231]Total energy: 16592503.211417917
[2022-04-13 04:31:36.337419]Total energy: 16602541.472145002
[2022-04-13 04:32:55.965282]Total energy: 16576300.794636302
[2022-04-13 04:34:08.982560]Total energy: 16565318.020262487
[2022-04-13 04:35:22.772679]Total energy: 16607109.37980824
[2022-04-13 04:36:37.036850]Total energy: 16560786.902527828
[2022-04-13 04:37:50.270083]Total energy: 16567869.461369436
[2022-04-13 04:39:08.735816]Total energy: 16580143.958848404
[2022-04-13 04:40:22.183391]Total energy: 16570378.024697244
[2022-04-13 04:41:46.825553]Total energy: 16569204.781515885
[2022-04-13 04:43:04.293174]Total energy: 16603785.195305085
[2022-04-13 04:44:20.345051]Total energy: 16594387.775950523
[2022-04-13 04:45:33.930191]Total energy: 16554427.578567842
[2022-04-13 04:46:46.970263]Total energy: 16555692.701943275
[2022-04-13 04:48:00.231065]Total energy: 16570869.748418983
[2022-04-13 04:49:13.651500]Total energy: 16585940.016230913
[2022-04-13 04:50:28.943257]Total energy: 16594282.563141398
[2022-04-13 04:52:01.959640]Total energy: 16572625.659360189
[2022-04-13 04:53:15.870346]Total energy: 16568393.008228406
[2022-04-13 04:54:28.550409]Total energy: 16594286.142955393
[2022-04-13 04:55:42.532119]Total energy: 16619206.14422775
[2022-04-13 04:56:56.755724]Total energy: 16579348.35943769
[2022-04-13 04:58:10.299792]Total energy: 16555505.83334622
[2022-04-13 04:59:23.840947]Total energy: 16564258.213972643
[2022-04-13 05:00:58.160423]Total energy: 16571039.197970623
[2022-04-13 05:02:19.653166]Total energy: 16574945.46602096
[2022-04-13 05:03:33.468050]Total energy: 16581688.424029922
[2022-04-13 05:04:50.600125]Total energy: 16587582.059826167
[2022-04-13 05:06:04.793559]Total energy: 16566306.388605895
[2022-04-13 05:07:21.655364]Total energy: 16564733.53353026
[2022-04-13 05:08:38.669649]Total energy: 16576145.313578255
[2022-04-13 05:09:55.843566]Total energy: 16583430.043432543
[2022-04-13 05:11:28.284895]Total energy: 16597415.081194958
[2022-04-13 05:12:57.506728]Total energy: 16592359.97687848
[2022-04-13 05:14:11.463412]Total energy: 16571911.818903305
[2022-04-13 05:15:24.696931]Total energy: 16567427.132716758
[2022-04-13 05:16:38.993237]Total energy: 16587325.772170493
[2022-04-13 05:17:51.303201]Total energy: 16620457.330455171
[2022-04-13 05:19:07.560829]Total energy: 16554598.425786259
[2022-04-13 05:20:20.999468]Total energy: 16575733.8356401
[2022-04-13 05:21:45.640609]Total energy: 16566919.280019574
[2022-04-13 05:23:03.593150]Total energy: 16601449.30299806
[2022-04-13 05:24:19.725000]Total energy: 16586615.960166778
[2022-04-13 05:25:36.087356]Total energy: 16576326.343453571
[2022-04-13 05:26:51.007496]Total energy: 16570772.157274842
[2022-04-13 05:28:04.349724]Total energy: 16590135.509783795
[2022-04-13 05:29:19.043646]Total energy: 16571728.340533923
[2022-04-13 05:30:48.545868]Total energy: 16577280.841005974
[2022-04-13 05:32:11.265721]Total energy: 16588730.369655134
[2022-04-13 05:33:24.885612]Total energy: 16556874.801441252
[2022-04-13 05:34:37.705050]Total energy: 16590619.138815088
[2022-04-13 05:35:52.071098]Total energy: 16585447.453640848
[2022-04-13 05:37:09.548978]Total energy: 16583730.229491912
[2022-04-13 05:38:22.816138]Total energy: 16585324.632909892
[2022-04-13 05:39:36.066284]Total energy: 16588824.878282655
[2022-04-13 05:41:08.218265]Total energy: 16547278.88773977
[2022-04-13 05:42:28.835530]Total energy: 16580009.49050386
[2022-04-13 05:43:41.881192]Total energy: 16571783.336975139
[2022-04-13 05:44:54.912767]Total energy: 16577859.538392628
[2022-04-13 05:46:07.690880]Total energy: 16576988.795074675
[2022-04-13 05:47:21.270725]Total energy: 16567089.6060986
[2022-04-13 05:48:34.714118]Total energy: 16581321.926557085
[2022-04-13 05:49:47.552898]Total energy: 16589323.018007955
[2022-04-13 05:51:06.854326]Total energy: 16564633.51008466
[2022-04-13 05:52:26.216039]Total energy: 16590483.659199705
[2022-04-13 05:53:39.408166]Total energy: 16592410.08538625
[2022-04-13 05:54:52.146686]Total energy: 16577369.387158476
[2022-04-13 05:56:06.547861]Total energy: 16597473.911042875
[2022-04-13 05:57:20.444578]Total energy: 16594266.827487681
[2022-04-13 05:58:33.385366]Total energy: 16574874.154053722
[2022-04-13 05:59:45.719501]Total energy: 16591144.07645677
[2022-04-13 06:01:07.733101]Total energy: 16582585.104698751
[2022-04-13 06:02:26.096809]Total energy: 16585810.532271212
[2022-04-13 06:03:43.436769]Total energy: 16579334.524331568
[2022-04-13 06:04:56.417747]Total energy: 16571850.055629574
[2022-04-13 06:06:12.748983]Total energy: 16594250.566720946
[2022-04-13 06:07:28.794327]Total energy: 16601714.663388815
[2022-04-13 06:08:42.426188]Total energy: 16587508.29274733
[2022-04-13 06:09:56.080037]Total energy: 16570820.758867264
[2022-04-13 06:11:10.383830]Total energy: 16572622.637132574
[2022-04-13 06:12:24.820287]Total energy: 16582710.332518546
[2022-04-13 06:13:38.301164]Total energy: 16584943.64550755
[2022-04-13 06:14:55.650962]Total energy: 16576092.25451519
[2022-04-13 06:16:09.528432]Total energy: 16576005.671279144
[2022-04-13 06:17:23.255707]Total energy: 16572058.8497837
[2022-04-13 06:18:37.173189]Total energy: 16601523.112292243
[2022-04-13 06:19:51.968806]Total energy: 16586920.619628211
[2022-04-13 06:21:16.468536]Total energy: 16572744.16981302
[2022-04-13 06:22:39.775486]Total energy: 16578053.832029723
[2022-04-13 06:23:53.490293]Total energy: 16567575.375546148
[2022-04-13 06:25:06.814243]Total energy: 16568542.107015638
[2022-04-13 06:26:25.213094]Total energy: 16581578.144732216
[2022-04-13 06:27:40.551650]Total energy: 16598995.972513659
[2022-04-13 06:28:53.216205]Total energy: 16574544.860138917
[2022-04-13 06:30:10.631802]Total energy: 16583541.765109314
[2022-04-13 06:31:23.180868]Total energy: 16590858.266384078
[2022-04-13 06:32:41.686958]Total energy: 16589065.546564726
[2022-04-13 06:33:56.103675]Total energy: 16570946.249127086
[2022-04-13 06:35:09.351594]Total energy: 16587259.792083323
[2022-04-13 06:36:23.898868]Total energy: 16566059.352745665
[2022-04-13 06:37:38.689769]Total energy: 16591447.672847249
[2022-04-13 06:38:53.040253]Total energy: 16552790.42072898
[2022-04-13 06:40:06.429894]Total energy: 16591851.897779036
[2022-04-13 06:41:19.900160]Total energy: 16610078.868006999
[2022-04-13 06:42:33.017873]Total energy: 16586550.720701344
[2022-04-13 06:43:46.513492]Total energy: 16553949.063932924
[2022-04-13 06:44:59.181191]Total energy: 16565800.315446034
[2022-04-13 06:46:12.400575]Total energy: 16589608.32500343
[2022-04-13 06:47:26.043638]Total energy: 16566532.491458325
[2022-04-13 06:48:39.454266]Total energy: 16578283.093040625
[2022-04-13 06:49:52.990757]Total energy: 16592695.43246657
[2022-04-13 06:51:21.615498]Total energy: 16580143.2051283
[2022-04-13 06:52:35.695567]Total energy: 16573402.628299689
[2022-04-13 06:53:49.060544]Total energy: 16592962.071300125
[2022-04-13 06:55:02.665170]Total energy: 16567407.062158398
[2022-04-13 06:56:15.969361]Total energy: 16572137.831298893
[2022-04-13 06:57:31.319848]Total energy: 16563736.303986989
[2022-04-13 06:58:44.567296]Total energy: 16552117.379159698
[2022-04-13 07:00:04.250953]Total energy: 16578792.418873912
[2022-04-13 07:01:20.800580]Total energy: 16561697.660768494
[2022-04-13 07:02:34.488394]Total energy: 16583547.793414848
[2022-04-13 07:03:47.854699]Total energy: 16570001.58712789
[2022-04-13 07:05:01.052826]Total energy: 16577056.11335545
[2022-04-13 07:06:15.628848]Total energy: 16582846.582125917
[2022-04-13 07:07:28.459905]Total energy: 16615482.839061629
[2022-04-13 07:08:41.456425]Total energy: 16573672.162722597
[2022-04-13 07:09:53.936850]Total energy: 16573311.067622138
[2022-04-13 07:11:12.247565]Total energy: 16590106.113233555
[2022-04-13 07:12:25.552895]Total energy: 16584835.687203752
[2022-04-13 07:13:38.756650]Total energy: 16601760.685837947
[2022-04-13 07:14:54.751285]Total energy: 16575081.54709418
[2022-04-13 07:16:07.723387]Total energy: 16577174.987561975
[2022-04-13 07:17:23.840680]Total energy: 16591282.368582303
[2022-04-13 07:18:41.058380]Total energy: 16569569.742275357
[2022-04-13 07:19:55.813316]Total energy: 16580574.530105729
[2022-04-13 07:21:09.583018]Total energy: 16585636.693217568
[2022-04-13 07:22:23.034249]Total energy: 16585251.274053615
[2022-04-13 07:23:37.645618]Total energy: 16584087.404364167
[2022-04-13 07:24:51.606546]Total energy: 16581697.593459494
[2022-04-13 07:26:05.543651]Total energy: 16581981.17449272
[2022-04-13 07:27:18.521393]Total energy: 16584208.904459842
[2022-04-13 07:28:31.080393]Total energy: 16582048.259398717
[2022-04-13 07:29:44.296158]Total energy: 16568138.278526116
[2022-04-13 07:31:01.477373]Total energy: 16569995.717494529
[2022-04-13 07:32:19.244219]Total energy: 16564928.787970595
[2022-04-13 07:33:36.496889]Total energy: 16555551.567053791
[2022-04-13 07:34:58.074515]Total energy: 16592901.560537124
[2022-04-13 07:36:14.270790]Total energy: 16583163.765205776
[2022-04-13 07:37:27.763581]Total energy: 16604885.418762207
[2022-04-13 07:38:42.593542]Total energy: 16573581.775282802
[2022-04-13 07:39:56.818215]Total energy: 16570837.051687485
[2022-04-13 07:41:10.888555]Total energy: 16571195.278850352
[2022-04-13 07:42:24.136060]Total energy: 16574578.7357432
[2022-04-13 07:43:37.432768]Total energy: 16572100.994343994
[2022-04-13 07:44:51.273004]Total energy: 16576316.589504467
[2022-04-13 07:46:04.423495]Total energy: 16590780.902194249
[2022-04-13 07:47:16.988202]Total energy: 16573896.479781741
[2022-04-13 07:48:34.109481]Total energy: 16598593.502431897
[2022-04-13 07:49:47.066555]Total energy: 16560968.338875446
[2022-04-13 07:51:00.024659]Total energy: 16591621.702353047
[2022-04-13 07:52:12.670573]Total energy: 16602197.385167278
[2022-04-13 07:53:26.464514]Total energy: 16574151.97748864
[2022-04-13 07:54:39.593178]Total energy: 16594362.773441494
[2022-04-13 07:55:53.383116]Total energy: 16568015.995544625
[2022-04-13 07:57:09.764826]Total energy: 16591398.602599492
[2022-04-13 07:58:26.249343]Total energy: 16562921.246632233
[2022-04-13 07:59:43.484055]Total energy: 16560948.280167889
[2022-04-13 08:01:00.385635]Total energy: 16576697.057762003
[2022-04-13 08:02:14.655587]Total energy: 16580396.640032573
[2022-04-13 08:03:32.810704]Total energy: 16582711.036548901
[2022-04-13 08:04:46.685438]Total energy: 16588540.197371576
[2022-04-13 08:06:00.671216]Total energy: 16581143.281891337
[2022-04-13 08:07:14.789644]Total energy: 16587749.709980072
[2022-04-13 08:08:27.756386]Total energy: 16631563.304042486
[2022-04-13 08:09:41.516573]Total energy: 16611673.660221413
[2022-04-13 08:11:02.724628]Total energy: 16572126.52072995
[2022-04-13 08:12:18.973341]Total energy: 16568844.469144808
[2022-04-13 08:13:31.839396]Total energy: 16561351.256207893
[2022-04-13 08:14:48.392927]Total energy: 16571966.777590292
[2022-04-13 08:16:05.176208]Total energy: 16581804.904836068
[2022-04-13 08:17:23.376568]Total energy: 16590112.844141696
[2022-04-13 08:18:36.217937]Total energy: 16600533.814901872
[2022-04-13 08:19:50.252901]Total energy: 16570543.67277591
[2022-04-13 08:21:09.856391]Total energy: 16588633.713364156
[2022-04-13 08:22:23.351016]Total energy: 16567086.855140392
[2022-04-13 08:23:37.503033]Total energy: 16585353.925265806
[2022-04-13 08:24:51.683145]Total energy: 16546116.025143351
[2022-04-13 08:26:04.275505]Total energy: 16585914.684475968
[2022-04-13 08:27:17.471354]Total energy: 16550553.10201618
[2022-04-13 08:28:30.253839]Total energy: 16583751.430265615
[2022-04-13 08:29:43.327675]Total energy: 16577447.255258981
[2022-04-13 08:31:07.630485]Total energy: 16570262.687504215
[2022-04-13 08:32:25.645997]Total energy: 16574759.352163916
[2022-04-13 08:33:39.014116]Total energy: 16571014.980019502
[2022-04-13 08:34:52.128198]Total energy: 16569288.24046309
[2022-04-13 08:36:06.751893]Total energy: 16569251.388459165
[2022-04-13 08:37:19.938126]Total energy: 16577092.051033964
[2022-04-13 08:38:32.480296]Total energy: 16585996.526778642
[2022-04-13 08:39:47.399080]Total energy: 16562158.341243766
[2022-04-13 08:40:59.874623]Total energy: 16553718.377587903
[2022-04-13 08:42:13.207810]Total energy: 16568859.428854935
[2022-04-13 08:43:26.548238]Total energy: 16559165.938232984
[2022-04-13 08:44:42.869242]Total energy: 16572564.326835904
[2022-04-13 08:45:56.009899]Total energy: 16597728.593585754
[2022-04-13 08:47:08.722684]Total energy: 16583970.698113106
[2022-04-13 08:48:22.212564]Total energy: 16591225.18500449
[2022-04-13 08:49:34.912267]Total energy: 16564943.092410892
[2022-04-13 08:50:49.442935]Total energy: 16574334.246126123
[2022-04-13 08:52:02.752933]Total energy: 16589346.287465088
[2022-04-13 08:53:15.711371]Total energy: 16571363.837254686
[2022-04-13 08:54:29.014155]Total energy: 16590560.175314978
[2022-04-13 08:55:49.800209]Total energy: 16603417.937050546
[2022-04-13 08:57:03.617698]Total energy: 16565643.93134787
[2022-04-13 08:58:15.875284]Total energy: 16549567.999475846
[2022-04-13 08:59:28.824245]Total energy: 16566905.07503403
[2022-04-13 09:00:42.333741]Total energy: 16581520.490250453
[2022-04-13 09:01:56.575315]Total energy: 16580638.364472508
[2022-04-13 09:03:11.800905]Total energy: 16591871.447241675
[2022-04-13 09:04:28.534126]Total energy: 16576291.308099156
[2022-04-13 09:05:41.236529]Total energy: 16591928.452185566
[2022-04-13 09:07:00.102364]Total energy: 16574513.827207262
[2022-04-13 09:08:13.043296]Total energy: 16568762.464952622
[2022-04-13 09:09:26.134143]Total energy: 16582913.734561015
[2022-04-13 09:10:45.018182]Total energy: 16572923.468774611
[2022-04-13 09:11:58.765845]Total energy: 16594620.601395207
[2022-04-13 09:13:11.708505]Total energy: 16585269.503008613
[2022-04-13 09:14:25.067550]Total energy: 16557677.418174896
[2022-04-13 09:15:38.362063]Total energy: 16574495.146643765
[2022-04-13 09:16:50.955545]Total energy: 16583335.26168936
[2022-04-13 09:18:04.219898]Total energy: 16588954.11686528
[2022-04-13 09:19:17.187199]Total energy: 16580661.718967425
[2022-04-13 09:20:40.660729]Total energy: 16570885.743115654
[2022-04-13 09:22:06.638943]Total energy: 16575863.098829785
[2022-04-13 09:23:18.818561]Total energy: 16571334.815400822
[2022-04-13 09:24:31.732204]Total energy: 16580966.929247625
[2022-04-13 09:25:44.198089]Total energy: 16576265.61719119
[2022-04-13 09:26:58.952167]Total energy: 16572738.889624724
[2022-04-13 09:28:16.450922]Total energy: 16592221.544796618
[2022-04-13 09:29:29.567368]Total energy: 16592474.68146256
[2022-04-13 09:30:43.631446]Total energy: 16590822.166418975
[2022-04-13 09:31:59.530828]Total energy: 16573203.191712575
[2022-04-13 09:33:14.814084]Total energy: 16589943.450057749
[2022-04-13 09:34:28.465596]Total energy: 16589457.282880967
[2022-04-13 09:35:41.336203]Total energy: 16567805.6438818
[2022-04-13 09:36:53.862652]Total energy: 16566307.432834093
[2022-04-13 09:38:06.398595]Total energy: 16543338.076390104
[2022-04-13 09:39:18.817233]Total energy: 16608569.490891244
[2022-04-13 09:40:38.769657]Total energy: 16584423.76130286
[2022-04-13 09:41:51.497290]Total energy: 16598943.47134524
[2022-04-13 09:43:05.953169]Total energy: 16565305.468177859
[2022-04-13 09:44:18.457400]Total energy: 16561604.800865851
[2022-04-13 09:45:31.056689]Total energy: 16596255.439537602
[2022-04-13 09:46:43.920342]Total energy: 16565286.02857053
[2022-04-13 09:47:56.184495]Total energy: 16574312.796836765
[2022-04-13 09:49:10.702807]Total energy: 16578436.062852541
[2022-04-13 09:50:38.313281]Total energy: 16561150.121712526
[2022-04-13 09:52:01.010473]Total energy: 16579936.405096961
[2022-04-13 09:53:13.540627]Total energy: 16577228.179565089
[2022-04-13 09:54:28.560394]Total energy: 16567814.674913323
[2022-04-13 09:55:44.282836]Total energy: 16568528.830879798
[2022-04-13 09:56:57.376894]Total energy: 16555628.223506182
[2022-04-13 09:58:12.842027]Total energy: 16594535.580445524
[2022-04-13 09:59:28.589380]Total energy: 16554320.840133782
[2022-04-13 10:00:45.276381]Total energy: 16599619.659542799
[2022-04-13 10:01:58.917111]Total energy: 16585892.025636883
[2022-04-13 10:03:15.028617]Total energy: 16571061.878116388
