initial: all - diverse_all
[2022-04-11 18:34:33.488700]Total energy: 17011849.462946158
[2022-04-11 18:35:49.716225]Total energy: 16990091.288180992
[2022-04-11 18:37:05.214841]Total energy: 17029345.25415386
[2022-04-11 18:38:27.613088]Total energy: 17031960.319057494
[2022-04-11 18:39:49.370821]Total energy: 17013520.199515354
[2022-04-11 18:41:09.469241]Total energy: 17020771.208077524
[2022-04-11 18:42:35.316642]Total energy: 17052824.276162833
[2022-04-11 18:43:57.601048]Total energy: 17038336.196308393
[2022-04-11 18:45:12.161214]Total energy: 17051037.61368385
[2022-04-11 18:46:28.652687]Total energy: 17048763.874688957
[2022-04-11 18:47:46.832434]Total energy: 17031108.264439642
[2022-04-11 18:49:04.832679]Total energy: 17008353.247747153
[2022-04-11 18:50:20.150793]Total energy: 16996951.851613034
[2022-04-11 18:52:43.121006]Total energy: 17026195.17370674
[2022-04-11 18:54:52.641850]Total energy: 17030381.616808183
[2022-04-11 18:56:29.276444]Total energy: 17021743.85201763
[2022-04-11 18:58:52.644406]Total energy: 17049741.85672418
[2022-04-11 19:00:10.335824]Total energy: 17011221.761208657
[2022-04-11 19:01:32.350628]Total energy: 17043185.769614372
[2022-04-11 19:02:57.507535]Total energy: 17052432.341033928
[2022-04-11 19:04:22.047336]Total energy: 16997189.0812362
[2022-04-11 19:05:37.651650]Total energy: 17016238.38822105
[2022-04-11 19:06:53.128542]Total energy: 17005474.96337135
[2022-04-11 19:08:10.707131]Total energy: 17023259.336956028
[2022-04-11 19:09:30.601419]Total energy: 17021502.11110984
[2022-04-11 19:10:57.791626]Total energy: 17042642.01706438
[2022-04-11 19:12:19.274255]Total energy: 17024376.25905033
[2022-04-11 19:13:43.451918]Total energy: 17006596.48576249
[2022-04-11 19:14:59.547383]Total energy: 17013267.15644319
[2022-04-11 19:16:17.297195]Total energy: 17044408.618664198
[2022-04-11 19:17:33.934378]Total energy: 17051611.435806394
[2022-04-11 19:18:51.653209]Total energy: 16992607.130387183
[2022-04-11 19:20:48.417280]Total energy: 17057411.444149397
[2022-04-11 19:22:19.149212]Total energy: 17024636.650748402
[2022-04-11 19:24:04.091044]Total energy: 17003331.909690335
[2022-04-11 19:25:21.301552]Total energy: 17048226.023185782
[2022-04-11 19:26:37.390499]Total energy: 17021327.905398067
[2022-04-11 19:27:55.286140]Total energy: 17064348.90342041
[2022-04-11 19:29:13.343605]Total energy: 17024538.479924545
[2022-04-11 19:31:06.673229]Total energy: 17025189.45523957
[2022-04-11 19:32:42.872005]Total energy: 17004327.09555556
[2022-04-11 19:34:24.129491]Total energy: 17005379.932932302
[2022-04-11 19:35:39.249016]Total energy: 17031412.206553653
[2022-04-11 19:36:56.139993]Total energy: 17041356.905014332
[2022-04-11 19:38:11.055860]Total energy: 17031772.328756295
[2022-04-11 19:39:29.908152]Total energy: 17029184.754962612
[2022-04-11 19:41:08.847263]Total energy: 16994196.02026018
[2022-04-11 19:42:33.217372]Total energy: 16999935.193634618
[2022-04-11 19:43:54.376095]Total energy: 17009975.395352323
[2022-04-11 19:45:14.270974]Total energy: 17027852.482134525
[2022-04-11 19:46:33.078070]Total energy: 17006371.855093308
[2022-04-11 19:47:47.135922]Total energy: 17010591.45025226
[2022-04-11 19:49:04.117182]Total energy: 17026677.849166334
[2022-04-11 19:50:19.651463]Total energy: 17008243.600687195
[2022-04-11 19:51:41.756911]Total energy: 17029175.632947344
[2022-04-11 19:53:09.848543]Total energy: 17044970.324954078
[2022-04-11 19:54:31.814495]Total energy: 17014942.40368762
[2022-04-11 19:55:48.816610]Total energy: 17004509.36918689
[2022-04-11 19:57:03.668279]Total energy: 16991904.213337258
[2022-04-11 19:58:21.421108]Total energy: 16967024.056767758
[2022-04-11 19:59:39.980439]Total energy: 17014597.698077682
[2022-04-11 20:01:03.290291]Total energy: 17016939.3938569
[2022-04-11 20:02:23.274771]Total energy: 17033242.624712758
[2022-04-11 20:03:40.722889]Total energy: 17030379.416680627
[2022-04-11 20:04:58.144713]Total energy: 17032508.135807607
[2022-04-11 20:06:11.926187]Total energy: 17001252.865793355
[2022-04-11 20:07:29.713217]Total energy: 16993786.832024552
[2022-04-11 20:08:43.974018]Total energy: 17032029.142301712
[2022-04-11 20:10:01.452831]Total energy: 16997651.40997286
[2022-04-11 20:11:25.246000]Total energy: 16992891.594896182
[2022-04-11 20:12:48.352646]Total energy: 17022430.74053436
[2022-04-11 20:14:06.381554]Total energy: 16999326.33664147
[2022-04-11 20:15:21.088559]Total energy: 16998079.178011283
[2022-04-11 20:16:37.826433]Total energy: 16985926.453349665
[2022-04-11 20:17:58.854848]Total energy: 17002970.704533238
[2022-04-11 20:19:15.436273]Total energy: 17046323.247798752
[2022-04-11 20:20:59.472624]Total energy: 17013625.86752351
[2022-04-11 20:22:37.187763]Total energy: 17015011.08013707
[2022-04-11 20:24:00.021439]Total energy: 17017164.26868715
[2022-04-11 20:25:18.157982]Total energy: 16996787.04408158
[2022-04-11 20:26:33.683701]Total energy: 16993473.786355108
[2022-04-11 20:27:50.981401]Total energy: 17021431.129019845
[2022-04-11 20:29:08.708076]Total energy: 17020165.664903764
[2022-04-11 20:30:23.765347]Total energy: 17047947.58256882
[2022-04-11 20:31:54.961367]Total energy: 17018379.301350407
[2022-04-11 20:33:26.386304]Total energy: 17018304.218741406
[2022-04-11 20:34:43.647049]Total energy: 16994195.709157377
[2022-04-11 20:36:01.145179]Total energy: 17013998.893209282
[2022-04-11 20:37:16.116703]Total energy: 17007255.237159904
[2022-04-11 20:38:32.374670]Total energy: 17001744.93658892
[2022-04-11 20:39:48.363956]Total energy: 17010633.794679858
[2022-04-11 20:41:17.028987]Total energy: 17003973.16330282
[2022-04-11 20:42:35.957042]Total energy: 17031768.17993413
[2022-04-11 21:22:12.502540]Total energy: 17001303.740454957
[2022-04-11 21:23:35.995224]Total energy: 17025404.734565765
[2022-04-11 21:24:53.557402]Total energy: 17008247.6570963
[2022-04-11 21:26:15.187080]Total energy: 17014799.39779585
[2022-04-11 21:27:36.670063]Total energy: 16997998.490554146
[2022-04-11 21:28:56.868200]Total energy: 17025553.754912492
[2022-04-11 21:30:15.377334]Total energy: 17022456.216899667
[2022-04-11 21:31:34.392451]Total energy: 17015166.62246582
[2022-04-11 21:32:49.384321]Total energy: 17002848.19908042
[2022-04-11 21:34:05.625583]Total energy: 17017666.313416183
[2022-04-11 21:35:21.482383]Total energy: 16999836.25587044
[2022-04-11 21:36:40.855693]Total energy: 17006215.384440396
[2022-04-11 21:37:59.960580]Total energy: 16997255.563605577
[2022-04-11 21:39:14.651769]Total energy: 16992088.60119964
[2022-04-11 21:40:31.701507]Total energy: 17025866.875677098
[2022-04-11 21:41:47.315945]Total energy: 17009984.79394826
[2022-04-11 21:43:03.791566]Total energy: 16981225.5310151
[2022-04-11 21:44:18.492743]Total energy: 16978615.202634107
[2022-04-11 21:45:38.360235]Total energy: 17027895.67747326
[2022-04-11 21:46:59.417123]Total energy: 16979707.65751923
[2022-04-11 21:48:19.900797]Total energy: 16999515.397528205
[2022-04-11 21:49:37.230616]Total energy: 17024805.6011375
[2022-04-11 21:50:56.814382]Total energy: 17017453.125705183
[2022-04-11 21:52:16.237546]Total energy: 16999752.79388018
[2022-04-11 21:53:32.674063]Total energy: 17020293.45235667
[2022-04-11 21:54:52.850102]Total energy: 16984587.09188899
[2022-04-11 21:56:11.382776]Total energy: 17038846.171044864
[2022-04-11 21:57:33.224275]Total energy: 16997484.737562984
[2022-04-11 21:58:54.335567]Total energy: 17017560.296447605
[2022-04-11 22:00:10.929928]Total energy: 16995494.65419489
[2022-04-11 22:01:27.993736]Total energy: 17020894.001783136
[2022-04-11 22:02:48.818370]Total energy: 16996282.418011177
[2022-04-11 22:04:09.590012]Total energy: 16970234.760736983
[2022-04-11 22:05:30.029736]Total energy: 17015152.803940747
[2022-04-11 22:06:50.612392]Total energy: 17041899.6187967
[2022-04-11 22:08:14.220207]Total energy: 17034409.137898743
[2022-04-11 22:09:35.932130]Total energy: 16988119.82162319
[2022-04-11 22:10:57.181283]Total energy: 17012446.173301727
[2022-04-11 22:12:17.805358]Total energy: 17013704.774452887
[2022-04-11 22:13:36.965345]Total energy: 17034890.286005456
[2022-04-11 22:15:07.685384]Total energy: 17009670.215882793
[2022-04-11 22:16:28.472111]Total energy: 17004963.352545667
[2022-04-11 22:17:48.924744]Total energy: 17025342.154062334
[2022-04-11 22:19:11.035396]Total energy: 17016795.626434777
[2022-04-11 22:20:32.095074]Total energy: 16974050.131137203
[2022-04-11 22:21:50.160924]Total energy: 17002701.9326829
[2022-04-11 22:23:07.800682]Total energy: 17020544.840318438
[2022-04-11 22:24:27.059524]Total energy: 16974010.531927954
[2022-04-11 22:25:48.347680]Total energy: 17004774.097720392
[2022-04-11 22:27:10.060569]Total energy: 16997677.3714081
[2022-04-11 22:28:32.044196]Total energy: 17010981.123172197
[2022-04-11 22:29:53.687421]Total energy: 17005489.374307495
[2022-04-11 22:31:15.761344]Total energy: 17034397.29792835
[2022-04-11 22:32:36.525062]Total energy: 17019122.459573533
[2022-04-11 22:33:58.597474]Total energy: 17031543.731913757
[2022-04-11 22:35:19.298385]Total energy: 17013040.983523395
[2022-04-11 22:36:40.498522]Total energy: 17058512.828554805
[2022-04-11 22:38:06.736893]Total energy: 17015797.061076257
[2022-04-11 22:39:29.032049]Total energy: 17024142.606890067
[2022-04-11 22:40:50.261230]Total energy: 17001032.61643689
[2022-04-11 22:42:17.651691]Total energy: 17040800.63686248
[2022-04-11 22:43:41.233166]Total energy: 16994752.103762068
[2022-04-11 22:45:02.202688]Total energy: 16994330.98093655
[2022-04-11 22:46:23.803839]Total energy: 17002245.402280122
[2022-04-11 22:47:49.157741]Total energy: 17012104.578827295
[2022-04-11 22:49:13.832830]Total energy: 16940649.98572848
[2022-04-11 22:50:32.890627]Total energy: 16981170.830195174
[2022-04-11 22:51:53.981196]Total energy: 16995705.13595585
[2022-04-11 22:53:15.659946]Total energy: 17010032.38102457
[2022-04-11 22:54:38.194308]Total energy: 17001904.233346853
[2022-04-11 22:56:00.330469]Total energy: 16986721.32119984
[2022-04-11 22:57:21.290073]Total energy: 16983418.730236508
[2022-04-11 22:58:43.538948]Total energy: 17041535.5857253
[2022-04-11 23:00:05.818458]Total energy: 16995247.321352143
[2022-04-11 23:01:28.383404]Total energy: 16985282.766435735
[2022-04-11 23:02:50.582367]Total energy: 17007721.336737975
[2022-04-11 23:04:11.456658]Total energy: 16963763.497214336
[2022-04-11 23:05:33.867958]Total energy: 17009610.86434239
[2022-04-11 23:06:55.473803]Total energy: 17027524.383969095
[2022-04-11 23:08:16.758682]Total energy: 16992841.590657167
[2022-04-11 23:09:38.912209]Total energy: 16989875.00434488
[2022-04-11 23:11:01.468070]Total energy: 16995452.324200727
[2022-04-11 23:12:27.352807]Total energy: 16988426.74945145
[2022-04-11 23:13:49.329757]Total energy: 17000824.82763112
[2022-04-11 23:15:10.220650]Total energy: 17001564.992503613
[2022-04-11 23:16:31.877957]Total energy: 16974945.85070971
[2022-04-11 23:17:56.499621]Total energy: 17016008.963597026
[2022-04-11 23:19:17.807867]Total energy: 16985697.08424485
[2022-04-11 23:20:55.033924]Total energy: 16997206.98308794
[2022-04-11 23:22:27.003260]Total energy: 17017212.69602582
[2022-04-11 23:23:51.743970]Total energy: 16985685.49550507
[2022-04-11 23:25:12.925877]Total energy: 16973786.897569086
[2022-04-11 23:26:33.784302]Total energy: 16995980.36875425
[2022-04-11 23:27:55.556785]Total energy: 16944929.95464227
[2022-04-11 23:29:16.640786]Total energy: 16992804.452498507
[2022-04-11 23:30:54.010783]Total energy: 17003077.984543696
[2022-04-11 23:32:31.434571]Total energy: 16995432.764880102
[2022-04-11 23:33:58.527073]Total energy: 16998627.61620619
[2022-04-11 23:35:21.969198]Total energy: 16983285.150853798
[2022-04-11 23:36:45.000473]Total energy: 17010214.68451491
[2022-04-11 23:38:08.434976]Total energy: 17001457.349316012
[2022-04-11 23:39:29.769078]Total energy: 17003515.48590277
[2022-04-11 23:41:02.677752]Total energy: 17020741.482315052
[2022-04-11 23:42:34.633797]Total energy: 16997415.62725308
[2022-04-11 23:43:58.526459]Total energy: 16975782.179957
[2022-04-11 23:45:17.177195]Total energy: 17011717.630024992
[2022-04-11 23:46:39.378074]Total energy: 16998906.848397024
[2022-04-11 23:48:01.092823]Total energy: 17036382.425664768
[2022-04-11 23:49:22.592651]Total energy: 16969894.635978024
[2022-04-11 23:50:52.132007]Total energy: 16982755.833975714
[2022-04-11 23:52:23.275058]Total energy: 17005509.67723034
[2022-04-11 23:53:49.676266]Total energy: 17022458.136499424
[2022-04-11 23:55:09.034806]Total energy: 17013654.63488852
[2022-04-11 23:56:29.235582]Total energy: 16996292.99907907
[2022-04-11 23:57:48.894767]Total energy: 16973249.272797957
[2022-04-11 23:59:09.397470]Total energy: 16972252.47182483
[2022-04-12 00:00:31.091681]Total energy: 17051487.68587827
[2022-04-12 00:01:53.680581]Total energy: 16998576.936912686
[2022-04-12 00:03:16.038286]Total energy: 16944881.000891168
[2022-04-12 00:04:37.962250]Total energy: 17007316.637710985
[2022-04-12 00:05:58.563638]Total energy: 16987819.935169205
[2022-04-12 00:07:22.452389]Total energy: 17012885.046288285
[2022-04-12 00:08:52.801507]Total energy: 17032511.517911337
[2022-04-12 00:10:14.692665]Total energy: 17011769.15161694
[2022-04-12 00:11:44.818567]Total energy: 16986195.21115617
[2022-04-12 00:13:10.928075]Total energy: 16989229.95138994
[2022-04-12 00:14:30.292281]Total energy: 17002407.75564447
[2022-04-12 00:15:50.453754]Total energy: 16992553.92326187
[2022-04-12 00:17:10.200047]Total energy: 16964976.402984146
[2022-04-12 00:18:31.138921]Total energy: 16969008.862860084
[2022-04-12 00:19:52.174547]Total energy: 17011064.429305352
[2022-04-12 00:21:19.494670]Total energy: 17019405.151142392
[2022-04-12 00:22:41.281537]Total energy: 17009218.24608248
[2022-04-12 00:24:02.962638]Total energy: 16996765.007910553
[2022-04-12 00:25:26.727561]Total energy: 17004910.054281563
[2022-04-12 00:26:47.148779]Total energy: 16985699.78006532
[2022-04-12 00:28:09.189369]Total energy: 16991269.303818837
[2022-04-12 00:29:32.986797]Total energy: 17029070.647380482
[2022-04-12 00:30:57.661285]Total energy: 17012852.40692724
[2022-04-12 00:32:18.654892]Total energy: 16957158.854205538
[2022-04-12 00:33:39.801360]Total energy: 17018797.337935854
[2022-04-12 00:35:01.255695]Total energy: 16981957.845371652
[2022-04-12 00:36:22.779011]Total energy: 16998388.76173205
[2022-04-12 00:37:42.631392]Total energy: 17018792.04786454
[2022-04-12 00:39:03.879467]Total energy: 16975605.65755926
[2022-04-12 00:40:41.147472]Total energy: 17011826.19491552
[2022-04-12 00:42:12.801798]Total energy: 17025709.81025729
[2022-04-12 00:43:34.594100]Total energy: 16996874.69878895
[2022-04-12 00:44:55.309486]Total energy: 16991527.092107248
[2022-04-12 00:46:16.663727]Total energy: 17000906.607295047
[2022-04-12 00:47:37.742308]Total energy: 16996708.814554278
[2022-04-12 00:48:58.511854]Total energy: 16980251.130742986
[2022-04-12 00:50:19.631331]Total energy: 16999504.44048714
[2022-04-12 00:51:41.699758]Total energy: 16979343.286451645
[2022-04-12 00:53:03.045095]Total energy: 16992340.524169154
[2022-04-12 00:54:24.984082]Total energy: 17000340.02221574
[2022-04-12 00:55:47.391634]Total energy: 16989916.387769226
[2022-04-12 00:57:09.224548]Total energy: 16982328.89217475
[2022-04-12 00:58:31.457041]Total energy: 16998361.293199867
[2022-04-12 00:59:53.791767]Total energy: 16961717.861494675
[2022-04-12 01:01:26.498408]Total energy: 16983010.555084012
[2022-04-12 01:02:56.791986]Total energy: 16997789.434126366
[2022-04-12 01:04:20.762627]Total energy: 16981129.87668737
[2022-04-12 01:05:44.387761]Total energy: 16958973.456345282
[2022-04-12 01:07:05.220595]Total energy: 16956272.453360606
[2022-04-12 01:08:28.368088]Total energy: 16953522.3114015
[2022-04-12 01:09:50.620166]Total energy: 16981935.24373043
[2022-04-12 01:11:17.347483]Total energy: 16983394.482742418
[2022-04-12 01:12:40.774622]Total energy: 16967178.036861803
[2022-04-12 01:14:03.262907]Total energy: 16974049.649246763
[2022-04-12 01:15:26.516199]Total energy: 16990394.779375847
[2022-04-12 01:16:48.986048]Total energy: 16990816.68333013
[2022-04-12 01:18:09.964042]Total energy: 16962807.689076845
[2022-04-12 01:19:31.207275]Total energy: 16959728.15773206
[2022-04-12 01:20:56.254290]Total energy: 16994327.3225223
[2022-04-12 01:22:23.053675]Total energy: 17001002.87961761
[2022-04-12 01:23:41.560200]Total energy: 16959031.085907154
[2022-04-12 01:25:01.170169]Total energy: 16977475.184284322
[2022-04-12 01:26:24.581395]Total energy: 16976584.79290037
[2022-04-12 01:27:45.544619]Total energy: 16978453.779997673
[2022-04-12 01:29:04.656550]Total energy: 16977339.89326367
[2022-04-12 01:30:29.389153]Total energy: 16977050.126933075
[2022-04-12 01:32:05.234907]Total energy: 17012503.54743378
[2022-04-12 01:33:24.554081]Total energy: 16981568.67602042
[2022-04-12 01:34:44.936397]Total energy: 16940760.891049623
[2022-04-12 01:36:04.081096]Total energy: 16999002.888481684
[2022-04-12 01:37:20.859091]Total energy: 17000343.879554857
[2022-04-12 01:38:38.442665]Total energy: 16957587.996046633
[2022-04-12 01:39:52.887375]Total energy: 16981782.330398567
[2022-04-12 01:41:14.440142]Total energy: 16986516.160427853
[2022-04-12 01:42:30.812520]Total energy: 16986036.915333778
[2022-04-12 01:43:46.234015]Total energy: 16964393.221455198
[2022-04-12 01:45:03.320124]Total energy: 16952919.24126805
[2022-04-12 01:46:19.257912]Total energy: 16996436.169422716
[2022-04-12 01:47:36.249812]Total energy: 16989447.624968763
[2022-04-12 01:48:52.815885]Total energy: 16965295.342952587
[2022-04-12 01:50:14.931202]Total energy: 16977052.001300752
[2022-04-12 01:51:31.622972]Total energy: 16967632.082342215
[2022-04-12 01:52:49.188830]Total energy: 16991619.71142185
[2022-04-12 01:54:04.499610]Total energy: 16959305.89758978
[2022-04-12 01:55:20.637938]Total energy: 16983758.69336689
[2022-04-12 01:56:36.219020]Total energy: 16968600.96777498
[2022-04-12 01:57:56.358344]Total energy: 16981060.765611783
[2022-04-12 01:59:14.421257]Total energy: 16940404.431147486
[2022-04-12 02:00:35.442821]Total energy: 17015851.59038878
[2022-04-12 02:01:53.410313]Total energy: 16990002.687751327
[2022-04-12 02:03:10.655969]Total energy: 17015370.800407022
[2022-04-12 02:04:26.932165]Total energy: 16968862.55939664
[2022-04-12 02:05:42.828064]Total energy: 16996294.14726571
[2022-04-12 02:07:03.975216]Total energy: 17015387.141385127
[2022-04-12 02:08:19.733390]Total energy: 17016956.66946869
[2022-04-12 02:09:35.746376]Total energy: 16996820.76508948
[2022-04-12 02:11:14.479915]Total energy: 17014754.00170229
[2022-04-12 02:12:39.598401]Total energy: 16994872.07474822
[2022-04-12 02:13:57.342610]Total energy: 16991781.37668054
[2022-04-12 02:15:23.500927]Total energy: 16996274.786462925
[2022-04-12 02:16:49.524238]Total energy: 16996459.710623935
[2022-04-12 02:18:07.861358]Total energy: 16984387.739051532
[2022-04-12 02:19:23.954013]Total energy: 16986233.23008204
[2022-04-12 02:20:52.863102]Total energy: 17002234.07507042
[2022-04-12 02:22:13.214373]Total energy: 17049916.366015587
[2022-04-12 02:23:29.129746]Total energy: 16984908.420839094
[2022-04-12 02:24:45.636993]Total energy: 16998252.968165405
[2022-04-12 02:26:05.347653]Total energy: 16996621.19671404
[2022-04-12 02:27:23.939845]Total energy: 17040801.258855138
[2022-04-12 02:28:43.305326]Total energy: 17014005.341930334
[2022-04-12 02:30:05.249811]Total energy: 16998033.171914887
[2022-04-12 02:31:33.407824]Total energy: 17011490.886558462
[2022-04-12 02:32:57.114142]Total energy: 17002457.959042765
[2022-04-12 02:34:16.028811]Total energy: 16989207.51152574
[2022-04-12 02:35:32.344576]Total energy: 17041978.907756615
[2022-04-12 02:36:52.935226]Total energy: 17028853.89488072
[2022-04-12 02:38:11.577431]Total energy: 17011139.51072098
[2022-04-12 02:39:29.333554]Total energy: 17019346.44303241
[2022-04-12 02:40:47.400872]Total energy: 16991856.121569596
[2022-04-12 02:42:05.879467]Total energy: 16991336.81993406
[2022-04-12 02:43:23.698520]Total energy: 16995868.897431817
[2022-04-12 02:44:40.400462]Total energy: 17009837.93932774
[2022-04-12 02:45:58.185292]Total energy: 16993100.787842453
[2022-04-12 02:47:16.874486]Total energy: 17032916.560643945
[2022-04-12 02:48:36.583281]Total energy: 17003996.784580305
[2022-04-12 02:49:55.138369]Total energy: 17003169.484060448
[2022-04-12 02:51:34.657572]Total energy: 17005986.398818452
[2022-04-12 02:53:03.696848]Total energy: 16995628.963814124
[2022-04-12 02:54:21.395611]Total energy: 17006018.204410326
[2022-04-12 02:55:39.435390]Total energy: 17027592.361024365
[2022-04-12 02:56:59.236544]Total energy: 17000302.91065704
[2022-04-12 02:58:22.185617]Total energy: 16988870.901038844
[2022-04-12 02:59:40.320438]Total energy: 17007706.33020128
[2022-04-12 03:01:14.391159]Total energy: 16989051.29753826
[2022-04-12 03:02:36.648489]Total energy: 17007239.06841857
[2022-04-12 03:04:00.212387]Total energy: 17011817.009529274
[2022-04-12 03:05:20.118958]Total energy: 17000215.94857075
[2022-04-12 03:06:38.687211]Total energy: 16972547.153600417
[2022-04-12 03:07:57.414824]Total energy: 16982183.21556796
[2022-04-12 03:09:15.792498]Total energy: 17031642.21934858
[2022-04-12 03:10:43.361115]Total energy: 16996113.161964674
[2022-04-12 03:12:06.000539]Total energy: 16991288.57139958
[2022-04-12 03:13:25.137818]Total energy: 17004523.96641375
[2022-04-12 03:14:42.312156]Total energy: 17013552.317593895
[2022-04-12 03:16:01.942527]Total energy: 17015664.544874076
[2022-04-12 03:17:21.057412]Total energy: 16965083.447469044
[2022-04-12 03:18:40.375197]Total energy: 16976159.60657877
[2022-04-12 03:19:58.418680]Total energy: 16968523.9790182
[2022-04-12 03:21:26.107186]Total energy: 16978458.738825735
[2022-04-12 03:22:57.685697]Total energy: 16985337.631406505
[2022-04-12 03:24:16.339629]Total energy: 16976806.48138364
[2022-04-12 03:25:35.063426]Total energy: 16985530.190658245
[2022-04-12 03:26:55.304468]Total energy: 16987487.773343932
[2022-04-12 03:28:15.821293]Total energy: 16990788.04898009
[2022-04-12 03:29:33.849583]Total energy: 16965109.908070866
[2022-04-12 03:30:58.182302]Total energy: 16978020.34026328
[2022-04-12 03:32:19.305613]Total energy: 16975305.84038918
[2022-04-12 03:33:39.439826]Total energy: 16976070.163505424
[2022-04-12 03:34:56.585658]Total energy: 16984289.068993136
[2022-04-12 03:36:13.816580]Total energy: 17019845.685031105
[2022-04-12 03:37:31.396933]Total energy: 17004649.843622338
[2022-04-12 03:38:50.094432]Total energy: 16980627.858107336
[2022-04-12 03:40:08.736760]Total energy: 16969772.756115068
[2022-04-12 03:41:28.607884]Total energy: 16984801.10361789
[2022-04-12 03:42:43.526551]Total energy: 16962945.000267584
[2022-04-12 03:44:00.276506]Total energy: 16970784.615113292
[2022-04-12 03:45:16.104753]Total energy: 16958423.82751147
[2022-04-12 03:46:33.216524]Total energy: 16986716.461043872
[2022-04-12 03:47:49.511268]Total energy: 16973070.04410144
[2022-04-12 03:49:07.898154]Total energy: 16991116.494774386
[2022-04-12 03:50:36.552516]Total energy: 16954605.517592
[2022-04-12 03:52:07.182784]Total energy: 16954470.10400177
[2022-04-12 03:53:27.075411]Total energy: 16993000.837884244
[2022-04-12 03:54:47.327215]Total energy: 16982503.309241034
[2022-04-12 03:56:06.860077]Total energy: 16995005.814334523
[2022-04-12 03:57:27.031652]Total energy: 16989545.886784885
[2022-04-12 03:58:47.954839]Total energy: 16954582.466922145
[2022-04-12 04:00:13.547424]Total energy: 16998910.421455387
[2022-04-12 04:01:33.117652]Total energy: 16975322.62268517
[2022-04-12 04:02:52.264810]Total energy: 16968260.617636677
[2022-04-12 04:04:15.416080]Total energy: 16971749.579568934
[2022-04-12 04:05:40.751169]Total energy: 16983317.833053354
[2022-04-12 04:06:58.356774]Total energy: 16998795.962957274
[2022-04-12 04:08:15.885003]Total energy: 16960738.596475642
[2022-04-12 04:09:34.457668]Total energy: 16960888.668740816
[2022-04-12 04:11:16.271078]Total energy: 16999901.070082556
[2022-04-12 04:12:40.590040]Total energy: 16981302.918348998
[2022-04-12 04:13:59.387083]Total energy: 16983661.655405387
[2022-04-12 04:15:18.228397]Total energy: 16953731.996818174
[2022-04-12 04:16:37.335024]Total energy: 16977092.548100527
[2022-04-12 04:18:00.505042]Total energy: 16967790.14921442
[2022-04-12 04:19:20.898888]Total energy: 17005315.24558605
[2022-04-12 04:20:55.910106]Total energy: 17006920.151624948
[2022-04-12 04:22:25.216298]Total energy: 16983111.57529432
[2022-04-12 04:23:45.958072]Total energy: 16968095.743831135
[2022-04-12 04:25:04.503496]Total energy: 16989423.43968938
[2022-04-12 04:26:27.945483]Total energy: 16999631.55261495
[2022-04-12 04:27:46.747761]Total energy: 16980649.63083478
[2022-04-12 04:29:05.390178]Total energy: 17002595.828906137
[2022-04-12 04:30:23.864053]Total energy: 16970680.28965621
[2022-04-12 04:32:07.193853]Total energy: 16979273.975884117
[2022-04-12 04:33:33.626458]Total energy: 16970345.71885015
[2022-04-12 04:34:50.836709]Total energy: 16965413.9516049
[2022-04-12 04:36:08.578112]Total energy: 16944089.44330525
[2022-04-12 04:37:26.873722]Total energy: 16970649.113803685
[2022-04-12 04:38:49.017533]Total energy: 17008340.586712915
[2022-04-12 04:40:07.639259]Total energy: 17007054.116106052
[2022-04-12 04:41:27.917111]Total energy: 16980084.83154362
[2022-04-12 04:42:47.768449]Total energy: 16977773.749491155
[2022-04-12 04:44:07.327652]Total energy: 16970892.71511634
[2022-04-12 04:45:27.067370]Total energy: 16990969.237798803
[2022-04-12 04:46:47.891679]Total energy: 17001344.14048724
[2022-04-12 04:48:07.686800]Total energy: 16969002.155627392
[2022-04-12 04:49:30.161338]Total energy: 16967434.903978094
[2022-04-12 04:51:02.755094]Total energy: 16974350.207889706
[2022-04-12 04:52:30.159097]Total energy: 16994567.48173572
[2022-04-12 04:53:52.609441]Total energy: 16959375.56099994
[2022-04-12 04:55:12.457683]Total energy: 16980370.941073816
[2022-04-12 04:56:32.618945]Total energy: 16983020.8510881
[2022-04-12 04:58:23.783477]Total energy: 16965095.809972454
[2022-04-12 04:59:46.066704]Total energy: 16999391.803990692
[2022-04-12 05:01:06.893666]Total energy: 16976770.123849694
[2022-04-12 05:02:28.232212]Total energy: 16972483.35148485
[2022-04-12 05:03:50.532802]Total energy: 16978412.858720813
[2022-04-12 05:05:10.584675]Total energy: 16968753.89575573
[2022-04-12 05:06:30.768821]Total energy: 16975076.38383741
[2022-04-12 05:07:51.608884]Total energy: 16967471.790429983
[2022-04-12 05:09:18.021963]Total energy: 16983451.8676372
[2022-04-12 05:10:45.154345]Total energy: 16990890.858850263
[2022-04-12 05:12:06.984088]Total energy: 17010753.687243607
[2022-04-12 05:13:29.400834]Total energy: 16967002.193175055
[2022-04-12 05:14:51.237237]Total energy: 16974710.090727977
[2022-04-12 05:16:12.698723]Total energy: 16986426.827480637
[2022-04-12 05:17:35.925906]Total energy: 16996478.87831612
[2022-04-12 05:18:58.814764]Total energy: 16995013.798152097
[2022-04-12 05:20:17.860037]Total energy: 16972311.960979093
[2022-04-12 05:21:40.270714]Total energy: 16985512.571917888
[2022-04-12 05:23:00.380244]Total energy: 16967076.142516594
[2022-04-12 05:24:20.199154]Total energy: 17000771.032282926
[2022-04-12 05:25:40.479626]Total energy: 16970987.476371527
[2022-04-12 05:27:02.129672]Total energy: 16999673.748909973
[2022-04-12 05:28:28.681144]Total energy: 16973270.411184773
