initial: all - diverse_all
[2022-04-11 12:51:47.153581]Total energy: 17090037.3217213
[2022-04-11 12:53:08.965280]Total energy: 17104247.960756026
[2022-04-11 12:54:22.144592]Total energy: 17079257.8120885
[2022-04-11 12:55:34.178500]Total energy: 17036333.019949086
[2022-04-11 12:56:47.786873]Total energy: 17099829.67000422
[2022-04-11 12:58:01.299942]Total energy: 17076681.623928554
[2022-04-11 12:59:16.009874]Total energy: 17091097.497920368
[2022-04-11 13:00:48.205484]Total energy: 17086396.29265389
[2022-04-11 13:02:10.661310]Total energy: 17092791.10628918
[2022-04-11 13:03:24.751095]Total energy: 17106124.56861131
[2022-04-11 13:04:38.020898]Total energy: 17023691.68119826
[2022-04-11 13:05:51.904259]Total energy: 17062634.818689957
[2022-04-11 13:07:05.940947]Total energy: 17049465.242533028
[2022-04-11 13:08:19.822982]Total energy: 17035460.565433666
[2022-04-11 13:09:36.388875]Total energy: 17067763.503488313
[2022-04-11 13:11:00.567791]Total energy: 17030805.569237094
[2022-04-11 13:12:27.549042]Total energy: 17051194.274136502
[2022-04-11 13:13:50.791188]Total energy: 17034297.479449425
[2022-04-11 13:15:12.277275]Total energy: 17046154.611499675
[2022-04-11 13:16:28.560367]Total energy: 17041373.44381998
[2022-04-11 13:17:42.535557]Total energy: 17050908.606469523
[2022-04-11 13:18:57.395205]Total energy: 17012564.835862953
[2022-04-11 13:20:11.681851]Total energy: 17048643.783805598
[2022-04-11 13:21:26.481138]Total energy: 16991274.10658034
[2022-04-11 13:22:40.758458]Total energy: 17011320.526855487
[2022-04-11 13:23:54.533221]Total energy: 17030646.390866514
[2022-04-11 13:25:08.570521]Total energy: 17044176.022347126
[2022-04-11 13:26:31.013902]Total energy: 17003531.30131583
[2022-04-11 13:27:47.541555]Total energy: 17079207.311421845
[2022-04-11 13:29:02.032237]Total energy: 17050985.025011133
[2022-04-11 13:30:17.272992]Total energy: 17020813.761492204
[2022-04-11 13:31:30.997882]Total energy: 17036126.166028086
[2022-04-11 13:32:45.895751]Total energy: 17022836.245338786
[2022-04-11 13:34:02.602356]Total energy: 17014661.992118042
[2022-04-11 13:35:16.461302]Total energy: 17015881.321214814
[2022-04-11 13:36:31.662741]Total energy: 17053872.185466792
[2022-04-11 13:37:46.428874]Total energy: 17041927.03750954
[2022-04-11 13:39:01.458674]Total energy: 17086554.865492314
[2022-04-11 13:40:15.195337]Total energy: 17037088.10519265
[2022-04-11 13:41:38.964746]Total energy: 17056384.013701964
[2022-04-11 13:42:55.072445]Total energy: 17053273.80124514
[2022-04-11 13:44:10.051438]Total energy: 17031290.344607156
[2022-04-11 13:45:24.764627]Total energy: 17052298.56999121
[2022-04-11 13:46:39.175305]Total energy: 17086391.397161458
[2022-04-11 13:47:52.192964]Total energy: 17038405.552150518
[2022-04-11 13:49:05.674622]Total energy: 17065764.63285073
[2022-04-11 13:50:19.618174]Total energy: 17071799.18225431
[2022-04-11 13:51:35.081559]Total energy: 17057427.3340774
[2022-04-11 13:52:53.466634]Total energy: 17078576.97883666
[2022-04-11 13:54:08.327770]Total energy: 17058877.07995759
[2022-04-11 13:55:23.508405]Total energy: 17046629.969181098
[2022-04-11 13:56:38.311652]Total energy: 17044510.094525382
[2022-04-11 13:57:53.357417]Total energy: 17065759.826682482
[2022-04-11 13:59:08.909991]Total energy: 17070688.42413606
[2022-04-11 14:00:23.709217]Total energy: 17023565.927314095
[2022-04-11 14:01:44.081986]Total energy: 17036996.127601568
[2022-04-11 14:03:01.271434]Total energy: 17046550.987139866
[2022-04-11 14:04:16.825609]Total energy: 17048672.65327658
[2022-04-11 14:05:32.612977]Total energy: 17014543.817607798
[2022-04-11 14:06:48.412875]Total energy: 17016179.50001087
[2022-04-11 14:08:03.221541]Total energy: 17026483.392591152
[2022-04-11 14:09:20.110272]Total energy: 17041168.25067978
[2022-04-11 14:10:36.307833]Total energy: 17018495.861463387
[2022-04-11 14:11:49.869627]Total energy: 17071069.403714895
[2022-04-11 14:13:05.425959]Total energy: 17015774.107854113
[2022-04-11 14:14:18.573873]Total energy: 17079668.93089685
[2022-04-11 14:15:31.865133]Total energy: 17052929.07937207
[2022-04-11 14:16:45.430902]Total energy: 17048910.12703499
[2022-04-11 14:17:58.816514]Total energy: 17050117.00097385
[2022-04-11 14:19:10.697576]Total energy: 17016751.380558264
[2022-04-11 14:20:24.597472]Total energy: 17037688.320182826
[2022-04-11 14:21:48.144906]Total energy: 17032500.346974917
[2022-04-11 14:23:00.276747]Total energy: 17029057.10363112
[2022-04-11 14:24:11.416874]Total energy: 17028283.503013417
[2022-04-11 14:25:23.437104]Total energy: 16998144.126835316
[2022-04-11 14:26:36.248098]Total energy: 17046740.04226223
[2022-04-11 14:27:50.486414]Total energy: 17020371.75000961
[2022-04-11 14:29:02.635574]Total energy: 17039170.887362037
[2022-04-11 14:30:13.919228]Total energy: 17031042.501518708
[2022-04-11 14:31:25.135092]Total energy: 17006290.24372688
[2022-04-11 14:32:37.992078]Total energy: 17062353.298607543
[2022-04-11 14:33:50.685618]Total energy: 17034160.905552108
[2022-04-11 14:35:02.701863]Total energy: 17032953.27138362
[2022-04-11 14:36:17.908445]Total energy: 17026072.63468329
[2022-04-11 14:37:28.702900]Total energy: 17058758.96039001
[2022-04-11 14:38:40.520525]Total energy: 17047483.1594418
[2022-04-11 14:39:55.237189]Total energy: 17029214.298879705
[2022-04-11 14:41:26.563145]Total energy: 17055547.568167057
[2022-04-11 14:42:44.608357]Total energy: 17005359.289799318
[2022-04-11 14:43:57.069452]Total energy: 17045012.19020317
[2022-04-11 14:45:09.935872]Total energy: 17040965.07066667
[2022-04-11 14:46:27.151608]Total energy: 17074648.01241358
[2022-04-11 14:47:44.933800]Total energy: 17049185.31292891
[2022-04-11 14:48:58.451940]Total energy: 17020589.08424611
[2022-04-11 14:50:12.879698]Total energy: 17037882.596625503
[2022-04-11 14:51:38.922652]Total energy: 17055142.06516272
[2022-04-11 14:52:55.981047]Total energy: 17020184.573291443
[2022-04-11 14:54:12.050908]Total energy: 17025646.476510093
[2022-04-11 14:55:31.937426]Total energy: 17001633.66995472
[2022-04-11 14:56:50.364807]Total energy: 17022672.92722811
[2022-04-11 14:58:09.190698]Total energy: 17072762.813986886
[2022-04-11 14:59:28.106525]Total energy: 17018168.033276234
[2022-04-11 15:00:57.456200]Total energy: 17050745.198738176
[2022-04-11 15:02:29.294856]Total energy: 17015138.529179797
[2022-04-11 15:03:45.427851]Total energy: 17068960.494384166
[2022-04-11 15:05:01.716484]Total energy: 17020214.06800348
[2022-04-11 15:06:17.405031]Total energy: 17026138.41261224
[2022-04-11 15:07:32.481961]Total energy: 17042828.14566863
[2022-04-11 15:08:46.439126]Total energy: 17010285.669611093
[2022-04-11 15:10:01.392455]Total energy: 17081621.75253242
[2022-04-11 15:11:30.486608]Total energy: 17002315.19889574
[2022-04-11 15:12:58.113520]Total energy: 16963913.905897487
[2022-04-11 15:14:13.605861]Total energy: 16969386.14713241
[2022-04-11 15:15:27.354734]Total energy: 16948445.832807533
[2022-04-11 15:16:42.986260]Total energy: 17052893.846737932
[2022-04-11 15:17:59.607833]Total energy: 17025009.633921746
[2022-04-11 15:19:14.370451]Total energy: 17054845.141978063
[2022-04-11 15:20:51.176803]Total energy: 17044866.071011458
[2022-04-11 15:22:22.344712]Total energy: 17081490.747994035
[2022-04-11 15:23:37.576748]Total energy: 17041684.215304665
[2022-04-11 15:24:57.375759]Total energy: 17046408.833953865
[2022-04-11 15:26:15.685100]Total energy: 17080575.729074687
[2022-04-11 15:27:34.118802]Total energy: 17064260.727123372
[2022-04-11 15:28:52.844373]Total energy: 17066497.04959288
[2022-04-11 15:30:12.082122]Total energy: 17024583.78560497
[2022-04-11 15:31:42.836033]Total energy: 17001271.227600694
[2022-04-11 15:33:09.724040]Total energy: 17028007.94031359
[2022-04-11 15:34:31.807804]Total energy: 17038588.09129183
[2022-04-11 15:35:50.459227]Total energy: 17076797.998689543
[2022-04-11 15:37:09.657705]Total energy: 17086966.369830508
[2022-04-11 15:38:25.764599]Total energy: 17071469.924870104
[2022-04-11 15:39:44.230205]Total energy: 17083671.988007396
[2022-04-11 15:41:11.316265]Total energy: 17025563.57094779
[2022-04-11 15:42:43.994657]Total energy: 17044767.255910438
[2022-04-11 15:44:00.092184]Total energy: 17052599.61279812
[2022-04-11 15:45:17.895695]Total energy: 17021837.878418583
[2022-04-11 15:46:32.789870]Total energy: 17055926.220868763
[2022-04-11 15:47:50.295640]Total energy: 17030057.901200138
[2022-04-11 15:49:05.259575]Total energy: 17022920.99371762
[2022-04-11 15:50:21.466183]Total energy: 17061551.906810854
[2022-04-11 15:51:38.957470]Total energy: 17003117.382008675
[2022-04-11 15:52:57.730692]Total energy: 17078032.79256685
[2022-04-11 15:54:12.193038]Total energy: 17050057.644535374
[2022-04-11 15:55:28.569836]Total energy: 17037458.44568221
[2022-04-11 15:56:43.458851]Total energy: 17089106.35113055
[2022-04-11 15:57:59.227354]Total energy: 17046336.704669002
[2022-04-11 15:59:13.466732]Total energy: 17032887.582174893
[2022-04-11 16:00:27.512925]Total energy: 17074655.98641228
[2022-04-11 16:01:44.167943]Total energy: 17040314.364446122
[2022-04-11 16:02:59.284581]Total energy: 17043107.00330305
[2022-04-11 16:04:14.988492]Total energy: 17036738.395088907
[2022-04-11 16:05:28.197483]Total energy: 17068311.163591225
[2022-04-11 16:06:58.535573]Total energy: 17071883.40057632
[2022-04-11 16:08:14.821688]Total energy: 17077479.647079404
[2022-04-11 16:09:27.843899]Total energy: 17058370.108834144
[2022-04-11 16:10:57.882673]Total energy: 17047168.030673638
[2022-04-11 16:12:14.841613]Total energy: 17033013.115233436
[2022-04-11 16:13:30.261605]Total energy: 17045423.03506873
[2022-04-11 16:14:44.684629]Total energy: 17062797.020701837
[2022-04-11 16:15:56.947214]Total energy: 17051954.423710052
[2022-04-11 16:17:11.161852]Total energy: 17047296.633212604
[2022-04-11 16:18:25.906018]Total energy: 17058415.732335713
[2022-04-11 16:19:41.451457]Total energy: 17068260.359075785
[2022-04-11 16:21:03.806182]Total energy: 17042165.854089007
[2022-04-11 16:22:20.062421]Total energy: 17060388.939793304
[2022-04-11 16:23:37.839437]Total energy: 17065183.230567027
[2022-04-11 16:24:53.024295]Total energy: 17050247.646863617
[2022-04-11 16:26:07.442095]Total energy: 17055506.875514958
[2022-04-11 16:27:22.265998]Total energy: 17076708.03762603
[2022-04-11 16:28:36.297083]Total energy: 17053785.070214294
[2022-04-11 16:29:50.826254]Total energy: 17089487.2507111
[2022-04-11 16:31:12.874475]Total energy: 17041356.459399987
[2022-04-11 16:32:28.570083]Total energy: 17029326.34717697
[2022-04-11 16:33:49.194586]Total energy: 17010011.559961967
[2022-04-11 16:35:02.280752]Total energy: 17046478.254106995
[2022-04-11 16:36:19.897922]Total energy: 16986869.37437818
[2022-04-11 16:37:34.518976]Total energy: 17083474.327022165
[2022-04-11 16:38:50.944129]Total energy: 17023404.515646327
[2022-04-11 16:40:07.268315]Total energy: 17067926.302068602
[2022-04-11 16:41:30.922128]Total energy: 17050822.283569057
[2022-04-11 16:42:47.207692]Total energy: 17039051.723125707
[2022-04-11 16:44:01.851048]Total energy: 17064767.490815617
[2022-04-11 16:45:18.060051]Total energy: 17056693.462503716
[2022-04-11 16:46:33.527308]Total energy: 17036690.77968263
[2022-04-11 16:47:50.459557]Total energy: 17026142.276391376
[2022-04-11 16:49:05.774453]Total energy: 17094504.91460452
[2022-04-11 16:50:20.696854]Total energy: 17078391.9619949
[2022-04-11 16:51:46.106823]Total energy: 17051008.901934087
[2022-04-11 16:53:02.958802]Total energy: 17037087.793379437
[2022-04-11 16:54:19.062741]Total energy: 17045519.722295564
[2022-04-11 16:55:34.159691]Total energy: 17050381.0490432
[2022-04-11 16:56:48.878245]Total energy: 17021110.57602965
[2022-04-11 16:58:03.761736]Total energy: 17069348.044810716
[2022-04-11 16:59:22.750933]Total energy: 17029911.03122737
[2022-04-11 17:00:48.692722]Total energy: 17050145.66884953
[2022-04-11 17:02:17.020669]Total energy: 17035812.770072952
[2022-04-11 17:03:31.278501]Total energy: 17036715.95470198
[2022-04-11 17:04:46.166147]Total energy: 17074284.086320866
[2022-04-11 17:05:59.657055]Total energy: 17071743.116549615
[2022-04-11 17:07:14.179992]Total energy: 17080872.32827026
[2022-04-11 17:08:27.802682]Total energy: 17038089.923588224
[2022-04-11 17:09:43.105791]Total energy: 17032859.835666656
[2022-04-11 17:11:16.359054]Total energy: 17063176.631830405
[2022-04-11 17:12:43.279851]Total energy: 17078454.01965747
[2022-04-11 17:14:07.129761]Total energy: 17066049.65997648
[2022-04-11 17:15:21.968128]Total energy: 17067605.057192
[2022-04-11 17:16:36.640539]Total energy: 17010417.756903324
[2022-04-11 17:17:50.898886]Total energy: 17053541.829950448
[2022-04-11 17:19:04.937678]Total energy: 17034064.0660197
[2022-04-11 17:20:21.034674]Total energy: 17039846.204728983
[2022-04-11 17:21:39.181751]Total energy: 17014419.290475428
[2022-04-11 17:23:01.211551]Total energy: 17009007.803457893
[2022-04-11 17:24:15.152568]Total energy: 17021098.343536153
[2022-04-11 17:25:28.623419]Total energy: 17046916.94506669
[2022-04-11 17:26:42.980212]Total energy: 17017678.548990723
[2022-04-11 17:27:56.202469]Total energy: 17025549.452786665
[2022-04-11 17:29:12.844775]Total energy: 17030993.682425156
[2022-04-11 17:30:27.332165]Total energy: 17016528.96552266
[2022-04-11 17:31:46.505309]Total energy: 17013983.209283143
[2022-04-11 17:33:12.310352]Total energy: 16998759.71423251
[2022-04-11 17:34:28.601170]Total energy: 17053317.035912767
[2022-04-11 17:35:43.637925]Total energy: 17022089.001637083
[2022-04-11 17:36:57.584575]Total energy: 17018041.228739116
[2022-04-11 17:38:11.598409]Total energy: 17043770.123002153
[2022-04-11 17:39:25.716165]Total energy: 17004563.11178345
[2022-04-11 17:40:40.722529]Total energy: 17025716.494929653
[2022-04-11 17:41:58.444715]Total energy: 17050811.523895882
[2022-04-11 17:43:11.825113]Total energy: 17038539.906332377
[2022-04-11 17:44:26.864804]Total energy: 17002312.18765681
[2022-04-11 17:45:43.029733]Total energy: 17027196.350383844
[2022-04-11 17:47:06.500725]Total energy: 17043101.17282647
[2022-04-11 17:48:23.989326]Total energy: 17007350.645715196
[2022-04-11 17:49:40.586015]Total energy: 17013820.187007856
[2022-04-11 17:51:05.230899]Total energy: 17049778.046814736
[2022-04-11 17:52:23.836187]Total energy: 17017934.782468937
[2022-04-11 17:54:00.713977]Total energy: 17019598.204810515
[2022-04-11 17:55:15.823519]Total energy: 17041571.348838877
[2022-04-11 17:56:32.758166]Total energy: 17013305.098037567
[2022-04-11 17:57:48.454083]Total energy: 17017035.85464418
[2022-04-11 17:59:01.726806]Total energy: 17027672.149208527
[2022-04-11 18:00:15.566240]Total energy: 17045315.710951257
[2022-04-11 18:01:33.367139]Total energy: 17074892.542540327
[2022-04-11 18:02:46.592341]Total energy: 17020040.363341432
[2022-04-11 18:04:02.647439]Total energy: 17012793.530213926
[2022-04-11 18:05:17.928832]Total energy: 16998983.049211126
[2022-04-11 18:06:33.703878]Total energy: 17071620.356492203
[2022-04-11 18:07:50.138061]Total energy: 17020224.49104074
[2022-04-11 18:09:05.981602]Total energy: 17019982.941379167
[2022-04-11 18:10:19.509994]Total energy: 17033134.14468873
[2022-04-11 18:11:34.134942]Total energy: 17020238.496947538
[2022-04-11 18:12:50.156468]Total energy: 16986045.275229163
[2022-04-11 18:14:06.774021]Total energy: 17041138.105204817
[2022-04-11 18:15:23.246109]Total energy: 17007953.9088756
[2022-04-11 18:16:37.995017]Total energy: 17026021.62735388
[2022-04-11 18:17:51.868843]Total energy: 17023410.92544249
[2022-04-11 18:19:06.221777]Total energy: 17023952.429574367
[2022-04-11 18:20:22.435172]Total energy: 17026117.055590313
[2022-04-11 18:21:38.188402]Total energy: 17032367.691759735
[2022-04-11 18:22:55.614663]Total energy: 16992721.14682114
[2022-04-11 18:24:10.032921]Total energy: 17016280.5635508
[2022-04-11 18:25:28.953330]Total energy: 16996945.314711653
[2022-04-11 18:26:45.237209]Total energy: 17031306.401244197
[2022-04-11 18:28:00.646661]Total energy: 17019512.783329207
[2022-04-11 18:29:14.435358]Total energy: 17053825.614653092
[2022-04-11 18:30:28.703487]Total energy: 17034604.08203933
[2022-04-11 18:31:45.024746]Total energy: 17031647.32733291
[2022-04-11 18:33:20.239712]Total energy: 17023276.20026933
[2022-04-11 18:34:34.887615]Total energy: 17037344.15220659
[2022-04-11 18:35:49.313217]Total energy: 17026329.848430686
[2022-04-11 18:37:04.237439]Total energy: 17051097.510337364
[2022-04-11 18:38:22.375391]Total energy: 16993478.720805097
[2022-04-11 18:39:36.394449]Total energy: 17034201.555564724
[2022-04-11 18:41:05.641965]Total energy: 17013569.989355408
[2022-04-11 18:42:27.990135]Total energy: 17048537.770679556
[2022-04-11 18:43:48.306608]Total energy: 17028771.167944256
[2022-04-11 18:45:03.593214]Total energy: 17025209.16142605
[2022-04-11 18:46:17.600993]Total energy: 17007592.202960547
[2022-04-11 18:47:34.314131]Total energy: 17035379.29366263
[2022-04-11 18:48:47.717641]Total energy: 17028999.513346676
[2022-04-11 18:50:01.698344]Total energy: 17023440.651297137
[2022-04-11 18:52:19.892154]Total energy: 17024616.341918584
[2022-04-11 18:54:31.241923]Total energy: 17009843.90088005
[2022-04-11 18:56:11.181133]Total energy: 17002488.06367262
[2022-04-11 18:58:20.948363]Total energy: 17022638.758765202
[2022-04-11 18:59:53.558415]Total energy: 17007335.592824314
[2022-04-11 19:01:20.975174]Total energy: 17033936.707209066
[2022-04-11 19:02:45.039744]Total energy: 17063273.44323982
[2022-04-11 19:04:01.454487]Total energy: 16997811.09335878
[2022-04-11 19:05:15.266246]Total energy: 17024056.22353599
[2022-04-11 19:06:29.413439]Total energy: 16988128.177894883
[2022-04-11 19:07:44.515322]Total energy: 17016659.784662686
[2022-04-11 19:08:58.843600]Total energy: 17034800.235255845
[2022-04-11 19:10:14.065229]Total energy: 17004311.684538078
[2022-04-11 19:11:36.213297]Total energy: 17047564.320715956
[2022-04-11 19:13:04.579506]Total energy: 17007727.765873067
[2022-04-11 19:14:23.140558]Total energy: 16982679.318397027
[2022-04-11 19:15:38.663997]Total energy: 17052470.751018174
[2022-04-11 19:16:56.718010]Total energy: 17036139.561993767
[2022-04-11 19:18:10.977925]Total energy: 17017309.2423695
[2022-04-11 19:19:25.968007]Total energy: 17026435.954298336
[2022-04-11 19:21:19.603969]Total energy: 17018507.73025829
[2022-04-11 19:22:51.836654]Total energy: 17039949.109069638
[2022-04-11 19:24:31.758286]Total energy: 17022268.522579342
[2022-04-11 19:25:47.080017]Total energy: 17039346.29648498
[2022-04-11 19:27:02.076815]Total energy: 17074248.729586273
[2022-04-11 19:28:20.040476]Total energy: 17010090.61314131
[2022-04-11 19:29:35.125913]Total energy: 16997475.66577672
[2022-04-11 19:31:29.488604]Total energy: 17026967.690206423
[2022-04-11 19:32:59.423545]Total energy: 17037505.6638552
[2022-04-11 19:34:29.378333]Total energy: 17014451.588014867
[2022-04-11 19:35:44.046288]Total energy: 16957088.07370261
[2022-04-11 19:36:57.988056]Total energy: 17018469.31250968
[2022-04-11 19:38:12.362997]Total energy: 17002380.721833743
[2022-04-11 19:39:29.001596]Total energy: 17000871.84957752
[2022-04-11 19:41:02.710197]Total energy: 16992404.26203911
[2022-04-11 19:42:30.947823]Total energy: 17002426.05001228
[2022-04-11 19:43:52.000343]Total energy: 16998566.423920687
[2022-04-11 19:45:08.182715]Total energy: 17000502.70895662
[2022-04-11 19:46:22.298127]Total energy: 17013462.24798086
[2022-04-11 19:47:37.331010]Total energy: 16954341.29694056
[2022-04-11 19:48:52.683283]Total energy: 16994187.51448031
[2022-04-11 19:50:07.276130]Total energy: 16996731.361896493
[2022-04-11 19:51:33.776759]Total energy: 17034101.836743683
[2022-04-11 19:52:55.641325]Total energy: 17002825.204112962
[2022-04-11 19:54:11.715698]Total energy: 16976759.18993175
[2022-04-11 19:55:26.749485]Total energy: 16997733.002441317
[2022-04-11 19:56:39.508851]Total energy: 17001058.94734588
[2022-04-11 19:57:53.833581]Total energy: 16988566.945385154
[2022-04-11 19:59:06.782880]Total energy: 17017022.045399163
[2022-04-11 20:00:22.781717]Total energy: 17021767.441433873
[2022-04-11 20:01:45.711773]Total energy: 17011252.753146872
[2022-04-11 20:03:06.525034]Total energy: 16997089.850208685
[2022-04-11 20:04:20.883338]Total energy: 16959864.64382332
[2022-04-11 20:05:35.258777]Total energy: 16982894.842415966
[2022-04-11 20:06:48.425466]Total energy: 17023472.70036168
[2022-04-11 20:08:03.985278]Total energy: 16994256.827568218
[2022-04-11 20:09:18.213125]Total energy: 16980881.111953788
[2022-04-11 20:10:47.063021]Total energy: 16944654.745912023
[2022-04-11 20:12:08.944996]Total energy: 17077181.96997475
[2022-04-11 20:13:24.036316]Total energy: 17071897.986700922
[2022-04-11 20:14:37.596626]Total energy: 17017419.32374267
[2022-04-11 20:15:52.606731]Total energy: 17020542.083153494
[2022-04-11 20:17:07.592573]Total energy: 17027066.842150312
[2022-04-11 20:18:22.007864]Total energy: 17025148.197205856
[2022-04-11 20:19:36.405430]Total energy: 17045569.958419397
[2022-04-11 20:21:12.903497]Total energy: 17056891.633773725
[2022-04-11 20:22:41.752881]Total energy: 17034506.66897117
[2022-04-11 20:24:00.121640]Total energy: 17026157.434584055
[2022-04-11 20:25:14.973254]Total energy: 17053071.909489516
[2022-04-11 20:26:28.986205]Total energy: 17039322.999677986
[2022-04-11 20:27:43.307194]Total energy: 17041527.26653197
[2022-04-11 20:28:58.918728]Total energy: 17015040.22774208
[2022-04-11 20:30:13.835578]Total energy: 17050725.200160798
[2022-04-11 20:31:36.560293]Total energy: 17029129.169286635
[2022-04-11 20:33:02.053228]Total energy: 17031004.05327412
[2022-04-11 20:34:20.058885]Total energy: 17044643.241797887
[2022-04-11 20:35:34.947088]Total energy: 17036957.99042835
[2022-04-11 20:36:48.296344]Total energy: 17031073.938713994
[2022-04-11 20:38:04.032736]Total energy: 17053413.795378767
[2022-04-11 20:39:18.576751]Total energy: 17056568.5818209
[2022-04-11 20:40:44.605373]Total energy: 17060491.34387058
[2022-04-11 20:42:02.475666]Total energy: 17013411.113100726
[2022-04-11 20:43:17.262681]Total energy: 17047326.517325565
[2022-04-11 21:22:49.975870]Total energy: 17049401.57940304
[2022-04-11 21:24:05.754743]Total energy: 17031859.275326822
[2022-04-11 21:25:20.696096]Total energy: 17051653.805777427
[2022-04-11 21:26:33.105633]Total energy: 17041935.999100577
[2022-04-11 21:27:45.618352]Total energy: 16999315.715419006
[2022-04-11 21:28:58.673131]Total energy: 17022798.696715243
[2022-04-11 21:30:12.392130]Total energy: 17020796.915871833
[2022-04-11 21:31:25.551283]Total energy: 17060044.02448417
[2022-04-11 21:32:38.222360]Total energy: 17034176.633531597
[2022-04-11 21:33:50.496770]Total energy: 17045464.474359173
[2022-04-11 21:35:03.377494]Total energy: 17004876.46565339
[2022-04-11 21:36:18.175174]Total energy: 17046668.537574258
[2022-04-11 21:37:33.869494]Total energy: 17062475.955020707
[2022-04-11 21:38:51.022733]Total energy: 17073972.972414594
[2022-04-11 21:40:05.781760]Total energy: 17056746.032500263
[2022-04-11 21:41:21.144919]Total energy: 17061921.377639353
[2022-04-11 21:42:35.177974]Total energy: 17035702.197680853
[2022-04-11 21:43:51.987094]Total energy: 17028463.75017812
[2022-04-11 21:45:11.399776]Total energy: 16995465.7627064
[2022-04-11 21:46:26.753648]Total energy: 17009540.96999462
[2022-04-11 21:47:41.197690]Total energy: 17072211.575727787
[2022-04-11 21:48:55.343726]Total energy: 17075761.46124536
[2022-04-11 21:50:09.851875]Total energy: 17049729.340374414
[2022-04-11 21:51:24.150725]Total energy: 17042971.582991455
[2022-04-11 21:52:39.530875]Total energy: 17053937.58205035
[2022-04-11 21:53:55.820802]Total energy: 17055967.90082841
[2022-04-11 21:55:13.225018]Total energy: 17042850.07284726
[2022-04-11 21:56:29.635710]Total energy: 17035822.089980982
[2022-04-11 21:57:44.338530]Total energy: 17037965.807113465
[2022-04-11 21:58:59.494198]Total energy: 17020473.302912276
[2022-04-11 22:00:15.060410]Total energy: 17029350.04790843
[2022-04-11 22:01:29.457778]Total energy: 17026304.470842585
[2022-04-11 22:02:44.717465]Total energy: 17033921.85662205
[2022-04-11 22:03:58.733241]Total energy: 17047765.872335304
[2022-04-11 22:05:12.780508]Total energy: 16983434.363967042
[2022-04-11 22:06:26.182518]Total energy: 17012323.772417333
[2022-04-11 22:07:40.009833]Total energy: 17036287.872804556
[2022-04-11 22:08:54.527735]Total energy: 17019379.587051157
[2022-04-11 22:10:09.519908]Total energy: 17029425.22719227
[2022-04-11 22:11:25.707334]Total energy: 17015291.715701163
[2022-04-11 22:12:41.236060]Total energy: 17026088.080031205
[2022-04-11 22:13:56.104270]Total energy: 17021288.42031419
[2022-04-11 22:15:23.071667]Total energy: 17030637.832711127
[2022-04-11 22:16:40.830768]Total energy: 17027341.520751573
[2022-04-11 22:17:54.788280]Total energy: 17031232.680615917
[2022-04-11 22:19:12.653966]Total energy: 17005493.633222334
[2022-04-11 22:20:27.994658]Total energy: 17041920.944224913
[2022-04-11 22:21:43.244484]Total energy: 17008299.29902933
[2022-04-11 22:22:56.194585]Total energy: 17001235.35159295
[2022-04-11 22:24:10.577165]Total energy: 16982148.06102093
[2022-04-11 22:25:29.832872]Total energy: 17002944.799340352
[2022-04-11 22:26:44.595768]Total energy: 16998151.51394758
[2022-04-11 22:27:59.713395]Total energy: 17024234.86860657
[2022-04-11 22:29:14.869405]Total energy: 16978481.347888056
[2022-04-11 22:30:30.613827]Total energy: 17059350.502990153
[2022-04-11 22:31:44.637940]Total energy: 17025724.437755212
[2022-04-11 22:32:59.610975]Total energy: 17017765.555190142
[2022-04-11 22:34:15.419685]Total energy: 17027758.552266456
[2022-04-11 22:35:29.425790]Total energy: 17003411.152896155
[2022-04-11 22:36:51.494667]Total energy: 16993158.04062971
[2022-04-11 22:38:06.632765]Total energy: 17018383.21411862
[2022-04-11 22:39:20.982093]Total energy: 16981455.794071864
[2022-04-11 22:40:34.997456]Total energy: 17051883.285355393
[2022-04-11 22:41:56.605826]Total energy: 16996874.95867964
[2022-04-11 22:43:12.731797]Total energy: 17038558.989973184
[2022-04-11 22:44:27.685694]Total energy: 17000704.386509277
[2022-04-11 22:45:43.598554]Total energy: 17003537.062635753
[2022-04-11 22:46:57.499776]Total energy: 17020818.924791485
[2022-04-11 22:48:12.367786]Total energy: 16979165.623673096
[2022-04-11 22:49:26.144647]Total energy: 17001269.88459496
[2022-04-11 22:50:40.113630]Total energy: 16977805.748075545
[2022-04-11 22:51:53.503328]Total energy: 17006606.831343953
[2022-04-11 22:53:10.340137]Total energy: 16990832.61406724
[2022-04-11 22:54:24.718804]Total energy: 16985979.824535046
[2022-04-11 22:55:41.602769]Total energy: 17004933.5382098
[2022-04-11 22:56:55.546161]Total energy: 17032545.461936347
[2022-04-11 22:58:10.882588]Total energy: 17044009.493449103
[2022-04-11 22:59:26.275730]Total energy: 16998329.730147563
[2022-04-11 23:00:43.818305]Total energy: 16985763.187101193
[2022-04-11 23:02:03.966485]Total energy: 17008159.814671233
[2022-04-11 23:03:19.117800]Total energy: 17004464.69312702
[2022-04-11 23:04:33.769248]Total energy: 16988820.647571534
[2022-04-11 23:05:47.493876]Total energy: 17013117.08341703
[2022-04-11 23:07:04.218439]Total energy: 16998075.871700868
[2022-04-11 23:08:18.616308]Total energy: 16986557.492529765
[2022-04-11 23:09:34.525680]Total energy: 16990766.504906982
[2022-04-11 23:10:50.667729]Total energy: 17040751.742872138
[2022-04-11 23:12:09.829739]Total energy: 17017321.825432442
