initial: 113 - diverse_no_blind_seed
[2022-04-13 04:59:19.178041]Total energy: 18918067.502473935
[2022-04-13 05:00:56.713635]Total energy: 18925697.672059447
[2022-04-13 05:02:23.779263]Total energy: 18950412.164914705
[2022-04-13 05:03:44.441353]Total energy: 18971710.023835044
[2022-04-13 05:05:04.132347]Total energy: 18935501.841305684
[2022-04-13 05:06:25.986398]Total energy: 18951232.56104806
[2022-04-13 05:07:45.665759]Total energy: 18932409.26543626
[2022-04-13 05:09:05.766243]Total energy: 18926981.95813231
[2022-04-13 05:10:54.159736]Total energy: 18947994.608948972
[2022-04-13 05:12:17.617907]Total energy: 18935218.477059066
[2022-04-13 05:13:36.573968]Total energy: 18965192.33885228
[2022-04-13 05:14:56.258864]Total energy: 18932140.91308966
[2022-04-13 05:16:15.441180]Total energy: 18981227.35045211
[2022-04-13 05:17:36.622786]Total energy: 18927069.94253368
[2022-04-13 05:18:58.329779]Total energy: 18960374.154975984
[2022-04-13 05:20:20.181091]Total energy: 18915834.570451252
[2022-04-13 05:21:49.926794]Total energy: 18970351.66162676
[2022-04-13 05:23:11.766807]Total energy: 18925974.905723184
[2022-04-13 05:24:29.245185]Total energy: 18947975.946047153
[2022-04-13 05:25:54.025140]Total energy: 18932012.524194617
[2022-04-13 05:27:13.961289]Total energy: 18945428.71624087
[2022-04-13 05:28:37.222756]Total energy: 18949504.263351336
[2022-04-13 05:29:56.491925]Total energy: 18964727.0384715
[2022-04-13 05:31:25.954383]Total energy: 18967130.51998147
[2022-04-13 05:32:49.075693]Total energy: 18979079.503849823
[2022-04-13 05:34:15.949204]Total energy: 18914781.777911615
[2022-04-13 05:35:37.115585]Total energy: 18936682.85770806
[2022-04-13 05:37:00.734634]Total energy: 18936602.71746423
[2022-04-13 05:38:19.439458]Total energy: 18954608.316581953
[2022-04-13 05:39:39.318713]Total energy: 18926274.93141836
[2022-04-13 05:41:08.384430]Total energy: 18934758.364413965
[2022-04-13 05:42:32.446904]Total energy: 18944949.020996388
[2022-04-13 05:43:49.020878]Total energy: 18927535.693272002
[2022-04-13 05:45:09.139167]Total energy: 18950221.566588722
[2022-04-13 05:46:28.958387]Total energy: 18944696.930714484
[2022-04-13 05:47:49.322548]Total energy: 18964844.193476677
[2022-04-13 05:49:10.181874]Total energy: 18970519.74117009
[2022-04-13 05:50:40.809084]Total energy: 18946491.849324245
[2022-04-13 05:52:04.603492]Total energy: 18943488.771985468
[2022-04-13 05:53:23.449960]Total energy: 18941873.9332215
[2022-04-13 05:54:42.161113]Total energy: 18902113.38264177
[2022-04-13 05:56:02.891907]Total energy: 18925334.839020144
[2022-04-13 05:57:25.920223]Total energy: 18935627.96537624
[2022-04-13 05:58:45.482066]Total energy: 18960289.462977283
[2022-04-13 06:00:04.933111]Total energy: 18939524.30435253
[2022-04-13 06:01:33.490996]Total energy: 18927883.690749004
[2022-04-13 06:02:58.428269]Total energy: 18959860.63343896
[2022-04-13 06:04:15.157060]Total energy: 18947892.518783584
[2022-04-13 06:05:35.426781]Total energy: 18928409.131712373
[2022-04-13 06:06:54.216485]Total energy: 18941436.63508368
[2022-04-13 06:08:18.301489]Total energy: 18941793.876876615
[2022-04-13 06:09:37.405837]Total energy: 18951698.16729927
[2022-04-13 06:11:04.723237]Total energy: 18925734.59519246
[2022-04-13 06:12:24.322549]Total energy: 18923821.86701787
[2022-04-13 06:13:46.233981]Total energy: 18956502.67196962
[2022-04-13 06:15:07.075115]Total energy: 18932839.839323208
[2022-04-13 06:16:28.934069]Total energy: 18946524.611810997
[2022-04-13 06:17:48.295251]Total energy: 18961360.187089477
[2022-04-13 06:19:08.344828]Total energy: 18954984.551756885
[2022-04-13 06:20:38.808372]Total energy: 18919468.06717158
[2022-04-13 06:22:03.448388]Total energy: 18949289.149943788
[2022-04-13 06:23:23.286249]Total energy: 18923978.222385183
[2022-04-13 06:24:40.913777]Total energy: 18967040.420945514
[2022-04-13 06:26:00.775449]Total energy: 18935497.541466366
[2022-04-13 06:27:21.421072]Total energy: 18915512.942209784
[2022-04-13 06:28:40.711757]Total energy: 18930035.978884608
[2022-04-13 06:30:00.568850]Total energy: 18954114.221575458
[2022-04-13 06:31:22.527544]Total energy: 18910826.499257807
[2022-04-13 06:32:47.451785]Total energy: 18947529.750005394
[2022-04-13 06:34:08.261396]Total energy: 18951483.94361319
[2022-04-13 06:35:28.235828]Total energy: 18940395.549783837
[2022-04-13 06:36:47.815467]Total energy: 18926370.69354266
[2022-04-13 06:38:11.342275]Total energy: 18944460.248534035
[2022-04-13 06:39:31.440674]Total energy: 18940561.327857904
[2022-04-13 06:40:57.227992]Total energy: 18949168.872392166
[2022-04-13 06:42:15.645891]Total energy: 18921494.577001106
[2022-04-13 06:43:35.267067]Total energy: 18927661.303867817
[2022-04-13 06:44:55.925715]Total energy: 18965320.452913124
[2022-04-13 06:46:16.697242]Total energy: 18947611.166056827
[2022-04-13 06:47:36.389934]Total energy: 18960807.050744694
[2022-04-13 06:48:56.292392]Total energy: 18964828.746703494
[2022-04-13 06:50:15.629861]Total energy: 18925228.658614993
[2022-04-13 06:51:42.181658]Total energy: 18945398.02866726
[2022-04-13 06:53:10.221986]Total energy: 18942645.032301567
[2022-04-13 06:54:31.494387]Total energy: 18960919.954307627
[2022-04-13 06:55:51.496191]Total energy: 18918792.192989826
[2022-04-13 06:57:11.829759]Total energy: 18926590.280296866
[2022-04-13 06:58:32.184482]Total energy: 18931319.935662836
[2022-04-13 06:59:52.354051]Total energy: 18939763.46293637
[2022-04-13 07:01:13.377036]Total energy: 18946174.12187256
[2022-04-13 07:02:33.754516]Total energy: 18960642.23033867
[2022-04-13 07:03:54.543255]Total energy: 18960103.29563044
[2022-04-13 07:05:13.860379]Total energy: 18945456.0521595
[2022-04-13 07:06:32.770186]Total energy: 18972178.19039219
[2022-04-13 07:07:53.134266]Total energy: 18944550.428952325
[2022-04-13 07:09:14.155637]Total energy: 18949485.362035267
[2022-04-13 07:10:39.199467]Total energy: 18940541.794083316
[2022-04-13 07:12:04.271277]Total energy: 18955119.114998054
[2022-04-13 07:13:23.963270]Total energy: 18990928.500230793
[2022-04-13 07:14:44.707881]Total energy: 18983149.44886738
[2022-04-13 07:16:05.587641]Total energy: 18954330.376541924
[2022-04-13 07:17:28.991356]Total energy: 18945361.672871046
[2022-04-13 07:18:47.805196]Total energy: 18969463.54253827
[2022-04-13 07:20:06.679049]Total energy: 18924172.098220274
[2022-04-13 07:21:31.218024]Total energy: 18983814.146373853
[2022-04-13 07:22:48.299867]Total energy: 18946617.19545888
[2022-04-13 07:24:06.454011]Total energy: 18961005.086595684
[2022-04-13 07:25:23.353802]Total energy: 18924120.426638
[2022-04-13 07:26:39.987364]Total energy: 18932424.231854413
[2022-04-13 07:27:56.222808]Total energy: 18952637.55799534
[2022-04-13 07:29:14.472042]Total energy: 18933182.345163137
[2022-04-13 07:30:43.607936]Total energy: 18963034.54521533
[2022-04-13 07:32:02.058205]Total energy: 18965876.81474917
[2022-04-13 07:33:20.283742]Total energy: 18942372.65947902
[2022-04-13 07:34:45.655529]Total energy: 18944457.58121464
[2022-04-13 07:36:03.299104]Total energy: 18935435.020934306
[2022-04-13 07:37:20.378895]Total energy: 18963470.275637846
[2022-04-13 07:38:38.073957]Total energy: 18953489.802289005
[2022-04-13 07:39:56.526597]Total energy: 18937011.3227809
[2022-04-13 07:41:15.143043]Total energy: 18926888.281164315
[2022-04-13 07:42:31.977886]Total energy: 18917614.34103786
[2022-04-13 07:43:51.062154]Total energy: 18974640.826450318
[2022-04-13 07:45:13.175838]Total energy: 18964295.086142838
[2022-04-13 07:46:34.390226]Total energy: 18923244.443095036
[2022-04-13 07:47:52.594345]Total energy: 18951419.857200816
[2022-04-13 07:49:11.953357]Total energy: 18922612.101131428
[2022-04-13 07:50:29.548083]Total energy: 18946063.142654575
[2022-04-13 07:51:49.167080]Total energy: 18917374.742754344
[2022-04-13 07:53:06.815888]Total energy: 18934842.351701587
[2022-04-13 07:54:24.771355]Total energy: 18939891.279843513
[2022-04-13 07:55:42.748092]Total energy: 18961935.440882344
[2022-04-13 07:56:59.953949]Total energy: 18912166.070232436
[2022-04-13 07:58:16.903148]Total energy: 18928948.879839715
[2022-04-13 07:59:36.253215]Total energy: 18956490.545563616
[2022-04-13 08:00:58.569460]Total energy: 18956791.198278505
[2022-04-13 08:02:16.189632]Total energy: 18926735.38863977
[2022-04-13 08:03:36.925935]Total energy: 18944570.952388052
[2022-04-13 08:04:58.370294]Total energy: 18952332.147213176
[2022-04-13 08:06:16.913759]Total energy: 18946601.513256785
[2022-04-13 08:07:33.649296]Total energy: 18926132.50108801
[2022-04-13 08:08:49.723702]Total energy: 18975065.57294885
[2022-04-13 08:10:07.322932]Total energy: 18914881.190081757
[2022-04-13 08:11:25.637062]Total energy: 18941841.022571612
[2022-04-13 08:12:42.812450]Total energy: 18934058.951868214
[2022-04-13 08:14:02.078339]Total energy: 18946756.35395057
[2022-04-13 08:15:22.829779]Total energy: 18952144.309671238
[2022-04-13 08:16:44.547095]Total energy: 18930777.691650648
[2022-04-13 08:18:04.788210]Total energy: 18966204.221114583
[2022-04-13 08:19:22.115339]Total energy: 18975430.084000424
[2022-04-13 08:20:49.181983]Total energy: 18964360.744356208
[2022-04-13 08:22:17.585837]Total energy: 18928459.152101967
[2022-04-13 08:23:38.666314]Total energy: 18945412.167424645
[2022-04-13 08:24:56.405612]Total energy: 18975082.137271363
[2022-04-13 08:26:14.033035]Total energy: 18949950.694653276
[2022-04-13 08:27:31.969842]Total energy: 18958755.25445635
[2022-04-13 08:28:50.381030]Total energy: 18919152.59517183
[2022-04-13 08:30:08.843142]Total energy: 18951445.95635012
[2022-04-13 08:31:26.220099]Total energy: 18920953.26145676
[2022-04-13 08:32:44.888711]Total energy: 18972070.61834
[2022-04-13 08:34:03.121899]Total energy: 18956335.50726639
[2022-04-13 08:35:20.557953]Total energy: 18921792.94654494
[2022-04-13 08:36:37.719091]Total energy: 18949168.861402445
[2022-04-13 08:37:54.482273]Total energy: 18927622.740177713
[2022-04-13 08:39:13.785679]Total energy: 18981233.915575396
[2022-04-13 08:40:37.978227]Total energy: 18964101.67219881
[2022-04-13 08:41:57.236804]Total energy: 18945988.759097833
[2022-04-13 08:43:16.636821]Total energy: 18963730.197045226
[2022-04-13 08:44:34.179644]Total energy: 18936050.449595083
[2022-04-13 08:45:52.155884]Total energy: 18980341.467789125
[2022-04-13 08:47:10.460636]Total energy: 18925813.235259954
[2022-04-13 08:48:29.180756]Total energy: 18965278.47556888
[2022-04-13 08:49:51.063574]Total energy: 18943602.957914256
[2022-04-13 08:51:08.644832]Total energy: 18924207.66016459
[2022-04-13 08:52:25.463681]Total energy: 18932559.47772637
[2022-04-13 08:53:41.756836]Total energy: 18958694.694264963
[2022-04-13 08:54:59.867601]Total energy: 18937463.97068072
[2022-04-13 08:56:18.391026]Total energy: 18982601.274686113
[2022-04-13 08:57:35.534891]Total energy: 18931738.628748804
[2022-04-13 08:58:53.621105]Total energy: 18941942.79690633
[2022-04-13 09:00:16.191267]Total energy: 18938079.108616255
[2022-04-13 09:01:33.288940]Total energy: 18948812.066053674
[2022-04-13 09:02:53.432642]Total energy: 18958311.62343132
[2022-04-13 09:04:12.509923]Total energy: 18915441.9031796
[2022-04-13 09:05:30.508402]Total energy: 18963095.111119952
[2022-04-13 09:06:49.133720]Total energy: 18961399.042928237
[2022-04-13 09:08:11.569947]Total energy: 18965328.58803889
[2022-04-13 09:09:30.880103]Total energy: 18958325.015323505
[2022-04-13 09:10:48.764699]Total energy: 18933923.935454376
[2022-04-13 09:12:06.446877]Total energy: 18954899.163903777
[2022-04-13 09:13:26.713706]Total energy: 18954440.1095861
[2022-04-13 09:14:44.719523]Total energy: 18933140.479942907
[2022-04-13 09:16:06.162530]Total energy: 18958035.493055783
[2022-04-13 09:17:24.480748]Total energy: 18964593.25589279
[2022-04-13 09:18:45.815809]Total energy: 18970500.468477357
[2022-04-13 09:20:06.257874]Total energy: 18937567.438743573
[2022-04-13 09:21:37.949956]Total energy: 18907791.952536855
[2022-04-13 09:23:00.292655]Total energy: 18933047.81352699
[2022-04-13 09:24:15.446086]Total energy: 18927364.780430306
[2022-04-13 09:25:32.023336]Total energy: 18968048.312087312
[2022-04-13 09:26:50.192886]Total energy: 18937920.328907013
[2022-04-13 09:28:16.555455]Total energy: 18964321.340873796
[2022-04-13 09:29:33.750152]Total energy: 18944130.32033053
[2022-04-13 09:30:52.347871]Total energy: 18952234.522548523
[2022-04-13 09:32:13.828839]Total energy: 18958876.69693763
[2022-04-13 09:33:33.573373]Total energy: 18937093.19908473
[2022-04-13 09:34:51.108679]Total energy: 18924726.193848535
[2022-04-13 09:36:13.289254]Total energy: 18962661.074764032
[2022-04-13 09:37:30.073292]Total energy: 18927588.493996352
[2022-04-13 09:38:47.467559]Total energy: 18973621.899112683
[2022-04-13 09:40:02.711020]Total energy: 18936913.319234047
[2022-04-13 09:41:24.911459]Total energy: 18931437.431903426
[2022-04-13 09:42:43.904330]Total energy: 18933418.35018407
[2022-04-13 09:44:01.882904]Total energy: 18960274.905707903
[2022-04-13 09:45:22.645333]Total energy: 18948126.40592496
[2022-04-13 09:46:45.248115]Total energy: 18934096.23877703
[2022-04-13 09:48:06.276666]Total energy: 18939905.30284473
[2022-04-13 09:49:25.162611]Total energy: 18948716.86388421
[2022-04-13 09:50:47.465696]Total energy: 18945961.37576408
[2022-04-13 09:52:07.462709]Total energy: 18950000.75289965
[2022-04-13 09:53:24.440649]Total energy: 18938667.434024505
[2022-04-13 09:54:43.218803]Total energy: 18951473.498558465
[2022-04-13 09:56:01.268255]Total energy: 18929827.717143472
[2022-04-13 09:57:21.279832]Total energy: 18932574.331261083
[2022-04-13 09:58:40.301786]Total energy: 18946040.980339967
[2022-04-13 09:59:59.376876]Total energy: 18942172.65759103
[2022-04-13 10:01:17.843981]Total energy: 18950133.55890899
[2022-04-13 10:02:42.613655]Total energy: 18955134.722344775
[2022-04-13 10:04:01.291470]Total energy: 18958968.38800246
[2022-04-13 10:05:18.658130]Total energy: 18978619.443154097
[2022-04-13 10:06:36.850815]Total energy: 18939747.431796674
[2022-04-13 10:07:53.372265]Total energy: 18983220.518684234
[2022-04-13 10:09:10.577688]Total energy: 18944418.85181839
[2022-04-13 10:10:38.040561]Total energy: 18953719.26530592
[2022-04-13 10:11:57.106506]Total energy: 18955222.579016734
[2022-04-13 10:13:13.425087]Total energy: 18929705.369324103
[2022-04-13 10:14:31.208184]Total energy: 18960483.19358295
[2022-04-13 10:15:49.207613]Total energy: 18947093.78925898
[2022-04-13 10:17:09.201863]Total energy: 18942969.763340216
[2022-04-13 10:18:28.838861]Total energy: 18961162.480079655
[2022-04-13 10:19:44.726010]Total energy: 18935863.920882408
[2022-04-13 10:21:07.893633]Total energy: 18954301.07816619
[2022-04-13 10:22:24.834965]Total energy: 18934891.840123087
[2022-04-13 10:23:41.950475]Total energy: 18936077.489482623
[2022-04-13 10:24:59.513004]Total energy: 18957920.940629456
[2022-04-13 10:26:14.593688]Total energy: 18954131.96738526
[2022-04-13 10:27:35.435118]Total energy: 18938574.06174785
[2022-04-13 10:28:51.877470]Total energy: 18943910.49653193
[2022-04-13 10:30:12.431366]Total energy: 18959107.178547014
[2022-04-13 10:31:33.820172]Total energy: 18956523.471032485
[2022-04-13 10:32:49.864580]Total energy: 18936568.080232292
[2022-04-13 10:34:11.463493]Total energy: 18948239.013078395
[2022-04-13 10:35:28.645997]Total energy: 18943138.79274441
[2022-04-13 10:36:49.792090]Total energy: 18963609.858297832
[2022-04-13 10:38:15.523696]Total energy: 18940595.099089745
[2022-04-13 10:39:33.103910]Total energy: 18921302.24090189
[2022-04-13 10:40:58.618016]Total energy: 18930093.99991049
[2022-04-13 10:42:20.687962]Total energy: 18941654.403829984
[2022-04-13 10:43:43.651070]Total energy: 18954286.837398063
[2022-04-13 10:45:01.108796]Total energy: 18955241.332389437
[2022-04-13 10:46:17.268830]Total energy: 18943980.455264747
[2022-04-13 10:47:33.607241]Total energy: 18937187.726521034
[2022-04-13 10:48:52.904817]Total energy: 18958236.920812424
[2022-04-13 10:50:09.180224]Total energy: 18980152.36222338
[2022-04-13 10:51:29.329300]Total energy: 18959186.742054194
[2022-04-13 10:52:46.665423]Total energy: 18963492.990898427
[2022-04-13 10:54:03.413671]Total energy: 18994754.926311422
[2022-04-13 10:55:20.252599]Total energy: 18964306.41619285
[2022-04-13 10:56:38.857895]Total energy: 18922978.91756113
[2022-04-13 10:57:58.161805]Total energy: 18972960.796376985
[2022-04-13 10:59:16.484847]Total energy: 18973708.68557106
[2022-04-13 11:00:46.308489]Total energy: 18958990.6270388
[2022-04-13 11:02:03.215874]Total energy: 18937207.896891713
[2022-04-13 11:03:20.353052]Total energy: 18932331.600093853
[2022-04-13 11:04:36.743145]Total energy: 18934021.396888
[2022-04-13 11:05:52.421137]Total energy: 18968167.336702358
[2022-04-13 11:07:09.882592]Total energy: 18941576.813806113
[2022-04-13 11:08:26.217649]Total energy: 18951014.671093535
[2022-04-13 11:09:40.811837]Total energy: 18942118.669443015
[2022-04-13 11:10:57.466344]Total energy: 18969176.670892067
[2022-04-13 11:12:14.822332]Total energy: 18947691.77969739
[2022-04-13 11:13:33.646909]Total energy: 18971415.773880545
[2022-04-13 11:14:49.094319]Total energy: 18933490.919667028
[2022-04-13 11:16:06.178743]Total energy: 18939019.93182125
[2022-04-13 11:17:20.730609]Total energy: 18960478.41657092
[2022-04-13 11:18:37.428695]Total energy: 18970212.38033629
[2022-04-13 11:19:51.632555]Total energy: 18947457.1006403
[2022-04-13 11:21:07.936463]Total energy: 18945559.25834064
[2022-04-13 11:22:25.270529]Total energy: 18969063.1330013
[2022-04-13 11:23:45.493566]Total energy: 18974255.871965516
[2022-04-13 11:25:00.357157]Total energy: 18969867.791624002
[2022-04-13 11:26:16.798525]Total energy: 18963326.159021426
[2022-04-13 11:27:32.738038]Total energy: 18961556.84388314
[2022-04-13 11:28:49.148151]Total energy: 18937495.236585792
[2022-04-13 11:30:06.629449]Total energy: 18937405.27531705
[2022-04-13 11:31:22.050504]Total energy: 18935164.786051437
[2022-04-13 11:32:38.150798]Total energy: 18939607.086133145
[2022-04-13 11:33:56.041065]Total energy: 18945494.137866974
[2022-04-13 11:35:13.553655]Total energy: 18967694.37264539
[2022-04-13 11:36:30.059558]Total energy: 18945853.55635871
[2022-04-13 11:37:46.655658]Total energy: 18939176.480027948
[2022-04-13 11:39:02.008502]Total energy: 18950672.796627324
[2022-04-13 11:40:22.372728]Total energy: 18945409.709787495
[2022-04-13 11:41:47.823845]Total energy: 18948261.714981712
[2022-04-13 11:43:02.774707]Total energy: 18949108.610262662
[2022-04-13 11:44:19.400912]Total energy: 18947156.493226442
[2022-04-13 11:45:36.663433]Total energy: 18933256.664849095
[2022-04-13 11:46:54.445139]Total energy: 18954076.862647023
[2022-04-13 11:48:11.233701]Total energy: 18926080.501783684
[2022-04-13 11:49:28.535893]Total energy: 18922455.419329837
[2022-04-13 11:50:56.060232]Total energy: 18934475.10181858
[2022-04-13 11:52:16.371571]Total energy: 18953241.89727231
[2022-04-13 11:53:36.019871]Total energy: 18965510.52797493
[2022-04-13 11:54:54.111112]Total energy: 18944135.17958097
[2022-04-13 11:56:16.898112]Total energy: 18966244.73550364
[2022-04-13 11:57:31.986103]Total energy: 18957031.393695537
[2022-04-13 11:58:48.999599]Total energy: 18941673.795880124
[2022-04-13 12:00:07.713887]Total energy: 18980691.97863702
[2022-04-13 12:01:23.438101]Total energy: 18947363.126114596
[2022-04-13 12:02:39.996599]Total energy: 18982166.910307825
[2022-04-13 12:04:02.318356]Total energy: 18947824.119129438
[2022-04-13 12:05:19.479948]Total energy: 18957461.021015014
[2022-04-13 12:06:36.250723]Total energy: 18944019.147336405
[2022-04-13 12:07:53.777050]Total energy: 18962577.459803976
[2022-04-13 12:09:12.572778]Total energy: 18963866.66114384
[2022-04-13 12:10:34.974702]Total energy: 18917537.888934262
[2022-04-13 12:11:53.256507]Total energy: 18951203.131837245
[2022-04-13 12:13:09.576069]Total energy: 18943228.50262351
[2022-04-13 12:14:22.904044]Total energy: 18962466.91931999
[2022-04-13 12:15:43.291913]Total energy: 18955125.64848827
[2022-04-13 12:16:59.136732]Total energy: 18951967.484321155
[2022-04-13 12:18:17.562209]Total energy: 18976007.755182717
[2022-04-13 12:19:35.056366]Total energy: 18950544.50849074
[2022-04-13 12:20:54.620461]Total energy: 18933706.87223732
[2022-04-13 12:22:11.976582]Total energy: 18943730.26615049
[2022-04-13 12:23:37.203798]Total energy: 18960179.941645674
[2022-04-13 12:24:59.383587]Total energy: 18934097.172329027
[2022-04-13 12:26:15.681338]Total energy: 18972138.642663177
[2022-04-13 12:27:34.397580]Total energy: 18932114.030331686
[2022-04-13 12:28:49.342673]Total energy: 18946460.759411156
[2022-04-13 12:30:06.606549]Total energy: 18968386.19835251
[2022-04-13 12:31:24.235027]Total energy: 18934871.898665212
[2022-04-13 12:32:41.944307]Total energy: 18971892.6635307
[2022-04-13 12:33:58.666116]Total energy: 18969632.70612152
[2022-04-13 12:35:18.302542]Total energy: 18937843.516072623
[2022-04-13 12:36:38.196412]Total energy: 18944510.64395173
[2022-04-13 12:37:55.492062]Total energy: 18954092.23162185
[2022-04-13 12:39:12.495326]Total energy: 18949141.691259336
[2022-04-13 12:40:31.197360]Total energy: 18935192.735604838
[2022-04-13 12:41:47.910674]Total energy: 18928318.41164852
[2022-04-13 12:43:01.900983]Total energy: 18918803.978336055
[2022-04-13 12:44:19.483312]Total energy: 18941544.903632913
[2022-04-13 12:45:37.544474]Total energy: 18949094.79076397
[2022-04-13 12:46:54.820584]Total energy: 18939150.937040914
[2022-04-13 12:48:12.002396]Total energy: 18931699.385499172
[2022-04-13 12:49:29.694944]Total energy: 18936645.355628427
[2022-04-13 12:50:48.431973]Total energy: 18925756.95540135
[2022-04-13 12:52:06.020747]Total energy: 18967362.19948304
[2022-04-13 12:53:25.673950]Total energy: 18970154.54255192
[2022-04-13 12:54:41.066890]Total energy: 18942718.31560612
[2022-04-13 12:55:59.750417]Total energy: 18941218.462383866
[2022-04-13 12:57:14.897319]Total energy: 18941837.630939607
[2022-04-13 12:58:32.036516]Total energy: 18941702.090542488
[2022-04-13 12:59:52.051899]Total energy: 18939854.65936606
[2022-04-13 13:01:08.185408]Total energy: 18936752.700854845
[2022-04-13 13:02:27.198626]Total energy: 18927846.269340057
[2022-04-13 13:03:41.829714]Total energy: 18956669.703513693
[2022-04-13 13:04:58.635935]Total energy: 18927614.95297185
[2022-04-13 13:06:13.731638]Total energy: 18976440.200781673
[2022-04-13 13:07:30.797171]Total energy: 18945507.81828279
[2022-04-13 13:08:49.126281]Total energy: 18921822.19802513
[2022-04-13 13:10:03.791769]Total energy: 18942611.684518956
[2022-04-13 13:11:22.567814]Total energy: 18946529.83677449
[2022-04-13 13:12:37.974148]Total energy: 18908004.98439948
[2022-04-13 13:13:56.253472]Total energy: 18941615.349208035
[2022-04-13 13:15:12.551665]Total energy: 18944656.898562007
[2022-04-13 13:16:27.608240]Total energy: 18965134.010523215
[2022-04-13 13:17:43.990863]Total energy: 18933495.749685004
[2022-04-13 13:19:01.855364]Total energy: 18943598.47373146
[2022-04-13 13:20:25.123867]Total energy: 18934683.027594488
[2022-04-13 13:21:40.296370]Total energy: 18950104.969026525
[2022-04-13 13:22:56.816489]Total energy: 18930121.030871235
[2022-04-13 13:24:10.893264]Total energy: 18947617.933703527
[2022-04-13 13:25:26.146673]Total energy: 18949107.24652422
[2022-04-13 13:26:41.399515]Total energy: 18964425.638665345
[2022-04-13 13:27:58.581484]Total energy: 18959841.71959983
[2022-04-13 13:29:16.989391]Total energy: 18940149.780150138
[2022-04-13 13:30:41.357958]Total energy: 18958785.14904176
[2022-04-13 13:32:01.143607]Total energy: 18991369.063590255
[2022-04-13 13:33:20.150891]Total energy: 18968391.0541753
[2022-04-13 13:34:38.640747]Total energy: 18950261.24457559
[2022-04-13 13:35:58.481682]Total energy: 18920200.89700539
[2022-04-13 13:37:12.645874]Total energy: 18935926.50836309
[2022-04-13 13:38:28.828208]Total energy: 18941006.42269085
[2022-04-13 13:39:46.494319]Total energy: 18962618.739966046
[2022-04-13 13:41:05.934091]Total energy: 18907450.73262936
[2022-04-13 13:42:21.949852]Total energy: 18945964.99269931
[2022-04-13 13:43:39.593406]Total energy: 18940579.80363558
[2022-04-13 13:44:57.547805]Total energy: 18962503.940911602
[2022-04-13 13:46:14.874323]Total energy: 18950038.376938846
[2022-04-13 13:47:33.250570]Total energy: 18978324.350429878
[2022-04-13 13:48:49.076498]Total energy: 18938034.75416924
[2022-04-13 13:50:07.996190]Total energy: 18922231.166485418
[2022-04-13 13:51:29.139076]Total energy: 18933792.545361135
[2022-04-13 13:52:47.462742]Total energy: 18938181.584070064
[2022-04-13 13:54:05.221366]Total energy: 18946142.779317174
[2022-04-13 13:55:21.630384]Total energy: 18930330.364502106
[2022-04-13 13:56:38.310144]Total energy: 18968628.80029588
[2022-04-13 13:57:54.495753]Total energy: 18939644.45634522
[2022-04-13 13:59:14.236346]Total energy: 18964118.078715205
[2022-04-13 14:00:29.181457]Total energy: 18971535.98524881
[2022-04-13 14:01:48.750592]Total energy: 18961877.67272836
[2022-04-13 14:03:09.397226]Total energy: 18968897.24100703
[2022-04-13 14:04:24.358054]Total energy: 18955300.3314159
[2022-04-13 14:05:38.048680]Total energy: 18932827.34119818
[2022-04-13 14:06:53.460413]Total energy: 18918550.68416432
[2022-04-13 14:08:10.774112]Total energy: 18961268.279930398
[2022-04-13 14:09:26.285984]Total energy: 18926239.271539915
[2022-04-13 14:10:45.270484]Total energy: 18935887.333002787
[2022-04-13 14:12:02.187972]Total energy: 18929585.289164763
[2022-04-13 14:13:17.003725]Total energy: 18952802.779004928
[2022-04-13 14:14:35.117583]Total energy: 18958275.4062285
[2022-04-13 14:15:53.177354]Total energy: 18915610.060037542
[2022-04-13 14:17:10.743422]Total energy: 18942839.469947353
[2022-04-13 14:18:24.678557]Total energy: 18931998.410080012
[2022-04-13 14:19:39.719690]Total energy: 18945554.325791344
[2022-04-13 14:21:00.469749]Total energy: 18947217.134109095
[2022-04-13 14:22:20.486641]Total energy: 18954998.846292164
[2022-04-13 14:23:37.236319]Total energy: 18947902.4361948
[2022-04-13 14:24:52.526568]Total energy: 18963890.853199206
[2022-04-13 14:26:10.184711]Total energy: 18966052.24695784
[2022-04-13 14:27:27.885065]Total energy: 18962495.009923324
[2022-04-13 14:28:45.915496]Total energy: 18964693.74208451
[2022-04-13 14:30:04.725992]Total energy: 18928569.284457967
[2022-04-13 14:31:22.331395]Total energy: 18964211.61133399
[2022-04-13 14:32:37.900039]Total energy: 18988182.533708286
[2022-04-13 14:33:57.707040]Total energy: 18946681.92973036
[2022-04-13 14:35:12.880244]Total energy: 18930934.630333737
[2022-04-13 14:36:35.341497]Total energy: 18977998.09707599
[2022-04-13 14:37:56.055255]Total energy: 18941589.76194616
[2022-04-13 14:39:14.889021]Total energy: 18958815.041528
[2022-04-13 14:40:34.408963]Total energy: 18923773.18983687
[2022-04-13 14:41:52.289110]Total energy: 18921743.494595766
[2022-04-13 14:43:11.078291]Total energy: 18920374.858643554
[2022-04-13 14:44:28.805326]Total energy: 18953385.882652495
[2022-04-13 14:45:45.463815]Total energy: 18947670.678520393
[2022-04-13 14:47:05.511902]Total energy: 18970537.012822397
[2022-04-13 14:48:24.143771]Total energy: 18966550.973942183
[2022-04-13 14:49:39.830741]Total energy: 18939144.48801118
[2022-04-13 14:50:59.841800]Total energy: 18968471.788120843
[2022-04-13 14:52:19.854801]Total energy: 18993302.875206374
[2022-04-13 14:53:37.699854]Total energy: 18969009.377344783
