initial: 100 - diverse_no_blind_seed
[2022-04-13 09:00:30.064559]Total energy: 18405308.456365537
[2022-04-13 09:01:49.658678]Total energy: 18398020.80803702
[2022-04-13 09:03:08.945202]Total energy: 18405606.184334386
[2022-04-13 09:04:29.074450]Total energy: 18400695.869634405
[2022-04-13 09:05:49.052350]Total energy: 18408033.515015166
[2022-04-13 09:07:11.219864]Total energy: 18387958.760730296
[2022-04-13 09:08:32.310006]Total energy: 18393688.42077945
[2022-04-13 09:09:54.408341]Total energy: 18397792.620208252
[2022-04-13 09:11:14.988389]Total energy: 18390205.86731899
[2022-04-13 09:12:35.486620]Total energy: 18406965.059116144
[2022-04-13 09:13:57.589433]Total energy: 18390420.908424985
[2022-04-13 09:15:19.608115]Total energy: 18397336.259462904
[2022-04-13 09:16:38.736700]Total energy: 18393530.84176535
[2022-04-13 09:17:58.352225]Total energy: 18402535.783914585
[2022-04-13 09:19:17.775674]Total energy: 18390947.869878713
[2022-04-13 09:20:49.437861]Total energy: 18405145.82646525
[2022-04-13 09:22:19.405341]Total energy: 18398579.36560688
[2022-04-13 09:23:38.370609]Total energy: 18394244.24613038
[2022-04-13 09:24:58.907730]Total energy: 18407215.638662964
[2022-04-13 09:26:19.280847]Total energy: 18413120.055360597
[2022-04-13 09:27:39.232864]Total energy: 18408460.383029602
[2022-04-13 09:29:05.354103]Total energy: 18413717.117813803
[2022-04-13 09:30:37.734178]Total energy: 18406206.090612646
[2022-04-13 09:32:00.488232]Total energy: 18389862.51584463
[2022-04-13 09:33:21.596378]Total energy: 18405584.83004335
[2022-04-13 09:34:42.638414]Total energy: 18400597.05286218
[2022-04-13 09:36:08.068484]Total energy: 18405302.978807047
[2022-04-13 09:37:28.586828]Total energy: 18400608.931144238
[2022-04-13 09:38:48.417964]Total energy: 18411918.013194416
[2022-04-13 09:40:07.759586]Total energy: 18392210.205715496
[2022-04-13 09:41:27.798839]Total energy: 18404889.051489532
[2022-04-13 09:42:46.741433]Total energy: 18402449.833446473
[2022-04-13 09:44:06.362534]Total energy: 18416366.454293884
[2022-04-13 09:45:31.251935]Total energy: 18400647.66664013
[2022-04-13 09:46:51.050754]Total energy: 18397351.220906697
[2022-04-13 09:48:10.413140]Total energy: 18408405.593380645
[2022-04-13 09:49:29.826577]Total energy: 18405161.657112125
[2022-04-13 09:50:59.211096]Total energy: 18417757.315814357
[2022-04-13 09:52:27.739463]Total energy: 18384381.469856203
[2022-04-13 09:53:46.262769]Total energy: 18400787.048581664
[2022-04-13 09:55:05.070436]Total energy: 18407225.181700125
[2022-04-13 09:56:24.485941]Total energy: 18405412.0826207
[2022-04-13 09:57:48.127662]Total energy: 18412324.365593698
[2022-04-13 09:59:10.807596]Total energy: 18398673.037461635
[2022-04-13 10:00:32.534236]Total energy: 18402422.368600152
[2022-04-13 10:01:51.346020]Total energy: 18402011.76666904
[2022-04-13 10:03:15.065949]Total energy: 18398973.043898687
[2022-04-13 10:04:38.251651]Total energy: 18398346.367033526
[2022-04-13 10:05:59.545972]Total energy: 18389610.440736752
[2022-04-13 10:07:19.222453]Total energy: 18401220.19014109
[2022-04-13 10:08:39.161856]Total energy: 18403550.15556461
[2022-04-13 10:10:00.759812]Total energy: 18398780.246035118
[2022-04-13 10:11:27.364238]Total energy: 18408086.32323296
[2022-04-13 10:12:47.124072]Total energy: 18394982.758508172
[2022-04-13 10:14:11.238009]Total energy: 18384243.6185381
[2022-04-13 10:15:30.630248]Total energy: 18406611.986419503
[2022-04-13 10:16:51.976257]Total energy: 18420587.609586652
[2022-04-13 10:18:11.147286]Total energy: 18413076.79997387
[2022-04-13 10:19:34.666276]Total energy: 18426288.00771987
[2022-04-13 10:21:07.485888]Total energy: 18403424.60927193
[2022-04-13 10:22:27.628339]Total energy: 18411868.551415566
[2022-04-13 10:23:46.617233]Total energy: 18401910.134619694
[2022-04-13 10:25:05.414469]Total energy: 18404768.76981992
[2022-04-13 10:26:24.538577]Total energy: 18414023.769457713
[2022-04-13 10:27:44.221616]Total energy: 18400819.517714173
[2022-04-13 10:29:04.820448]Total energy: 18402635.103502333
[2022-04-13 10:30:26.957461]Total energy: 18396228.661290526
[2022-04-13 10:31:49.049832]Total energy: 18406720.825610448
[2022-04-13 10:33:08.536824]Total energy: 18420046.923176453
[2022-04-13 10:34:28.672742]Total energy: 18408504.918537006
[2022-04-13 10:35:48.248966]Total energy: 18384553.01761727
[2022-04-13 10:37:11.773356]Total energy: 18400294.008387353
[2022-04-13 10:38:34.891929]Total energy: 18401139.392956972
[2022-04-13 10:39:53.721015]Total energy: 18409998.35054589
[2022-04-13 10:41:15.870014]Total energy: 18419132.788897723
[2022-04-13 10:42:38.073148]Total energy: 18415460.078553326
[2022-04-13 10:44:02.806689]Total energy: 18406640.90320101
[2022-04-13 10:45:23.391485]Total energy: 18404040.092735726
[2022-04-13 10:46:42.749957]Total energy: 18402155.25128066
[2022-04-13 10:48:05.337354]Total energy: 18395691.602023765
[2022-04-13 10:49:24.393979]Total energy: 18403169.704027787
[2022-04-13 10:50:53.941996]Total energy: 18409142.778763097
[2022-04-13 10:52:13.129125]Total energy: 18418965.848952964
[2022-04-13 10:53:33.171632]Total energy: 18409849.345615827
[2022-04-13 10:54:52.637402]Total energy: 18400999.59426212
[2022-04-13 10:56:15.727619]Total energy: 18407035.476003777
[2022-04-13 10:57:34.885720]Total energy: 18401362.35496487
[2022-04-13 10:58:57.302563]Total energy: 18392922.43496107
[2022-04-13 11:00:20.133486]Total energy: 18391762.75977961
[2022-04-13 11:01:54.195592]Total energy: 18408558.469783816
[2022-04-13 11:03:13.418947]Total energy: 18399244.043807548
[2022-04-13 11:04:34.010634]Total energy: 18385605.909310017
[2022-04-13 11:05:53.378153]Total energy: 18418523.028745197
[2022-04-13 11:07:12.483418]Total energy: 18397178.366604056
[2022-04-13 11:08:32.566259]Total energy: 18400938.62426186
[2022-04-13 11:09:51.473724]Total energy: 18406517.30734792
[2022-04-13 11:11:11.810274]Total energy: 18422286.776949342
[2022-04-13 11:12:31.050077]Total energy: 18388125.741877403
[2022-04-13 11:13:49.157607]Total energy: 18400846.971573673
[2022-04-13 11:15:07.337644]Total energy: 18408396.61745519
[2022-04-13 11:16:30.828505]Total energy: 18391337.290376786
[2022-04-13 11:17:49.555456]Total energy: 18405628.422984656
[2022-04-13 11:19:07.870987]Total energy: 18400560.486520898
[2022-04-13 11:20:37.817414]Total energy: 18388551.21008602
[2022-04-13 11:22:04.201369]Total energy: 18411818.164230745
[2022-04-13 11:23:23.002037]Total energy: 18402669.823470797
[2022-04-13 11:24:41.857435]Total energy: 18400136.95672055
[2022-04-13 11:26:03.843851]Total energy: 18396352.81503444
[2022-04-13 11:27:27.781962]Total energy: 18408043.60671873
[2022-04-13 11:28:47.053482]Total energy: 18400943.69902367
[2022-04-13 11:30:06.773483]Total energy: 18413188.908123776
[2022-04-13 11:31:31.003041]Total energy: 18400878.43520639
[2022-04-13 11:32:49.932110]Total energy: 18409693.152385816
[2022-04-13 11:34:08.472829]Total energy: 18413943.82945821
[2022-04-13 11:35:26.960407]Total energy: 18404945.066115424
[2022-04-13 11:36:44.539264]Total energy: 18393434.283577725
[2022-04-13 11:38:05.323940]Total energy: 18408188.5168979
[2022-04-13 11:39:26.402805]Total energy: 18402052.64453893
[2022-04-13 11:41:07.157582]Total energy: 18398864.848458566
[2022-04-13 11:42:35.662563]Total energy: 18417703.399214905
[2022-04-13 11:43:53.080666]Total energy: 18399309.307463028
[2022-04-13 11:45:11.082699]Total energy: 18389300.817877788
[2022-04-13 11:46:32.789033]Total energy: 18398522.782588392
[2022-04-13 11:47:51.503431]Total energy: 18401938.07552982
[2022-04-13 11:49:09.885754]Total energy: 18389307.03741635
[2022-04-13 11:50:37.581300]Total energy: 18383101.570229236
[2022-04-13 11:52:04.888847]Total energy: 18410372.771006044
[2022-04-13 11:53:27.326941]Total energy: 18395211.826146152
[2022-04-13 11:54:46.159304]Total energy: 18396731.586943842
[2022-04-13 11:56:04.854492]Total energy: 18396707.082418174
[2022-04-13 11:57:24.819671]Total energy: 18397783.501722123
[2022-04-13 11:58:43.732326]Total energy: 18404660.563848708
[2022-04-13 12:00:01.875540]Total energy: 18397919.849157963
[2022-04-13 12:01:22.516772]Total energy: 18394684.634719912
[2022-04-13 12:02:42.376686]Total energy: 18398178.98063284
[2022-04-13 12:04:03.887942]Total energy: 18406270.351871815
[2022-04-13 12:05:28.004489]Total energy: 18404960.29361248
[2022-04-13 12:06:46.803318]Total energy: 18391332.882940043
[2022-04-13 12:08:06.411118]Total energy: 18403009.467686113
[2022-04-13 12:09:27.725551]Total energy: 18397993.563364074
[2022-04-13 12:10:58.566671]Total energy: 18403567.125581626
[2022-04-13 12:12:23.832120]Total energy: 18406469.396590687
[2022-04-13 12:13:41.040121]Total energy: 18420258.787772417
[2022-04-13 12:14:59.612124]Total energy: 18419154.397943974
[2022-04-13 12:16:20.424802]Total energy: 18395784.342144232
[2022-04-13 12:17:41.747745]Total energy: 18417405.455752965
[2022-04-13 12:19:00.834941]Total energy: 18405296.910326093
[2022-04-13 12:20:18.962942]Total energy: 18409809.431568198
[2022-04-13 12:21:43.296003]Total energy: 18395468.084476303
[2022-04-13 12:23:01.348223]Total energy: 18395623.18231901
[2022-04-13 12:24:24.659309]Total energy: 18405959.064327233
[2022-04-13 12:25:44.414692]Total energy: 18417707.7357659
[2022-04-13 12:27:01.902624]Total energy: 18413428.177176278
[2022-04-13 12:28:21.418795]Total energy: 18408239.61885525
[2022-04-13 12:29:44.704945]Total energy: 18393583.778307285
[2022-04-13 12:31:06.012683]Total energy: 18392884.886310816
[2022-04-13 12:32:25.124721]Total energy: 18400091.359503876
[2022-04-13 12:33:46.510012]Total energy: 18393788.588720646
[2022-04-13 12:35:08.008969]Total energy: 18408056.40862673
[2022-04-13 12:36:26.620247]Total energy: 18415366.815828916
[2022-04-13 12:37:46.386559]Total energy: 18398194.718776304
[2022-04-13 12:39:07.995556]Total energy: 18407551.433969975
[2022-04-13 12:40:31.190644]Total energy: 18405797.77055598
[2022-04-13 12:41:50.984646]Total energy: 18398929.272780504
[2022-04-13 12:43:11.164906]Total energy: 18397046.629633706
[2022-04-13 12:44:32.769815]Total energy: 18407771.3856835
[2022-04-13 12:45:52.849480]Total energy: 18415648.480262358
[2022-04-13 12:47:14.616662]Total energy: 18403403.972586785
[2022-04-13 12:48:33.709037]Total energy: 18402199.12031768
[2022-04-13 12:49:52.820401]Total energy: 18400971.00396477
[2022-04-13 12:51:10.392371]Total energy: 18397742.012985468
[2022-04-13 12:52:25.523492]Total energy: 18390323.63010785
[2022-04-13 12:53:41.714484]Total energy: 18387710.520059988
[2022-04-13 12:55:01.656833]Total energy: 18405406.504102774
[2022-04-13 12:56:23.592690]Total energy: 18399737.516588848
[2022-04-13 12:57:42.549852]Total energy: 18395790.91533278
[2022-04-13 12:59:01.309929]Total energy: 18390862.573876675
[2022-04-13 13:00:22.624811]Total energy: 18408826.408712257
[2022-04-13 13:01:50.189300]Total energy: 18407839.595863394
[2022-04-13 13:03:08.638298]Total energy: 18409579.24779663
[2022-04-13 13:04:27.126543]Total energy: 18382146.648734543
[2022-04-13 13:05:45.803518]Total energy: 18398951.045697343
[2022-04-13 13:07:05.939587]Total energy: 18397350.194227032
[2022-04-13 13:08:27.430313]Total energy: 18393322.36283483
[2022-04-13 13:09:45.904790]Total energy: 18407385.043273162
[2022-04-13 13:11:04.355069]Total energy: 18395727.994394574
[2022-04-13 13:12:22.627544]Total energy: 18403092.408816792
[2022-04-13 13:13:45.370238]Total energy: 18390854.268701885
[2022-04-13 13:15:04.013331]Total energy: 18392750.55820312
[2022-04-13 13:16:21.970429]Total energy: 18381111.22819864
[2022-04-13 13:17:41.654261]Total energy: 18406618.18074173
[2022-04-13 13:19:00.147121]Total energy: 18409507.179291476
[2022-04-13 13:20:25.985570]Total energy: 18400773.976260435
[2022-04-13 13:21:47.696820]Total energy: 18392935.06149439
[2022-04-13 13:23:08.000351]Total energy: 18389864.37453918
[2022-04-13 13:24:26.781049]Total energy: 18390269.992109343
[2022-04-13 13:25:46.454624]Total energy: 18409804.611176927
[2022-04-13 13:27:08.193173]Total energy: 18406334.74195048
[2022-04-13 13:28:28.666806]Total energy: 18406281.391492516
[2022-04-13 13:29:48.312428]Total energy: 18404076.21333439
[2022-04-13 13:31:08.882840]Total energy: 18404776.36114207
[2022-04-13 13:32:27.448954]Total energy: 18401077.36106997
[2022-04-13 13:33:45.200959]Total energy: 18401283.009521082
[2022-04-13 13:35:01.932816]Total energy: 18401304.6920403
[2022-04-13 13:36:23.652010]Total energy: 18417324.84822693
[2022-04-13 13:37:39.990150]Total energy: 18401091.331920803
[2022-04-13 13:39:00.505096]Total energy: 18404917.383322828
[2022-04-13 13:40:17.150964]Total energy: 18384367.580940176
[2022-04-13 13:41:34.244885]Total energy: 18396885.546471108
[2022-04-13 13:42:51.440375]Total energy: 18386867.667902257
[2022-04-13 13:44:09.427279]Total energy: 18414797.604958303
[2022-04-13 13:45:27.475261]Total energy: 18395112.74080169
[2022-04-13 13:46:44.268214]Total energy: 18406360.65300437
[2022-04-13 13:48:01.576837]Total energy: 18413196.984994475
[2022-04-13 13:49:20.884343]Total energy: 18409378.258802272
[2022-04-13 13:50:39.076399]Total energy: 18397535.965367813
[2022-04-13 13:51:57.602791]Total energy: 18394722.942340333
[2022-04-13 13:53:16.056014]Total energy: 18399055.55245133
[2022-04-13 13:54:35.678870]Total energy: 18414293.120159764
[2022-04-13 13:55:55.151554]Total energy: 18398788.90884172
[2022-04-13 13:57:14.069978]Total energy: 18410425.240571998
[2022-04-13 13:58:32.769643]Total energy: 18410088.515794016
[2022-04-13 13:59:50.304990]Total energy: 18388123.352081485
[2022-04-13 14:01:08.760056]Total energy: 18410603.427875537
[2022-04-13 14:02:27.022556]Total energy: 18389949.84196597
[2022-04-13 14:03:48.197430]Total energy: 18408672.605211034
[2022-04-13 14:05:03.937427]Total energy: 18412844.725241557
[2022-04-13 14:06:21.810142]Total energy: 18405660.631671306
[2022-04-13 14:07:39.341188]Total energy: 18401748.041920677
[2022-04-13 14:08:58.196942]Total energy: 18383087.931705058
[2022-04-13 14:10:17.798271]Total energy: 18409880.367511548
[2022-04-13 14:11:37.043720]Total energy: 18413031.86616841
[2022-04-13 14:12:55.457923]Total energy: 18396595.3680584
[2022-04-13 14:14:14.633479]Total energy: 18406657.600385144
[2022-04-13 14:15:34.965387]Total energy: 18400713.6672765
[2022-04-13 14:16:52.583064]Total energy: 18398275.239978366
[2022-04-13 14:18:15.448875]Total energy: 18398290.96520118
[2022-04-13 14:19:33.672382]Total energy: 18411764.82385043
[2022-04-13 14:21:00.455600]Total energy: 18419644.438908562
[2022-04-13 14:22:22.769073]Total energy: 18410941.561137423
[2022-04-13 14:23:41.519852]Total energy: 18403921.146551985
[2022-04-13 14:25:02.806806]Total energy: 18402887.614502355
[2022-04-13 14:26:21.353897]Total energy: 18406250.51870338
[2022-04-13 14:27:39.367674]Total energy: 18414234.860385574
[2022-04-13 14:28:58.332289]Total energy: 18404949.698652815
[2022-04-13 14:30:16.967730]Total energy: 18392319.49215674
[2022-04-13 14:31:40.274340]Total energy: 18407662.308828823
[2022-04-13 14:32:57.091438]Total energy: 18421052.582902886
[2022-04-13 14:34:13.792932]Total energy: 18407591.864089195
[2022-04-13 14:35:31.393123]Total energy: 18402068.869826302
[2022-04-13 14:36:49.429143]Total energy: 18391355.335219163
[2022-04-13 14:38:07.891520]Total energy: 18394016.15555423
[2022-04-13 14:39:26.260409]Total energy: 18401316.786090937
[2022-04-13 14:40:56.229041]Total energy: 18408861.37936352
[2022-04-13 14:42:20.641633]Total energy: 18404613.889156226
[2022-04-13 14:43:39.015351]Total energy: 18428018.036480594
[2022-04-13 14:44:56.592523]Total energy: 18396157.315224677
[2022-04-13 14:46:21.139977]Total energy: 18390681.696386572
[2022-04-13 14:47:42.605536]Total energy: 18401115.774657834
[2022-04-13 14:49:00.959343]Total energy: 18401900.976706095
[2022-04-13 14:50:20.954367]Total energy: 18404588.963537432
[2022-04-13 14:51:40.480516]Total energy: 18404021.15066869
[2022-04-13 14:53:05.238527]Total energy: 18403067.431297086
[2022-04-13 14:54:21.539575]Total energy: 18400017.440313224
[2022-04-13 14:55:38.547878]Total energy: 18383740.56885388
[2022-04-13 14:56:56.133393]Total energy: 18394006.188162364
[2022-04-13 14:58:10.901429]Total energy: 18412905.781917214
[2022-04-13 14:59:26.464739]Total energy: 18429194.62328281
[2022-04-13 15:00:43.347893]Total energy: 18401059.506236546
[2022-04-13 15:02:00.072525]Total energy: 18400931.768002357
[2022-04-13 15:03:15.344284]Total energy: 18390203.828665614
[2022-04-13 15:04:29.529320]Total energy: 18390395.68429804
[2022-04-13 15:05:45.189242]Total energy: 18417666.54750358
[2022-04-13 15:07:02.691901]Total energy: 18393359.708667513
[2022-04-13 15:08:17.589198]Total energy: 18401891.678490255
[2022-04-13 15:09:36.716909]Total energy: 18399498.609932587
[2022-04-13 15:10:51.143296]Total energy: 18416807.412185546
[2022-04-13 15:12:06.554326]Total energy: 18409087.53876311
[2022-04-13 15:13:26.227584]Total energy: 18382402.337270226
[2022-04-13 15:14:41.147712]Total energy: 18386601.958085522
[2022-04-13 15:15:55.891713]Total energy: 18399162.731636982
[2022-04-13 15:17:11.706119]Total energy: 18409883.695270076
[2022-04-13 15:18:26.058257]Total energy: 18396234.799992375
[2022-04-13 15:19:40.366983]Total energy: 18406597.318484217
[2022-04-13 15:20:54.954687]Total energy: 18409211.693709727
[2022-04-13 15:22:10.193319]Total energy: 18398529.562676173
[2022-04-13 15:23:26.197556]Total energy: 18402564.228780933
[2022-04-13 15:24:40.348940]Total energy: 18398576.41394172
[2022-04-13 15:25:54.902896]Total energy: 18415728.252473366
[2022-04-13 15:27:08.733250]Total energy: 18413008.897299007
[2022-04-13 15:28:22.973937]Total energy: 18409663.661939476
[2022-04-13 15:29:37.646981]Total energy: 18391793.43355183
[2022-04-13 15:30:57.689363]Total energy: 18398870.86332485
[2022-04-13 15:32:14.692528]Total energy: 18401150.706541214
[2022-04-13 15:33:29.064103]Total energy: 18404901.31807808
[2022-04-13 15:34:43.739563]Total energy: 18397422.483979266
[2022-04-13 15:35:57.485993]Total energy: 18426384.115230106
[2022-04-13 15:37:11.500139]Total energy: 18391669.90524535
[2022-04-13 15:38:25.949002]Total energy: 18405431.687852316
[2022-04-13 15:39:40.119550]Total energy: 18409623.51923277
[2022-04-13 15:41:01.382082]Total energy: 18393131.687443677
[2022-04-13 15:42:16.181122]Total energy: 18400874.64858072
[2022-04-13 15:43:30.047788]Total energy: 18395068.24369058
[2022-04-13 15:44:47.025524]Total energy: 18428427.932475533
[2022-04-13 15:46:01.688013]Total energy: 18406190.981526874
[2022-04-13 15:47:16.464432]Total energy: 18402423.673361417
[2022-04-13 15:48:30.471066]Total energy: 18402735.65692613
[2022-04-13 15:49:44.522119]Total energy: 18409568.104691114
[2022-04-13 15:51:08.237659]Total energy: 18403064.302468844
[2022-04-13 15:52:26.847074]Total energy: 18396997.76745679
[2022-04-13 15:53:41.869027]Total energy: 18418617.404745296
[2022-04-13 15:54:56.318295]Total energy: 18406424.186101142
[2022-04-13 15:56:13.421731]Total energy: 18401533.98821349
[2022-04-13 15:57:27.462743]Total energy: 18417843.0725475
[2022-04-13 15:58:42.121963]Total energy: 18407441.33888056
[2022-04-13 15:59:58.564236]Total energy: 18394804.9785677
[2022-04-13 16:01:12.844752]Total energy: 18414947.205268253
[2022-04-13 16:02:27.186335]Total energy: 18419940.64435034
[2022-04-13 16:03:41.037074]Total energy: 18394067.22777707
[2022-04-13 16:04:55.184076]Total energy: 18409110.45960401
[2022-04-13 16:06:09.442752]Total energy: 18392321.73345716
[2022-04-13 16:07:23.136661]Total energy: 18400822.56227581
[2022-04-13 16:08:36.832181]Total energy: 18398465.563688166
[2022-04-13 16:09:50.897881]Total energy: 18400821.083854593
[2022-04-13 16:11:22.020686]Total energy: 18406072.422465567
[2022-04-13 16:12:35.823448]Total energy: 18402001.16049484
[2022-04-13 16:13:50.978199]Total energy: 18402420.390525475
[2022-04-13 16:15:10.914903]Total energy: 18394459.570495725
[2022-04-13 16:16:25.516865]Total energy: 18407529.093164675
[2022-04-13 16:17:39.777548]Total energy: 18399414.467731953
[2022-04-13 16:18:56.903938]Total energy: 18396234.325380925
[2022-04-13 16:20:11.654064]Total energy: 18407895.031193357
[2022-04-13 16:21:27.265942]Total energy: 18404110.03926953
[2022-04-13 16:22:42.357927]Total energy: 18412793.19181699
[2022-04-13 16:23:58.077607]Total energy: 18404437.786128033
[2022-04-13 16:25:12.628703]Total energy: 18392633.313228074
[2022-04-13 16:26:26.525899]Total energy: 18418281.558547158
[2022-04-13 16:27:40.734064]Total energy: 18413608.649448264
[2022-04-13 16:28:54.854640]Total energy: 18399388.32623707
[2022-04-13 16:30:09.367120]Total energy: 18403161.888195336
[2022-04-13 16:31:23.903451]Total energy: 18401973.306198675
[2022-04-13 16:32:41.644010]Total energy: 18402837.607285783
[2022-04-13 16:34:00.055386]Total energy: 18401531.06582121
[2022-04-13 16:35:18.571801]Total energy: 18413207.946830325
[2022-04-13 16:36:34.771231]Total energy: 18404742.939843
[2022-04-13 16:37:48.792332]Total energy: 18396892.707825385
[2022-04-13 16:39:03.923254]Total energy: 18380354.194365334
[2022-04-13 16:40:18.511162]Total energy: 18399180.69778276
[2022-04-13 16:41:34.261374]Total energy: 18406676.65968963
[2022-04-13 16:42:58.553356]Total energy: 18406367.948741276
[2022-04-13 16:44:13.760524]Total energy: 18396288.771436486
[2022-04-13 16:45:28.448949]Total energy: 18402321.572948616
[2022-04-13 16:46:42.565708]Total energy: 18402494.880542845
[2022-04-13 16:47:57.739614]Total energy: 18418303.10676782
[2022-04-13 16:49:11.059235]Total energy: 18407030.093560763
[2022-04-13 16:50:28.057831]Total energy: 18398460.31268702
[2022-04-13 16:51:47.338981]Total energy: 18416779.178367265
[2022-04-13 16:53:01.366640]Total energy: 18409009.178695623
[2022-04-13 16:54:15.280999]Total energy: 18409556.815682612
[2022-04-13 16:55:29.966710]Total energy: 18399070.51008855
[2022-04-13 16:56:44.246475]Total energy: 18418889.397771157
[2022-04-13 16:57:59.882264]Total energy: 18396526.825830854
[2022-04-13 16:59:20.811410]Total energy: 18404477.749785215
[2022-04-13 17:00:44.518821]Total energy: 18408252.57160948
[2022-04-13 17:02:06.741281]Total energy: 18395426.335387003
[2022-04-13 17:03:21.188773]Total energy: 18402905.590686288
[2022-04-13 17:04:36.260669]Total energy: 18410445.255237587
[2022-04-13 17:05:51.524557]Total energy: 18408209.550752744
[2022-04-13 17:07:05.557179]Total energy: 18405650.368735947
[2022-04-13 17:08:22.736712]Total energy: 18400260.8286983
[2022-04-13 17:09:36.733671]Total energy: 18404775.200004064
[2022-04-13 17:10:52.030508]Total energy: 18395351.992483113
[2022-04-13 17:12:06.608244]Total energy: 18404292.237181496
[2022-04-13 17:13:20.570615]Total energy: 18390690.46866355
[2022-04-13 17:14:34.259995]Total energy: 18399308.653822675
[2022-04-13 17:15:54.040584]Total energy: 18401436.458600536
[2022-04-13 17:17:15.780057]Total energy: 18393039.26849503
[2022-04-13 17:18:36.820077]Total energy: 18392359.862604868
[2022-04-13 17:19:55.252805]Total energy: 18403490.000537645
[2022-04-13 17:21:14.376193]Total energy: 18404668.715054706
[2022-04-13 17:22:34.726172]Total energy: 18405343.78219114
[2022-04-13 17:23:55.554935]Total energy: 18398480.6541874
[2022-04-13 17:25:18.827193]Total energy: 18401621.579132173
[2022-04-13 17:26:33.892587]Total energy: 18417046.9872788
[2022-04-13 17:27:48.520847]Total energy: 18403352.43018781
[2022-04-13 17:29:03.792019]Total energy: 18429869.676080152
[2022-04-13 17:30:19.287051]Total energy: 18408819.988946453
[2022-04-13 17:31:34.689652]Total energy: 18406531.256921068
[2022-04-13 17:32:53.472750]Total energy: 18387124.738187615
[2022-04-13 17:34:08.970141]Total energy: 18396179.587598976
[2022-04-13 17:35:23.545198]Total energy: 18398179.175678942
[2022-04-13 17:36:39.162691]Total energy: 18409304.829565227
[2022-04-13 17:37:54.559270]Total energy: 18412636.59651095
[2022-04-13 17:39:09.685297]Total energy: 18418149.46268997
[2022-04-13 17:40:33.693587]Total energy: 18406374.005840458
[2022-04-13 17:41:55.608807]Total energy: 18391857.99519535
[2022-04-13 17:43:09.952397]Total energy: 18398958.87257051
[2022-04-13 17:44:27.666204]Total energy: 18398936.13214604
[2022-04-13 17:45:44.200958]Total energy: 18393634.357122645
[2022-04-13 17:46:59.379445]Total energy: 18396974.737216
[2022-04-13 17:48:14.597828]Total energy: 18416090.850358512
[2022-04-13 17:49:28.894954]Total energy: 18413760.995084886
[2022-04-13 17:51:03.621590]Total energy: 18403283.71754242
[2022-04-13 17:52:27.774714]Total energy: 18401023.242704697
[2022-04-13 17:53:43.649563]Total energy: 18397686.01625333
[2022-04-13 17:54:59.948101]Total energy: 18410410.477178864
[2022-04-13 17:56:14.772315]Total energy: 18383877.777187478
[2022-04-13 17:57:31.672626]Total energy: 18400168.68522397
[2022-04-13 17:58:46.230575]Total energy: 18406914.19848907
[2022-04-13 18:00:01.875074]Total energy: 18387000.756753597
[2022-04-13 18:01:19.072632]Total energy: 18400619.65203248
[2022-04-13 18:02:35.637741]Total energy: 18423947.99246974
[2022-04-13 18:03:51.081835]Total energy: 18394215.810691003
[2022-04-13 18:05:11.328425]Total energy: 18410171.951903235
[2022-04-13 18:06:26.271252]Total energy: 18396347.16702394
[2022-04-13 18:07:42.264554]Total energy: 18401762.803137336
[2022-04-13 18:08:57.000670]Total energy: 18408871.760210548
[2022-04-13 18:10:12.338419]Total energy: 18396271.98956655
[2022-04-13 18:11:28.272394]Total energy: 18395983.707979202
[2022-04-13 18:12:42.234566]Total energy: 18397686.591815248
[2022-04-13 18:13:57.929981]Total energy: 18389941.76124302
[2022-04-13 18:15:12.705022]Total energy: 18398372.241538543
[2022-04-13 18:16:30.072976]Total energy: 18403951.440057628
[2022-04-13 18:17:45.015636]Total energy: 18404134.8727498
[2022-04-13 18:19:00.850798]Total energy: 18409685.77938162
[2022-04-13 18:20:17.757675]Total energy: 18399299.399590097
[2022-04-13 18:21:33.027604]Total energy: 18404346.44049521
[2022-04-13 18:22:52.768519]Total energy: 18409433.939029552
[2022-04-13 18:24:09.129601]Total energy: 18395673.164361324
[2022-04-13 18:25:25.261557]Total energy: 18399083.109669074
[2022-04-13 18:26:39.246285]Total energy: 18392842.27094246
[2022-04-13 18:27:58.903556]Total energy: 18406004.239991095
[2022-04-13 18:29:18.435462]Total energy: 18395948.271815017
[2022-04-13 18:30:45.002627]Total energy: 18405033.335224293
[2022-04-13 18:32:02.165142]Total energy: 18405445.524243556
[2022-04-13 18:33:17.901890]Total energy: 18403271.69728203
[2022-04-13 18:34:34.016321]Total energy: 18396857.232628975
[2022-04-13 18:35:49.646812]Total energy: 18412138.341831367
[2022-04-13 18:37:06.373940]Total energy: 18413834.797870297
[2022-04-13 18:38:23.319070]Total energy: 18416534.029557515
[2022-04-13 18:39:44.064810]Total energy: 18412073.02121204
[2022-04-13 18:40:59.459725]Total energy: 18408804.847598504
[2022-04-13 18:42:15.613030]Total energy: 18399529.912342325
[2022-04-13 18:43:31.562774]Total energy: 18414473.923470132
[2022-04-13 18:44:48.762046]Total energy: 18409190.376165934
[2022-04-13 18:46:03.970304]Total energy: 18395453.93821531
[2022-04-13 18:47:19.169092]Total energy: 18412034.0185055
[2022-04-13 18:48:34.942919]Total energy: 18393626.93823193
[2022-04-13 18:49:51.406597]Total energy: 18406960.626525845
[2022-04-13 18:51:09.492244]Total energy: 18401480.477636997
[2022-04-13 18:52:25.071361]Total energy: 18404581.96614443
