initial: 102 - optimal_only_seed
[2022-04-12 07:30:07.131275]Total energy: 40232614.66899645
[2022-04-12 07:31:35.906861]Total energy: 40193283.33917128
[2022-04-12 07:33:01.950767]Total energy: 40172585.192821965
[2022-04-12 07:34:19.920921]Total energy: 40272201.97706141
[2022-04-12 07:35:37.532217]Total energy: 40257580.74399836
[2022-04-12 07:36:56.735398]Total energy: 40275008.435609035
[2022-04-12 07:38:14.568302]Total energy: 40206969.680466615
[2022-04-12 07:39:33.610559]Total energy: 40347266.03427745
[2022-04-12 07:41:10.501535]Total energy: 40250615.33308314
[2022-04-12 07:42:42.956184]Total energy: 40270282.18441003
[2022-04-12 07:44:01.204542]Total energy: 40257343.257298246
[2022-04-12 07:45:24.503120]Total energy: 40280788.35854471
[2022-04-12 07:46:44.312181]Total energy: 40154928.71221668
[2022-04-12 07:48:11.262964]Total energy: 40236874.41598142
[2022-04-12 07:49:41.712362]Total energy: 40225334.017897725
[2022-04-12 07:51:08.195782]Total energy: 40241758.8877292
[2022-04-12 07:52:29.307754]Total energy: 40247491.399589516
[2022-04-12 07:53:49.579097]Total energy: 40201064.61620798
[2022-04-12 07:55:09.566731]Total energy: 40134507.90999539
[2022-04-12 07:56:28.954735]Total energy: 40111605.502065964
[2022-04-12 07:57:48.313058]Total energy: 40092647.97396199
[2022-04-12 07:59:06.497610]Total energy: 40274027.30544358
[2022-04-12 08:00:40.464699]Total energy: 40193365.10409531
[2022-04-12 08:02:06.150643]Total energy: 40068797.56958563
[2022-04-12 08:03:23.548071]Total energy: 40209841.55829804
[2022-04-12 08:04:41.884419]Total energy: 40185655.82586275
[2022-04-12 08:06:03.843975]Total energy: 40244188.22637863
[2022-04-12 08:07:22.062087]Total energy: 40251088.643201575
[2022-04-12 08:08:40.248680]Total energy: 40223192.28544535
[2022-04-12 08:10:01.517228]Total energy: 40209196.65164435
[2022-04-12 08:11:32.862697]Total energy: 40158411.28753639
[2022-04-12 08:13:00.658607]Total energy: 40137293.20578104
[2022-04-12 08:14:23.480910]Total energy: 40277188.03854
[2022-04-12 08:15:43.011647]Total energy: 40200780.92762502
[2022-04-12 08:17:02.682110]Total energy: 40216854.421859786
[2022-04-12 08:18:22.159334]Total energy: 40154620.26512882
[2022-04-12 08:19:41.751874]Total energy: 40224038.972232334
[2022-04-12 08:21:19.154941]Total energy: 40289773.831476115
[2022-04-12 08:22:44.348335]Total energy: 40231722.57137725
[2022-04-12 08:24:02.181777]Total energy: 40148487.280425176
[2022-04-12 08:25:20.470171]Total energy: 40192168.909479246
[2022-04-12 08:26:44.329759]Total energy: 40098305.57454817
[2022-04-12 08:28:03.576232]Total energy: 40170913.122071795
[2022-04-12 08:29:23.651365]Total energy: 40178397.717603065
[2022-04-12 08:31:00.372078]Total energy: 40121650.46824995
[2022-04-12 08:32:22.485955]Total energy: 40209450.152384475
[2022-04-12 08:33:41.991598]Total energy: 40166040.44229131
[2022-04-12 08:35:00.463484]Total energy: 40293889.64709802
[2022-04-12 08:36:20.136867]Total energy: 40280496.851433836
[2022-04-12 08:37:40.752920]Total energy: 40170464.47942763
[2022-04-12 08:38:57.901892]Total energy: 40277723.834204234
[2022-04-12 08:40:30.816541]Total energy: 40166206.818376556
[2022-04-12 08:42:02.567316]Total energy: 40152101.08571055
[2022-04-12 08:43:22.742964]Total energy: 40262191.325684994
[2022-04-12 08:44:41.369182]Total energy: 40327968.20472175
[2022-04-12 08:46:02.072328]Total energy: 40168713.52303767
[2022-04-12 08:47:21.417935]Total energy: 40250574.56456041
[2022-04-12 08:48:40.232095]Total energy: 40215160.46510734
[2022-04-12 08:49:59.112476]Total energy: 40228088.571506985
[2022-04-12 08:51:36.983754]Total energy: 40260039.3320446
[2022-04-12 08:53:01.817918]Total energy: 40216833.29676638
[2022-04-12 08:54:21.637888]Total energy: 40183138.28721584
[2022-04-12 08:55:40.945137]Total energy: 40232416.21632197
[2022-04-12 08:57:00.127596]Total energy: 40203727.068119206
[2022-04-12 08:58:19.502234]Total energy: 40179800.39444532
[2022-04-12 08:59:37.995327]Total energy: 40101662.432237916
[2022-04-12 09:01:06.196490]Total energy: 40170330.58220009
[2022-04-12 09:02:33.550045]Total energy: 40119582.82937783
[2022-04-12 09:03:56.750995]Total energy: 40254738.00616662
[2022-04-12 09:05:19.157481]Total energy: 40133563.81022322
[2022-04-12 09:06:44.803035]Total energy: 40116235.872304276
[2022-04-12 09:08:12.107863]Total energy: 40230063.531969026
[2022-04-12 09:09:37.642177]Total energy: 40238392.00800923
[2022-04-12 09:11:11.469072]Total energy: 40165227.70613855
[2022-04-12 09:12:41.305417]Total energy: 40121711.08996564
[2022-04-12 09:14:03.887238]Total energy: 40228635.49699574
[2022-04-12 09:15:24.310212]Total energy: 40150982.52482347
[2022-04-12 09:16:45.997426]Total energy: 40214922.31475468
[2022-04-12 09:18:07.169347]Total energy: 40161111.20147672
[2022-04-12 09:19:29.921075]Total energy: 40042333.408774175
[2022-04-12 09:20:59.031542]Total energy: 40149059.783055864
[2022-04-12 09:22:31.403707]Total energy: 40144464.739328325
[2022-04-12 09:23:55.320240]Total energy: 40208652.9419245
[2022-04-12 09:25:21.302038]Total energy: 40203433.86672462
[2022-04-12 09:26:43.943996]Total energy: 40239658.43030554
[2022-04-12 09:28:05.892157]Total energy: 40216951.205382586
[2022-04-12 09:29:26.136423]Total energy: 40222593.71129131
[2022-04-12 09:31:04.364901]Total energy: 40160709.67498261
[2022-04-12 09:32:26.482063]Total energy: 40296047.72373153
[2022-04-12 09:33:48.821826]Total energy: 40199005.135743804
[2022-04-12 09:35:11.916272]Total energy: 40192956.13241058
[2022-04-12 09:36:33.384590]Total energy: 40239520.083216794
[2022-04-12 09:37:55.563154]Total energy: 40132875.73945011
[2022-04-12 09:39:17.277064]Total energy: 40253580.30626073
[2022-04-12 09:40:53.947038]Total energy: 40163058.46802106
[2022-04-12 09:42:18.019618]Total energy: 40226674.552513815
[2022-04-12 09:43:38.820245]Total energy: 40243179.61028128
[2022-04-12 09:44:57.815509]Total energy: 40155714.96930044
[2022-04-12 09:46:17.670534]Total energy: 40288182.92798047
[2022-04-12 09:47:38.078772]Total energy: 40165557.15097668
[2022-04-12 09:48:56.510792]Total energy: 40183804.248973705
[2022-04-12 09:50:14.860147]Total energy: 40165359.74793613
[2022-04-12 09:51:37.558321]Total energy: 40149493.98457249
[2022-04-12 09:52:59.343537]Total energy: 40224684.10538132
[2022-04-12 09:54:18.014438]Total energy: 40205093.58776221
[2022-04-12 09:55:36.717981]Total energy: 40138095.85223748
[2022-04-12 09:56:54.667945]Total energy: 40183022.56467817
[2022-04-12 09:58:16.205076]Total energy: 40129020.18344188
[2022-04-12 09:59:35.233006]Total energy: 40178827.53576189
[2022-04-12 10:01:07.378949]Total energy: 40209644.011649586
[2022-04-12 10:02:35.595784]Total energy: 40177007.389476925
[2022-04-12 10:03:55.149702]Total energy: 40247806.4655485
[2022-04-12 10:05:17.063433]Total energy: 40171722.268071264
[2022-04-12 10:06:36.462256]Total energy: 40141877.11047975
[2022-04-12 10:07:55.276440]Total energy: 40181274.21371216
[2022-04-12 10:09:15.528458]Total energy: 40228173.90897403
[2022-04-12 10:10:45.026231]Total energy: 40157693.6205063
[2022-04-12 10:12:08.884942]Total energy: 40257599.63014418
[2022-04-12 10:13:33.135403]Total energy: 40150815.90853946
[2022-04-12 10:14:54.173821]Total energy: 40092413.05022456
[2022-04-12 10:16:16.359530]Total energy: 40155090.18090331
[2022-04-12 10:17:39.185039]Total energy: 40158212.93777572
[2022-04-12 10:19:00.394795]Total energy: 40121610.33084066
[2022-04-12 10:20:20.512977]Total energy: 40125765.27208303
[2022-04-12 10:21:45.315901]Total energy: 40077303.91893148
[2022-04-12 10:23:06.637028]Total energy: 40159279.13820083
[2022-04-12 10:24:27.412914]Total energy: 40105057.08349931
[2022-04-12 10:25:47.769723]Total energy: 40121370.63537592
[2022-04-12 10:27:08.534924]Total energy: 40159901.49415314
[2022-04-12 10:28:28.684897]Total energy: 40213510.249580026
[2022-04-12 10:29:49.519588]Total energy: 40100841.25293256
[2022-04-12 10:31:09.632203]Total energy: 40095776.65345634
[2022-04-12 10:32:29.691474]Total energy: 40175641.041507326
[2022-04-12 10:33:49.042805]Total energy: 40134640.05117251
[2022-04-12 10:35:08.640666]Total energy: 40136899.9436101
[2022-04-12 10:36:28.243363]Total energy: 40168148.24554569
[2022-04-12 10:37:49.623116]Total energy: 40137283.89317279
[2022-04-12 10:39:10.947334]Total energy: 40182437.425444275
[2022-04-12 10:40:39.842938]Total energy: 40220275.43142994
[2022-04-12 10:42:02.824733]Total energy: 40180846.06780569
[2022-04-12 10:43:27.228409]Total energy: 40200050.00293135
[2022-04-12 10:44:49.144866]Total energy: 40212734.5579549
[2022-04-12 10:46:09.172677]Total energy: 40155299.93601171
[2022-04-12 10:47:29.381707]Total energy: 40051318.78192504
[2022-04-12 10:48:50.398690]Total energy: 40101043.29362887
[2022-04-12 10:50:11.130433]Total energy: 40145387.87446709
[2022-04-12 10:51:39.742744]Total energy: 40149814.71204789
[2022-04-12 10:53:01.983757]Total energy: 40057888.97066403
[2022-04-12 10:54:27.601116]Total energy: 40187667.63757198
[2022-04-12 10:55:45.872294]Total energy: 40110987.32711999
[2022-04-12 10:57:06.846392]Total energy: 40211041.69555221
[2022-04-12 10:58:28.536467]Total energy: 40130370.199796185
[2022-04-12 10:59:47.641875]Total energy: 40201019.20801012
[2022-04-12 11:01:13.451920]Total energy: 40171949.152380906
[2022-04-12 11:02:34.529979]Total energy: 40133992.82358037
[2022-04-12 11:03:53.903843]Total energy: 40101254.08624439
[2022-04-12 11:05:12.441892]Total energy: 40119835.52489931
[2022-04-12 11:06:31.990235]Total energy: 40164387.80657808
[2022-04-12 11:07:49.910846]Total energy: 40241891.83173213
[2022-04-12 11:09:08.375880]Total energy: 40203195.5555265
[2022-04-12 11:10:40.794071]Total energy: 40233078.35338367
[2022-04-12 11:12:04.910201]Total energy: 40153052.51945288
[2022-04-12 11:13:23.584862]Total energy: 40086959.73212568
[2022-04-12 11:14:41.361418]Total energy: 40222554.11869111
[2022-04-12 11:16:02.754316]Total energy: 40166077.06537214
[2022-04-12 11:17:22.206646]Total energy: 40168428.2976079
[2022-04-12 11:18:41.264158]Total energy: 40170560.03606753
[2022-04-12 11:20:04.582009]Total energy: 40126840.465316914
[2022-04-12 11:21:28.059870]Total energy: 40080075.70061363
[2022-04-12 11:22:48.609574]Total energy: 40216522.34664735
[2022-04-12 11:24:10.689623]Total energy: 40068002.52499542
[2022-04-12 11:25:31.540544]Total energy: 40150722.62338021
[2022-04-12 11:26:51.703952]Total energy: 40138987.09049038
[2022-04-12 11:28:14.873359]Total energy: 40105390.49467084
[2022-04-12 11:29:34.836110]Total energy: 40195715.0521681
[2022-04-12 11:31:01.883844]Total energy: 40114928.470281124
[2022-04-12 11:32:23.119772]Total energy: 40083356.84251694
[2022-04-12 11:33:45.085272]Total energy: 40097248.52989316
[2022-04-12 11:35:08.297141]Total energy: 40160286.558144875
[2022-04-12 11:36:26.319198]Total energy: 40185934.710878864
[2022-04-12 11:37:45.198004]Total energy: 40077848.356568575
[2022-04-12 11:39:04.400912]Total energy: 40118961.05074632
[2022-04-12 11:40:27.817474]Total energy: 40177646.67847452
[2022-04-12 11:42:05.834430]Total energy: 40094556.29270937
[2022-04-12 11:43:29.609264]Total energy: 40109351.6761803
[2022-04-12 11:44:51.946012]Total energy: 40157915.06901696
[2022-04-12 11:46:15.242232]Total energy: 40078270.65870032
[2022-04-12 11:47:36.183717]Total energy: 40155746.27559888
[2022-04-12 11:48:58.919892]Total energy: 40170454.45089186
[2022-04-12 11:50:19.405659]Total energy: 40144949.90297996
[2022-04-12 11:51:51.753390]Total energy: 40139207.89583465
[2022-04-12 11:53:20.448164]Total energy: 40154234.26276511
[2022-04-12 11:54:47.335782]Total energy: 40131110.3027461
[2022-04-12 11:56:07.957035]Total energy: 40157525.41761233
[2022-04-12 11:57:32.880934]Total energy: 40229519.21750378
[2022-04-12 11:58:53.847371]Total energy: 40128958.49840378
[2022-04-12 12:00:15.449861]Total energy: 40070434.39117405
[2022-04-12 12:01:45.331206]Total energy: 40121969.74728942
[2022-04-12 12:03:14.637782]Total energy: 40118338.157689005
[2022-04-12 12:04:36.533550]Total energy: 40122789.3692428
[2022-04-12 12:05:58.230494]Total energy: 40069354.83689769
[2022-04-12 12:07:19.261135]Total energy: 40115466.229799435
[2022-04-12 12:08:38.753653]Total energy: 40076967.29763213
[2022-04-12 12:09:57.333711]Total energy: 40061458.872572266
[2022-04-12 12:11:17.315633]Total energy: 40190401.89220784
[2022-04-12 12:12:35.301298]Total energy: 40156051.83328337
[2022-04-12 12:13:54.060434]Total energy: 40267206.539026365
[2022-04-12 12:15:12.095949]Total energy: 40143846.57407
[2022-04-12 12:16:30.734635]Total energy: 40177311.45014286
[2022-04-12 12:17:52.544403]Total energy: 40250646.567349106
[2022-04-12 12:19:12.994880]Total energy: 40174538.162357084
[2022-04-12 12:20:43.661805]Total energy: 40124408.55897381
[2022-04-12 12:22:04.618657]Total energy: 40165466.45064746
[2022-04-12 12:23:23.798867]Total energy: 40081944.50158485
[2022-04-12 12:24:42.847200]Total energy: 40115811.20987797
[2022-04-12 12:26:01.465301]Total energy: 40091570.126665846
[2022-04-12 12:27:21.469977]Total energy: 40189441.291806355
[2022-04-12 12:28:40.653135]Total energy: 40169651.38242204
[2022-04-12 12:29:59.357228]Total energy: 40137542.59162792
[2022-04-12 12:31:36.675799]Total energy: 40126411.12853612
[2022-04-12 12:32:57.333921]Total energy: 40126973.38481027
[2022-04-12 12:34:16.123669]Total energy: 40103446.13599861
[2022-04-12 12:35:34.907079]Total energy: 40100909.269187145
[2022-04-12 12:36:53.305014]Total energy: 40073703.21196362
[2022-04-12 12:38:12.272351]Total energy: 40041318.77221728
[2022-04-12 12:39:37.702673]Total energy: 40098772.21953348
[2022-04-12 12:41:03.593496]Total energy: 40113303.608665384
[2022-04-12 12:42:24.821710]Total energy: 40161042.27544153
[2022-04-12 12:43:43.124725]Total energy: 40079095.49837373
[2022-04-12 12:45:01.183409]Total energy: 40097470.83930523
[2022-04-12 12:46:19.039216]Total energy: 40065407.07216968
[2022-04-12 12:47:38.900652]Total energy: 40175083.7290212
[2022-04-12 12:48:57.901804]Total energy: 40059711.26748226
[2022-04-12 12:50:16.535124]Total energy: 40120786.02886772
[2022-04-12 12:51:42.873586]Total energy: 40209544.45716481
[2022-04-12 12:53:09.692312]Total energy: 40106411.05068438
[2022-04-12 12:54:27.630530]Total energy: 40115980.6052546
[2022-04-12 12:55:46.484028]Total energy: 40093174.70180908
[2022-04-12 12:57:04.659326]Total energy: 40077145.41489804
[2022-04-12 12:58:22.872732]Total energy: 40144225.15783109
[2022-04-12 12:59:42.118211]Total energy: 40130395.32014175
[2022-04-12 13:01:22.582452]Total energy: 40077586.96608175
[2022-04-12 13:02:45.653542]Total energy: 40134205.13686095
[2022-04-12 13:04:03.243747]Total energy: 40079497.416735865
[2022-04-12 13:05:25.366633]Total energy: 40138226.70176096
[2022-04-12 13:06:44.365062]Total energy: 40086690.284184694
[2022-04-12 13:08:04.217196]Total energy: 40107186.531151704
[2022-04-12 13:09:24.791144]Total energy: 40132482.03386758
[2022-04-12 13:11:00.865291]Total energy: 40122938.02526851
[2022-04-12 13:12:25.842350]Total energy: 40069097.38067303
[2022-04-12 13:13:45.828413]Total energy: 40091846.61059432
[2022-04-12 13:15:05.759430]Total energy: 40123721.48000803
[2022-04-12 13:16:26.706242]Total energy: 40095322.29150623
[2022-04-12 13:17:48.524470]Total energy: 40082439.71180091
[2022-04-12 13:19:10.707943]Total energy: 40134181.34085776
[2022-04-12 13:20:42.982892]Total energy: 40120267.8508808
[2022-04-12 13:22:11.009553]Total energy: 40141878.04972998
[2022-04-12 13:23:33.790108]Total energy: 40117843.65938156
[2022-04-12 13:24:58.917499]Total energy: 40077216.35707514
[2022-04-12 13:26:21.488407]Total energy: 40027317.90364868
[2022-04-12 13:27:46.196739]Total energy: 40207580.22097249
[2022-04-12 13:29:07.710156]Total energy: 40242963.56071762
[2022-04-12 13:30:55.529666]Total energy: 40243731.53502519
[2022-04-12 13:32:22.945925]Total energy: 40265031.434183516
[2022-04-12 13:33:44.358456]Total energy: 40195391.758282654
[2022-04-12 13:35:06.843556]Total energy: 40203497.32133758
[2022-04-12 13:38:58.575689]Total energy: 40205543.3166053
[2022-04-12 13:40:18.636531]Total energy: 40200478.61792735
[2022-04-12 13:41:45.884564]Total energy: 40216108.543379694
[2022-04-12 13:43:08.856769]Total energy: 40147727.84366382
[2022-04-12 13:44:29.715173]Total energy: 40174183.4941262
[2022-04-12 13:45:50.434099]Total energy: 40245837.490516126
[2022-04-12 13:47:10.654542]Total energy: 40230022.38533135
[2022-04-12 13:48:30.825191]Total energy: 40250980.19947623
[2022-04-12 13:49:51.368919]Total energy: 40243995.34055599
[2022-04-12 13:51:19.725974]Total energy: 40210595.99696386
[2022-04-12 13:52:46.951193]Total energy: 40165380.333174095
[2022-04-12 13:54:08.634964]Total energy: 40202159.84806815
[2022-04-12 13:55:38.637180]Total energy: 40224966.46766493
[2022-04-12 13:57:03.513212]Total energy: 40260660.556284435
[2022-04-12 13:58:24.565398]Total energy: 40267380.457637034
[2022-04-12 13:59:46.182650]Total energy: 40222620.19696293
[2022-04-12 14:01:11.598533]Total energy: 40264427.805839024
[2022-04-12 14:02:33.643170]Total energy: 40196437.2262746
[2022-04-12 14:03:56.093622]Total energy: 40236652.349371195
[2022-04-12 14:05:18.202432]Total energy: 40239389.27105333
[2022-04-12 14:06:40.005608]Total energy: 40213971.662574075
[2022-04-12 14:08:27.851236]Total energy: 40214332.49780346
[2022-04-12 14:09:47.221048]Total energy: 40239549.075429395
[2022-04-12 14:11:09.655037]Total energy: 40246415.16803548
[2022-04-12 14:12:29.659632]Total energy: 40196366.06963816
[2022-04-12 14:13:50.170406]Total energy: 40202403.067338504
[2022-04-12 14:15:15.706914]Total energy: 40211528.49937387
[2022-04-12 14:16:35.530946]Total energy: 40235054.430452995
[2022-04-12 14:17:53.897344]Total energy: 40250751.84541835
[2022-04-12 14:19:11.845098]Total energy: 40185977.9170215
[2022-04-12 14:20:48.413555]Total energy: 40225760.60369895
[2022-04-12 14:22:16.472864]Total energy: 40188387.514738694
[2022-04-12 14:23:41.792740]Total energy: 40117033.97045426
[2022-04-12 14:25:01.558856]Total energy: 40215687.2351423
[2022-04-12 14:26:20.170504]Total energy: 40233599.65484928
[2022-04-12 14:27:40.380885]Total energy: 40157992.56511226
[2022-04-12 14:29:00.766941]Total energy: 40214159.97563581
[2022-04-12 14:30:16.518462]Total energy: 40219924.89471194
[2022-04-12 14:31:47.063180]Total energy: 40197615.50911365
[2022-04-12 14:33:10.525800]Total energy: 40175271.06628208
[2022-04-12 14:34:30.723698]Total energy: 40207957.56812947
[2022-04-12 14:35:49.347843]Total energy: 40199409.377980694
[2022-04-12 14:37:09.170013]Total energy: 40196074.80117116
[2022-04-12 14:38:27.011637]Total energy: 40111995.93899324
[2022-04-12 14:39:48.504906]Total energy: 40289132.500507414
[2022-04-12 14:41:23.509559]Total energy: 40197208.717640355
[2022-04-12 14:42:50.182762]Total energy: 40175636.08512619
[2022-04-12 14:44:08.930010]Total energy: 40206062.336282544
[2022-04-12 14:45:26.150654]Total energy: 40187331.54592644
[2022-04-12 14:46:44.495091]Total energy: 40250879.743942104
[2022-04-12 14:48:02.111700]Total energy: 40244416.62303025
[2022-04-12 14:49:19.381683]Total energy: 40244946.13426686
[2022-04-12 14:50:48.137399]Total energy: 40151854.22712216
[2022-04-12 14:52:07.955696]Total energy: 40199749.86382652
[2022-04-12 14:53:25.576962]Total energy: 40172471.81483462
[2022-04-12 14:54:44.408329]Total energy: 40142559.322499625
[2022-04-12 14:56:00.548083]Total energy: 40140215.427635334
[2022-04-12 14:57:16.971969]Total energy: 40198204.34664902
[2022-04-12 14:58:33.502541]Total energy: 40149264.09541752
[2022-04-12 14:59:50.690950]Total energy: 40164344.95170561
[2022-04-12 15:01:18.734846]Total energy: 40149587.208390296
[2022-04-12 15:02:39.209890]Total energy: 40141032.911091015
[2022-04-12 15:03:57.708304]Total energy: 40229231.88637364
[2022-04-12 15:05:15.010676]Total energy: 40203795.369293146
[2022-04-12 15:06:32.656707]Total energy: 40108619.861386426
[2022-04-12 15:07:50.223874]Total energy: 40233402.49638521
[2022-04-12 15:09:10.836128]Total energy: 40169712.800297126
[2022-04-12 15:10:30.936780]Total energy: 40219516.84839669
[2022-04-12 15:11:53.326893]Total energy: 40162176.75965258
[2022-04-12 15:13:12.606457]Total energy: 40205856.66005654
[2022-04-12 15:14:31.271748]Total energy: 40149949.76285115
[2022-04-12 15:15:49.241852]Total energy: 40192822.24795251
[2022-04-12 15:17:07.591059]Total energy: 40216823.26744661
[2022-04-12 15:18:24.522432]Total energy: 40161329.151013725
[2022-04-12 15:19:41.321934]Total energy: 40166560.58359414
[2022-04-12 15:21:08.178901]Total energy: 40206630.6718986
[2022-04-12 15:22:31.593259]Total energy: 40168295.612441264
[2022-04-12 15:23:49.974157]Total energy: 40201065.155641176
[2022-04-12 15:25:09.133272]Total energy: 40159557.45487592
[2022-04-12 15:26:27.410267]Total energy: 40216772.67097381
[2022-04-12 15:27:45.966219]Total energy: 40198741.244309165
[2022-04-12 15:29:07.945463]Total energy: 40180329.90870281
[2022-04-12 15:30:46.434693]Total energy: 40173665.11027653
[2022-04-12 15:32:15.537459]Total energy: 40132172.42573136
[2022-04-12 15:33:39.470079]Total energy: 40204174.65305927
[2022-04-12 15:34:59.510453]Total energy: 40145511.435790926
[2022-04-12 15:36:19.119713]Total energy: 40202080.921571195
[2022-04-12 15:37:40.437923]Total energy: 40186484.0505848
[2022-04-12 15:39:03.359361]Total energy: 40207444.049217016
[2022-04-12 15:40:23.132152]Total energy: 40217530.11810255
[2022-04-12 15:41:46.643444]Total energy: 40210130.700813755
[2022-04-12 15:43:05.695971]Total energy: 40136462.06410807
[2022-04-12 15:44:24.585751]Total energy: 40276083.69902613
[2022-04-12 15:45:43.457871]Total energy: 40180567.14587603
[2022-04-12 15:47:03.268121]Total energy: 40170090.613953575
[2022-04-12 15:48:23.096549]Total energy: 40140149.67718819
[2022-04-12 15:49:42.752907]Total energy: 40123902.64503216
[2022-04-12 15:51:07.490751]Total energy: 40191741.53798672
[2022-04-12 15:52:27.150698]Total energy: 40177644.579127006
[2022-04-12 15:54:03.299414]Total energy: 40211724.11839761
[2022-04-12 15:55:25.812452]Total energy: 40159222.69120803
[2022-04-12 15:56:50.663585]Total energy: 40235278.51518952
[2022-04-12 15:58:08.879330]Total energy: 40169377.355708756
[2022-04-12 15:59:27.539677]Total energy: 40145115.12098915
[2022-04-12 16:00:58.721385]Total energy: 40209323.395033516
[2022-04-12 16:02:23.863688]Total energy: 40135680.94405956
[2022-04-12 16:04:06.211329]Total energy: 40192710.38063695
[2022-04-12 16:05:26.888166]Total energy: 40157881.76619521
[2022-04-12 16:06:46.197771]Total energy: 40221765.66031656
[2022-04-12 16:08:04.066067]Total energy: 40221838.45402552
[2022-04-12 16:09:28.578809]Total energy: 40216596.1717036
[2022-04-12 16:11:04.981786]Total energy: 40195704.99864251
[2022-04-12 16:12:49.349409]Total energy: 40190630.57306226
[2022-04-12 16:14:11.376939]Total energy: 40275337.285762735
[2022-04-12 16:15:31.109978]Total energy: 40164504.33442836
[2022-04-12 16:16:50.572345]Total energy: 40178438.24919938
[2022-04-12 16:18:12.596441]Total energy: 40135738.69982793
[2022-04-12 16:19:31.559577]Total energy: 40210857.375366226
[2022-04-12 16:21:07.421449]Total energy: 40175077.7094851
[2022-04-12 16:22:37.842893]Total energy: 40199876.343717225
[2022-04-12 16:23:57.536014]Total energy: 40195688.281169176
[2022-04-12 16:25:17.134668]Total energy: 40192322.87812054
[2022-04-12 16:26:39.731056]Total energy: 40223777.76033582
[2022-04-12 16:28:00.540805]Total energy: 40167501.470493145
[2022-04-12 16:29:22.259769]Total energy: 40173648.189684875
[2022-04-12 16:30:49.525023]Total energy: 40192177.68060372
[2022-04-12 16:32:14.431885]Total energy: 40167546.72176266
[2022-04-12 16:33:33.630080]Total energy: 40209806.05832929
[2022-04-12 16:34:52.505302]Total energy: 40139069.19330993
[2022-04-12 16:36:17.947934]Total energy: 40212895.47823666
[2022-04-12 16:37:40.615036]Total energy: 40198368.99068944
[2022-04-12 16:39:01.435720]Total energy: 40162867.47335377
[2022-04-12 16:40:23.352943]Total energy: 40165847.85078128
[2022-04-12 16:41:56.213933]Total energy: 40172020.83257211
[2022-04-12 16:43:29.330093]Total energy: 40204579.54256506
[2022-04-12 16:44:49.975118]Total energy: 40187838.14688768
[2022-04-12 16:46:08.539096]Total energy: 40239530.326718286
[2022-04-12 16:47:29.204332]Total energy: 40183178.709570155
[2022-04-12 16:48:49.779634]Total energy: 40212502.06214504
[2022-04-12 16:50:11.124411]Total energy: 40161664.815784514
[2022-04-12 16:51:31.834160]Total energy: 40217027.20020646
[2022-04-12 16:52:54.322292]Total energy: 40224272.91503216
[2022-04-12 16:54:14.021177]Total energy: 40149703.58263934
[2022-04-12 16:55:35.066334]Total energy: 40198551.66211766
[2022-04-12 16:56:53.927149]Total energy: 40194417.43699593
[2022-04-12 16:58:10.647804]Total energy: 40192434.55666564
[2022-04-12 16:59:28.551884]Total energy: 40201804.445973195
[2022-04-12 17:01:04.224330]Total energy: 40124002.86321503
[2022-04-12 17:02:35.624729]Total energy: 40257892.14697699
[2022-04-12 17:03:56.486956]Total energy: 40216718.261224106
[2022-04-12 17:05:13.961145]Total energy: 40192887.52379997
[2022-04-12 17:06:34.085278]Total energy: 40187888.37952024
[2022-04-12 17:07:53.845620]Total energy: 40147825.15959889
[2022-04-12 17:09:11.973882]Total energy: 40111654.63206874
[2022-04-12 17:11:17.334056]Total energy: 40154029.909075126
[2022-04-12 17:12:39.754343]Total energy: 40146146.5041431
[2022-04-12 17:14:02.139473]Total energy: 40191711.39830095
[2022-04-12 17:15:21.413015]Total energy: 40169830.757835634
[2022-04-12 17:16:39.543398]Total energy: 40181095.30842637
[2022-04-12 17:18:00.645398]Total energy: 40157715.8919898
[2022-04-12 17:19:17.286403]Total energy: 40157846.40141837
[2022-04-12 17:20:44.737982]Total energy: 40159698.232467204
[2022-04-12 17:22:12.088005]Total energy: 40158353.66176339
[2022-04-12 17:23:28.650887]Total energy: 40132804.48499712
[2022-04-12 17:24:47.388860]Total energy: 40173960.88124619
[2022-04-12 17:26:05.756173]Total energy: 40112985.43612349
[2022-04-12 17:27:24.485214]Total energy: 40134606.956002764
[2022-04-12 17:28:42.404496]Total energy: 40155080.36624199
[2022-04-12 17:29:59.510348]Total energy: 40136138.48726083
[2022-04-12 17:31:32.101950]Total energy: 40126753.405121215
[2022-04-12 17:32:55.136002]Total energy: 40150880.47495191
[2022-04-12 17:34:13.780192]Total energy: 40154741.76310002
[2022-04-12 17:35:32.211114]Total energy: 40229434.750364445
[2022-04-12 17:36:51.465374]Total energy: 40150797.03064577
[2022-04-12 17:38:13.030600]Total energy: 40172933.04936157
[2022-04-12 17:39:30.998661]Total energy: 40131030.76307313
[2022-04-12 17:41:07.836359]Total energy: 40216892.99087036
[2022-04-12 17:42:40.913352]Total energy: 40195014.711423196
[2022-04-12 17:44:06.382700]Total energy: 40169512.991144106
[2022-04-12 17:45:23.439204]Total energy: 40147463.418324284
[2022-04-12 17:46:42.407318]Total energy: 40193708.14299656
[2022-04-12 17:48:02.799139]Total energy: 40193290.96890006
[2022-04-12 17:49:21.124640]Total energy: 40156447.29331957
[2022-04-12 17:51:07.688785]Total energy: 40119959.58508364
[2022-04-12 17:52:51.487333]Total energy: 40198583.456433356
