initial: 116 - diverse_seed
[2022-04-10 04:42:16.062603]Total energy: 17029835.99114974
[2022-04-10 04:43:43.130417]Total energy: 17012900.242269885
[2022-04-10 04:45:10.335583]Total energy: 17030576.90214767
[2022-04-10 04:46:37.145236]Total energy: 17042274.5237591
[2022-04-10 04:47:56.984152]Total energy: 17016029.124895707
[2022-04-10 04:49:16.329200]Total energy: 17036260.27559655
[2022-04-10 04:50:34.177231]Total energy: 17030675.501683004
[2022-04-10 04:51:51.644907]Total energy: 17020119.750421852
[2022-04-10 04:53:09.994317]Total energy: 17017241.394767717
[2022-04-10 04:54:28.391712]Total energy: 17035612.603800844
[2022-04-10 04:55:51.439345]Total energy: 17010060.184278138
[2022-04-10 04:57:09.228964]Total energy: 17037352.00844202
[2022-04-10 04:58:27.601007]Total energy: 17026593.46960497
[2022-04-10 04:59:46.429539]Total energy: 17002698.530599665
[2022-04-10 05:01:24.652046]Total energy: 17049133.02500932
[2022-04-10 05:02:56.544927]Total energy: 17037040.783980295
[2022-04-10 05:04:23.943735]Total energy: 17031144.97074295
[2022-04-10 05:05:57.553026]Total energy: 17033492.73699891
[2022-04-10 05:07:26.842627]Total energy: 17012470.7575683
[2022-04-10 05:08:47.027234]Total energy: 17023534.96533263
[2022-04-10 05:10:04.770916]Total energy: 17030490.9010279
[2022-04-10 05:11:21.752995]Total energy: 17032613.062723204
[2022-04-10 05:12:39.683973]Total energy: 17017655.71793731
[2022-04-10 05:13:57.777736]Total energy: 17033898.546382654
[2022-04-10 05:15:16.052819]Total energy: 17040901.847779844
[2022-04-10 05:16:35.280121]Total energy: 17028497.452108577
[2022-04-10 05:17:52.892240]Total energy: 17013878.89333505
[2022-04-10 05:19:10.748804]Total energy: 17036189.548733246
[2022-04-10 05:20:35.197649]Total energy: 17044670.561171565
[2022-04-10 05:22:00.624152]Total energy: 17038596.56150259
[2022-04-10 05:23:28.208983]Total energy: 17027327.513130255
[2022-04-10 05:24:57.609727]Total energy: 17017018.98965013
[2022-04-10 05:26:31.192912]Total energy: 17045082.2864908
[2022-04-10 05:28:00.795021]Total energy: 17054669.53932425
[2022-04-10 05:29:20.144973]Total energy: 17018456.91938195
[2022-04-10 05:30:37.319955]Total energy: 17028785.69579652
[2022-04-10 05:31:53.783433]Total energy: 17023190.747635614
[2022-04-10 05:33:11.592965]Total energy: 17033479.856088012
[2022-04-10 05:34:27.929877]Total energy: 17025474.022734907
[2022-04-10 05:35:45.179946]Total energy: 17041411.71427986
[2022-04-10 05:37:02.351846]Total energy: 17044937.767920576
[2022-04-10 05:38:19.002952]Total energy: 17032087.29747523
[2022-04-10 05:39:35.753933]Total energy: 17022763.448088817
[2022-04-10 05:41:10.950921]Total energy: 17023769.438755054
[2022-04-10 05:42:38.941918]Total energy: 17046829.910295013
[2022-04-10 05:44:03.865907]Total energy: 17036766.694078702
[2022-04-10 05:45:30.112096]Total energy: 17017549.705076724
[2022-04-10 05:46:56.110582]Total energy: 17017870.081402924
[2022-04-10 05:48:22.500693]Total energy: 17019772.694039095
[2022-04-10 05:49:42.208127]Total energy: 17016132.63505024
[2022-04-10 05:50:58.891512]Total energy: 17015837.276234392
[2022-04-10 05:52:15.641376]Total energy: 17025842.154194817
[2022-04-10 05:53:31.776252]Total energy: 17013573.03980682
[2022-04-10 05:54:49.021901]Total energy: 17025585.552593876
[2022-04-10 05:56:05.774686]Total energy: 17044656.216963287
[2022-04-10 05:57:23.221614]Total energy: 17041998.04244396
[2022-04-10 05:58:40.586357]Total energy: 17019411.949442074
[2022-04-10 05:59:57.110037]Total energy: 17042063.524943866
[2022-04-10 06:01:33.508006]Total energy: 17017287.291116245
[2022-04-10 06:03:02.559542]Total energy: 17042427.713049613
[2022-04-10 06:04:33.572583]Total energy: 17027970.536761
[2022-04-10 06:05:50.918026]Total energy: 17012615.250973813
[2022-04-10 06:07:08.729106]Total energy: 17024826.828910656
[2022-04-10 06:08:25.736166]Total energy: 17037899.568657108
[2022-04-10 06:09:41.402538]Total energy: 17043540.65684284
[2022-04-10 06:10:57.459057]Total energy: 17018931.511395473
[2022-04-10 06:12:14.621856]Total energy: 17013657.198968828
[2022-04-10 06:13:30.347187]Total energy: 17021067.11085287
[2022-04-10 06:14:46.015310]Total energy: 17027085.9824876
[2022-04-10 06:16:00.912990]Total energy: 17033318.97682125
[2022-04-10 06:17:16.264692]Total energy: 17053159.853620294
[2022-04-10 06:18:31.991456]Total energy: 17024382.91250183
[2022-04-10 06:19:48.512256]Total energy: 17025349.470905773
[2022-04-10 06:21:21.163359]Total energy: 17019261.527240444
[2022-04-10 06:22:58.415177]Total energy: 17056107.921298463
[2022-04-10 06:24:19.479274]Total energy: 17039549.958955072
[2022-04-10 06:25:41.099809]Total energy: 17022120.332033057
[2022-04-10 06:26:58.982447]Total energy: 17040764.2913148
[2022-04-10 06:28:14.779480]Total energy: 17029198.364439424
[2022-04-10 06:29:30.907977]Total energy: 17024546.879027534
[2022-04-10 06:31:07.248739]Total energy: 17048022.015537344
[2022-04-10 06:32:38.412062]Total energy: 17040503.586394362
[2022-04-10 06:33:55.372511]Total energy: 17033420.522877116
[2022-04-10 06:35:11.220830]Total energy: 17010972.642298277
[2022-04-10 06:36:28.433720]Total energy: 17026630.032665383
[2022-04-10 06:37:43.984362]Total energy: 17009583.857243456
[2022-04-10 06:38:59.083058]Total energy: 17025101.242989775
[2022-04-10 06:40:14.311745]Total energy: 17050598.51330054
[2022-04-10 06:41:38.211810]Total energy: 17036475.880074617
[2022-04-10 06:43:01.957806]Total energy: 17036318.093433782
[2022-04-10 06:44:21.814158]Total energy: 17024573.852093715
[2022-04-10 06:45:48.812405]Total energy: 17051884.10381098
[2022-04-10 06:47:15.500732]Total energy: 17030895.66033272
[2022-04-10 06:48:34.083910]Total energy: 17031741.381397624
[2022-04-10 06:49:50.605466]Total energy: 17034080.957210988
[2022-04-10 06:51:05.490093]Total energy: 17040363.30798438
[2022-04-10 06:52:21.554697]Total energy: 17016244.312918793
[2022-04-10 06:53:36.900557]Total energy: 17036770.739142098
[2022-04-10 06:54:52.334836]Total energy: 17038846.226800468
[2022-04-10 06:56:08.031435]Total energy: 17020867.729400586
[2022-04-10 06:57:24.898245]Total energy: 17036975.94705537
[2022-04-10 06:58:41.280245]Total energy: 17027644.93691371
[2022-04-10 06:59:57.158887]Total energy: 17033333.1233933
[2022-04-10 07:01:30.287277]Total energy: 17038119.59537201
[2022-04-10 07:02:54.873891]Total energy: 17038314.333720166
[2022-04-10 07:04:19.554298]Total energy: 17004155.015624184
[2022-04-10 07:05:41.947816]Total energy: 17034589.486954536
[2022-04-10 07:07:00.083165]Total energy: 17051978.66341829
[2022-04-10 07:08:17.032241]Total energy: 17039681.25208719
[2022-04-10 07:09:35.083214]Total energy: 17019997.49339493
[2022-04-10 07:10:50.611755]Total energy: 17021475.507131528
[2022-04-10 07:12:06.548458]Total energy: 17025324.536091205
[2022-04-10 07:13:23.181463]Total energy: 17022118.342196893
[2022-04-10 07:14:40.931750]Total energy: 17025335.52058767
[2022-04-10 07:15:57.903555]Total energy: 17036766.633711405
[2022-04-10 07:17:14.169099]Total energy: 17050725.599675123
[2022-04-10 07:18:32.889607]Total energy: 17050879.01760954
[2022-04-10 07:19:48.330041]Total energy: 17034153.197986413
[2022-04-10 07:21:04.142721]Total energy: 17021584.22581506
[2022-04-10 07:22:20.080094]Total energy: 17041546.568850175
[2022-04-10 07:23:36.259566]Total energy: 17037705.85579016
[2022-04-10 07:24:51.838870]Total energy: 17017758.737774078
[2022-04-10 07:26:07.320033]Total energy: 17019603.221028946
[2022-04-10 07:27:22.625110]Total energy: 17027489.6371834
[2022-04-10 07:28:38.344876]Total energy: 17015307.212442663
[2022-04-10 07:29:55.405081]Total energy: 17054883.893680036
[2022-04-10 07:31:17.997727]Total energy: 17026058.236242734
[2022-04-10 07:32:34.448944]Total energy: 17050716.99167425
[2022-04-10 07:33:51.088802]Total energy: 17038480.197761413
[2022-04-10 07:35:07.480133]Total energy: 17040395.296109196
[2022-04-10 07:36:23.044205]Total energy: 17020693.349501614
[2022-04-10 07:37:39.553048]Total energy: 17025496.85074215
[2022-04-10 07:38:55.439556]Total energy: 17024243.313462485
[2022-04-10 07:40:12.153548]Total energy: 17034434.80722462
[2022-04-10 07:41:32.751657]Total energy: 17030626.79849448
[2022-04-10 07:42:54.593938]Total energy: 17038529.39294858
[2022-04-10 07:44:17.627067]Total energy: 17049412.201340236
[2022-04-10 07:45:41.382273]Total energy: 17010400.95388289
[2022-04-10 07:47:01.934923]Total energy: 17006011.975277048
[2022-04-10 07:48:21.336394]Total energy: 17036094.34684293
[2022-04-10 07:49:43.695587]Total energy: 17021356.287558995
[2022-04-10 07:51:07.089827]Total energy: 17048390.983804744
[2022-04-10 07:52:32.685216]Total energy: 17008445.382730495
[2022-04-10 07:53:58.169915]Total energy: 17014133.017230406
[2022-04-10 07:55:22.098013]Total energy: 17040542.690805186
[2022-04-10 07:56:41.408773]Total energy: 17012796.142618455
[2022-04-10 07:57:56.629940]Total energy: 17041674.465090808
[2022-04-10 07:59:10.689811]Total energy: 17033183.706233427
[2022-04-10 08:00:33.038348]Total energy: 17022682.927793764
[2022-04-10 08:01:49.811913]Total energy: 17025576.482169572
[2022-04-10 08:03:04.117434]Total energy: 17010327.81762008
[2022-04-10 08:04:18.301572]Total energy: 17034095.0106213
[2022-04-10 08:05:32.092533]Total energy: 17022570.017672777
[2022-04-10 08:06:46.468366]Total energy: 17038763.426796805
[2022-04-10 08:07:59.894525]Total energy: 17056425.884203065
[2022-04-10 08:09:12.753270]Total energy: 17020014.4821414
[2022-04-10 08:10:45.721427]Total energy: 17024172.797662634
[2022-04-10 08:12:16.127141]Total energy: 17018793.65321734
[2022-04-10 08:13:31.664969]Total energy: 17021622.932141773
[2022-04-10 08:14:46.618341]Total energy: 17039013.904141687
[2022-04-10 08:16:01.171590]Total energy: 17018999.1672145
[2022-04-10 08:17:14.552327]Total energy: 17039451.863641575
[2022-04-10 08:18:34.080840]Total energy: 17044037.648784876
[2022-04-10 08:19:48.943382]Total energy: 17029106.63022488
[2022-04-10 08:21:11.287735]Total energy: 17015148.249790885
[2022-04-10 08:22:27.310272]Total energy: 17027715.58050346
[2022-04-10 08:23:40.840790]Total energy: 17032721.58820802
[2022-04-10 08:24:54.773529]Total energy: 17032897.826446638
[2022-04-10 08:26:09.318944]Total energy: 17018920.416866638
[2022-04-10 08:27:24.041884]Total energy: 17040197.691659607
[2022-04-10 08:28:39.005671]Total energy: 17009738.005509127
[2022-04-10 08:29:53.032640]Total energy: 17015026.89528556
[2022-04-10 08:31:22.571605]Total energy: 17017249.97456016
[2022-04-10 08:32:44.505936]Total energy: 17034738.008655895
[2022-04-10 08:34:05.605428]Total energy: 17030887.843828704
[2022-04-10 08:35:22.711070]Total energy: 17031738.278251793
[2022-04-10 08:36:36.655621]Total energy: 17037947.38288843
[2022-04-10 08:37:49.942254]Total energy: 17028112.442190085
[2022-04-10 08:39:03.024339]Total energy: 17031898.15541494
[2022-04-10 08:40:18.982309]Total energy: 17045468.221649926
[2022-04-10 08:41:38.583525]Total energy: 17023657.15164971
[2022-04-10 08:42:57.895233]Total energy: 17011231.425426494
[2022-04-10 08:44:17.441792]Total energy: 17035420.18467904
[2022-04-10 08:45:38.065884]Total energy: 17044922.65053033
[2022-04-10 08:46:59.390355]Total energy: 17026488.304688156
[2022-04-10 08:48:19.921454]Total energy: 17027686.991340622
[2022-04-10 08:49:36.530297]Total energy: 17053092.353491183
[2022-04-10 08:50:50.821652]Total energy: 17032621.81629135
[2022-04-10 08:52:04.976789]Total energy: 17028195.79244951
[2022-04-10 08:53:19.426262]Total energy: 17031934.405965284
[2022-04-10 08:54:34.088168]Total energy: 17037525.75421135
[2022-04-10 08:55:49.451239]Total energy: 17022405.430399466
[2022-04-10 08:57:02.220435]Total energy: 17023767.2965643
[2022-04-10 08:58:14.595746]Total energy: 17047497.86148492
[2022-04-10 08:59:28.330225]Total energy: 17049075.450881787
[2022-04-10 09:00:42.230805]Total energy: 17018625.851319812
[2022-04-10 09:01:56.218022]Total energy: 17028977.810421173
[2022-04-10 09:03:11.314813]Total energy: 17031960.156101573
[2022-04-10 09:04:26.169483]Total energy: 17010249.08498899
[2022-04-10 09:05:41.212546]Total energy: 17036145.710386258
[2022-04-10 09:06:55.207487]Total energy: 17016974.362698395
[2022-04-10 09:08:10.077881]Total energy: 17029789.61422628
[2022-04-10 09:09:25.496027]Total energy: 17020338.603486642
[2022-04-10 09:10:48.960856]Total energy: 17030500.718264375
[2022-04-10 09:12:14.689778]Total energy: 17034891.34994307
[2022-04-10 09:13:31.391133]Total energy: 17034895.118549943
[2022-04-10 09:14:47.440515]Total energy: 17045622.81435746
[2022-04-10 09:16:02.735978]Total energy: 17037593.612541962
[2022-04-10 09:17:17.441302]Total energy: 17036091.785221957
[2022-04-10 09:18:31.941231]Total energy: 17016001.008600716
[2022-04-10 09:19:47.024033]Total energy: 17018357.605098512
[2022-04-10 09:21:04.988262]Total energy: 17010161.65561919
[2022-04-10 09:22:21.880277]Total energy: 17016909.46586649
[2022-04-10 09:23:35.175876]Total energy: 17023192.0823752
[2022-04-10 09:24:49.473099]Total energy: 17008420.248635646
[2022-04-10 09:26:02.414751]Total energy: 17030417.52381288
[2022-04-10 09:27:16.490328]Total energy: 17008445.631286882
[2022-04-10 09:28:30.525375]Total energy: 17035280.841127027
[2022-04-10 09:29:44.504742]Total energy: 17026922.055053912
[2022-04-10 09:31:07.995118]Total energy: 17028522.268711597
[2022-04-10 09:32:28.813600]Total energy: 17032578.45436075
[2022-04-10 09:33:43.761354]Total energy: 17026268.89555166
[2022-04-10 09:34:57.790936]Total energy: 17026522.642693248
[2022-04-10 09:36:11.032177]Total energy: 17052178.013926394
[2022-04-10 09:37:23.331607]Total energy: 17030783.86358569
[2022-04-10 09:38:35.692842]Total energy: 17036691.517383132
[2022-04-10 09:39:48.232989]Total energy: 17036626.727581162
[2022-04-10 09:41:00.238226]Total energy: 17024455.15846758
[2022-04-10 09:42:12.877474]Total energy: 17008357.237184618
[2022-04-10 09:43:25.514970]Total energy: 17028487.59158334
[2022-04-10 09:44:37.022916]Total energy: 17024723.305114836
[2022-04-10 09:45:50.128548]Total energy: 17034723.344928678
[2022-04-10 09:47:02.981018]Total energy: 17029536.6607953
[2022-04-10 09:48:16.899432]Total energy: 17011167.548908252
[2022-04-10 09:49:28.917050]Total energy: 17025289.18820895
[2022-04-10 09:50:49.323255]Total energy: 17043307.371902484
[2022-04-10 09:52:12.011824]Total energy: 17031748.286900867
[2022-04-10 09:53:29.423279]Total energy: 17043553.544207893
[2022-04-10 09:54:44.083223]Total energy: 17022200.368087057
[2022-04-10 09:56:04.792032]Total energy: 17023031.164476197
[2022-04-10 09:57:19.051434]Total energy: 17041384.76298395
[2022-04-10 09:58:31.587384]Total energy: 17028199.728869237
[2022-04-10 09:59:45.076367]Total energy: 17015561.793691963
[2022-04-10 10:01:07.790120]Total energy: 17038910.74981565
[2022-04-10 10:02:37.869054]Total energy: 17044362.84185925
[2022-04-10 10:03:55.951984]Total energy: 17021836.652862433
[2022-04-10 10:05:08.401408]Total energy: 17027198.536217414
[2022-04-10 10:06:23.705427]Total energy: 17018928.787975937
[2022-04-10 10:07:37.786637]Total energy: 17052833.573161986
[2022-04-10 10:08:50.584969]Total energy: 17020079.902979903
[2022-04-10 10:10:04.197233]Total energy: 17024061.262307134
[2022-04-10 10:11:17.099551]Total energy: 17033325.394002955
[2022-04-10 10:12:29.874007]Total energy: 17045285.782546435
[2022-04-10 10:13:42.356939]Total energy: 17022203.720946733
[2022-04-10 10:14:59.796597]Total energy: 17027200.003486887
[2022-04-10 10:16:12.776021]Total energy: 17018381.46756562
[2022-04-10 10:17:25.262213]Total energy: 17018189.897082433
[2022-04-10 10:18:38.178785]Total energy: 17004666.048461966
[2022-04-10 10:19:58.037400]Total energy: 17024215.096435223
[2022-04-10 10:21:20.326031]Total energy: 17021168.15999377
[2022-04-10 10:22:43.947995]Total energy: 17010074.122317787
[2022-04-10 10:24:03.497659]Total energy: 17055839.329992067
[2022-04-10 10:25:23.653096]Total energy: 17024819.793940835
[2022-04-10 10:26:40.297743]Total energy: 17026651.153696943
[2022-04-10 10:27:54.183690]Total energy: 17015007.660636134
[2022-04-10 10:29:06.896213]Total energy: 17035979.78523836
[2022-04-10 10:30:17.213098]Total energy: 17031272.144911893
[2022-04-10 10:31:30.999992]Total energy: 17042919.74461441
[2022-04-10 10:32:43.452304]Total energy: 17021737.37445424
[2022-04-10 10:33:52.929014]Total energy: 17040880.488536857
[2022-04-10 10:35:05.548803]Total energy: 17011697.079411566
[2022-04-10 10:36:16.417426]Total energy: 17026826.5619461
[2022-04-10 10:37:28.667259]Total energy: 17033642.442609336
[2022-04-10 10:38:38.242951]Total energy: 17031339.272326652
[2022-04-10 10:39:48.104379]Total energy: 17051035.750522517
[2022-04-10 10:40:58.220008]Total energy: 17015733.645317975
[2022-04-10 10:42:08.492254]Total energy: 17018762.283345327
[2022-04-10 10:43:18.469693]Total energy: 17041047.10349651
[2022-04-10 10:44:28.117383]Total energy: 17019148.43452063
[2022-04-10 10:45:39.619447]Total energy: 17018987.534249872
[2022-04-10 10:46:48.049471]Total energy: 17026016.187321514
[2022-04-10 10:47:56.723301]Total energy: 17039404.599073604
[2022-04-10 10:49:06.260341]Total energy: 17042494.635591555
[2022-04-10 10:50:15.732152]Total energy: 17011229.112575762
[2022-04-10 10:51:44.759484]Total energy: 17027010.862502668
[2022-04-10 10:53:07.423973]Total energy: 17006085.20594678
[2022-04-10 10:54:26.157390]Total energy: 17031339.33209684
[2022-04-10 10:55:44.320957]Total energy: 17027277.793400954
[2022-04-10 10:57:03.872784]Total energy: 17018868.75586758
[2022-04-10 10:58:22.002784]Total energy: 17016257.525041353
[2022-04-10 10:59:39.479516]Total energy: 17039625.819309976
[2022-04-10 11:00:50.890316]Total energy: 17022547.872737814
[2022-04-10 11:02:00.823046]Total energy: 17022792.788152687
[2022-04-10 11:03:11.527124]Total energy: 17030053.79953452
[2022-04-10 11:04:21.255113]Total energy: 17030675.394793134
[2022-04-10 11:05:31.216192]Total energy: 17034813.603176106
[2022-04-10 11:06:44.795933]Total energy: 17033955.614067737
[2022-04-10 11:07:55.847456]Total energy: 17014243.69473696
[2022-04-10 11:09:05.255567]Total energy: 17050143.845389154
[2022-04-10 11:10:15.146244]Total energy: 17044041.10008137
[2022-04-10 11:11:56.025851]Total energy: 17037564.576635037
[2022-04-10 11:13:18.811897]Total energy: 17021798.742278483
[2022-04-10 11:14:40.275564]Total energy: 17043394.931288972
[2022-04-10 11:16:04.460486]Total energy: 17043462.51322971
[2022-04-10 11:17:27.040426]Total energy: 17025561.088318646
[2022-04-10 11:18:41.255373]Total energy: 17042574.710963722
[2022-04-10 11:19:53.032376]Total energy: 17033876.000883613
[2022-04-10 11:21:04.135049]Total energy: 17010582.952625282
[2022-04-10 11:22:15.258890]Total energy: 17035177.065030783
[2022-04-10 11:23:25.753256]Total energy: 17038443.392333694
[2022-04-10 11:24:36.596096]Total energy: 17026896.69374609
[2022-04-10 11:25:48.128518]Total energy: 17027254.05933394
[2022-04-10 11:26:58.653087]Total energy: 17045985.660796206
[2022-04-10 11:28:09.062678]Total energy: 17042118.076593556
[2022-04-10 11:29:22.444664]Total energy: 17038910.91823642
[2022-04-10 11:30:33.131777]Total energy: 17024947.95086625
[2022-04-10 11:31:43.900440]Total energy: 17033457.544403013
[2022-04-10 11:32:54.141737]Total energy: 17043152.698231924
[2022-04-10 11:34:04.398149]Total energy: 17036061.2936922
[2022-04-10 11:35:16.382845]Total energy: 17047712.928007677
[2022-04-10 11:36:27.064817]Total energy: 17018547.800574366
[2022-04-10 11:37:38.785344]Total energy: 17040140.30694022
[2022-04-10 11:38:50.255736]Total energy: 17040184.553752605
[2022-04-10 11:40:01.638377]Total energy: 17019913.32034539
[2022-04-10 11:41:17.722246]Total energy: 17018131.331515234
[2022-04-10 11:42:36.131033]Total energy: 17023582.893822383
[2022-04-10 11:43:55.159714]Total energy: 17010907.174226943
[2022-04-10 11:45:07.773770]Total energy: 17044558.596622057
[2022-04-10 11:46:17.712425]Total energy: 17017236.003284745
[2022-04-10 11:47:29.657743]Total energy: 17015261.812185656
[2022-04-10 11:48:40.417685]Total energy: 17022966.724716894
[2022-04-10 11:49:59.360850]Total energy: 17016410.10226123
[2022-04-10 11:51:26.201702]Total energy: 17035557.86129957
[2022-04-10 11:52:49.091900]Total energy: 17030585.542499036
[2022-04-10 11:54:08.879793]Total energy: 17043743.942821864
[2022-04-10 11:55:29.133625]Total energy: 17016058.113138262
[2022-04-10 11:56:49.300256]Total energy: 17023607.112971894
[2022-04-10 11:58:11.513223]Total energy: 17044929.659079928
[2022-04-10 11:59:31.202647]Total energy: 17040389.054533772
[2022-04-10 12:00:50.464146]Total energy: 17034923.31786058
[2022-04-10 12:02:11.279213]Total energy: 17044811.65517216
[2022-04-10 12:03:31.305440]Total energy: 17011443.40672659
[2022-04-10 12:04:50.362968]Total energy: 17043416.58398024
[2022-04-10 12:06:01.349361]Total energy: 17050709.468388345
[2022-04-10 12:07:11.588189]Total energy: 17019928.718700778
[2022-04-10 12:08:22.474999]Total energy: 17041921.114520397
[2022-04-10 12:09:32.362477]Total energy: 17036215.144518927
[2022-04-10 12:10:53.962827]Total energy: 17033279.15077101
[2022-04-10 12:12:14.969854]Total energy: 16999998.886113178
[2022-04-10 12:13:38.431311]Total energy: 17014605.401597057
[2022-04-10 12:14:50.851210]Total energy: 17025947.66498046
[2022-04-10 12:16:03.729001]Total energy: 17015720.26373054
[2022-04-10 12:17:15.699152]Total energy: 17054963.696781162
[2022-04-10 12:18:28.004700]Total energy: 17021257.395825166
[2022-04-10 12:19:39.835567]Total energy: 17026143.65649544
[2022-04-10 12:21:04.615050]Total energy: 17039818.792025805
[2022-04-10 12:22:22.160198]Total energy: 17018819.872446306
[2022-04-10 12:23:34.817538]Total energy: 17041021.538219783
[2022-04-10 12:24:46.094799]Total energy: 17024701.63092623
[2022-04-10 12:25:57.207227]Total energy: 17025864.295016848
[2022-04-10 12:27:06.496843]Total energy: 17030516.36431409
[2022-04-10 12:28:16.541491]Total energy: 17036380.27941985
[2022-04-10 12:29:26.328522]Total energy: 17012360.350749467
[2022-04-10 12:30:36.721871]Total energy: 17032160.77504664
[2022-04-10 12:31:47.245320]Total energy: 17027899.0507389
[2022-04-10 12:33:31.998340]Total energy: 17033573.495135542
[2022-04-10 12:34:43.636600]Total energy: 17032262.73664989
[2022-04-10 12:35:55.116343]Total energy: 17043801.52959028
[2022-04-10 12:37:06.223762]Total energy: 17040794.501899585
[2022-04-10 12:38:16.960843]Total energy: 17014694.785229623
[2022-04-10 12:39:30.537583]Total energy: 17026979.400499325
[2022-04-10 12:41:00.743188]Total energy: 17010972.886044595
[2022-04-10 12:42:15.856406]Total energy: 17047936.60614353
[2022-04-10 12:43:28.087548]Total energy: 17018052.176765002
[2022-04-10 12:44:39.528039]Total energy: 17027043.495656136
[2022-04-10 12:45:51.168396]Total energy: 17032223.947412483
[2022-04-10 12:47:03.981059]Total energy: 17037031.662877787
[2022-04-10 12:48:16.607242]Total energy: 17025608.214106675
[2022-04-10 12:49:29.836949]Total energy: 17029207.731497087
[2022-04-10 12:50:51.604238]Total energy: 17018164.9564809
[2022-04-10 12:52:11.539558]Total energy: 17026380.211415265
[2022-04-10 12:53:25.116380]Total energy: 17033930.22280623
[2022-04-10 12:54:35.267850]Total energy: 17049139.542368658
[2022-04-10 12:55:46.869006]Total energy: 17034367.238860562
[2022-04-10 12:57:00.038822]Total energy: 17026232.922665432
[2022-04-10 12:58:11.973180]Total energy: 17007135.611370508
[2022-04-10 12:59:24.657030]Total energy: 17021101.78558784
[2022-04-10 13:00:44.474242]Total energy: 17035941.89593965
[2022-04-10 13:02:08.188637]Total energy: 17032229.453817297
[2022-04-10 13:03:30.547117]Total energy: 17042013.024719257
[2022-04-10 13:04:51.535214]Total energy: 17017088.89797396
[2022-04-10 13:06:14.224186]Total energy: 17036301.357813295
[2022-04-10 13:07:39.465203]Total energy: 17009911.657864865
[2022-04-10 13:09:03.292241]Total energy: 17023453.744206633
[2022-04-10 13:10:31.350420]Total energy: 17041988.11840947
[2022-04-10 13:11:46.529092]Total energy: 17035475.75348853
[2022-04-10 13:12:59.241104]Total energy: 17034339.938975874
[2022-04-10 13:14:11.607705]Total energy: 17039895.073744375
[2022-04-10 13:15:24.245095]Total energy: 17037983.505158003
[2022-04-10 13:16:35.886912]Total energy: 17042496.469010357
[2022-04-10 13:17:50.774339]Total energy: 17046636.755704846
[2022-04-10 13:19:04.462758]Total energy: 17022117.236068275
[2022-04-10 13:20:16.140534]Total energy: 17024453.028880037
[2022-04-10 13:21:27.137611]Total energy: 17034328.447753254
[2022-04-10 13:22:40.873824]Total energy: 17019668.458348155
[2022-04-10 13:23:51.481724]Total energy: 17012381.22942922
[2022-04-10 13:25:05.347787]Total energy: 17028865.74735008
[2022-04-10 13:26:16.892001]Total energy: 17034810.05706143
[2022-04-10 13:27:27.520355]Total energy: 17063067.39232858
[2022-04-10 13:28:38.134104]Total energy: 17038373.221271463
[2022-04-10 13:29:53.609723]Total energy: 17023310.168146256
[2022-04-10 13:31:07.371000]Total energy: 17034359.017975554
[2022-04-10 13:32:18.445285]Total energy: 17032300.218701884
[2022-04-10 13:33:29.262544]Total energy: 17033559.49547523
[2022-04-10 13:34:38.758387]Total energy: 17007652.995462645
[2022-04-10 13:35:49.093623]Total energy: 17034895.217743896
[2022-04-10 13:37:00.657409]Total energy: 17028708.766414784
[2022-04-10 13:38:12.041398]Total energy: 17018394.915620286
[2022-04-10 13:39:24.023925]Total energy: 17023040.522252657
[2022-04-10 13:40:37.700130]Total energy: 17039338.67325299
[2022-04-10 13:41:57.130048]Total energy: 17007697.196285132
[2022-04-10 13:43:18.384371]Total energy: 17018747.807430543
[2022-04-10 13:44:32.217129]Total energy: 17015513.92101029
[2022-04-10 13:45:44.954611]Total energy: 17049902.829680055
[2022-04-10 13:46:55.010787]Total energy: 17032926.600558985
[2022-04-10 13:48:05.913937]Total energy: 17041302.95933581
[2022-04-10 13:49:15.703625]Total energy: 17019978.64006456
[2022-04-10 13:50:54.918931]Total energy: 17045023.022109512
[2022-04-10 13:52:18.091296]Total energy: 17046373.671487
[2022-04-10 13:53:39.239086]Total energy: 17031690.47308039
[2022-04-10 13:54:53.963360]Total energy: 17022739.29348191
[2022-04-10 13:56:03.912052]Total energy: 17018018.117907465
[2022-04-10 13:57:14.519525]Total energy: 17026696.85691119
[2022-04-10 13:58:26.448779]Total energy: 17020952.70342002
[2022-04-10 13:59:36.957234]Total energy: 17028409.204156574
[2022-04-10 14:00:50.183991]Total energy: 17039497.20332224
[2022-04-10 14:02:01.522727]Total energy: 17032994.414015204
[2022-04-10 14:03:11.862353]Total energy: 17032778.822745565
[2022-04-10 14:04:22.635049]Total energy: 17032233.739666775
[2022-04-10 14:05:32.839966]Total energy: 17022847.094571672
[2022-04-10 14:06:41.654932]Total energy: 17014123.678046644
[2022-04-10 14:07:54.087987]Total energy: 17044542.647820875
[2022-04-10 14:09:03.653633]Total energy: 17043342.33845551
[2022-04-10 14:10:15.394421]Total energy: 17046904.12278977
[2022-04-10 14:11:25.837230]Total energy: 17023699.924972072
[2022-04-10 14:12:36.020898]Total energy: 17036272.898349654
[2022-04-10 14:13:49.660386]Total energy: 17056344.850649435
[2022-04-10 14:15:00.420927]Total energy: 17020191.30320104
[2022-04-10 14:16:10.979656]Total energy: 17036117.50676776
[2022-04-10 14:17:21.863931]Total energy: 17028418.302146718
[2022-04-10 14:18:31.386848]Total energy: 17021997.978849653
