initial: 116 - optimal_only_seed
[2022-04-10 11:05:45.088767]Total energy: 98775701.97189839
[2022-04-10 11:07:02.487941]Total energy: 98702088.05969022
[2022-04-10 11:08:15.043333]Total energy: 98689991.8533532
[2022-04-10 11:09:27.298140]Total energy: 98772824.51367189
[2022-04-10 11:10:59.596904]Total energy: 98755966.94261824
[2022-04-10 11:12:37.371948]Total energy: 98782274.3478164
[2022-04-10 11:13:58.004737]Total energy: 98737776.79201189
[2022-04-10 11:15:18.514853]Total energy: 98694343.28631034
[2022-04-10 11:16:38.742395]Total energy: 98692794.0397547
[2022-04-10 11:17:53.557616]Total energy: 98765408.45475656
[2022-04-10 11:19:06.465447]Total energy: 98752333.9948559
[2022-04-10 11:20:19.289195]Total energy: 98797962.66358158
[2022-04-10 11:21:32.975715]Total energy: 98804169.19354141
[2022-04-10 11:22:45.723248]Total energy: 98804227.79381607
[2022-04-10 11:23:58.820468]Total energy: 98791713.27914625
[2022-04-10 11:25:13.138903]Total energy: 98725242.03659245
[2022-04-10 11:26:26.659518]Total energy: 98709565.26345897
[2022-04-10 11:27:39.445563]Total energy: 98706158.54411404
[2022-04-10 11:28:53.444353]Total energy: 98738628.83065817
[2022-04-10 11:30:07.296308]Total energy: 98728929.46588531
[2022-04-10 11:31:21.330254]Total energy: 98710139.06320158
[2022-04-10 11:32:36.584728]Total energy: 98727654.32177463
[2022-04-10 11:33:52.936051]Total energy: 98758080.4941978
[2022-04-10 11:35:08.171883]Total energy: 98743230.5091749
[2022-04-10 11:36:24.132190]Total energy: 98759756.42073718
[2022-04-10 11:37:40.269931]Total energy: 98743503.2308645
[2022-04-10 11:38:59.845151]Total energy: 98733030.71461195
[2022-04-10 11:40:16.230011]Total energy: 98749985.44188653
[2022-04-10 11:41:39.576796]Total energy: 98727816.46265712
[2022-04-10 11:43:06.807046]Total energy: 98661329.66891974
[2022-04-10 11:44:33.401564]Total energy: 98645886.44199623
[2022-04-10 11:45:54.807134]Total energy: 98707594.73650081
[2022-04-10 11:47:07.740364]Total energy: 98737313.35887246
[2022-04-10 11:48:20.157359]Total energy: 98713766.36792122
[2022-04-10 11:49:42.886687]Total energy: 98755609.53702024
[2022-04-10 11:51:04.051967]Total energy: 98757882.44727877
[2022-04-10 11:52:27.785084]Total energy: 98703443.22800346
[2022-04-10 11:53:48.746903]Total energy: 98629348.1447146
[2022-04-10 11:55:11.046047]Total energy: 98750879.36370736
[2022-04-10 11:56:34.265641]Total energy: 98732956.07441211
[2022-04-10 11:58:00.515991]Total energy: 98727019.49956055
[2022-04-10 11:59:23.892079]Total energy: 98753983.72068264
[2022-04-10 12:00:45.885404]Total energy: 98777129.02951072
[2022-04-10 12:02:07.923697]Total energy: 98723393.45779435
[2022-04-10 12:03:30.022983]Total energy: 98695675.2046257
[2022-04-10 12:04:53.524057]Total energy: 98709604.12536444
[2022-04-10 12:06:08.689908]Total energy: 98731062.9064555
[2022-04-10 12:07:23.419145]Total energy: 98773194.83020365
[2022-04-10 12:08:35.877406]Total energy: 98693746.88046956
[2022-04-10 12:09:49.943906]Total energy: 98703907.89223464
[2022-04-10 12:11:25.576468]Total energy: 98737334.83938713
[2022-04-10 12:12:50.728022]Total energy: 98759820.60976098
[2022-04-10 12:14:18.475450]Total energy: 98734119.89441307
[2022-04-10 12:15:33.633753]Total energy: 98711276.88614418
[2022-04-10 12:16:47.795118]Total energy: 98709151.54254854
[2022-04-10 12:18:01.068523]Total energy: 98763097.77124342
[2022-04-10 12:19:13.630184]Total energy: 98765678.27490571
[2022-04-10 12:20:34.014591]Total energy: 98757240.49506691
[2022-04-10 12:22:03.294673]Total energy: 98730270.31710604
[2022-04-10 12:23:24.316838]Total energy: 98641836.2580629
[2022-04-10 12:24:36.669358]Total energy: 98752226.64791878
[2022-04-10 12:25:50.051275]Total energy: 98704651.06754634
[2022-04-10 12:27:03.237389]Total energy: 98763591.2864113
[2022-04-10 12:28:16.291040]Total energy: 98702852.44530764
[2022-04-10 12:29:29.860790]Total energy: 98720962.76006098
[2022-04-10 12:30:53.675283]Total energy: 98746385.78520244
[2022-04-10 12:32:42.471807]Total energy: 98670100.91405556
[2022-04-10 12:34:05.394471]Total energy: 98747146.68999101
[2022-04-10 12:35:18.685000]Total energy: 98746986.83801731
[2022-04-10 12:36:31.090769]Total energy: 98761627.80962478
[2022-04-10 12:37:43.556436]Total energy: 98693578.06514405
[2022-04-10 12:38:56.853056]Total energy: 98779420.27921554
[2022-04-10 12:40:14.856303]Total energy: 98744060.62520605
[2022-04-10 12:41:32.806023]Total energy: 98754284.69015978
[2022-04-10 12:42:45.819843]Total energy: 98770376.57479237
[2022-04-10 12:43:59.398471]Total energy: 98700526.87765354
[2022-04-10 12:45:13.668658]Total energy: 98761343.62116967
[2022-04-10 12:46:26.558794]Total energy: 98775844.69472195
[2022-04-10 12:47:39.999652]Total energy: 98715944.59854864
[2022-04-10 12:48:53.139050]Total energy: 98771928.04052623
[2022-04-10 12:50:05.877735]Total energy: 98735435.9117145
[2022-04-10 12:51:45.384706]Total energy: 98751017.20220722
[2022-04-10 12:53:03.470861]Total energy: 98704018.82214049
[2022-04-10 12:54:17.916173]Total energy: 98748955.92398088
[2022-04-10 12:55:31.275739]Total energy: 98684871.32123658
[2022-04-10 12:56:47.593409]Total energy: 98731186.67477222
[2022-04-10 12:58:00.769223]Total energy: 98708109.96226984
[2022-04-10 12:59:18.127468]Total energy: 98664587.41412252
[2022-04-10 13:00:38.445906]Total energy: 98714279.49100494
[2022-04-10 13:02:05.280451]Total energy: 98717177.0242095
[2022-04-10 13:03:31.748782]Total energy: 98725266.10908641
[2022-04-10 13:04:58.949417]Total energy: 98746599.5845795
[2022-04-10 13:06:26.274857]Total energy: 98713336.62465857
[2022-04-10 13:07:55.101182]Total energy: 98771525.4791999
[2022-04-10 13:09:27.293946]Total energy: 98693823.4453459
[2022-04-10 13:10:51.552946]Total energy: 98759190.67908645
[2022-04-10 13:12:05.244702]Total energy: 98760648.83291247
[2022-04-10 13:13:17.973099]Total energy: 98703998.29490119
[2022-04-10 13:14:31.148213]Total energy: 98725498.58860546
[2022-04-10 13:15:44.052041]Total energy: 98688183.65969197
[2022-04-10 13:16:57.219286]Total energy: 98677266.89923047
[2022-04-10 13:18:11.834039]Total energy: 98760925.23691575
[2022-04-10 13:19:25.717730]Total energy: 98718823.0170992
[2022-04-10 13:21:01.003846]Total energy: 98750706.30094735
[2022-04-10 13:22:21.154198]Total energy: 98697265.15704328
[2022-04-10 13:23:35.788346]Total energy: 98694613.94379611
[2022-04-10 13:24:48.737037]Total energy: 98705798.56791331
[2022-04-10 13:26:02.652780]Total energy: 98722626.5046305
[2022-04-10 13:27:14.933014]Total energy: 98773396.94408014
[2022-04-10 13:28:27.433742]Total energy: 98708816.84507777
[2022-04-10 13:29:42.666833]Total energy: 98719457.1696369
[2022-04-10 13:30:57.520913]Total energy: 98738341.83184555
[2022-04-10 13:32:10.057960]Total energy: 98691889.39946564
[2022-04-10 13:33:24.926402]Total energy: 98760993.59184213
[2022-04-10 13:34:37.917853]Total energy: 98754097.36041227
[2022-04-10 13:35:51.182282]Total energy: 98739793.15231988
[2022-04-10 13:37:05.232584]Total energy: 98765268.03908907
[2022-04-10 13:38:19.711993]Total energy: 98763678.68551728
[2022-04-10 13:39:35.281169]Total energy: 98695596.81469046
[2022-04-10 13:40:58.292825]Total energy: 98745910.4330982
[2022-04-10 13:42:20.364316]Total energy: 98664239.59153816
[2022-04-10 13:43:45.853802]Total energy: 98791395.51016708
[2022-04-10 13:45:01.683613]Total energy: 98704470.43059711
[2022-04-10 13:46:16.289149]Total energy: 98672459.55138879
[2022-04-10 13:47:29.676906]Total energy: 98687520.21661665
[2022-04-10 13:48:42.929778]Total energy: 98782541.01499468
[2022-04-10 13:49:55.624430]Total energy: 98734014.3815346
[2022-04-10 13:51:25.579829]Total energy: 98715639.44405767
[2022-04-10 13:52:54.535163]Total energy: 98668768.54741839
[2022-04-10 13:54:20.529581]Total energy: 98730318.3626834
[2022-04-10 13:55:37.086088]Total energy: 98734462.72553414
[2022-04-10 13:56:49.203226]Total energy: 98729068.97883783
[2022-04-10 13:58:02.896003]Total energy: 98746115.96225567
[2022-04-10 13:59:16.053245]Total energy: 98715760.03044313
[2022-04-10 14:00:33.029205]Total energy: 98691773.77099603
[2022-04-10 14:01:48.346518]Total energy: 98767464.8583806
[2022-04-10 14:03:02.025922]Total energy: 98651982.51808935
[2022-04-10 14:04:15.424636]Total energy: 98752891.26544864
[2022-04-10 14:05:28.501358]Total energy: 98700974.12628363
[2022-04-10 14:06:41.680272]Total energy: 98776883.49268141
[2022-04-10 14:07:56.787311]Total energy: 98724829.32020527
[2022-04-10 14:09:09.118046]Total energy: 98773712.59184878
[2022-04-10 14:10:27.125508]Total energy: 98744748.4082011
[2022-04-10 14:11:41.423492]Total energy: 98781464.59606114
[2022-04-10 14:12:54.653347]Total energy: 98735887.92584495
[2022-04-10 14:14:08.849264]Total energy: 98671865.21041209
[2022-04-10 14:15:21.251599]Total energy: 98726231.0491313
[2022-04-10 14:16:34.307916]Total energy: 98756734.5504498
[2022-04-10 14:17:48.988484]Total energy: 98759480.98714624
[2022-04-10 14:19:02.035737]Total energy: 98740171.31145099
[2022-04-10 14:20:14.505559]Total energy: 98760839.56095375
[2022-04-10 14:21:31.847505]Total energy: 98731692.34362069
[2022-04-10 14:22:45.278306]Total energy: 98715311.60908657
[2022-04-10 14:23:59.072593]Total energy: 98697859.27151202
[2022-04-10 14:25:12.312168]Total energy: 98679059.49641071
[2022-04-10 14:26:25.534691]Total energy: 98717760.77593388
[2022-04-10 14:27:38.737323]Total energy: 98775499.28861766
[2022-04-10 14:28:51.304844]Total energy: 98748165.88050947
[2022-04-10 14:30:06.819657]Total energy: 98728609.5846517
[2022-04-10 14:31:27.605680]Total energy: 98691588.36819656
[2022-04-10 14:32:50.792719]Total energy: 98712977.38814305
[2022-04-10 14:34:16.347323]Total energy: 98754981.4323679
[2022-04-10 14:35:33.836250]Total energy: 98729254.76621862
[2022-04-10 14:36:48.136373]Total energy: 98779931.37216108
[2022-04-10 14:38:00.709944]Total energy: 98689357.34271443
[2022-04-10 14:39:15.524361]Total energy: 98705044.0762917
[2022-04-10 14:40:57.748147]Total energy: 98712111.52262346
[2022-04-10 14:42:27.696218]Total energy: 98719405.63408189
[2022-04-10 14:43:44.572437]Total energy: 98698585.41059525
[2022-04-10 14:45:00.370489]Total energy: 98709659.45572817
[2022-04-10 14:46:13.549553]Total energy: 98645182.72780907
[2022-04-10 14:47:27.967202]Total energy: 98712056.46359901
[2022-04-10 14:48:40.634559]Total energy: 98681441.21347098
[2022-04-10 14:49:54.172824]Total energy: 98744731.77735846
[2022-04-10 14:51:14.566996]Total energy: 98689543.69177127
[2022-04-10 14:52:42.625330]Total energy: 98729359.30095068
[2022-04-10 14:54:08.424186]Total energy: 98759526.29013455
[2022-04-10 14:55:22.129165]Total energy: 98718972.25270681
[2022-04-10 14:56:35.415146]Total energy: 98749972.6176441
[2022-04-10 14:57:48.972338]Total energy: 98717014.2568261
[2022-04-10 14:59:01.987348]Total energy: 98698162.45509018
[2022-04-10 15:00:14.306887]Total energy: 98785840.26496474
[2022-04-10 15:01:26.921144]Total energy: 98687234.81196864
[2022-04-10 15:02:40.881662]Total energy: 98676265.36832406
[2022-04-10 15:03:54.401127]Total energy: 98762988.21560994
[2022-04-10 15:05:08.055350]Total energy: 98722510.07460947
[2022-04-10 15:06:21.135593]Total energy: 98773537.75748658
[2022-04-10 15:07:34.192006]Total energy: 98726707.11732686
[2022-04-10 15:08:47.844322]Total energy: 98737576.83831531
[2022-04-10 15:10:01.409036]Total energy: 98700796.999469
[2022-04-10 15:11:14.204928]Total energy: 98703615.09382816
[2022-04-10 15:12:27.324934]Total energy: 98738447.60016917
[2022-04-10 15:13:40.687848]Total energy: 98640747.08986947
[2022-04-10 15:14:55.597455]Total energy: 98759037.57985948
[2022-04-10 15:16:09.192337]Total energy: 98718964.33005975
[2022-04-10 15:17:21.496515]Total energy: 98720812.01691367
[2022-04-10 15:18:34.370726]Total energy: 98752973.02502559
[2022-04-10 15:19:47.173423]Total energy: 98746228.8857611
[2022-04-10 15:21:25.153937]Total energy: 98686605.64600562
[2022-04-10 15:22:51.549600]Total energy: 98695638.14177023
[2022-04-10 15:24:14.851495]Total energy: 98755551.8930457
[2022-04-10 15:25:38.496571]Total energy: 98688597.67515615
[2022-04-10 15:27:02.081714]Total energy: 98761588.22661509
[2022-04-10 15:28:29.537189]Total energy: 98747288.0723735
[2022-04-10 15:29:50.171046]Total energy: 98750767.89561023
[2022-04-10 15:31:03.862643]Total energy: 98717299.41462165
[2022-04-10 15:32:17.004992]Total energy: 98723362.98139875
[2022-04-10 15:33:30.150026]Total energy: 98756229.1427964
[2022-04-10 15:34:43.102714]Total energy: 98727583.32880895
[2022-04-10 15:35:55.570111]Total energy: 98758017.39414375
[2022-04-10 15:37:07.912665]Total energy: 98742035.11768882
[2022-04-10 15:38:23.609594]Total energy: 98674006.2747308
[2022-04-10 15:39:36.627141]Total energy: 98715826.97249193
[2022-04-10 15:40:56.086968]Total energy: 98691040.53165363
[2022-04-10 15:42:20.338803]Total energy: 98810093.60486063
[2022-04-10 15:43:47.785286]Total energy: 98752895.10787159
[2022-04-10 15:45:06.686057]Total energy: 98693659.59779815
[2022-04-10 15:46:19.873936]Total energy: 98745168.4665201
[2022-04-10 15:47:33.115149]Total energy: 98749266.09494378
[2022-04-10 15:48:47.002468]Total energy: 98732165.3457017
[2022-04-10 15:49:59.564355]Total energy: 98626956.68485351
[2022-04-10 15:51:21.042030]Total energy: 98718352.48515841
[2022-04-10 15:52:45.650545]Total energy: 98715400.99424326
[2022-04-10 15:54:14.389677]Total energy: 98729464.33771002
[2022-04-10 15:55:36.251469]Total energy: 98672220.68364212
[2022-04-10 15:56:48.959741]Total energy: 98752050.43815884
[2022-04-10 15:58:01.905962]Total energy: 98739411.48097402
[2022-04-10 15:59:15.292395]Total energy: 98698383.38740301
[2022-04-10 16:00:27.983290]Total energy: 98766006.32381664
[2022-04-10 16:01:41.810315]Total energy: 98780881.47722751
[2022-04-10 16:02:54.836042]Total energy: 98769194.63520184
[2022-04-10 16:04:07.198028]Total energy: 98720344.7075677
[2022-04-10 16:05:21.867024]Total energy: 98692222.93978028
[2022-04-10 16:06:35.520085]Total energy: 98785104.43816836
[2022-04-10 16:07:49.172075]Total energy: 98705360.5866311
[2022-04-10 16:09:04.026143]Total energy: 98731338.20199588
[2022-04-10 16:10:19.049946]Total energy: 98743567.47222045
[2022-04-10 16:11:56.185363]Total energy: 98748393.01819839
[2022-04-10 16:13:25.944939]Total energy: 98793837.06382543
[2022-04-10 16:14:48.007441]Total energy: 98689592.04147762
[2022-04-10 16:16:02.975798]Total energy: 98735044.78180538
[2022-04-10 16:17:17.564130]Total energy: 98714116.65013249
[2022-04-10 16:18:33.084957]Total energy: 98683261.10421193
[2022-04-10 16:19:46.086676]Total energy: 98685320.18047303
[2022-04-10 16:21:09.698634]Total energy: 98735445.18620117
[2022-04-10 16:22:26.722618]Total energy: 98751877.56702052
[2022-04-10 16:23:40.300117]Total energy: 98726458.05693696
[2022-04-10 16:24:55.574790]Total energy: 98689543.79140857
[2022-04-10 16:26:08.637984]Total energy: 98697666.9183661
[2022-04-10 16:27:22.111381]Total energy: 98723989.6122566
[2022-04-10 16:28:35.103286]Total energy: 98767649.46511684
[2022-04-10 16:29:49.943580]Total energy: 98713934.05868246
[2022-04-10 16:31:31.817947]Total energy: 98773048.4789328
[2022-04-10 16:32:57.756003]Total energy: 98709433.56327353
[2022-04-10 16:34:14.489088]Total energy: 98712556.68666175
[2022-04-10 16:35:28.324475]Total energy: 98713213.88008253
[2022-04-10 16:36:41.407366]Total energy: 98725145.01785792
[2022-04-10 16:37:55.610113]Total energy: 98699792.67246361
[2022-04-10 16:39:09.742918]Total energy: 98761390.72646841
[2022-04-10 16:40:38.239757]Total energy: 98716311.0404482
[2022-04-10 16:42:02.219204]Total energy: 98717140.13934968
[2022-04-10 16:43:26.200271]Total energy: 98794053.61463471
[2022-04-10 16:44:53.461113]Total energy: 98736723.47370929
[2022-04-10 16:46:21.908532]Total energy: 98772874.84914458
[2022-04-10 16:47:46.639102]Total energy: 98736697.16335319
[2022-04-10 16:49:06.947575]Total energy: 98696370.97277838
[2022-04-10 16:50:20.762855]Total energy: 98721852.1593772
[2022-04-10 16:51:34.332038]Total energy: 98699934.34421606
[2022-04-10 16:52:46.993061]Total energy: 98769370.32509746
[2022-04-10 16:54:00.273525]Total energy: 98719921.55581777
[2022-04-10 16:55:13.385534]Total energy: 98740949.27499925
[2022-04-10 16:56:26.284846]Total energy: 98729570.03220224
[2022-04-10 16:57:39.664695]Total energy: 98702274.46686444
[2022-04-10 16:58:52.337063]Total energy: 98785708.12226205
[2022-04-10 17:00:06.947675]Total energy: 98696351.50450951
[2022-04-10 17:01:28.823290]Total energy: 98755629.18366006
[2022-04-10 17:03:55.020237]Total energy: 98721279.28281315
[2022-04-10 17:05:08.074688]Total energy: 98696744.37049645
[2022-04-10 17:06:22.079269]Total energy: 98716622.55583729
[2022-04-10 17:07:34.968011]Total energy: 98723014.04911508
[2022-04-10 17:08:48.422622]Total energy: 98745620.82622951
[2022-04-10 17:10:02.268111]Total energy: 98675845.76049472
[2022-04-10 17:11:34.321395]Total energy: 98682846.40622921
[2022-04-10 17:13:00.871189]Total energy: 98727772.61435981
[2022-04-10 17:14:26.305494]Total energy: 98762741.86744961
[2022-04-10 17:15:52.497900]Total energy: 98770174.43166523
[2022-04-10 17:17:19.995733]Total energy: 98733588.90322469
[2022-04-10 17:18:40.579048]Total energy: 98729055.2849886
[2022-04-10 17:19:53.345712]Total energy: 98760354.9996134
[2022-04-10 17:21:08.953261]Total energy: 98712129.69610253
[2022-04-10 17:22:33.827173]Total energy: 98705257.12241754
[2022-04-10 17:23:48.863998]Total energy: 98795255.46454154
[2022-04-10 17:25:03.338531]Total energy: 98649895.71863088
[2022-04-10 17:26:16.181606]Total energy: 98765724.3531897
[2022-04-10 17:27:29.175596]Total energy: 98751617.35429196
[2022-04-10 17:28:41.637179]Total energy: 98721355.56346527
[2022-04-10 17:29:54.624328]Total energy: 98735046.96125372
[2022-04-10 17:31:27.429430]Total energy: 98721037.80897968
[2022-04-10 17:32:51.504585]Total energy: 98761161.21696833
[2022-04-10 17:34:19.939808]Total energy: 98762155.8196806
[2022-04-10 17:35:50.635459]Total energy: 98737138.79584505
[2022-04-10 17:37:20.635778]Total energy: 98691485.58905499
