initial: all - diverse_no_blind_all
[2022-04-13 03:11:06.828230]Total energy: 16605920.946957178
[2022-04-13 03:12:38.065559]Total energy: 16625201.121078435
[2022-04-13 03:13:56.215367]Total energy: 16625949.038884081
[2022-04-13 03:15:14.542315]Total energy: 16580853.520341108
[2022-04-13 03:16:31.930159]Total energy: 16598656.21475679
[2022-04-13 03:17:49.965940]Total energy: 16594060.771126539
[2022-04-13 03:19:06.570630]Total energy: 16613919.96285159
[2022-04-13 03:20:24.831590]Total energy: 16605589.965368822
[2022-04-13 03:22:02.335698]Total energy: 16596008.557491908
[2022-04-13 03:23:20.353655]Total energy: 16612242.858138243
[2022-04-13 03:24:39.194804]Total energy: 16605221.79731116
[2022-04-13 03:25:57.077623]Total energy: 16604222.653387092
[2022-04-13 03:27:14.805238]Total energy: 16616131.786408046
[2022-04-13 03:28:33.330923]Total energy: 16612329.301075295
[2022-04-13 03:29:52.066226]Total energy: 16599860.665763427
[2022-04-13 03:31:40.539594]Total energy: 16591155.040452937
[2022-04-13 03:33:11.677002]Total energy: 16611292.935913239
[2022-04-13 03:34:28.246829]Total energy: 16618555.237030013
[2022-04-13 03:35:44.014406]Total energy: 16626888.275302501
[2022-04-13 03:37:02.697564]Total energy: 16586206.820304295
[2022-04-13 03:38:21.186184]Total energy: 16593048.889957659
[2022-04-13 03:39:37.730609]Total energy: 16596171.550036287
[2022-04-13 03:41:13.579084]Total energy: 16595840.954953844
[2022-04-13 03:42:39.516708]Total energy: 16608718.407407809
[2022-04-13 03:43:59.476575]Total energy: 16560816.509551737
[2022-04-13 03:45:18.169654]Total energy: 16609614.078513972
[2022-04-13 03:46:36.342602]Total energy: 16594900.988815345
[2022-04-13 03:47:55.655296]Total energy: 16598410.60842291
[2022-04-13 03:49:13.950658]Total energy: 16593243.220692752
[2022-04-13 03:50:52.722268]Total energy: 16634339.509238763
[2022-04-13 03:52:32.174301]Total energy: 16614669.13868485
[2022-04-13 03:53:50.052401]Total energy: 16612876.791603893
[2022-04-13 03:55:07.910601]Total energy: 16575437.25805858
[2022-04-13 03:56:25.093092]Total energy: 16589530.671850538
[2022-04-13 03:57:44.531740]Total energy: 16597668.894091178
[2022-04-13 03:59:02.598755]Total energy: 16593890.010003243
[2022-04-13 04:00:15.722805]Total energy: 16625937.444168307
[2022-04-13 04:01:38.714598]Total energy: 16621947.805496765
[2022-04-13 04:03:00.330199]Total energy: 16614404.963072466
[2022-04-13 04:04:21.123967]Total energy: 16612086.486245675
[2022-04-13 04:05:39.091718]Total energy: 16590839.774189271
[2022-04-13 04:06:52.119680]Total energy: 16612372.47246627
[2022-04-13 04:08:05.015890]Total energy: 16619466.532472104
[2022-04-13 04:09:19.996947]Total energy: 16605067.457373785
[2022-04-13 04:10:58.043761]Total energy: 16617236.989375245
[2022-04-13 04:12:34.307882]Total energy: 16598456.87474901
[2022-04-13 04:13:51.959830]Total energy: 16605446.249135807
[2022-04-13 04:15:10.843163]Total energy: 16597960.361628862
[2022-04-13 04:16:30.650038]Total energy: 16613231.319973838
[2022-04-13 04:17:50.060803]Total energy: 16617864.431076622
[2022-04-13 04:19:06.758171]Total energy: 16618934.025911445
[2022-04-13 04:20:39.321402]Total energy: 16591219.714057554
[2022-04-13 04:22:16.158586]Total energy: 16611007.422676185
[2022-04-13 04:23:36.792250]Total energy: 16604959.88286414
[2022-04-13 04:24:56.420993]Total energy: 16597511.759268096
[2022-04-13 04:26:15.410450]Total energy: 16619206.402264865
[2022-04-13 04:27:40.166909]Total energy: 16615155.595942315
[2022-04-13 04:29:00.784890]Total energy: 16594585.232763542
[2022-04-13 04:30:21.343863]Total energy: 16614617.0457768
[2022-04-13 04:31:47.003900]Total energy: 16604850.374773338
[2022-04-13 04:33:06.454157]Total energy: 16602998.71809231
[2022-04-13 04:34:26.056887]Total energy: 16598895.478417331
[2022-04-13 04:35:49.259947]Total energy: 16623638.52259608
[2022-04-13 04:37:09.462354]Total energy: 16615503.27888304
[2022-04-13 04:38:32.886898]Total energy: 16593440.497848632
[2022-04-13 04:39:52.588340]Total energy: 16599339.130161298
[2022-04-13 04:41:31.486420]Total energy: 16612334.790168503
[2022-04-13 04:42:59.277270]Total energy: 16589230.739110516
[2022-04-13 04:44:16.357708]Total energy: 16632565.322754364
[2022-04-13 04:45:35.237312]Total energy: 16602939.406024192
[2022-04-13 04:46:53.183318]Total energy: 16609292.982422478
[2022-04-13 04:48:12.070617]Total energy: 16607361.090973403
[2022-04-13 04:49:32.096235]Total energy: 16616092.824169226
[2022-04-13 04:51:07.588690]Total energy: 16610297.47033167
[2022-04-13 04:52:27.335301]Total energy: 16604332.77246245
[2022-04-13 04:53:45.831877]Total energy: 16608633.433597296
[2022-04-13 04:55:04.316961]Total energy: 16607293.679800043
[2022-04-13 04:56:21.504991]Total energy: 16613207.538704043
[2022-04-13 04:57:38.229376]Total energy: 16603773.825435715
[2022-04-13 04:58:56.380999]Total energy: 16616224.023617864
[2022-04-13 05:00:16.415196]Total energy: 16604172.614087496
[2022-04-13 05:01:43.836363]Total energy: 16583655.010384489
[2022-04-13 05:03:03.359502]Total energy: 16589373.459257104
[2022-04-13 05:04:20.542032]Total energy: 16590784.769014612
[2022-04-13 05:05:38.134460]Total energy: 16606961.675236452
[2022-04-13 05:06:55.879514]Total energy: 16648951.065327045
[2022-04-13 05:08:12.203658]Total energy: 16602403.212612957
[2022-04-13 05:09:28.347047]Total energy: 16630513.774263611
[2022-04-13 05:11:01.340252]Total energy: 16615025.361797465
[2022-04-13 05:12:24.909717]Total energy: 16615082.410029752
[2022-04-13 05:13:44.008943]Total energy: 16585196.348228034
[2022-04-13 05:15:00.920874]Total energy: 16626102.755388835
[2022-04-13 05:16:19.174281]Total energy: 16619851.293307332
[2022-04-13 05:17:36.719948]Total energy: 16603067.284539452
[2022-04-13 05:18:54.195578]Total energy: 16627791.262538845
[2022-04-13 05:20:13.232082]Total energy: 16617460.599720364
[2022-04-13 05:21:34.397522]Total energy: 16601523.569913888
[2022-04-13 05:22:58.496445]Total energy: 16607403.981559027
[2022-04-13 05:24:19.552626]Total energy: 16592892.992407763
[2022-04-13 05:25:39.503553]Total energy: 16615916.104875093
[2022-04-13 05:26:56.064145]Total energy: 16614100.010991115
[2022-04-13 05:28:12.170999]Total energy: 16623475.649638576
[2022-04-13 05:29:26.922873]Total energy: 16613206.025430653
[2022-04-13 05:31:04.152369]Total energy: 16616366.879213829
[2022-04-13 05:32:25.860918]Total energy: 16623124.353975203
[2022-04-13 05:33:42.034700]Total energy: 16586026.19550048
[2022-04-13 05:34:56.921119]Total energy: 16636375.295945281
[2022-04-13 05:36:12.636109]Total energy: 16628609.115571672
[2022-04-13 05:37:29.434950]Total energy: 16614001.982504398
[2022-04-13 05:38:44.874968]Total energy: 16613152.488178037
[2022-04-13 05:39:59.211286]Total energy: 16581749.563623065
[2022-04-13 05:41:21.872236]Total energy: 16627191.428528855
[2022-04-13 05:42:40.024476]Total energy: 16605658.652601643
[2022-04-13 05:43:56.152650]Total energy: 16604218.279865619
[2022-04-13 05:45:12.468204]Total energy: 16619252.379939876
[2022-04-13 05:46:29.113035]Total energy: 16625281.8938295
[2022-04-13 05:47:47.104398]Total energy: 16625983.847106298
[2022-04-13 05:49:06.015440]Total energy: 16587059.218628155
[2022-04-13 05:50:21.939667]Total energy: 16599572.374412974
[2022-04-13 05:51:45.705873]Total energy: 16615328.528641019
[2022-04-13 05:53:02.338026]Total energy: 16609686.058416696
[2022-04-13 05:54:19.550911]Total energy: 16609415.922566174
[2022-04-13 05:55:35.204477]Total energy: 16608257.998959921
[2022-04-13 05:56:49.219028]Total energy: 16613640.88311927
[2022-04-13 05:58:03.082584]Total energy: 16620200.271752203
[2022-04-13 05:59:22.568211]Total energy: 16590359.746933188
[2022-04-13 06:00:43.200604]Total energy: 16619350.258118972
[2022-04-13 06:02:01.121919]Total energy: 16624216.398946868
[2022-04-13 06:03:24.262582]Total energy: 16591285.944946615
[2022-04-13 06:04:40.572580]Total energy: 16594049.318069987
[2022-04-13 06:05:57.117713]Total energy: 16572915.894535942
[2022-04-13 06:07:11.910085]Total energy: 16607515.801986678
[2022-04-13 06:08:30.021833]Total energy: 16586013.403153175
[2022-04-13 06:09:46.593168]Total energy: 16591496.522189999
[2022-04-13 06:11:06.562672]Total energy: 16603636.82756589
[2022-04-13 06:12:20.889604]Total energy: 16609902.242273957
[2022-04-13 06:13:39.565174]Total energy: 16622655.630847592
[2022-04-13 06:14:56.544550]Total energy: 16605884.01373536
[2022-04-13 06:16:09.960709]Total energy: 16623799.619559865
[2022-04-13 06:17:25.495275]Total energy: 16631110.821036566
[2022-04-13 06:18:38.557085]Total energy: 16604345.422967214
[2022-04-13 06:19:55.184740]Total energy: 16598646.265633598
[2022-04-13 06:21:19.984043]Total energy: 16594019.58741091
[2022-04-13 06:22:41.461669]Total energy: 16601320.262561724
[2022-04-13 06:23:56.443994]Total energy: 16601120.974244846
[2022-04-13 06:25:12.348707]Total energy: 16612780.698207002
[2022-04-13 06:26:28.373167]Total energy: 16627489.759319723
[2022-04-13 06:27:43.416483]Total energy: 16593596.441291003
[2022-04-13 06:29:01.001868]Total energy: 16588705.169931838
[2022-04-13 06:30:16.682677]Total energy: 16612287.710769827
[2022-04-13 06:31:32.257899]Total energy: 16611416.184117746
[2022-04-13 06:32:48.016719]Total energy: 16619542.21755492
[2022-04-13 06:34:03.158718]Total energy: 16588040.2061958
[2022-04-13 06:35:24.376118]Total energy: 16624650.905674279
[2022-04-13 06:36:40.881026]Total energy: 16605210.540665438
[2022-04-13 06:37:57.191198]Total energy: 16579830.517123584
[2022-04-13 06:39:12.615771]Total energy: 16595849.392674211
[2022-04-13 06:40:34.702226]Total energy: 16598875.15208338
[2022-04-13 06:41:54.828530]Total energy: 16611862.52978908
[2022-04-13 06:43:11.607863]Total energy: 16611295.45238974
[2022-04-13 06:44:28.699220]Total energy: 16624615.860862054
[2022-04-13 06:45:42.938130]Total energy: 16591678.551862208
[2022-04-13 06:46:59.018592]Total energy: 16626603.965560196
[2022-04-13 06:48:15.202028]Total energy: 16619335.73229093
[2022-04-13 06:49:32.331008]Total energy: 16603735.105149724
[2022-04-13 06:51:06.868809]Total energy: 16606059.689773895
[2022-04-13 06:52:31.039810]Total energy: 16616010.656305403
[2022-04-13 06:53:48.121616]Total energy: 16590731.114786487
[2022-04-13 06:55:03.430357]Total energy: 16595040.303107226
[2022-04-13 06:56:22.215123]Total energy: 16613136.545689432
[2022-04-13 06:57:38.254192]Total energy: 16634770.724405067
[2022-04-13 06:58:54.744248]Total energy: 16610261.746869558
[2022-04-13 07:00:10.074003]Total energy: 16603976.060777
[2022-04-13 07:01:26.671110]Total energy: 16603389.277243378
[2022-04-13 07:02:42.841741]Total energy: 16603389.326615142
[2022-04-13 07:03:59.810307]Total energy: 16640451.419056298
[2022-04-13 07:05:14.856182]Total energy: 16617370.825212931
[2022-04-13 07:06:30.143487]Total energy: 16590933.683439592
[2022-04-13 07:07:46.542692]Total energy: 16614682.462263737
[2022-04-13 07:09:08.193410]Total energy: 16617123.424334105
[2022-04-13 07:10:34.370786]Total energy: 16604959.139183419
[2022-04-13 07:11:53.885727]Total energy: 16616588.732310863
[2022-04-13 07:13:10.811592]Total energy: 16585718.429397376
[2022-04-13 07:14:28.062731]Total energy: 16615535.851862699
[2022-04-13 07:15:42.487210]Total energy: 16570215.53871071
[2022-04-13 07:17:01.926350]Total energy: 16597072.137215154
[2022-04-13 07:18:16.195303]Total energy: 16612568.939770754
[2022-04-13 07:19:32.499677]Total energy: 16612478.263898458
[2022-04-13 07:21:00.319612]Total energy: 16586734.533212965
[2022-04-13 07:22:19.744670]Total energy: 16605166.02222856
[2022-04-13 07:23:41.264720]Total energy: 16598339.014453879
[2022-04-13 07:24:57.608757]Total energy: 16618679.77261051
[2022-04-13 07:26:13.469434]Total energy: 16616175.089874042
[2022-04-13 07:27:27.405616]Total energy: 16608256.846727336
[2022-04-13 07:28:42.228812]Total energy: 16615270.980615024
[2022-04-13 07:29:56.918006]Total energy: 16623582.02828014
[2022-04-13 07:31:11.215732]Total energy: 16604710.800311482
[2022-04-13 07:32:27.263690]Total energy: 16612650.402641863
[2022-04-13 07:33:45.153888]Total energy: 16608010.901597401
[2022-04-13 07:35:01.902411]Total energy: 16596779.672578461
[2022-04-13 07:36:17.069820]Total energy: 16590348.96517807
[2022-04-13 07:37:33.678837]Total energy: 16603425.08730718
[2022-04-13 07:38:50.273965]Total energy: 16637725.21861638
[2022-04-13 07:40:07.489286]Total energy: 16588678.732485363
[2022-04-13 07:41:28.941800]Total energy: 16596563.808273552
[2022-04-13 07:42:45.494870]Total energy: 16603065.14275591
[2022-04-13 07:44:00.887865]Total energy: 16627741.224623393
[2022-04-13 07:45:15.440331]Total energy: 16602446.524196576
[2022-04-13 07:46:29.911092]Total energy: 16595112.62353691
[2022-04-13 07:47:47.575860]Total energy: 16605085.813449185
[2022-04-13 07:49:05.513363]Total energy: 16608992.885101719
[2022-04-13 07:50:25.803230]Total energy: 16604204.368213758
[2022-04-13 07:51:43.343662]Total energy: 16586746.916889178
[2022-04-13 07:52:59.916585]Total energy: 16622893.946961248
[2022-04-13 07:54:19.088218]Total energy: 16589760.51831826
[2022-04-13 07:55:35.115323]Total energy: 16617818.142725987
[2022-04-13 07:56:49.582706]Total energy: 16600627.527624601
[2022-04-13 07:58:04.903469]Total energy: 16611578.765041158
[2022-04-13 07:59:18.784604]Total energy: 16592328.304588648
[2022-04-13 08:00:33.223976]Total energy: 16593361.211311484
[2022-04-13 08:01:46.741898]Total energy: 16621501.11361693
[2022-04-13 08:03:02.777793]Total energy: 16609029.665004354
[2022-04-13 08:04:19.211264]Total energy: 16595983.084144045
[2022-04-13 08:05:36.988734]Total energy: 16613726.087046355
[2022-04-13 08:06:51.723034]Total energy: 16598356.093643235
[2022-04-13 08:08:05.113958]Total energy: 16623491.869187476
[2022-04-13 08:09:21.084875]Total energy: 16619478.824544432
[2022-04-13 08:10:47.490808]Total energy: 16624573.28818723
[2022-04-13 08:12:10.184911]Total energy: 16616917.807544049
[2022-04-13 08:13:28.499029]Total energy: 16599014.181152763
[2022-04-13 08:14:44.557277]Total energy: 16616294.483103855
[2022-04-13 08:15:59.834974]Total energy: 16610027.928180933
[2022-04-13 08:17:15.794525]Total energy: 16628694.002525149
[2022-04-13 08:18:34.772122]Total energy: 16592639.853269733
[2022-04-13 08:19:50.898587]Total energy: 16617755.492111113
[2022-04-13 08:21:10.939892]Total energy: 16621515.06818871
[2022-04-13 08:22:26.515448]Total energy: 16610718.972247526
[2022-04-13 08:23:42.084914]Total energy: 16610162.06801977
[2022-04-13 08:24:59.178239]Total energy: 16592354.71070601
[2022-04-13 08:26:15.936643]Total energy: 16592174.671229834
[2022-04-13 08:27:32.212707]Total energy: 16611305.03288269
[2022-04-13 08:28:48.530572]Total energy: 16612531.454747895
[2022-04-13 08:30:06.756748]Total energy: 16621239.962116696
[2022-04-13 08:31:26.381213]Total energy: 16627947.272608468
[2022-04-13 08:32:42.188105]Total energy: 16597090.394809617
[2022-04-13 08:33:57.072267]Total energy: 16567111.952008536
[2022-04-13 08:35:12.697068]Total energy: 16631432.428854268
[2022-04-13 08:36:28.928438]Total energy: 16612868.444869092
[2022-04-13 08:37:44.267445]Total energy: 16617941.576319132
[2022-04-13 08:39:02.997641]Total energy: 16619100.105236942
[2022-04-13 08:40:25.233696]Total energy: 16593162.528157072
[2022-04-13 08:41:46.288600]Total energy: 16614554.401788644
[2022-04-13 08:43:00.342816]Total energy: 16611527.681677584
[2022-04-13 08:44:15.115604]Total energy: 16597100.628814239
[2022-04-13 08:45:31.440121]Total energy: 16598592.33179729
[2022-04-13 08:46:46.175040]Total energy: 16594932.122415597
[2022-04-13 08:48:02.417629]Total energy: 16614290.989762101
[2022-04-13 08:49:21.226769]Total energy: 16612302.59090541
[2022-04-13 08:50:42.020727]Total energy: 16610847.513912715
[2022-04-13 08:51:58.478968]Total energy: 16591353.55369466
[2022-04-13 08:53:15.166348]Total energy: 16622191.930470226
[2022-04-13 08:54:31.371362]Total energy: 16609692.836702796
[2022-04-13 08:55:53.307369]Total energy: 16585687.54171033
[2022-04-13 08:57:09.745466]Total energy: 16608157.929182868
[2022-04-13 08:58:26.392614]Total energy: 16628248.94978925
[2022-04-13 08:59:41.245741]Total energy: 16601097.71808234
[2022-04-13 09:01:01.871830]Total energy: 16614896.655703854
[2022-04-13 09:02:19.439686]Total energy: 16585749.964317081
[2022-04-13 09:03:35.488374]Total energy: 16613617.411655951
[2022-04-13 09:04:52.217007]Total energy: 16595135.54730554
[2022-04-13 09:06:07.166246]Total energy: 16602100.50373003
[2022-04-13 09:07:30.644693]Total energy: 16600229.57981406
[2022-04-13 09:08:50.335565]Total energy: 16613654.495002324
[2022-04-13 09:10:15.058915]Total energy: 16597409.197166495
[2022-04-13 09:11:35.256858]Total energy: 16595034.047872469
[2022-04-13 09:12:59.392865]Total energy: 16619964.358686086
[2022-04-13 09:14:19.044241]Total energy: 16594611.976014014
[2022-04-13 09:15:37.561222]Total energy: 16634396.09005931
[2022-04-13 09:16:58.109775]Total energy: 16608829.930708934
[2022-04-13 09:18:18.106355]Total energy: 16624740.894251775
[2022-04-13 09:19:37.779729]Total energy: 16604389.06954561
[2022-04-13 09:21:11.814726]Total energy: 16610156.647514353
[2022-04-13 09:22:40.264328]Total energy: 16619900.412610797
[2022-04-13 09:24:03.209050]Total energy: 16592502.724146156
[2022-04-13 09:25:21.425259]Total energy: 16601096.76613881
[2022-04-13 09:26:41.026885]Total energy: 16595920.106603611
[2022-04-13 09:27:59.162782]Total energy: 16585511.854733234
[2022-04-13 09:29:19.937468]Total energy: 16610808.203464994
[2022-04-13 09:30:42.892738]Total energy: 16611513.994413707
[2022-04-13 09:32:02.053969]Total energy: 16591915.665127845
[2022-04-13 09:33:21.689832]Total energy: 16611806.488949366
[2022-04-13 09:34:41.561285]Total energy: 16608241.492760487
[2022-04-13 09:36:06.612656]Total energy: 16600320.433580764
[2022-04-13 09:37:25.519161]Total energy: 16604881.136916583
[2022-04-13 09:38:44.166578]Total energy: 16608399.071637176
[2022-04-13 09:40:03.738306]Total energy: 16620701.0607127
[2022-04-13 09:41:24.755093]Total energy: 16590674.352881521
[2022-04-13 09:42:43.509928]Total energy: 16625957.888294496
[2022-04-13 09:44:03.103559]Total energy: 16607850.154501544
[2022-04-13 09:45:23.112589]Total energy: 16624827.798543546
[2022-04-13 09:46:46.602166]Total energy: 16591237.87748581
[2022-04-13 09:48:08.592738]Total energy: 16637843.340832828
[2022-04-13 09:49:28.191737]Total energy: 16603505.351662753
[2022-04-13 09:50:50.625074]Total energy: 16600091.420406831
[2022-04-13 09:52:16.134284]Total energy: 16622390.042564988
[2022-04-13 09:53:33.890112]Total energy: 16617030.780869959
[2022-04-13 09:54:52.812578]Total energy: 16624645.65014746
[2022-04-13 09:56:09.838729]Total energy: 16615012.005634215
[2022-04-13 09:57:26.193268]Total energy: 16599882.586181868
[2022-04-13 09:58:45.893958]Total energy: 16584830.402367566
[2022-04-13 10:00:02.529457]Total energy: 16582412.084544126
[2022-04-13 10:01:25.219012]Total energy: 16586141.311922623
[2022-04-13 10:02:41.477991]Total energy: 16578996.458360352
[2022-04-13 10:03:57.979392]Total energy: 16593929.018908989
[2022-04-13 10:05:18.549385]Total energy: 16612664.027694196
[2022-04-13 10:06:34.943067]Total energy: 16606256.087000387
[2022-04-13 10:07:56.444120]Total energy: 16589759.912405517
[2022-04-13 10:09:13.423838]Total energy: 16629192.341492986
[2022-04-13 10:10:37.917253]Total energy: 16600975.6378594
[2022-04-13 10:12:02.452311]Total energy: 16614679.347733947
[2022-04-13 10:13:22.532087]Total energy: 16618451.383665472
[2022-04-13 10:14:41.626717]Total energy: 16602742.769343955
[2022-04-13 10:15:59.925233]Total energy: 16604085.725787107
[2022-04-13 10:17:19.142634]Total energy: 16595622.924753869
[2022-04-13 10:18:36.452395]Total energy: 16600558.361120177
[2022-04-13 10:19:54.721276]Total energy: 16595571.653959818
[2022-04-13 10:21:13.823525]Total energy: 16608680.669307226
[2022-04-13 10:22:32.816242]Total energy: 16601532.376034027
[2022-04-13 10:23:51.720124]Total energy: 16572167.858639287
[2022-04-13 10:25:06.917387]Total energy: 16599573.719351988
[2022-04-13 10:26:21.119088]Total energy: 16629812.612154951
[2022-04-13 10:27:39.447472]Total energy: 16590883.596406138
[2022-04-13 10:28:54.845034]Total energy: 16609136.988271464
[2022-04-13 10:30:10.099965]Total energy: 16592801.553933444
[2022-04-13 10:31:26.225499]Total energy: 16612286.936390292
[2022-04-13 10:32:42.412056]Total energy: 16594462.658441903
[2022-04-13 10:33:58.254826]Total energy: 16623330.624301607
[2022-04-13 10:35:17.225287]Total energy: 16590253.46921052
[2022-04-13 10:36:36.469307]Total energy: 16606038.353654064
[2022-04-13 10:37:52.202860]Total energy: 16596945.13352205
[2022-04-13 10:39:09.628296]Total energy: 16618580.620778037
[2022-04-13 10:40:33.170467]Total energy: 16595856.607750842
[2022-04-13 10:41:57.300310]Total energy: 16602248.025279442
[2022-04-13 10:43:18.947442]Total energy: 16612682.567407263
[2022-04-13 10:44:37.104072]Total energy: 16618381.412614206
[2022-04-13 10:46:02.471451]Total energy: 16618101.390452057
[2022-04-13 10:47:20.298530]Total energy: 16593556.955114545
[2022-04-13 10:48:37.068799]Total energy: 16607860.061803278
[2022-04-13 10:49:54.753610]Total energy: 16616539.612831099
[2022-04-13 10:51:11.409803]Total energy: 16571124.033263735
[2022-04-13 10:52:27.118195]Total energy: 16603034.43390592
[2022-04-13 10:53:42.100830]Total energy: 16602189.111865688
[2022-04-13 10:54:58.662958]Total energy: 16596041.525655363
[2022-04-13 10:56:13.780584]Total energy: 16579954.012406716
[2022-04-13 10:57:27.655370]Total energy: 16612126.165405868
[2022-04-13 10:58:44.078879]Total energy: 16601481.820415316
[2022-04-13 10:59:59.835820]Total energy: 16613617.651202897
[2022-04-13 11:01:35.990390]Total energy: 16617916.498844486
[2022-04-13 11:03:02.916781]Total energy: 16584887.05270015
[2022-04-13 11:04:22.158173]Total energy: 16592104.164243547
[2022-04-13 11:05:38.038201]Total energy: 16590964.717704782
[2022-04-13 11:06:53.315270]Total energy: 16595903.68289812
[2022-04-13 11:08:08.094952]Total energy: 16595678.34175872
[2022-04-13 11:09:24.081583]Total energy: 16596898.942777831
[2022-04-13 11:10:38.682803]Total energy: 16610777.35779369
[2022-04-13 11:11:53.137802]Total energy: 16585423.02688025
[2022-04-13 11:13:09.957949]Total energy: 16606974.776902912
[2022-04-13 11:14:23.992865]Total energy: 16611400.192843957
[2022-04-13 11:15:40.365454]Total energy: 16592998.775193198
[2022-04-13 11:16:57.654403]Total energy: 16617312.707781482
[2022-04-13 11:18:13.350820]Total energy: 16614138.78531249
[2022-04-13 11:19:32.571985]Total energy: 16623394.268201517
[2022-04-13 11:20:50.118698]Total energy: 16583017.076921426
[2022-04-13 11:22:05.440136]Total energy: 16606222.137573717
[2022-04-13 11:23:19.965982]Total energy: 16595410.758775197
[2022-04-13 11:24:39.398861]Total energy: 16595349.038398175
[2022-04-13 11:25:53.783042]Total energy: 16608213.764518103
[2022-04-13 11:27:08.557945]Total energy: 16606199.32581933
[2022-04-13 11:28:23.571900]Total energy: 16593028.391888196
[2022-04-13 11:29:40.297029]Total energy: 16618756.575209282
[2022-04-13 11:31:05.997471]Total energy: 16588499.183030456
[2022-04-13 11:32:27.403683]Total energy: 16605331.449875522
[2022-04-13 11:33:43.701090]Total energy: 16634722.309909139
[2022-04-13 11:35:00.121408]Total energy: 16593187.677262474
[2022-04-13 11:36:15.608455]Total energy: 16594818.11809889
[2022-04-13 11:37:31.245170]Total energy: 16610782.01667264
[2022-04-13 11:38:46.686758]Total energy: 16584302.798281465
[2022-04-13 11:40:02.207645]Total energy: 16624638.648791112
[2022-04-13 11:41:26.978636]Total energy: 16601761.654903013
[2022-04-13 11:42:49.338102]Total energy: 16612015.09092692
[2022-04-13 11:44:04.276777]Total energy: 16601433.911060467
[2022-04-13 11:45:19.390271]Total energy: 16625788.198728152
[2022-04-13 11:46:35.066937]Total energy: 16608768.929673731
[2022-04-13 11:47:49.890656]Total energy: 16610920.179836694
[2022-04-13 11:49:07.998346]Total energy: 16601084.027954867
[2022-04-13 11:50:35.141368]Total energy: 16612487.949458688
[2022-04-13 11:52:01.418204]Total energy: 16600644.475431137
[2022-04-13 11:53:15.796541]Total energy: 16623396.09267531
[2022-04-13 11:54:31.730548]Total energy: 16601629.497505423
[2022-04-13 11:55:47.229615]Total energy: 16592230.738662522
[2022-04-13 11:57:05.683412]Total energy: 16639180.352196973
[2022-04-13 11:58:22.686071]Total energy: 16593915.043949762
[2022-04-13 11:59:40.776978]Total energy: 16619740.688216297
[2022-04-13 12:01:13.267801]Total energy: 16628021.018187786
[2022-04-13 12:02:32.221483]Total energy: 16615505.551386854
[2022-04-13 12:03:48.673572]Total energy: 16622715.20885963
[2022-04-13 12:05:03.836327]Total energy: 16615025.907206673
[2022-04-13 12:06:18.463750]Total energy: 16592088.247729078
[2022-04-13 12:07:30.583128]Total energy: 16568876.323160889
[2022-04-13 12:08:46.141184]Total energy: 16584999.445309296
[2022-04-13 12:10:01.667503]Total energy: 16621651.504223727
[2022-04-13 12:11:27.241904]Total energy: 16610904.38135126
[2022-04-13 12:12:43.786279]Total energy: 16609936.552497506
[2022-04-13 12:14:02.053765]Total energy: 16588047.967480265
[2022-04-13 12:15:17.865188]Total energy: 16586618.696665833
[2022-04-13 12:16:34.121339]Total energy: 16570418.603358602
[2022-04-13 12:17:49.281484]Total energy: 16592964.869663991
[2022-04-13 12:19:08.818013]Total energy: 16636389.460843923
[2022-04-13 12:20:35.843060]Total energy: 16618903.900679046
[2022-04-13 12:21:56.614906]Total energy: 16592903.404312048
[2022-04-13 12:23:13.108032]Total energy: 16615396.1250559
[2022-04-13 12:24:26.751697]Total energy: 16599203.93786184
[2022-04-13 12:25:41.602129]Total energy: 16612113.1412663
[2022-04-13 12:26:56.497506]Total energy: 16620094.46363233
[2022-04-13 12:28:12.018844]Total energy: 16622152.744647287
[2022-04-13 12:29:27.344895]Total energy: 16604650.412812712
[2022-04-13 12:30:51.160091]Total energy: 16601043.99355563
[2022-04-13 12:32:07.342655]Total energy: 16591997.461414712
[2022-04-13 12:33:26.372957]Total energy: 16605128.027540829
[2022-04-13 12:34:41.432822]Total energy: 16593132.267811732
[2022-04-13 12:35:56.816175]Total energy: 16594799.171496332
[2022-04-13 12:37:12.556859]Total energy: 16620090.127156856
[2022-04-13 12:38:32.406582]Total energy: 16615859.693144482
[2022-04-13 12:39:49.249949]Total energy: 16616457.08959916
[2022-04-13 12:41:02.916276]Total energy: 16628314.698138885
[2022-04-13 12:42:18.074274]Total energy: 16592567.209849311
[2022-04-13 12:43:34.845980]Total energy: 16613174.355747132
[2022-04-13 12:44:50.617919]Total energy: 16594380.144880034
[2022-04-13 12:46:06.261418]Total energy: 16596677.723821169
[2022-04-13 12:47:24.774693]Total energy: 16601154.696196593
[2022-04-13 12:48:43.037801]Total energy: 16621836.564355653
[2022-04-13 12:49:59.297771]Total energy: 16617094.966323638
[2022-04-13 12:51:16.122586]Total energy: 16581858.730189743
[2022-04-13 12:52:30.996461]Total energy: 16607616.260302717
[2022-04-13 12:53:46.363838]Total energy: 16595531.068493614
[2022-04-13 12:55:01.444003]Total energy: 16618008.080417972
[2022-04-13 12:56:18.636698]Total energy: 16615390.302458635
[2022-04-13 12:57:38.222657]Total energy: 16599402.147560172
[2022-04-13 12:58:54.335528]Total energy: 16606446.004184365
[2022-04-13 13:00:08.590183]Total energy: 16576668.225295763
[2022-04-13 13:01:24.307192]Total energy: 16609528.91707423
