initial: all - diverse_no_blind_all
[2022-04-12 13:11:59.453175]Total energy: 16380241.14498278
[2022-04-12 13:13:23.224615]Total energy: 16378571.38322904
[2022-04-12 13:14:46.231231]Total energy: 16373672.32776543
[2022-04-12 13:16:00.511673]Total energy: 16378715.813374747
[2022-04-12 13:17:26.961560]Total energy: 16383538.420403404
[2022-04-12 13:18:49.915256]Total energy: 16395606.95956522
[2022-04-12 13:20:06.832283]Total energy: 16376888.16803192
[2022-04-12 13:21:23.010427]Total energy: 16379755.950958177
[2022-04-12 13:22:38.004650]Total energy: 16379772.132061541
[2022-04-12 13:23:50.117749]Total energy: 16376349.539903043
[2022-04-12 13:25:01.665595]Total energy: 16353699.115339428
[2022-04-12 13:26:12.876782]Total energy: 16358038.112495648
[2022-04-12 13:27:22.859180]Total energy: 16363226.1807957
[2022-04-12 13:28:33.310779]Total energy: 16382860.097887855
[2022-04-12 13:29:43.512863]Total energy: 16378900.4782996
[2022-04-12 13:31:08.823181]Total energy: 16358749.148036417
[2022-04-12 13:32:31.252937]Total energy: 16365509.547081674
[2022-04-12 13:33:43.943155]Total energy: 16372051.417345501
[2022-04-12 13:34:56.018269]Total energy: 16371267.686392713
[2022-04-12 13:38:38.245927]Total energy: 16373492.03166013
[2022-04-12 13:39:53.691314]Total energy: 16369208.022192102
[2022-04-12 13:41:15.385276]Total energy: 16384274.143396413
[2022-04-12 13:42:32.563211]Total energy: 16382391.46018355
[2022-04-12 13:43:43.121982]Total energy: 16345144.591418317
[2022-04-12 13:44:53.747716]Total energy: 16384713.400685064
[2022-04-12 13:46:03.967275]Total energy: 16367285.745565306
[2022-04-12 13:47:17.265489]Total energy: 16378209.20310622
[2022-04-12 13:48:28.530141]Total energy: 16363356.401692897
[2022-04-12 13:49:43.409508]Total energy: 16383471.622747945
[2022-04-12 13:51:11.575062]Total energy: 16386432.259731283
[2022-04-12 13:52:47.109719]Total energy: 16396374.821513053
[2022-04-12 13:54:09.626687]Total energy: 16381718.546712007
[2022-04-12 13:55:43.885164]Total energy: 16378070.857427083
[2022-04-12 13:57:04.306672]Total energy: 16374826.005292242
[2022-04-12 13:58:25.591957]Total energy: 16394933.394256951
[2022-04-12 13:59:47.086431]Total energy: 16375390.749359895
[2022-04-12 14:01:14.484847]Total energy: 16377377.034489281
[2022-04-12 14:02:40.613419]Total energy: 16378271.036930792
[2022-04-12 14:04:05.156842]Total energy: 16371015.59917189
[2022-04-12 14:05:24.373775]Total energy: 16348075.495561937
[2022-04-12 14:06:47.776994]Total energy: 16376072.211665088
[2022-04-12 14:08:35.068277]Total energy: 16378662.692478456
[2022-04-12 14:09:54.170952]Total energy: 16388188.50524372
[2022-04-12 14:11:19.574084]Total energy: 16369504.879299374
[2022-04-12 14:12:36.453666]Total energy: 16372962.990709372
[2022-04-12 14:13:54.595576]Total energy: 16371443.321806384
[2022-04-12 14:15:17.175790]Total energy: 16384893.519424519
[2022-04-12 14:16:35.821636]Total energy: 16386656.926649284
[2022-04-12 14:17:52.524397]Total energy: 16356848.25774365
[2022-04-12 14:19:08.470205]Total energy: 16390696.480266536
[2022-04-12 14:20:47.331300]Total energy: 16380924.76072502
[2022-04-12 14:22:19.138094]Total energy: 16388604.797335047
[2022-04-12 14:23:45.532512]Total energy: 16372143.897608284
[2022-04-12 14:25:08.327032]Total energy: 16382318.782619243
[2022-04-12 14:26:28.110109]Total energy: 16380113.220245002
[2022-04-12 14:27:47.021972]Total energy: 16397626.150230886
[2022-04-12 14:29:10.637440]Total energy: 16389734.044243246
[2022-04-12 14:30:50.225073]Total energy: 16365313.329867173
[2022-04-12 14:32:21.102769]Total energy: 16386588.447955856
[2022-04-12 14:33:37.667969]Total energy: 16395404.349235747
[2022-04-12 14:34:55.935947]Total energy: 16376582.451845309
[2022-04-12 14:36:16.807581]Total energy: 16381611.00080233
[2022-04-12 14:37:39.157565]Total energy: 16381003.010644209
[2022-04-12 14:38:55.874472]Total energy: 16374664.88611652
[2022-04-12 14:40:18.459415]Total energy: 16380812.32595953
[2022-04-12 14:41:51.782497]Total energy: 16380427.339775633
[2022-04-12 14:43:09.514443]Total energy: 16367543.120777192
[2022-04-12 14:44:29.449388]Total energy: 16392182.692409912
[2022-04-12 14:45:46.257073]Total energy: 16374601.439712841
[2022-04-12 14:47:04.469309]Total energy: 16374280.275242638
[2022-04-12 14:48:21.304417]Total energy: 16401602.236863911
[2022-04-12 14:49:38.097887]Total energy: 16381987.454778094
[2022-04-12 14:51:15.854827]Total energy: 16368909.721759377
[2022-04-12 14:52:39.472802]Total energy: 16382386.350597624
[2022-04-12 14:53:56.634011]Total energy: 16368788.518774947
[2022-04-12 14:55:14.095280]Total energy: 16386874.159542138
[2022-04-12 14:56:31.322743]Total energy: 16378505.675965523
[2022-04-12 14:57:49.907712]Total energy: 16373241.805519842
[2022-04-12 14:59:15.083501]Total energy: 16378338.803611279
[2022-04-12 15:00:35.973721]Total energy: 16373971.56254108
[2022-04-12 15:02:07.101562]Total energy: 16386930.581295727
[2022-04-12 15:03:29.076981]Total energy: 16361278.836247414
[2022-04-12 15:04:51.194102]Total energy: 16373806.263527954
[2022-04-12 15:06:07.122447]Total energy: 16374067.518490093
[2022-04-12 15:07:25.000566]Total energy: 16381527.864192575
[2022-04-12 15:08:43.565104]Total energy: 16370129.340183675
[2022-04-12 15:10:01.019945]Total energy: 16378618.742245225
[2022-04-12 15:11:23.175242]Total energy: 16373686.118034242
[2022-04-12 15:12:44.099790]Total energy: 16368006.58455799
[2022-04-12 15:14:03.061143]Total energy: 16381459.096208984
[2022-04-12 15:15:21.312831]Total energy: 16380352.00583954
[2022-04-12 15:16:41.708165]Total energy: 16386022.00026383
[2022-04-12 15:18:02.775105]Total energy: 16369640.548878975
[2022-04-12 15:19:22.692825]Total energy: 16391704.532447962
[2022-04-12 15:20:48.819181]Total energy: 16374114.470266197
[2022-04-12 15:22:13.125066]Total energy: 16378548.387670847
[2022-04-12 15:23:31.743325]Total energy: 16367779.747016178
[2022-04-12 15:25:01.264409]Total energy: 16365101.422884785
[2022-04-12 15:26:18.460458]Total energy: 16382845.105067424
[2022-04-12 15:27:35.918223]Total energy: 16379561.02203019
[2022-04-12 15:28:55.728268]Total energy: 16366352.932261582
[2022-04-12 15:30:15.898374]Total energy: 16390073.867299194
[2022-04-12 15:31:35.881260]Total energy: 16379585.824994987
[2022-04-12 15:33:02.381901]Total energy: 16381979.087791508
[2022-04-12 15:34:28.636721]Total energy: 16400214.847896658
[2022-04-12 15:35:46.854281]Total energy: 16371405.097967003
[2022-04-12 15:37:12.154818]Total energy: 16371982.300213734
[2022-04-12 15:38:31.987896]Total energy: 16378101.435285687
[2022-04-12 15:39:53.884818]Total energy: 16381212.376493013
[2022-04-12 15:41:17.972914]Total energy: 16408561.22676679
[2022-04-12 15:42:48.892413]Total energy: 16375260.269225927
[2022-04-12 15:44:13.982567]Total energy: 16378586.94202874
[2022-04-12 15:45:40.244408]Total energy: 16376222.211506614
[2022-04-12 15:47:04.908055]Total energy: 16362126.327746345
[2022-04-12 15:48:32.839621]Total energy: 16388606.51606958
[2022-04-12 15:49:55.913910]Total energy: 16391700.848818025
[2022-04-12 15:51:27.359721]Total energy: 16362626.484134909
[2022-04-12 15:52:55.703294]Total energy: 16366909.763163313
[2022-04-12 15:54:40.407220]Total energy: 16376982.193039618
[2022-04-12 15:56:05.118126]Total energy: 16363797.207216369
[2022-04-12 15:57:31.776621]Total energy: 16406673.253399977
[2022-04-12 15:58:54.667640]Total energy: 16375213.607281907
[2022-04-12 16:00:17.667218]Total energy: 16359637.389790988
[2022-04-12 16:01:38.383588]Total energy: 16381330.682033444
[2022-04-12 16:03:37.313381]Total energy: 16376757.209480368
[2022-04-12 16:04:59.485107]Total energy: 16379041.694362504
[2022-04-12 16:06:23.065337]Total energy: 16387493.954541543
[2022-04-12 16:07:42.942944]Total energy: 16379035.160323452
[2022-04-12 16:09:02.397827]Total energy: 16406920.333023088
[2022-04-12 16:10:24.233351]Total energy: 16389063.82203791
[2022-04-12 16:11:50.473798]Total energy: 16365638.814485103
[2022-04-12 16:13:15.408141]Total energy: 16362759.081189867
[2022-04-12 16:14:39.117873]Total energy: 16366825.915490678
[2022-04-12 16:16:03.171954]Total energy: 16376161.314397916
[2022-04-12 16:17:25.787851]Total energy: 16391973.441006545
[2022-04-12 16:18:48.094449]Total energy: 16407193.190392261
[2022-04-12 16:20:10.233184]Total energy: 16369066.79790846
[2022-04-12 16:21:41.028178]Total energy: 16373333.841484804
[2022-04-12 16:23:13.778068]Total energy: 16387667.499560803
[2022-04-12 16:24:35.491446]Total energy: 16371786.170714468
[2022-04-12 16:25:57.590350]Total energy: 16399166.6642402
[2022-04-12 16:27:20.268775]Total energy: 16365290.996494593
[2022-04-12 16:28:42.712299]Total energy: 16378844.222671611
[2022-04-12 16:30:06.800049]Total energy: 16375274.01904323
[2022-04-12 16:31:33.545670]Total energy: 16383559.459988749
[2022-04-12 16:33:03.386196]Total energy: 16400124.14284584
[2022-04-12 16:34:25.299041]Total energy: 16377339.233997356
[2022-04-12 16:35:49.321490]Total energy: 16380298.893318973
[2022-04-12 16:37:10.742774]Total energy: 16386382.138063768
[2022-04-12 16:38:32.696899]Total energy: 16395346.820066653
[2022-04-12 16:39:53.639850]Total energy: 16368679.251083966
[2022-04-12 16:41:23.151507]Total energy: 16373669.289959433
[2022-04-12 16:43:04.367485]Total energy: 16387158.763947591
[2022-04-12 16:44:37.514056]Total energy: 16374956.23970863
[2022-04-12 16:45:59.982609]Total energy: 16397072.096687397
[2022-04-12 16:47:22.210186]Total energy: 16381762.82998489
[2022-04-12 16:48:43.958494]Total energy: 16387912.747990139
[2022-04-12 16:50:06.539912]Total energy: 16375712.486732988
[2022-04-12 16:51:31.927128]Total energy: 16381081.228121344
[2022-04-12 16:52:57.455844]Total energy: 16392084.714719484
[2022-04-12 16:54:20.739630]Total energy: 16363252.172737584
[2022-04-12 16:55:40.392292]Total energy: 16400610.32369088
[2022-04-12 16:57:01.059797]Total energy: 16386979.263584895
[2022-04-12 16:58:23.482763]Total energy: 16383848.525842547
[2022-04-12 16:59:48.654517]Total energy: 16369585.902521623
[2022-04-12 17:01:18.596175]Total energy: 16349760.85203593
[2022-04-12 17:02:50.228226]Total energy: 16353520.745065382
[2022-04-12 17:04:20.603762]Total energy: 16365111.802314362
[2022-04-12 17:05:43.052519]Total energy: 16385790.325261341
[2022-04-12 17:07:04.510662]Total energy: 16387565.673179997
[2022-04-12 17:08:26.244364]Total energy: 16391243.984245073
[2022-04-12 17:09:48.794120]Total energy: 16365089.073041178
[2022-04-12 17:11:53.406670]Total energy: 16387516.268773152
[2022-04-12 17:13:25.708867]Total energy: 16367157.171553615
[2022-04-12 17:14:43.929550]Total energy: 16389798.697992092
[2022-04-12 17:16:03.943774]Total energy: 16378579.386432864
[2022-04-12 17:17:23.771586]Total energy: 16370621.03674768
[2022-04-12 17:18:45.991824]Total energy: 16378604.136846632
[2022-04-12 17:20:07.232570]Total energy: 16364212.018617632
[2022-04-12 17:21:40.809576]Total energy: 16374305.192109166
[2022-04-12 17:23:04.380615]Total energy: 16367579.8267492
[2022-04-12 17:24:26.878019]Total energy: 16381095.83627027
[2022-04-12 17:25:49.594495]Total energy: 16362479.872744203
[2022-04-12 17:27:12.260905]Total energy: 16394839.669231065
[2022-04-12 17:28:34.743147]Total energy: 16374097.860009061
[2022-04-12 17:29:57.921419]Total energy: 16382254.857793737
[2022-04-12 17:31:35.183926]Total energy: 16391276.37058085
[2022-04-12 17:33:00.533171]Total energy: 16390118.603742555
[2022-04-12 17:34:22.822883]Total energy: 16390832.775036382
[2022-04-12 17:35:45.844451]Total energy: 16390215.843442438
[2022-04-12 17:37:10.581678]Total energy: 16365615.5816434
[2022-04-12 17:38:36.589859]Total energy: 16377586.482629828
[2022-04-12 17:40:00.044866]Total energy: 16368702.824213738
[2022-04-12 17:41:28.937397]Total energy: 16372357.764751751
[2022-04-12 17:43:00.357970]Total energy: 16364640.950857136
[2022-04-12 17:44:22.820937]Total energy: 16368298.227644023
[2022-04-12 17:45:46.178226]Total energy: 16354612.556545628
[2022-04-12 17:47:08.777274]Total energy: 16392986.396346869
[2022-04-12 17:48:31.146928]Total energy: 16383621.546679493
[2022-04-12 17:49:54.798091]Total energy: 16370069.958277658
[2022-04-12 17:51:30.585152]Total energy: 16379124.66496105
[2022-04-12 17:53:00.610173]Total energy: 16396258.81305094
[2022-04-12 17:54:24.055388]Total energy: 16380237.410309661
[2022-04-12 17:55:47.586090]Total energy: 16365805.570217056
[2022-04-12 17:57:09.895772]Total energy: 16376020.812278444
[2022-04-12 17:58:32.342887]Total energy: 16364727.281451927
[2022-04-12 17:59:56.256813]Total energy: 16373504.190534975
[2022-04-12 18:01:27.543849]Total energy: 16386850.064274466
[2022-04-12 18:03:00.456249]Total energy: 16382818.913832886
[2022-04-12 18:04:22.984498]Total energy: 16390975.149626555
[2022-04-12 18:05:45.427605]Total energy: 16365853.832541134
[2022-04-12 18:07:07.983666]Total energy: 16396840.329638254
[2022-04-12 18:08:30.820115]Total energy: 16380143.47587956
[2022-04-12 18:09:53.325023]Total energy: 16392268.906746514
[2022-04-12 18:11:24.978063]Total energy: 16365620.269466288
[2022-04-12 18:12:58.098136]Total energy: 16367237.198835861
[2022-04-12 18:14:20.640314]Total energy: 16392441.7313724
[2022-04-12 18:15:43.568537]Total energy: 16364710.087257037
[2022-04-12 18:17:06.100499]Total energy: 16373834.581871483
[2022-04-12 18:18:30.835308]Total energy: 16365735.604516016
[2022-04-12 18:19:57.938022]Total energy: 16385602.444873806
[2022-04-12 18:22:26.157950]Total energy: 16376611.884208832
[2022-04-12 18:23:50.533326]Total energy: 16360827.650059026
[2022-04-12 18:25:13.744032]Total energy: 16393048.916746669
[2022-04-12 18:26:35.745535]Total energy: 16390608.860284993
[2022-04-12 18:27:58.598413]Total energy: 16367273.033176733
[2022-04-12 18:29:22.739536]Total energy: 16390432.34607123
[2022-04-12 18:31:07.342855]Total energy: 16384066.424111726
[2022-04-12 18:32:46.557352]Total energy: 16369491.593275381
[2022-04-12 18:34:21.235387]Total energy: 16376662.81952584
[2022-04-12 18:35:44.024469]Total energy: 16390900.944574255
[2022-04-12 18:37:05.722200]Total energy: 16370198.279796718
[2022-04-12 18:38:28.018683]Total energy: 16377597.838097721
[2022-04-12 18:39:49.697754]Total energy: 16376366.974880802
[2022-04-12 18:41:13.287802]Total energy: 16409741.462622078
[2022-04-12 18:42:36.114217]Total energy: 16385533.624948127
[2022-04-12 18:44:00.308823]Total energy: 16372852.371621551
[2022-04-12 18:45:21.910272]Total energy: 16386534.720911745
[2022-04-12 18:46:49.474199]Total energy: 16370332.197020546
[2022-04-12 18:48:12.353121]Total energy: 16370685.756825801
[2022-04-12 18:49:35.387798]Total energy: 16365720.534655126
[2022-04-12 18:51:16.034968]Total energy: 16369865.936337149
[2022-04-12 18:52:52.883097]Total energy: 16382875.737929428
[2022-04-12 18:54:22.964763]Total energy: 16385850.786494588
[2022-04-12 18:55:45.481535]Total energy: 16380952.770742266
[2022-04-12 18:57:12.187008]Total energy: 16378817.482701732
[2022-04-12 18:58:35.871890]Total energy: 16375768.318134226
[2022-04-12 19:00:00.790879]Total energy: 16350606.362364043
[2022-04-12 19:01:32.041202]Total energy: 16381883.993791979
[2022-04-12 19:03:02.336894]Total energy: 16369591.750619795
[2022-04-12 19:04:25.667778]Total energy: 16385084.199078796
[2022-04-12 19:05:48.836802]Total energy: 16394716.50929532
[2022-04-12 19:07:11.362551]Total energy: 16386078.24026582
[2022-04-12 19:08:35.824084]Total energy: 16393622.501618234
[2022-04-12 19:09:57.448011]Total energy: 16395319.695738504
[2022-04-12 19:11:26.869525]Total energy: 16376338.556943286
[2022-04-12 19:13:00.511597]Total energy: 16393912.779351057
[2022-04-12 19:14:24.069732]Total energy: 16397474.37858695
[2022-04-12 19:15:47.055390]Total energy: 16360989.928452285
[2022-04-12 19:17:08.606007]Total energy: 16376081.179061156
[2022-04-12 19:18:33.052945]Total energy: 16402588.890915424
[2022-04-12 19:19:54.858387]Total energy: 16370190.196121247
[2022-04-12 19:21:22.471280]Total energy: 16375331.106139503
[2022-04-12 19:22:49.658901]Total energy: 16382949.94896475
[2022-04-12 19:24:12.566051]Total energy: 16360127.910981063
[2022-04-12 19:25:36.619833]Total energy: 16378111.801786734
[2022-04-12 19:26:58.695732]Total energy: 16383345.938506413
[2022-04-12 19:28:25.853708]Total energy: 16385451.676394075
[2022-04-12 19:29:47.882513]Total energy: 16381890.715995122
[2022-04-12 19:31:12.123600]Total energy: 16378163.882719677
[2022-04-12 19:32:38.856290]Total energy: 16380117.65501782
[2022-04-12 19:34:02.829905]Total energy: 16381570.060836961
[2022-04-12 19:35:25.626377]Total energy: 16378878.316154163
[2022-04-12 19:36:47.991294]Total energy: 16381699.992183775
[2022-04-12 19:38:11.114181]Total energy: 16368088.344865412
[2022-04-12 19:39:37.702179]Total energy: 16407605.033506596
[2022-04-12 19:41:26.259405]Total energy: 16404267.156158423
[2022-04-12 19:43:16.399411]Total energy: 16370890.905664561
[2022-04-12 19:44:43.539638]Total energy: 16389559.270225972
[2022-04-12 19:46:07.644476]Total energy: 16366413.517080227
[2022-04-12 19:47:33.289726]Total energy: 16370620.254935972
[2022-04-12 19:48:56.426573]Total energy: 16377386.609972216
[2022-04-12 19:50:17.798854]Total energy: 16389957.24867451
[2022-04-12 19:51:58.095206]Total energy: 16389882.278601939
[2022-04-12 19:53:29.127635]Total energy: 16367772.723947939
[2022-04-12 19:54:52.351526]Total energy: 16378253.184684696
[2022-04-12 19:56:15.863177]Total energy: 16404181.66468226
[2022-04-12 19:57:38.660997]Total energy: 16387733.52120649
[2022-04-12 19:59:05.375768]Total energy: 16370266.331599375
[2022-04-12 20:00:46.300023]Total energy: 16353638.484268192
