initial: 119 - diverse_no_blind_seed
[2022-04-13 16:53:16.138131]Total energy: 19400129.140481308
[2022-04-13 16:54:30.223788]Total energy: 19388769.365640495
[2022-04-13 16:55:43.175453]Total energy: 19370624.27048578
[2022-04-13 16:56:57.218281]Total energy: 19363291.549268026
[2022-04-13 16:58:11.865500]Total energy: 19370449.236364134
[2022-04-13 16:59:26.648051]Total energy: 19378057.50324891
[2022-04-13 17:00:49.699974]Total energy: 19391775.51796213
[2022-04-13 17:02:12.009544]Total energy: 19359156.630738042
[2022-04-13 17:03:25.857471]Total energy: 19376823.63213294
[2022-04-13 17:04:40.454296]Total energy: 19357103.785011392
[2022-04-13 17:05:55.486091]Total energy: 19384324.748035852
[2022-04-13 17:07:10.300419]Total energy: 19367231.71706642
[2022-04-13 17:08:25.178876]Total energy: 19353074.877299685
[2022-04-13 17:09:40.532681]Total energy: 19367803.85524413
[2022-04-13 17:10:56.475522]Total energy: 19358641.37939554
[2022-04-13 17:12:14.138123]Total energy: 19378308.530142054
[2022-04-13 17:13:27.673762]Total energy: 19370309.285416298
[2022-04-13 17:14:43.321108]Total energy: 19369533.87241576
[2022-04-13 17:15:57.984172]Total energy: 19360844.1932723
[2022-04-13 17:17:12.978106]Total energy: 19339302.18646424
[2022-04-13 17:18:26.809095]Total energy: 19377262.516192835
[2022-04-13 17:19:40.445348]Total energy: 19358196.57786406
[2022-04-13 17:21:00.281237]Total energy: 19362684.99605345
[2022-04-13 17:22:14.423280]Total energy: 19352698.43615014
[2022-04-13 17:23:26.713831]Total energy: 19361264.336505447
[2022-04-13 17:24:42.101979]Total energy: 19388677.813456014
[2022-04-13 17:25:56.614109]Total energy: 19368672.320627622
[2022-04-13 17:27:10.599764]Total energy: 19379180.550246965
[2022-04-13 17:28:24.510305]Total energy: 19365491.234952748
[2022-04-13 17:29:36.978280]Total energy: 19368947.169955384
[2022-04-13 17:31:05.889507]Total energy: 19365465.162790097
[2022-04-13 17:32:20.696533]Total energy: 19336333.600357216
[2022-04-13 17:33:33.995971]Total energy: 19365620.11805823
[2022-04-13 17:34:48.804369]Total energy: 19365333.68655133
[2022-04-13 17:36:05.043990]Total energy: 19352175.076299496
[2022-04-13 17:37:18.661078]Total energy: 19383949.973876458
[2022-04-13 17:38:32.841930]Total energy: 19376972.188489567
[2022-04-13 17:39:45.222893]Total energy: 19390698.819628064
[2022-04-13 17:41:08.232195]Total energy: 19379519.30244345
[2022-04-13 17:42:29.018589]Total energy: 19352394.54929281
[2022-04-13 17:43:42.866140]Total energy: 19346845.329846393
[2022-04-13 17:44:55.096719]Total energy: 19352833.346618295
[2022-04-13 17:46:07.680096]Total energy: 19364574.232078902
[2022-04-13 17:47:19.602864]Total energy: 19377957.512378614
[2022-04-13 17:48:32.112719]Total energy: 19369068.2425867
[2022-04-13 17:49:44.749988]Total energy: 19364706.347527068
[2022-04-13 17:51:11.070109]Total energy: 19383384.74956665
[2022-04-13 17:52:35.492905]Total energy: 19332979.60270516
[2022-04-13 17:53:49.350925]Total energy: 19366345.50455024
[2022-04-13 17:55:03.044841]Total energy: 19358338.9831191
[2022-04-13 17:56:15.737703]Total energy: 19363166.07786156
[2022-04-13 17:57:31.728702]Total energy: 19376640.81823586
[2022-04-13 17:58:44.672507]Total energy: 19386903.29717601
[2022-04-13 17:59:56.958280]Total energy: 19329219.00364414
[2022-04-13 18:01:11.288847]Total energy: 19361567.392026193
[2022-04-13 18:02:24.639516]Total energy: 19358949.092090707
[2022-04-13 18:03:40.809220]Total energy: 19376856.959892757
[2022-04-13 18:04:53.228823]Total energy: 19358891.647001106
[2022-04-13 18:06:06.400489]Total energy: 19361683.972059995
[2022-04-13 18:07:22.002358]Total energy: 19375943.677745536
[2022-04-13 18:08:35.994665]Total energy: 19357849.006151322
[2022-04-13 18:09:53.834785]Total energy: 19380827.3199985
[2022-04-13 18:11:07.619123]Total energy: 19365300.007005658
[2022-04-13 18:12:20.449010]Total energy: 19364328.038551845
[2022-04-13 18:13:33.268451]Total energy: 19373002.34735669
[2022-04-13 18:14:45.249437]Total energy: 19394552.184862927
[2022-04-13 18:16:02.412442]Total energy: 19358780.977707952
[2022-04-13 18:17:15.460115]Total energy: 19365981.298790097
[2022-04-13 18:18:31.128354]Total energy: 19364806.455004744
[2022-04-13 18:19:44.113717]Total energy: 19373786.18546763
[2022-04-13 18:21:04.596708]Total energy: 19362758.98901744
[2022-04-13 18:22:17.781779]Total energy: 19360967.31157437
[2022-04-13 18:23:35.389164]Total energy: 19358426.683538854
[2022-04-13 18:24:48.167299]Total energy: 19353486.584358376
[2022-04-13 18:26:01.585238]Total energy: 19366502.93933732
[2022-04-13 18:27:15.522857]Total energy: 19387218.605309553
[2022-04-13 18:28:28.708267]Total energy: 19370516.66285042
[2022-04-13 18:29:40.951070]Total energy: 19360076.330244865
[2022-04-13 18:30:55.450574]Total energy: 19367470.26710719
[2022-04-13 18:32:08.255104]Total energy: 19332257.465005577
[2022-04-13 18:33:20.392305]Total energy: 19372816.402362023
[2022-04-13 18:34:33.589725]Total energy: 19365718.41472521
[2022-04-13 18:35:46.065563]Total energy: 19357636.434832122
[2022-04-13 18:36:59.786060]Total energy: 19368694.41423072
[2022-04-13 18:38:12.290734]Total energy: 19362398.2949168
[2022-04-13 18:39:25.353935]Total energy: 19395332.823360965
[2022-04-13 18:40:37.588373]Total energy: 19353034.18458907
[2022-04-13 18:41:54.645077]Total energy: 19366277.6059371
[2022-04-13 18:43:07.980870]Total energy: 19356489.920292236
[2022-04-13 18:44:20.583594]Total energy: 19361435.694756962
[2022-04-13 18:45:33.054036]Total energy: 19369469.377085272
[2022-04-13 18:46:46.661197]Total energy: 19376231.847853333
[2022-04-13 18:48:00.432671]Total energy: 19375191.213427342
[2022-04-13 18:49:13.187232]Total energy: 19389143.827775907
[2022-04-13 18:50:28.615340]Total energy: 19369695.237433873
[2022-04-13 18:51:41.075525]Total energy: 19362884.074964482
[2022-04-13 18:52:54.493358]Total energy: 19372352.30716595
[2022-04-13 18:54:07.574557]Total energy: 19343193.823052194
[2022-04-13 18:55:20.101078]Total energy: 19362545.395427093
[2022-04-13 18:56:32.502393]Total energy: 19382593.694086965
[2022-04-13 18:57:44.217226]Total energy: 19377030.365279865
[2022-04-13 18:58:55.940552]Total energy: 19353050.779570937
[2022-04-13 19:00:08.839887]Total energy: 19354063.171643514
[2022-04-13 19:01:22.179597]Total energy: 19381031.615483988
[2022-04-13 19:02:37.467455]Total energy: 19379137.424531072
[2022-04-13 19:03:49.877726]Total energy: 19380688.649783906
[2022-04-13 19:05:01.741046]Total energy: 19370719.45051347
[2022-04-13 19:06:14.191270]Total energy: 19349289.891765043
[2022-04-13 19:07:27.147720]Total energy: 19374555.64267061
[2022-04-13 19:08:44.804335]Total energy: 19370862.753432058
[2022-04-13 19:09:59.325573]Total energy: 19385953.75845855
[2022-04-13 19:11:22.770759]Total energy: 19364552.144838553
[2022-04-13 19:12:49.138641]Total energy: 19348547.314209223
[2022-04-13 19:14:01.894579]Total energy: 19360709.43867196
[2022-04-13 19:15:17.919062]Total energy: 19375229.330006048
[2022-04-13 19:16:30.589958]Total energy: 19344781.202859942
[2022-04-13 19:17:43.688692]Total energy: 19362795.46350122
[2022-04-13 19:18:55.961460]Total energy: 19358459.343969677
[2022-04-13 19:20:10.685498]Total energy: 19373245.961922947
[2022-04-13 19:21:27.240492]Total energy: 19366105.252800997
[2022-04-13 19:22:43.539991]Total energy: 19337474.25492904
[2022-04-13 19:23:57.265425]Total energy: 19350071.503662333
[2022-04-13 19:25:09.478494]Total energy: 19370491.075247888
[2022-04-13 19:26:22.002409]Total energy: 19359025.710852638
[2022-04-13 19:27:34.264523]Total energy: 19344864.70885834
[2022-04-13 19:28:47.909736]Total energy: 19371588.450198445
[2022-04-13 19:30:00.165385]Total energy: 19389455.06079106
[2022-04-13 19:31:13.912207]Total energy: 19362354.200136207
[2022-04-13 19:32:29.056582]Total energy: 19360119.01240706
[2022-04-13 19:33:46.196341]Total energy: 19370347.77606365
[2022-04-13 19:34:59.094132]Total energy: 19352794.477193445
[2022-04-13 19:36:14.865871]Total energy: 19368087.314868562
[2022-04-13 19:37:32.222402]Total energy: 19344097.970057886
[2022-04-13 19:38:46.704963]Total energy: 19345154.988283973
[2022-04-13 19:39:59.911083]Total energy: 19364573.60724032
[2022-04-13 19:41:13.995294]Total energy: 19384579.508255456
[2022-04-13 19:42:26.998305]Total energy: 19352750.277688794
[2022-04-13 19:43:41.805850]Total energy: 19386035.0719178
[2022-04-13 19:44:54.683578]Total energy: 19368866.53792184
[2022-04-13 19:46:09.048472]Total energy: 19370172.092123706
[2022-04-13 19:47:22.134536]Total energy: 19360613.288704228
[2022-04-13 19:48:34.572103]Total energy: 19379771.957576025
[2022-04-13 19:49:47.424119]Total energy: 19389462.677079175
[2022-04-13 19:51:02.205772]Total energy: 19371178.520842038
[2022-04-13 19:52:19.706840]Total energy: 19391982.274307333
[2022-04-13 19:53:32.512895]Total energy: 19385410.396757547
[2022-04-13 19:54:45.974888]Total energy: 19358150.11914486
[2022-04-13 19:56:03.959884]Total energy: 19362519.067876596
[2022-04-13 19:57:18.724227]Total energy: 19359506.146588765
[2022-04-13 19:58:31.700041]Total energy: 19388654.47477817
[2022-04-13 19:59:44.179069]Total energy: 19372980.466380537
[2022-04-13 20:01:03.031023]Total energy: 19352706.96493546
[2022-04-13 20:02:17.741751]Total energy: 19355723.34120044
[2022-04-13 20:03:30.462916]Total energy: 19358891.306681626
[2022-04-13 20:04:42.596338]Total energy: 19367613.445420157
[2022-04-13 20:05:58.478471]Total energy: 19356997.769375414
[2022-04-13 20:07:11.662762]Total energy: 19384733.69992888
[2022-04-13 20:08:24.995886]Total energy: 19361250.067573003
[2022-04-13 20:09:37.686844]Total energy: 19360168.69198123
[2022-04-13 20:10:55.624901]Total energy: 19386195.70821224
[2022-04-13 20:12:11.195157]Total energy: 19365510.18186436
[2022-04-13 20:13:25.354051]Total energy: 19364656.94121102
[2022-04-13 20:14:42.582093]Total energy: 19381802.312525306
[2022-04-13 20:15:56.699979]Total energy: 19353588.98013846
[2022-04-13 20:17:15.169305]Total energy: 19375151.492003236
[2022-04-13 20:18:27.522948]Total energy: 19384849.660389557
[2022-04-13 20:19:40.213915]Total energy: 19350091.349044517
[2022-04-13 20:21:02.859939]Total energy: 19347787.43629742
[2022-04-13 20:22:26.372979]Total energy: 19382992.173511244
[2022-04-13 20:23:39.068571]Total energy: 19376078.800753735
[2022-04-13 20:25:03.640444]Total energy: 19367011.795055762
[2022-04-13 20:26:21.398010]Total energy: 19398881.221372828
[2022-04-13 20:27:37.412624]Total energy: 19348802.534914725
[2022-04-13 20:28:50.755868]Total energy: 19363482.541373137
[2022-04-13 20:30:05.113228]Total energy: 19355405.52059244
[2022-04-13 20:31:19.034721]Total energy: 19322764.324779615
[2022-04-13 20:32:32.309387]Total energy: 19365526.259177886
[2022-04-13 20:33:45.503576]Total energy: 19359706.766409047
[2022-04-13 20:34:57.782403]Total energy: 19370566.58050158
[2022-04-13 20:36:10.915079]Total energy: 19366538.515878357
[2022-04-13 20:37:23.404687]Total energy: 19354544.314308926
[2022-04-13 20:38:35.431319]Total energy: 19385936.020359356
[2022-04-13 20:39:47.568590]Total energy: 19358338.91591095
[2022-04-13 20:41:02.507630]Total energy: 19382377.879704203
[2022-04-13 20:42:14.773794]Total energy: 19373726.26349272
[2022-04-13 20:43:27.156167]Total energy: 19385754.393693946
[2022-04-13 20:44:39.717907]Total energy: 19375303.07569296
[2022-04-13 20:45:51.071997]Total energy: 19346608.28467238
[2022-04-13 20:47:03.974867]Total energy: 19360266.251588654
[2022-04-13 20:48:17.951553]Total energy: 19368586.793660354
[2022-04-13 20:49:31.949541]Total energy: 19370381.088751815
[2022-04-13 20:50:47.518161]Total energy: 19392872.08461392
[2022-04-13 20:52:01.049215]Total energy: 19378392.832021106
[2022-04-13 20:53:13.931811]Total energy: 19389680.296144184
[2022-04-13 20:54:26.671381]Total energy: 19367297.624662858
[2022-04-13 20:55:39.854313]Total energy: 19359150.23537323
[2022-04-13 20:56:55.877699]Total energy: 19363414.787329327
[2022-04-13 20:58:09.200590]Total energy: 19370648.618252415
[2022-04-13 20:59:20.706654]Total energy: 19374200.82321841
[2022-04-13 21:00:43.635492]Total energy: 19358706.17986986
[2022-04-13 21:02:03.721477]Total energy: 19379044.72368106
[2022-04-13 21:03:16.115852]Total energy: 19400090.46231087
[2022-04-13 21:04:28.426195]Total energy: 19322470.780502353
[2022-04-13 21:05:40.455746]Total energy: 19372048.911022324
[2022-04-13 21:06:52.841761]Total energy: 19387896.4137431
[2022-04-13 21:08:05.957284]Total energy: 19359077.079188783
[2022-04-13 21:09:17.814213]Total energy: 19375880.194361307
[2022-04-13 21:10:51.715975]Total energy: 19355095.412569977
[2022-04-13 21:12:18.189887]Total energy: 19384462.966907907
[2022-04-13 21:13:32.174867]Total energy: 19391492.598591547
[2022-04-13 21:14:43.716442]Total energy: 19360409.562847827
[2022-04-13 21:15:56.745901]Total energy: 19362124.826156095
[2022-04-13 21:17:08.882604]Total energy: 19364276.2216886
[2022-04-13 21:18:21.484106]Total energy: 19340863.060284354
[2022-04-13 21:19:34.689774]Total energy: 19382180.733259954
[2022-04-13 21:20:54.215789]Total energy: 19390188.95451534
[2022-04-13 21:26:26.018106]Total energy: 19358536.531904083
[2022-04-13 21:27:40.338648]Total energy: 19386312.474671192
[2022-04-13 21:28:52.637352]Total energy: 19395539.84804171
[2022-04-13 21:30:06.422934]Total energy: 19360352.09364878
[2022-04-13 21:31:27.991755]Total energy: 19342697.64424954
[2022-04-13 21:32:40.638372]Total energy: 19352323.263438806
[2022-04-13 21:33:53.071655]Total energy: 19339000.39394487
[2022-04-13 21:35:05.353621]Total energy: 19400302.696115393
[2022-04-13 21:36:18.180655]Total energy: 19380934.90111713
[2022-04-13 21:37:30.994694]Total energy: 19363986.522747662
[2022-04-13 21:38:45.165512]Total energy: 19357964.98122941
[2022-04-13 21:39:58.428343]Total energy: 19350192.481607012
[2022-04-13 21:41:11.888825]Total energy: 19349853.2818161
[2022-04-13 21:42:24.847261]Total energy: 19366940.555462424
[2022-04-13 21:43:37.938766]Total energy: 19383658.024617217
[2022-04-13 21:44:52.434949]Total energy: 19373508.04527107
[2022-04-13 21:46:08.422774]Total energy: 19359038.407151904
[2022-04-13 21:47:20.874689]Total energy: 19359574.576689124
[2022-04-13 21:48:34.171048]Total energy: 19395972.779721346
[2022-04-13 21:49:46.909933]Total energy: 19356127.247347824
[2022-04-13 21:51:10.545384]Total energy: 19372082.753760554
[2022-04-13 21:52:30.569498]Total energy: 19389693.15731245
[2022-04-13 21:53:43.893544]Total energy: 19356552.402544875
[2022-04-13 21:54:56.678313]Total energy: 19375987.938629117
[2022-04-13 21:56:08.542515]Total energy: 19377672.593092524
[2022-04-13 21:57:22.258161]Total energy: 19368588.234419033
[2022-04-13 21:58:33.706626]Total energy: 19381762.696489297
[2022-04-13 21:59:45.917075]Total energy: 19354942.5086211
[2022-04-13 22:01:04.361938]Total energy: 19377269.49920659
[2022-04-13 22:02:19.132353]Total energy: 19362935.305620838
[2022-04-13 22:03:31.826197]Total energy: 19371922.443429954
[2022-04-13 22:04:45.895011]Total energy: 19369895.909452707
[2022-04-13 22:05:58.251158]Total energy: 19373202.796828065
[2022-04-13 22:07:10.994056]Total energy: 19364743.95461658
[2022-04-13 22:08:23.646891]Total energy: 19347323.746679336
[2022-04-13 22:09:37.433606]Total energy: 19368030.314192247
[2022-04-13 22:10:57.120494]Total energy: 19377674.618934236
[2022-04-13 22:12:27.684312]Total energy: 19375663.084963817
[2022-04-13 22:13:48.674439]Total energy: 19349136.566787373
[2022-04-13 22:15:02.656242]Total energy: 19376417.430238925
[2022-04-13 22:16:15.922645]Total energy: 19370355.754408576
[2022-04-13 22:17:28.905796]Total energy: 19370402.13951655
[2022-04-13 22:18:43.683216]Total energy: 19372857.557162784
[2022-04-13 22:19:57.740916]Total energy: 19364961.854345776
[2022-04-13 22:21:14.746298]Total energy: 19347265.56052598
[2022-04-13 22:22:34.520445]Total energy: 19347601.081965204
[2022-04-13 22:23:48.425493]Total energy: 19363672.036033325
[2022-04-13 22:25:01.835003]Total energy: 19350624.16541088
[2022-04-13 22:26:14.568342]Total energy: 19362863.960333433
[2022-04-13 22:27:28.865952]Total energy: 19365630.034912057
[2022-04-13 22:28:42.028737]Total energy: 19368092.528952897
[2022-04-13 22:29:55.573675]Total energy: 19359787.633495413
[2022-04-13 22:31:18.865749]Total energy: 19362167.02463992
[2022-04-13 22:32:33.962998]Total energy: 19369669.068219036
[2022-04-13 22:33:47.621785]Total energy: 19376670.16837945
[2022-04-13 22:35:02.400593]Total energy: 19363603.04917606
[2022-04-13 22:36:15.040185]Total energy: 19357024.800497312
[2022-04-13 22:37:27.875930]Total energy: 19352696.92227035
[2022-04-13 22:38:40.915085]Total energy: 19353969.169114243
[2022-04-13 22:39:54.203023]Total energy: 19384522.098124336
[2022-04-13 22:41:14.085270]Total energy: 19361487.07755485
[2022-04-13 22:42:33.334817]Total energy: 19360185.185363248
[2022-04-13 22:43:49.300860]Total energy: 19356022.442711245
[2022-04-13 22:45:03.150714]Total energy: 19372528.675573546
[2022-04-13 22:46:16.640733]Total energy: 19367758.508466177
[2022-04-13 22:47:30.507362]Total energy: 19365536.902770698
[2022-04-13 22:48:44.865965]Total energy: 19354747.318550535
[2022-04-13 22:49:58.001990]Total energy: 19361616.681459386
[2022-04-13 22:51:12.100829]Total energy: 19391193.616723686
[2022-04-13 22:52:27.482783]Total energy: 19365534.807295483
[2022-04-13 22:53:40.091051]Total energy: 19392141.87798812
[2022-04-13 22:54:53.292452]Total energy: 19384964.13362161
[2022-04-13 22:56:06.511517]Total energy: 19387354.338319212
[2022-04-13 22:57:20.345646]Total energy: 19361927.451030143
[2022-04-13 22:58:33.224772]Total energy: 19371164.894678768
[2022-04-13 22:59:46.327414]Total energy: 19373353.55694935
[2022-04-13 23:01:08.771187]Total energy: 19339700.181256074
[2022-04-13 23:02:26.248238]Total energy: 19369051.914892256
[2022-04-13 23:03:39.669892]Total energy: 19371654.26101048
[2022-04-13 23:04:52.924904]Total energy: 19382652.406463068
[2022-04-13 23:06:06.500246]Total energy: 19342300.53782723
[2022-04-13 23:07:19.331453]Total energy: 19334898.876772523
[2022-04-13 23:08:31.826321]Total energy: 19367096.114398032
[2022-04-13 23:09:51.437945]Total energy: 19342609.894056678
[2022-04-13 23:11:13.291897]Total energy: 19359127.794875085
[2022-04-13 23:12:34.560388]Total energy: 19344071.0300771
[2022-04-13 23:13:46.929462]Total energy: 19374396.138315327
[2022-04-13 23:15:00.782921]Total energy: 19374012.460990626
[2022-04-13 23:16:14.154278]Total energy: 19354503.24202348
[2022-04-13 23:17:28.008963]Total energy: 19350354.43553754
[2022-04-13 23:18:41.257336]Total energy: 19374778.217212062
[2022-04-13 23:19:53.941040]Total energy: 19350804.685488947
[2022-04-13 23:21:17.157605]Total energy: 19349773.205913197
[2022-04-13 23:22:39.396439]Total energy: 19372479.44810822
[2022-04-13 23:23:53.182788]Total energy: 19383698.361655828
[2022-04-13 23:25:07.044578]Total energy: 19379221.699561678
[2022-04-13 23:26:23.068470]Total energy: 19341333.821401685
[2022-04-13 23:27:35.748640]Total energy: 19379365.868301652
[2022-04-13 23:28:48.607954]Total energy: 19358711.856186405
[2022-04-13 23:30:01.297075]Total energy: 19367658.762081437
[2022-04-13 23:31:15.364259]Total energy: 19347191.83979858
[2022-04-13 23:32:29.465544]Total energy: 19361730.792201728
[2022-04-13 23:33:43.887683]Total energy: 19349592.956829008
[2022-04-13 23:34:56.903564]Total energy: 19369156.980099756
[2022-04-13 23:36:09.806438]Total energy: 19368265.386361867
[2022-04-13 23:37:23.987121]Total energy: 19342370.591364227
[2022-04-13 23:38:40.059938]Total energy: 19379204.58611604
[2022-04-13 23:39:53.129010]Total energy: 19341946.95429586
[2022-04-13 23:41:06.693886]Total energy: 19375406.32384124
[2022-04-13 23:42:20.261189]Total energy: 19375554.16748773
[2022-04-13 23:43:34.137321]Total energy: 19367905.569513366
[2022-04-13 23:44:47.174355]Total energy: 19373842.370255996
[2022-04-13 23:46:01.059888]Total energy: 19355792.38320676
[2022-04-13 23:47:15.055694]Total energy: 19360995.435387596
[2022-04-13 23:48:28.168319]Total energy: 19363881.14465452
[2022-04-13 23:49:41.122860]Total energy: 19373763.10641629
[2022-04-13 23:50:54.593982]Total energy: 19387316.5486087
[2022-04-13 23:52:08.583932]Total energy: 19369682.14956573
[2022-04-13 23:53:21.844905]Total energy: 19372698.73193065
[2022-04-13 23:54:42.606363]Total energy: 19366382.203127705
[2022-04-13 23:55:56.410130]Total energy: 19383296.471355233
[2022-04-13 23:57:12.866667]Total energy: 19378652.51795608
[2022-04-13 23:58:26.497795]Total energy: 19373673.5214806
[2022-04-13 23:59:43.281536]Total energy: 19342323.351204872
[2022-04-14 00:00:56.489824]Total energy: 19334025.508423246
[2022-04-14 00:02:10.995331]Total energy: 19380941.151102986
[2022-04-14 00:03:24.237816]Total energy: 19379201.681455966
[2022-04-14 00:04:37.633737]Total energy: 19335858.2408207
[2022-04-14 00:05:50.469465]Total energy: 19368357.998275485
[2022-04-14 00:07:03.889502]Total energy: 19349826.269498136
[2022-04-14 00:08:17.176181]Total energy: 19361289.60121229
[2022-04-14 00:09:30.748897]Total energy: 19376780.078764822
[2022-04-14 00:10:44.664801]Total energy: 19342099.54964937
[2022-04-14 00:12:09.356581]Total energy: 19370823.524466213
[2022-04-14 00:13:23.021743]Total energy: 19355036.502773438
[2022-04-14 00:14:37.058264]Total energy: 19361920.35974811
[2022-04-14 00:15:50.844993]Total energy: 19373261.70434583
[2022-04-14 00:17:04.145369]Total energy: 19342590.46789229
[2022-04-14 00:18:17.095735]Total energy: 19368687.058186945
[2022-04-14 00:19:31.010978]Total energy: 19364356.573635284
[2022-04-14 00:20:56.330436]Total energy: 19366207.441253442
[2022-04-14 00:22:17.239211]Total energy: 19366505.749387264
[2022-04-14 00:23:30.648594]Total energy: 19378838.45538451
[2022-04-14 00:24:44.146307]Total energy: 19377417.615674835
[2022-04-14 00:25:56.898139]Total energy: 19383042.33016196
[2022-04-14 00:27:16.592881]Total energy: 19347444.761080023
[2022-04-14 00:28:29.954300]Total energy: 19374698.263077453
[2022-04-14 00:29:43.759121]Total energy: 19386799.23212915
[2022-04-14 00:31:05.583319]Total energy: 19362292.78596389
[2022-04-14 00:32:18.369531]Total energy: 19365224.911695223
[2022-04-14 00:33:31.963104]Total energy: 19351875.885111738
[2022-04-14 00:34:45.281620]Total energy: 19367517.77942322
[2022-04-14 00:35:59.104742]Total energy: 19358082.83845843
[2022-04-14 00:37:12.238950]Total energy: 19373050.276160892
[2022-04-14 00:38:26.438369]Total energy: 19378430.296452075
[2022-04-14 00:39:39.482740]Total energy: 19362280.546163682
[2022-04-14 00:41:00.890511]Total energy: 19347045.35535532
[2022-04-14 00:42:21.227690]Total energy: 19363601.50585456
[2022-04-14 00:43:35.788680]Total energy: 19347287.30654355
[2022-04-14 00:44:50.769316]Total energy: 19377152.33193449
[2022-04-14 00:46:04.338081]Total energy: 19366066.888854582
[2022-04-14 00:47:17.467007]Total energy: 19373828.31048219
[2022-04-14 00:48:30.598368]Total energy: 19362290.59284132
[2022-04-14 00:49:43.486089]Total energy: 19381116.994741056
[2022-04-14 00:50:57.317294]Total energy: 19362611.046618246
[2022-04-14 00:52:11.690892]Total energy: 19381614.18909947
[2022-04-14 00:53:25.286589]Total energy: 19365804.771963403
[2022-04-14 00:54:38.050611]Total energy: 19377918.854477912
[2022-04-14 00:55:51.452768]Total energy: 19364343.97319755
[2022-04-14 00:57:03.725782]Total energy: 19355595.892318156
[2022-04-14 00:58:16.372868]Total energy: 19389868.115719974
[2022-04-14 00:59:28.549813]Total energy: 19362296.54121502
[2022-04-14 01:00:45.928530]Total energy: 19375984.75174004
[2022-04-14 01:02:07.588958]Total energy: 19352572.285243813
[2022-04-14 01:03:25.534068]Total energy: 19360247.869636312
[2022-04-14 01:04:41.347195]Total energy: 19371091.83453242
[2022-04-14 01:05:53.800990]Total energy: 19388584.48862815
[2022-04-14 01:07:06.275126]Total energy: 19353231.756847724
[2022-04-14 01:08:19.624932]Total energy: 19365851.85134594
[2022-04-14 01:09:32.980499]Total energy: 19380105.46018656
[2022-04-14 01:10:45.187778]Total energy: 19365303.753058903
[2022-04-14 01:11:57.766523]Total energy: 19350807.178535163
[2022-04-14 01:13:09.884497]Total energy: 19385096.30990191
[2022-04-14 01:14:26.068922]Total energy: 19348872.021220632
[2022-04-14 01:15:38.090681]Total energy: 19364204.41704864
[2022-04-14 01:16:51.346294]Total energy: 19376801.080981202
[2022-04-14 01:18:04.054540]Total energy: 19360449.474658646
[2022-04-14 01:19:16.694381]Total energy: 19363946.54168101
[2022-04-14 01:20:32.423357]Total energy: 19382303.60516467
[2022-04-14 01:21:49.978188]Total energy: 19364853.83634553
[2022-04-14 01:23:05.190807]Total energy: 19349587.6073646
[2022-04-14 01:24:18.408099]Total energy: 19367110.200858027
[2022-04-14 01:25:32.518235]Total energy: 19378486.00894968
[2022-04-14 01:26:46.267907]Total energy: 19372509.1422654
[2022-04-14 01:27:59.253604]Total energy: 19357691.242087066
[2022-04-14 01:29:13.780472]Total energy: 19367468.261853464
[2022-04-14 01:30:34.515442]Total energy: 19371903.332393818
[2022-04-14 01:31:56.156221]Total energy: 19355650.801938023
[2022-04-14 01:33:17.613488]Total energy: 19361688.90555186
[2022-04-14 01:34:30.755654]Total energy: 19380606.851144396
[2022-04-14 01:35:43.639405]Total energy: 19396370.14443235
[2022-04-14 01:36:57.662445]Total energy: 19364012.29043557
[2022-04-14 01:38:12.250100]Total energy: 19378795.224848688
[2022-04-14 01:39:26.186276]Total energy: 19368423.802843384
[2022-04-14 01:40:45.493537]Total energy: 19366916.05334244
[2022-04-14 01:42:03.052931]Total energy: 19359114.13742371
[2022-04-14 01:43:23.821098]Total energy: 19352450.86155297
[2022-04-14 01:44:37.765816]Total energy: 19385128.765682403
[2022-04-14 01:45:51.228951]Total energy: 19372208.115813695
[2022-04-14 01:47:03.863380]Total energy: 19358285.56469274
[2022-04-14 01:48:25.618096]Total energy: 19400367.052075036
[2022-04-14 01:49:39.187552]Total energy: 19368293.661357313
[2022-04-14 01:50:52.994766]Total energy: 19382849.446798176
[2022-04-14 01:52:05.727162]Total energy: 19368025.30007865
[2022-04-14 01:53:18.359361]Total energy: 19372225.68491623
[2022-04-14 01:54:31.174369]Total energy: 19383776.31300213
[2022-04-14 01:55:44.959577]Total energy: 19378864.702868756
[2022-04-14 01:56:59.403104]Total energy: 19377583.25113208
[2022-04-14 01:58:13.383179]Total energy: 19364075.268458147
[2022-04-14 01:59:27.303699]Total energy: 19380437.01454387
[2022-04-14 02:00:41.687420]Total energy: 19359208.175013747
[2022-04-14 02:01:55.592090]Total energy: 19346869.82912336
[2022-04-14 02:03:08.948606]Total energy: 19351290.220866352
[2022-04-14 02:04:23.277181]Total energy: 19386717.19480801
[2022-04-14 02:05:36.292587]Total energy: 19376877.96212314
[2022-04-14 02:06:49.865950]Total energy: 19369884.923230678
[2022-04-14 02:08:02.846579]Total energy: 19380871.189336326
[2022-04-14 02:09:16.185475]Total energy: 19362341.11878325
[2022-04-14 02:10:42.248214]Total energy: 19353251.09858287
[2022-04-14 02:12:03.945777]Total energy: 19357859.830527492
[2022-04-14 02:13:21.030425]Total energy: 19391245.76343035
[2022-04-14 02:14:31.676082]Total energy: 19337641.45487441
[2022-04-14 02:15:44.326077]Total energy: 19373341.850193325
[2022-04-14 02:16:56.382335]Total energy: 19352662.11229184
[2022-04-14 02:18:13.726768]Total energy: 19390399.591213636
