initial: 117 - optimal_only_seed
[2022-04-11 16:18:42.663728]Total energy: 57353804.415428564
[2022-04-11 16:19:58.332438]Total energy: 57340471.233742215
[2022-04-11 16:21:12.376998]Total energy: 57454048.42174884
[2022-04-11 16:22:28.691616]Total energy: 57337433.7406953
[2022-04-11 16:23:50.784282]Total energy: 57371065.09568734
[2022-04-11 16:25:04.720702]Total energy: 57373026.372112684
[2022-04-11 16:26:21.664602]Total energy: 57462985.6571438
[2022-04-11 16:27:35.765204]Total energy: 57419715.48467615
[2022-04-11 16:28:53.275767]Total energy: 57408528.81359561
[2022-04-11 16:30:07.674190]Total energy: 57406100.05210053
[2022-04-11 16:31:33.371649]Total energy: 57401540.884161346
[2022-04-11 16:32:54.894367]Total energy: 57317445.90093446
[2022-04-11 16:34:14.004943]Total energy: 57420568.98844572
[2022-04-11 16:35:27.488799]Total energy: 57376029.21077959
[2022-04-11 16:36:42.537969]Total energy: 57496657.03688575
[2022-04-11 16:37:57.586954]Total energy: 57380761.492631055
[2022-04-11 16:39:10.876614]Total energy: 57398151.2893344
[2022-04-11 16:40:25.030914]Total energy: 57416970.91913052
[2022-04-11 16:41:39.628011]Total energy: 57445147.359680764
[2022-04-11 16:42:53.209796]Total energy: 57362654.673670314
[2022-04-11 16:44:08.489188]Total energy: 57318107.555072494
[2022-04-11 16:45:22.550323]Total energy: 57444394.05253848
[2022-04-11 16:46:38.051436]Total energy: 57438291.48941104
[2022-04-11 16:47:55.123046]Total energy: 57349086.56177453
[2022-04-11 16:49:09.030058]Total energy: 57530263.765110485
[2022-04-11 16:50:24.710530]Total energy: 57452569.544732764
[2022-04-11 16:51:49.726209]Total energy: 57435843.86033334
[2022-04-11 16:53:10.390124]Total energy: 57455855.276987754
[2022-04-11 16:54:27.304246]Total energy: 57459621.096308894
[2022-04-11 16:55:41.607650]Total energy: 57587329.00229756
[2022-04-11 16:56:56.159173]Total energy: 57493479.13248985
[2022-04-11 16:58:12.640156]Total energy: 57376543.42372381
[2022-04-11 16:59:32.575540]Total energy: 57382836.38946281
[2022-04-11 17:01:00.058974]Total energy: 57531533.486301556
[2022-04-11 17:02:24.744092]Total energy: 57470376.704832666
[2022-04-11 17:03:38.880240]Total energy: 57411324.02373013
[2022-04-11 17:04:53.392371]Total energy: 57381218.00331591
[2022-04-11 17:06:10.965175]Total energy: 57515474.3015324
[2022-04-11 17:07:26.613336]Total energy: 57445291.2330911
[2022-04-11 17:08:41.670536]Total energy: 57383114.338389546
[2022-04-11 17:09:59.534000]Total energy: 57456591.46799276
[2022-04-11 17:11:34.519629]Total energy: 57364508.12173769
[2022-04-11 17:13:03.998334]Total energy: 57323708.73520753
[2022-04-11 17:14:29.266716]Total energy: 57337740.86509804
[2022-04-11 17:15:45.198220]Total energy: 57425259.55588848
[2022-04-11 17:17:00.742715]Total energy: 57466435.443779215
[2022-04-11 17:18:18.519534]Total energy: 57442975.81753468
[2022-04-11 17:19:34.895717]Total energy: 57355080.999051705
[2022-04-11 17:21:08.210064]Total energy: 57456156.606428504
[2022-04-11 17:22:34.173658]Total energy: 57357322.68764061
[2022-04-11 17:24:00.386193]Total energy: 57475226.365651496
[2022-04-11 17:25:17.215477]Total energy: 57523394.28557321
[2022-04-11 17:26:32.189290]Total energy: 57325364.56155371
[2022-04-11 17:27:47.260547]Total energy: 57432293.51232821
[2022-04-11 17:29:02.251359]Total energy: 57389563.765907876
[2022-04-11 17:30:19.065049]Total energy: 57303278.48039637
[2022-04-11 17:31:47.385256]Total energy: 57385593.17911164
[2022-04-11 17:33:13.771291]Total energy: 57434726.649369545
[2022-04-11 17:34:29.989680]Total energy: 57408787.023208655
[2022-04-11 17:35:45.938869]Total energy: 57420676.639842175
[2022-04-11 17:37:01.626197]Total energy: 57346804.574118935
[2022-04-11 17:38:17.362978]Total energy: 57487394.81791484
[2022-04-11 17:39:32.418059]Total energy: 57474009.4551918
[2022-04-11 17:40:53.435493]Total energy: 57442249.91756257
[2022-04-11 17:42:16.453936]Total energy: 57298918.90419542
[2022-04-11 17:43:31.761210]Total energy: 57328859.7088022
[2022-04-11 17:44:46.474178]Total energy: 57443147.47120754
[2022-04-11 17:46:01.013357]Total energy: 57429923.82495299
[2022-04-11 17:47:19.267327]Total energy: 57458528.81031821
[2022-04-11 17:48:33.009677]Total energy: 57375853.01537309
[2022-04-11 17:49:49.065794]Total energy: 57478539.359115854
[2022-04-11 17:51:08.362485]Total energy: 57333641.14276821
[2022-04-11 17:52:24.719720]Total energy: 57265609.40273123
[2022-04-11 17:53:57.418309]Total energy: 57480375.22422704
[2022-04-11 17:55:11.285972]Total energy: 57407886.30136156
[2022-04-11 17:56:27.301320]Total energy: 57474376.92711707
[2022-04-11 17:57:41.106432]Total energy: 57333436.554734305
[2022-04-11 17:58:58.366457]Total energy: 57415241.654320985
[2022-04-11 18:00:14.505431]Total energy: 57392666.9414621
[2022-04-11 18:01:31.759728]Total energy: 57398876.841919854
[2022-04-11 18:02:46.256592]Total energy: 57354086.55857829
[2022-04-11 18:04:03.213349]Total energy: 57341625.62169009
[2022-04-11 18:05:20.146351]Total energy: 57339919.573114544
[2022-04-11 18:06:33.806542]Total energy: 57472214.83696615
[2022-04-11 18:07:49.164629]Total energy: 57454935.53483772
[2022-04-11 18:09:07.424457]Total energy: 57366417.960219316
[2022-04-11 18:10:21.058320]Total energy: 57435492.881150745
[2022-04-11 18:11:36.210103]Total energy: 57485417.551296555
[2022-04-11 18:12:51.781521]Total energy: 57440526.429439954
[2022-04-11 18:14:06.687723]Total energy: 57443260.5450365
[2022-04-11 18:15:24.454710]Total energy: 57452472.67333368
[2022-04-11 18:16:37.411820]Total energy: 57409538.55732625
[2022-04-11 18:17:53.743592]Total energy: 57510802.844350144
[2022-04-11 18:19:07.550959]Total energy: 57326023.91489665
[2022-04-11 18:20:26.096212]Total energy: 57389086.383728825
[2022-04-11 18:21:44.574431]Total energy: 57416609.89446321
[2022-04-11 18:23:03.543893]Total energy: 57359533.99739142
[2022-04-11 18:24:17.678483]Total energy: 57535802.15775286
[2022-04-11 18:25:34.684892]Total energy: 57454604.62898584
[2022-04-11 18:26:49.821599]Total energy: 57394722.19712555
[2022-04-11 18:28:07.189914]Total energy: 57495661.84917384
[2022-04-11 18:29:20.185343]Total energy: 57315154.19311864
[2022-04-11 18:30:58.666942]Total energy: 57490773.94220751
[2022-04-11 18:32:22.931068]Total energy: 57536068.899024695
[2022-04-11 18:33:46.381202]Total energy: 57363477.25214505
[2022-04-11 18:35:03.144479]Total energy: 57488870.624798335
[2022-04-11 18:36:16.048678]Total energy: 57397910.02518253
[2022-04-11 18:37:31.390689]Total energy: 57356961.07696768
[2022-04-11 18:38:44.427286]Total energy: 57346952.20036473
[2022-04-11 18:39:59.210033]Total energy: 57357326.37989644
[2022-04-11 18:41:23.889759]Total energy: 57456132.52576189
[2022-04-11 18:42:48.894042]Total energy: 57484027.80086769
[2022-04-11 18:44:06.465221]Total energy: 57408924.31270241
[2022-04-11 18:45:22.067228]Total energy: 57457669.92916135
[2022-04-11 18:46:35.691830]Total energy: 57478904.222997524
[2022-04-11 18:47:50.761886]Total energy: 57350069.16841324
[2022-04-11 18:49:07.812830]Total energy: 57447070.75552618
[2022-04-11 18:50:23.259809]Total energy: 57334737.11445876
[2022-04-11 18:52:37.177672]Total energy: 57478059.02435755
[2022-04-11 18:54:43.179116]Total energy: 57367444.31425265
[2022-04-11 18:56:21.200999]Total energy: 57433978.134800196
[2022-04-11 18:58:38.113924]Total energy: 57335697.20950997
[2022-04-11 19:00:02.841773]Total energy: 57335765.33341252
[2022-04-11 19:01:23.827389]Total energy: 57432673.14566195
[2022-04-11 19:02:49.184695]Total energy: 57447763.06626794
[2022-04-11 19:04:14.382052]Total energy: 57338056.40436994
[2022-04-11 19:05:29.810435]Total energy: 57313734.285326526
[2022-04-11 19:06:45.758967]Total energy: 57435945.42896595
[2022-04-11 19:08:01.554222]Total energy: 57421871.57025143
[2022-04-11 19:09:19.586970]Total energy: 57385290.22999887
[2022-04-11 19:10:49.071600]Total energy: 57409224.75413193
[2022-04-11 19:12:16.910247]Total energy: 57504333.40125219
[2022-04-11 19:13:39.236877]Total energy: 57462444.48797227
[2022-04-11 19:14:54.597807]Total energy: 57471880.13429308
[2022-04-11 19:16:11.450341]Total energy: 57398760.37127952
[2022-04-11 19:17:26.192602]Total energy: 57489573.92822892
[2022-04-11 19:18:40.089708]Total energy: 57462647.44490982
[2022-04-11 19:20:23.522288]Total energy: 57363520.28537756
[2022-04-11 19:22:01.553476]Total energy: 57444987.937084086
[2022-04-11 19:23:41.688958]Total energy: 57482969.79624353
[2022-04-11 19:24:56.119521]Total energy: 57335912.35478764
[2022-04-11 19:26:10.808007]Total energy: 57449934.22966477
[2022-04-11 19:27:25.262491]Total energy: 57495212.84308501
[2022-04-11 19:28:42.859316]Total energy: 57476281.634539336
[2022-04-11 19:29:59.752545]Total energy: 57301344.54225346
[2022-04-11 19:31:41.415837]Total energy: 57469590.9925968
[2022-04-11 19:33:26.685968]Total energy: 57433324.49355314
[2022-04-11 19:34:43.408275]Total energy: 57484596.492104344
[2022-04-11 19:35:58.205687]Total energy: 57415182.962021574
[2022-04-11 19:37:12.537288]Total energy: 57595796.58629859
[2022-04-11 19:38:30.492566]Total energy: 57470418.41944487
[2022-04-11 19:39:45.223727]Total energy: 57433834.0226852
[2022-04-11 19:41:06.643414]Total energy: 57362259.82729386
[2022-04-11 19:42:34.322435]Total energy: 57552577.93681225
[2022-04-11 19:43:59.508088]Total energy: 57283334.30194767
[2022-04-11 19:45:22.582862]Total energy: 57387482.04132151
[2022-04-11 19:46:39.159874]Total energy: 57464796.70346922
[2022-04-11 19:47:53.210534]Total energy: 57372927.68682789
[2022-04-11 19:49:10.791624]Total energy: 57490609.46514488
[2022-04-11 19:50:29.197518]Total energy: 57390611.52109474
[2022-04-11 19:52:00.735395]Total energy: 57460267.868434146
[2022-04-11 19:53:28.705665]Total energy: 57483414.20875395
[2022-04-11 19:54:46.215973]Total energy: 57299350.29238431
[2022-04-11 19:56:02.198507]Total energy: 57419041.113991186
[2022-04-11 19:57:17.551493]Total energy: 57412495.978684686
[2022-04-11 19:58:34.422148]Total energy: 57380587.474151395
[2022-04-11 19:59:50.033518]Total energy: 57379136.175636716
[2022-04-11 20:01:12.600363]Total energy: 57426355.11277004
[2022-04-11 20:02:34.291081]Total energy: 57419323.84384253
[2022-04-11 20:03:49.721979]Total energy: 57376157.91739791
[2022-04-11 20:05:07.531376]Total energy: 57439917.18805172
[2022-04-11 20:06:22.155494]Total energy: 57476662.14793935
[2022-04-11 20:07:38.543415]Total energy: 57465839.43807905
[2022-04-11 20:08:53.054181]Total energy: 57392702.07611185
[2022-04-11 20:10:09.842032]Total energy: 57463730.35424417
[2022-04-11 20:11:34.304280]Total energy: 57454507.742445394
[2022-04-11 20:13:04.956888]Total energy: 57441105.05475162
[2022-04-11 20:14:28.894448]Total energy: 57507843.77236231
[2022-04-11 20:15:46.517469]Total energy: 57451524.85855445
[2022-04-11 20:17:02.778336]Total energy: 57511707.90780489
[2022-04-11 20:18:17.502142]Total energy: 57534073.54237819
[2022-04-11 20:19:33.015548]Total energy: 57416392.05957929
[2022-04-11 20:21:09.877007]Total energy: 57539151.0100016
[2022-04-11 20:22:53.167133]Total energy: 57500032.72947951
[2022-04-11 20:24:14.034670]Total energy: 57367449.43360922
[2022-04-11 20:25:30.313332]Total energy: 57378390.423726
[2022-04-11 20:26:46.467383]Total energy: 57412842.25755356
[2022-04-11 20:28:02.690039]Total energy: 57474394.08588212
[2022-04-11 20:29:20.021547]Total energy: 57505547.675579384
[2022-04-11 20:30:47.085139]Total energy: 57357973.35782721
[2022-04-11 20:32:34.591417]Total energy: 57383147.198502876
[2022-04-11 20:34:03.674834]Total energy: 57444334.48714176
[2022-04-11 20:35:22.148539]Total energy: 57393043.02269908
[2022-04-11 20:36:38.493956]Total energy: 57411242.42683984
[2022-04-11 20:37:52.814485]Total energy: 57403682.85728012
[2022-04-11 20:39:06.613493]Total energy: 57431535.99814951
[2022-04-11 20:40:20.941583]Total energy: 57386100.721751824
[2022-04-11 20:41:40.975887]Total energy: 57454385.54745112
[2022-04-11 20:42:58.567757]Total energy: 57461332.868747205
[2022-04-11 21:22:30.920144]Total energy: 57415837.62575728
[2022-04-11 21:23:48.346539]Total energy: 57341464.08744369
[2022-04-11 21:25:07.003438]Total energy: 57492897.752314314
[2022-04-11 21:26:19.394967]Total energy: 57368452.18610062
[2022-04-11 21:27:31.879175]Total energy: 57412356.03248827
[2022-04-11 21:28:43.509428]Total energy: 57286746.24097626
[2022-04-11 21:29:59.493139]Total energy: 57540313.545045115
[2022-04-11 21:31:13.099283]Total energy: 57441205.39176198
[2022-04-11 21:32:29.747172]Total energy: 57465344.73013339
[2022-04-11 21:33:45.887088]Total energy: 57368224.897487715
[2022-04-11 21:35:03.521699]Total energy: 57443701.80464029
[2022-04-11 21:36:24.179826]Total energy: 57376961.80456462
[2022-04-11 21:37:43.211364]Total energy: 57429203.50612968
[2022-04-11 21:39:01.371126]Total energy: 57483149.46521897
[2022-04-11 21:40:18.995772]Total energy: 57378097.015270144
[2022-04-11 21:41:32.196541]Total energy: 57368924.34001464
[2022-04-11 21:42:46.334333]Total energy: 57357899.56415899
[2022-04-11 21:44:02.862970]Total energy: 57423190.31476093
[2022-04-11 21:45:19.542727]Total energy: 57353484.09460775
[2022-04-11 21:46:34.539201]Total energy: 57351930.59297016
[2022-04-11 21:47:49.371981]Total energy: 57402983.13657648
[2022-04-11 21:49:04.299722]Total energy: 57380146.65288924
[2022-04-11 21:50:17.839306]Total energy: 57486254.15495423
[2022-04-11 21:51:32.074022]Total energy: 57427384.33470945
[2022-04-11 21:52:49.508991]Total energy: 57438222.52861846
[2022-04-11 21:54:05.532715]Total energy: 57409912.73260518
[2022-04-11 21:55:22.154638]Total energy: 57405691.120480545
[2022-04-11 21:56:38.509517]Total energy: 57267996.31167806
[2022-04-11 21:57:53.922797]Total energy: 57450879.765002616
[2022-04-11 21:59:09.744844]Total energy: 57419066.56857837
[2022-04-11 22:00:23.568886]Total energy: 57419959.0909148
[2022-04-11 22:01:38.679791]Total energy: 57381992.54335312
[2022-04-11 22:02:55.274837]Total energy: 57370647.73087417
[2022-04-11 22:04:10.309453]Total energy: 57424998.94481373
[2022-04-11 22:05:24.364948]Total energy: 57444489.06343023
[2022-04-11 22:06:39.213202]Total energy: 57428045.315522276
[2022-04-11 22:07:55.794875]Total energy: 57392320.45079924
[2022-04-11 22:09:11.077787]Total energy: 57416105.786245905
[2022-04-11 22:10:27.988959]Total energy: 57405039.89574353
[2022-04-11 22:11:45.739586]Total energy: 57414674.67853014
[2022-04-11 22:13:03.633378]Total energy: 57430291.1809481
[2022-04-11 22:14:22.498553]Total energy: 57436059.26302937
[2022-04-11 22:15:46.026471]Total energy: 57389021.55569883
[2022-04-11 22:17:04.175983]Total energy: 57388882.54158392
[2022-04-11 22:18:20.022154]Total energy: 57398257.9304983
[2022-04-11 22:19:38.282726]Total energy: 57346646.693084076
[2022-04-11 22:20:55.805682]Total energy: 57496748.188088246
[2022-04-11 22:22:14.541119]Total energy: 57529747.447873555
[2022-04-11 22:23:29.971538]Total energy: 57477974.51202228
[2022-04-11 22:24:50.146558]Total energy: 57541164.9851595
[2022-04-11 22:26:08.754271]Total energy: 57367597.02524755
[2022-04-11 22:27:28.654826]Total energy: 57481031.870117806
[2022-04-11 22:28:45.072271]Total energy: 57382428.40764248
[2022-04-11 22:30:04.584492]Total energy: 57418522.13019527
[2022-04-11 22:31:20.983830]Total energy: 57511682.438135915
[2022-04-11 22:32:37.799900]Total energy: 57503186.84708837
[2022-04-11 22:33:55.399392]Total energy: 57413177.3372175
[2022-04-11 22:35:14.471303]Total energy: 57434079.52610614
[2022-04-11 22:36:32.979244]Total energy: 57492556.55946831
[2022-04-11 22:38:01.196916]Total energy: 57443454.412951484
[2022-04-11 22:39:18.904658]Total energy: 57354628.129472606
[2022-04-11 22:40:35.507303]Total energy: 57511555.50113633
[2022-04-11 22:41:58.030853]Total energy: 57473914.06324844
[2022-04-11 22:43:17.222576]Total energy: 57556650.63559798
[2022-04-11 22:44:33.470330]Total energy: 57485822.08869562
[2022-04-11 22:45:52.654638]Total energy: 57466238.28534025
[2022-04-11 22:47:10.117203]Total energy: 57417303.14449872
[2022-04-11 22:48:33.384007]Total energy: 57462411.2461734
[2022-04-11 22:49:49.672273]Total energy: 57458993.10638245
[2022-04-11 22:51:07.905966]Total energy: 57518302.82399649
[2022-04-11 22:52:24.991114]Total energy: 57417363.72592519
[2022-04-11 22:53:41.842585]Total energy: 57383843.18443164
[2022-04-11 22:55:01.269034]Total energy: 57457233.18357737
[2022-04-11 22:56:19.048687]Total energy: 57456112.25336671
[2022-04-11 22:57:37.949100]Total energy: 57403100.89015937
[2022-04-11 22:58:57.108983]Total energy: 57411816.118962325
[2022-04-11 23:00:16.688394]Total energy: 57433173.70394205
[2022-04-11 23:01:34.771488]Total energy: 57425667.645226546
[2022-04-11 23:02:53.054255]Total energy: 57423748.35678826
[2022-04-11 23:04:10.837293]Total energy: 57387352.09280426
[2022-04-11 23:05:28.809827]Total energy: 57405160.112894855
[2022-04-11 23:06:45.628053]Total energy: 57475851.06259272
[2022-04-11 23:08:02.875117]Total energy: 57401534.87365326
[2022-04-11 23:09:20.022966]Total energy: 57401294.00256413
[2022-04-11 23:10:43.440848]Total energy: 57445228.036717445
[2022-04-11 23:12:09.697474]Total energy: 57360267.78698951
[2022-04-11 23:13:26.991262]Total energy: 57474679.621053115
[2022-04-11 23:14:43.445493]Total energy: 57370922.72916841
[2022-04-11 23:15:56.943130]Total energy: 57376061.14095227
[2022-04-11 23:17:16.036730]Total energy: 57370949.780930415
[2022-04-11 23:18:31.142933]Total energy: 57459704.12758361
[2022-04-11 23:19:54.546757]Total energy: 57456748.66811927
[2022-04-11 23:21:23.539759]Total energy: 57391536.78647705
[2022-04-11 23:22:42.892559]Total energy: 57503555.131250255
[2022-04-11 23:24:01.046223]Total energy: 57449702.313907035
[2022-04-11 23:25:19.275307]Total energy: 57412409.172785446
[2022-04-11 23:26:36.829582]Total energy: 57395557.49216263
[2022-04-11 23:27:55.352935]Total energy: 57412343.59950101
[2022-04-11 23:29:10.428738]Total energy: 57433890.619016126
[2022-04-11 23:30:39.004246]Total energy: 57451654.44224423
[2022-04-11 23:32:15.037577]Total energy: 57455112.00269884
[2022-04-11 23:33:40.966079]Total energy: 57424596.18817297
[2022-04-11 23:34:55.341365]Total energy: 57400151.68459987
[2022-04-11 23:36:20.061410]Total energy: 57415010.07416512
[2022-04-11 23:37:36.374733]Total energy: 57504865.63939427
[2022-04-11 23:38:53.452505]Total energy: 57486757.13123334
[2022-04-11 23:40:09.955922]Total energy: 57390147.76955228
[2022-04-11 23:41:26.998730]Total energy: 57499176.12223102
[2022-04-11 23:42:44.310697]Total energy: 57445609.121765524
[2022-04-11 23:44:01.361293]Total energy: 57395128.39562588
[2022-04-11 23:45:18.022232]Total energy: 57442188.17887956
[2022-04-11 23:46:36.626585]Total energy: 57436820.95215262
[2022-04-11 23:47:54.070096]Total energy: 57377010.81025678
[2022-04-11 23:49:11.045789]Total energy: 57426712.247877836
[2022-04-11 23:50:34.639004]Total energy: 57368661.74075709
[2022-04-11 23:52:03.721973]Total energy: 57424581.521302156
[2022-04-11 23:53:37.581313]Total energy: 57465094.54692326
[2022-04-11 23:54:53.802537]Total energy: 57341667.86632847
[2022-04-11 23:56:11.359688]Total energy: 57523911.00068094
[2022-04-11 23:57:25.734494]Total energy: 57397688.87118587
[2022-04-11 23:58:41.666709]Total energy: 57326719.651744686
[2022-04-11 23:59:57.998663]Total energy: 57449126.5042259
[2022-04-12 00:01:15.341554]Total energy: 57443496.95872888
[2022-04-12 00:02:34.237955]Total energy: 57477024.55776292
[2022-04-12 00:03:47.863414]Total energy: 57442356.7939511
[2022-04-12 00:05:04.563574]Total energy: 57393035.27913599
[2022-04-12 00:06:20.239781]Total energy: 57338457.1014856
[2022-04-12 00:07:36.056672]Total energy: 57416010.15740637
[2022-04-12 00:09:04.273518]Total energy: 57408076.37260945
[2022-04-12 00:10:18.855430]Total energy: 57437115.25372936
[2022-04-12 00:11:42.064958]Total energy: 57448964.65670072
[2022-04-12 00:13:05.868416]Total energy: 57392551.07576585
[2022-04-12 00:14:21.602596]Total energy: 57476810.75600387
[2022-04-12 00:15:38.169316]Total energy: 57419278.8790004
[2022-04-12 00:16:54.978518]Total energy: 57441262.21033257
[2022-04-12 00:18:15.235253]Total energy: 57509990.74211799
[2022-04-12 00:19:34.766020]Total energy: 57443391.38378476
[2022-04-12 00:21:02.959027]Total energy: 57516569.948083125
[2022-04-12 00:22:28.440749]Total energy: 57506012.0201659
[2022-04-12 00:23:45.591984]Total energy: 57510086.959740706
[2022-04-12 00:25:00.412651]Total energy: 57455986.59032179
[2022-04-12 00:26:15.518385]Total energy: 57463395.47752508
[2022-04-12 00:27:33.566843]Total energy: 57446393.18017642
[2022-04-12 00:28:50.121473]Total energy: 57456210.05487034
[2022-04-12 00:30:07.687062]Total energy: 57467952.60836307
[2022-04-12 00:31:24.315307]Total energy: 57474512.5606389
[2022-04-12 00:32:40.495766]Total energy: 57440409.01843506
[2022-04-12 00:33:59.215821]Total energy: 57457239.930357516
[2022-04-12 00:35:18.502394]Total energy: 57423545.86614696
[2022-04-12 00:36:35.472571]Total energy: 57370150.10596167
[2022-04-12 00:37:54.811645]Total energy: 57413869.82505955
[2022-04-12 00:39:10.982789]Total energy: 57418968.69420231
[2022-04-12 00:40:40.172556]Total energy: 57420358.66773143
[2022-04-12 00:42:00.965286]Total energy: 57482122.13693765
[2022-04-12 00:43:18.009009]Total energy: 57495995.55474073
[2022-04-12 00:44:33.454328]Total energy: 57428857.450765826
[2022-04-12 00:45:51.962375]Total energy: 57451101.37611185
[2022-04-12 00:47:08.707235]Total energy: 57491540.79651622
[2022-04-12 00:48:25.516793]Total energy: 57570399.29938739
[2022-04-12 00:49:41.793337]Total energy: 57379914.83742071
[2022-04-12 00:51:06.451362]Total energy: 57424241.39363821
[2022-04-12 00:52:25.609940]Total energy: 57336918.31249753
[2022-04-12 00:53:44.689575]Total energy: 57489601.764322214
[2022-04-12 00:55:04.390353]Total energy: 57453297.6836627
[2022-04-12 00:56:20.159582]Total energy: 57437335.50358888
[2022-04-12 00:57:36.170880]Total energy: 57416682.26511179
[2022-04-12 00:58:52.964198]Total energy: 57325625.703091875
[2022-04-12 01:00:07.767542]Total energy: 57436237.82455438
[2022-04-12 01:01:35.262006]Total energy: 57420840.41324926
[2022-04-12 01:02:58.630816]Total energy: 57428401.70105987
[2022-04-12 01:04:15.919611]Total energy: 57439219.53200238
[2022-04-12 01:05:31.110153]Total energy: 57454031.22361226
[2022-04-12 01:06:51.302496]Total energy: 57467275.96502937
[2022-04-12 01:08:08.946819]Total energy: 57446254.27918352
[2022-04-12 01:09:23.276826]Total energy: 57368824.44731401
[2022-04-12 01:10:58.157847]Total energy: 57429285.589134485
[2022-04-12 01:12:23.892048]Total energy: 57454960.94366565
[2022-04-12 01:13:39.483226]Total energy: 57480280.19538493
[2022-04-12 01:14:53.872680]Total energy: 57459594.175016105
[2022-04-12 01:16:12.255825]Total energy: 57377829.526520774
[2022-04-12 01:17:28.256043]Total energy: 57558881.54668875
[2022-04-12 01:18:43.222414]Total energy: 57475508.693911575
[2022-04-12 01:19:57.479399]Total energy: 57427573.600445434
[2022-04-12 01:21:15.641346]Total energy: 57474548.75343074
[2022-04-12 01:22:31.427709]Total energy: 57451895.51497698
[2022-04-12 01:23:48.128204]Total energy: 57481769.17182874
[2022-04-12 01:25:04.191664]Total energy: 57419312.539085336
[2022-04-12 01:26:21.092258]Total energy: 57464553.143152274
[2022-04-12 01:27:37.356727]Total energy: 57396446.38241503
[2022-04-12 01:28:55.136547]Total energy: 57490924.74704204
[2022-04-12 01:30:10.393065]Total energy: 57486848.990525365
[2022-04-12 01:31:27.424371]Total energy: 57422548.17125775
[2022-04-12 01:32:42.119307]Total energy: 57408126.857327305
[2022-04-12 01:33:55.506190]Total energy: 57488352.18384565
[2022-04-12 01:35:11.533871]Total energy: 57425758.07030643
[2022-04-12 01:36:27.771525]Total energy: 57431805.43359676
[2022-04-12 01:37:44.097009]Total energy: 57517057.79443155
[2022-04-12 01:39:00.591610]Total energy: 57415864.173655726
[2022-04-12 01:40:16.945399]Total energy: 57508256.32217472
[2022-04-12 01:41:32.882836]Total energy: 57442326.099115014
[2022-04-12 01:42:49.046840]Total energy: 57475441.685543396
[2022-04-12 01:44:04.440097]Total energy: 57408259.11136575
[2022-04-12 01:45:19.916155]Total energy: 57379332.60405285
[2022-04-12 01:46:38.257388]Total energy: 57451395.90648314
[2022-04-12 01:47:56.019474]Total energy: 57461708.982196435
[2022-04-12 01:49:13.210362]Total energy: 57339971.31695301
[2022-04-12 01:50:30.909138]Total energy: 57421393.66863825
[2022-04-12 01:51:51.449580]Total energy: 57504097.87110336
[2022-04-12 01:53:08.190860]Total energy: 57512634.38128985
[2022-04-12 01:54:24.336709]Total energy: 57392869.91359309
[2022-04-12 01:55:41.396623]Total energy: 57383527.810046755
[2022-04-12 01:56:56.087932]Total energy: 57419348.074107215
[2022-04-12 01:58:12.296329]Total energy: 57420337.535960324
[2022-04-12 01:59:28.359377]Total energy: 57468241.21060178
[2022-04-12 02:00:47.023015]Total energy: 57390537.10505862
[2022-04-12 02:02:02.956619]Total energy: 57430964.1840142
[2022-04-12 02:03:20.165817]Total energy: 57444039.63370096
[2022-04-12 02:04:36.078485]Total energy: 57450054.62014781
[2022-04-12 02:05:53.243191]Total energy: 57408816.2380356
[2022-04-12 02:07:13.354942]Total energy: 57406876.11003862
[2022-04-12 02:08:30.095004]Total energy: 57410106.76780483
[2022-04-12 02:09:45.130200]Total energy: 57534376.46830616
[2022-04-12 02:11:15.870418]Total energy: 57441125.965873115
[2022-04-12 02:12:41.675832]Total energy: 57403520.38996771
[2022-04-12 02:13:58.272910]Total energy: 57489962.83887112
[2022-04-12 02:15:22.706355]Total energy: 57440163.71283086
[2022-04-12 02:16:45.504527]Total energy: 57421335.84281121
[2022-04-12 02:18:05.519514]Total energy: 57431358.1808209
[2022-04-12 02:19:23.661642]Total energy: 57301702.30072443
[2022-04-12 02:20:51.066835]Total energy: 57421182.21807205
[2022-04-12 02:22:16.674299]Total energy: 57490450.84590279
[2022-04-12 02:23:33.563866]Total energy: 57454991.84905531
[2022-04-12 02:24:48.231593]Total energy: 57357994.304488555
[2022-04-12 02:26:03.413391]Total energy: 57501926.660295345
[2022-04-12 02:27:20.364514]Total energy: 57372002.54844272
[2022-04-12 02:28:34.902469]Total energy: 57399486.9740993
[2022-04-12 02:29:51.131949]Total energy: 57398816.08696631
[2022-04-12 02:31:18.926825]Total energy: 57437951.97977685
[2022-04-12 02:32:41.469272]Total energy: 57393873.18421164
[2022-04-12 02:33:59.935748]Total energy: 57395974.6578387
[2022-04-12 02:35:18.069475]Total energy: 57374170.368505605
[2022-04-12 02:36:36.504607]Total energy: 57412279.88044125
[2022-04-12 02:37:52.707791]Total energy: 57386988.236332275
[2022-04-12 02:39:07.164541]Total energy: 57466437.423814535
[2022-04-12 02:40:38.734434]Total energy: 57495322.0833843
[2022-04-12 02:42:05.202295]Total energy: 57410557.63025539
[2022-04-12 02:43:20.486777]Total energy: 57449976.524641894
[2022-04-12 02:44:34.831033]Total energy: 57420465.551700294
[2022-04-12 02:45:53.435598]Total energy: 57448710.60516404
[2022-04-12 02:47:17.074214]Total energy: 57470727.76713826
[2022-04-12 02:48:34.567562]Total energy: 57461261.900145076
[2022-04-12 02:49:52.264293]Total energy: 57402338.8405805
