initial: 112 - diverse_no_blind_seed
[2022-04-11 10:57:07.627366]Total energy: 16851748.638179354
[2022-04-11 10:58:27.268575]Total energy: 16865921.424788065
[2022-04-11 10:59:47.547965]Total energy: 16889736.745247822
[2022-04-11 11:01:15.915221]Total energy: 16903109.158313595
[2022-04-11 11:02:53.872456]Total energy: 16871978.636473246
[2022-04-11 11:05:50.262702]Total energy: 16869684.794348415
[2022-04-11 11:07:10.451988]Total energy: 16864559.03281429
[2022-04-11 11:14:00.737599]Total energy: 16887565.527891114
[2022-04-11 11:15:32.441480]Total energy: 16854631.428620342
[2022-04-11 11:16:53.321139]Total energy: 16845146.725534167
[2022-04-11 11:18:16.040098]Total energy: 16864493.33603773
[2022-04-11 11:19:39.848237]Total energy: 16840753.657058686
[2022-04-11 11:21:21.271047]Total energy: 16882919.776960842
[2022-04-11 11:22:45.847836]Total energy: 16908288.43475477
[2022-04-11 11:24:08.691666]Total energy: 16859342.627485532
[2022-04-11 11:25:31.966522]Total energy: 16859440.65817619
[2022-04-11 11:26:53.134128]Total energy: 16873562.525907896
[2022-04-11 11:28:14.224957]Total energy: 16872511.4477469
[2022-04-11 11:29:35.274521]Total energy: 16880188.545745708
[2022-04-11 11:31:10.964252]Total energy: 16879905.266045768
[2022-04-11 11:32:34.638440]Total energy: 16893033.11128377
[2022-04-11 11:33:53.810620]Total energy: 16878303.559390083
[2022-04-11 11:35:13.030779]Total energy: 16880693.276902176
[2022-04-11 11:36:45.891074]Total energy: 16841562.301114477
[2022-04-11 11:38:09.607074]Total energy: 16887269.036902938
[2022-04-11 11:39:28.662153]Total energy: 16889847.283510163
[2022-04-11 11:41:03.485421]Total energy: 16885978.145136498
[2022-04-11 11:42:32.840967]Total energy: 16877373.22630897
[2022-04-11 11:43:59.593385]Total energy: 16890726.049728427
[2022-04-11 11:45:19.129643]Total energy: 16863450.62880334
[2022-04-11 11:46:42.103351]Total energy: 16868322.98128631
[2022-04-11 11:48:04.500812]Total energy: 16903020.849424284
[2022-04-11 11:49:24.781122]Total energy: 16854563.313446358
[2022-04-11 11:51:06.739323]Total energy: 16864205.50165197
[2022-04-11 11:52:35.444869]Total energy: 16889916.25797072
[2022-04-11 11:54:02.396731]Total energy: 16870252.73195193
[2022-04-11 11:55:22.389989]Total energy: 16874701.729326382
[2022-04-11 11:56:44.013301]Total energy: 16887076.430000763
[2022-04-11 11:58:08.409103]Total energy: 16872949.529185373
[2022-04-11 11:59:28.988295]Total energy: 16887654.15202331
[2022-04-11 12:01:10.372267]Total energy: 16878135.05716117
[2022-04-11 12:02:38.606701]Total energy: 16879846.691888608
[2022-04-11 12:03:57.996629]Total energy: 16853621.42944472
[2022-04-11 12:05:18.315353]Total energy: 16885437.647237267
[2022-04-11 12:06:38.040600]Total energy: 16882664.867006823
[2022-04-11 12:07:58.817141]Total energy: 16865035.08729763
[2022-04-11 12:09:19.066945]Total energy: 16903712.975478567
[2022-04-11 12:11:05.618993]Total energy: 16894113.170661304
[2022-04-11 12:12:43.040685]Total energy: 16881324.559111156
[2022-04-11 12:14:04.462250]Total energy: 16867355.418022268
[2022-04-11 12:15:24.166182]Total energy: 16846767.141554166
[2022-04-11 12:16:44.383552]Total energy: 16875567.04556096
[2022-04-11 12:18:05.384430]Total energy: 16865551.62400239
[2022-04-11 12:19:30.670124]Total energy: 16874902.33441608
[2022-04-11 12:20:58.446533]Total energy: 16885675.829281442
[2022-04-11 12:22:25.561268]Total energy: 16862971.66695782
[2022-04-11 12:23:45.968934]Total energy: 16873440.25959229
[2022-04-11 12:25:05.904790]Total energy: 16852734.714385897
[2022-04-11 12:26:26.132774]Total energy: 16868351.230883054
[2022-04-11 12:27:46.430860]Total energy: 16867320.813888073
[2022-04-11 12:29:06.546311]Total energy: 16898996.20897071
[2022-04-11 12:30:39.284103]Total energy: 16850086.689903438
[2022-04-11 12:32:16.670855]Total energy: 16847006.138648078
[2022-04-11 12:33:39.095170]Total energy: 16866907.03367277
[2022-04-11 12:34:59.201480]Total energy: 16862345.002927344
[2022-04-11 12:36:19.778331]Total energy: 16870995.96789328
[2022-04-11 12:37:40.959208]Total energy: 16908719.003786344
[2022-04-11 12:39:03.665144]Total energy: 16884154.830356166
[2022-04-11 12:40:31.259449]Total energy: 16875129.445930094
[2022-04-11 12:41:58.719526]Total energy: 16878207.270337593
[2022-04-11 12:43:20.008944]Total energy: 16891861.296421308
[2022-04-11 12:44:39.740081]Total energy: 16861728.738217752
[2022-04-11 12:46:01.300271]Total energy: 16856529.951069802
[2022-04-11 12:47:25.308845]Total energy: 16879250.67034448
[2022-04-11 12:48:44.529399]Total energy: 16873539.33798354
[2022-04-11 12:50:04.925126]Total energy: 16872188.177036125
[2022-04-11 12:51:29.462010]Total energy: 16886523.50596008
[2022-04-11 12:52:55.330274]Total energy: 16871346.5854683
[2022-04-11 12:54:16.019960]Total energy: 16849413.90894109
[2022-04-11 12:55:37.095060]Total energy: 16911229.937656634
[2022-04-11 12:56:59.111013]Total energy: 16888013.270099573
[2022-04-11 12:58:19.466924]Total energy: 16876906.747109715
[2022-04-11 12:59:39.655987]Total energy: 16854862.330291912
[2022-04-11 13:01:07.037794]Total energy: 16886931.204118
[2022-04-11 13:02:32.250506]Total energy: 16878836.125999346
[2022-04-11 13:03:53.621357]Total energy: 16887553.24600067
[2022-04-11 13:05:16.516350]Total energy: 16892773.085765336
[2022-04-11 13:06:37.749636]Total energy: 16853758.213253826
[2022-04-11 13:07:58.470421]Total energy: 16875800.623565383
[2022-04-11 13:09:23.530505]Total energy: 16877647.058252808
[2022-04-11 13:11:09.705744]Total energy: 16891898.115346428
[2022-04-11 13:12:48.765083]Total energy: 16896864.4468731
[2022-04-11 13:14:25.078527]Total energy: 16892937.213101353
[2022-04-11 13:15:46.184962]Total energy: 16885382.410158303
[2022-04-11 13:17:07.264763]Total energy: 16885993.022302866
[2022-04-11 13:18:27.176725]Total energy: 16889681.197544124
[2022-04-11 13:19:50.249520]Total energy: 16877458.235186692
[2022-04-11 13:21:13.634493]Total energy: 16885690.270413086
[2022-04-11 13:22:34.530108]Total energy: 16894244.237043012
[2022-04-11 13:23:55.730025]Total energy: 16877727.683664903
[2022-04-11 13:25:18.480355]Total energy: 16871106.84807742
[2022-04-11 13:26:37.907887]Total energy: 16856428.069439232
[2022-04-11 13:27:59.219155]Total energy: 16871554.578917537
[2022-04-11 13:29:18.361222]Total energy: 16884946.358039595
[2022-04-11 13:30:48.805689]Total energy: 16865795.214825895
[2022-04-11 13:32:10.197243]Total energy: 16819252.65568702
[2022-04-11 13:33:31.872879]Total energy: 16880592.656797756
[2022-04-11 13:34:53.350496]Total energy: 16912449.762537662
[2022-04-11 13:36:16.504686]Total energy: 16883712.307945244
[2022-04-11 13:37:38.219707]Total energy: 16891468.773114815
[2022-04-11 13:38:58.562562]Total energy: 16896004.290322453
[2022-04-11 13:40:17.754349]Total energy: 16878744.93500376
[2022-04-11 13:41:44.468173]Total energy: 16887169.981681406
[2022-04-11 13:43:06.193034]Total energy: 16859715.59797637
[2022-04-11 13:44:28.814060]Total energy: 16878093.346983004
[2022-04-11 13:45:49.324942]Total energy: 16877420.15546798
[2022-04-11 13:47:11.329785]Total energy: 16857759.431385726
[2022-04-11 13:48:32.965454]Total energy: 16891661.839294598
[2022-04-11 13:49:53.652637]Total energy: 16885466.449591927
[2022-04-11 13:51:22.876261]Total energy: 16842043.78102851
[2022-04-11 13:52:51.633423]Total energy: 16866111.35051197
[2022-04-11 13:54:10.996014]Total energy: 16857184.69994184
[2022-04-11 13:55:30.153769]Total energy: 16857534.920920037
[2022-04-11 13:56:49.043158]Total energy: 16869869.799471427
[2022-04-11 13:58:09.036565]Total energy: 16870293.63619407
[2022-04-11 13:59:28.255017]Total energy: 16871074.42027306
[2022-04-11 14:00:55.890856]Total energy: 16905850.95359298
[2022-04-11 14:02:17.578458]Total energy: 16883076.557834197
[2022-04-11 14:03:39.597783]Total energy: 16858973.80956238
[2022-04-11 14:05:01.388841]Total energy: 16860457.561980136
[2022-04-11 14:06:22.747973]Total energy: 16880218.456259686
[2022-04-11 14:07:41.200781]Total energy: 16886588.33510951
[2022-04-11 14:09:00.783327]Total energy: 16849230.782628167
[2022-04-11 14:10:21.650311]Total energy: 16874772.154143717
[2022-04-11 14:11:41.472807]Total energy: 16868691.302889314
[2022-04-11 14:13:00.896774]Total energy: 16856814.054222554
[2022-04-11 14:14:19.583636]Total energy: 16906647.781889495
[2022-04-11 14:15:39.014697]Total energy: 16873927.44274485
[2022-04-11 14:16:59.282641]Total energy: 16885145.44850968
[2022-04-11 14:18:23.210634]Total energy: 16856568.335558314
[2022-04-11 14:19:43.306263]Total energy: 16887539.438240487
[2022-04-11 14:21:08.784631]Total energy: 16865905.10947859
[2022-04-11 14:22:33.510861]Total energy: 16845849.51523711
[2022-04-11 14:23:54.588451]Total energy: 16845601.007855754
[2022-04-11 14:25:19.235347]Total energy: 16903634.44057778
[2022-04-11 14:26:43.123516]Total energy: 16875993.89402693
[2022-04-11 14:28:05.878417]Total energy: 16868606.44200334
[2022-04-11 14:29:29.457783]Total energy: 16892039.662198607
[2022-04-11 14:31:05.292613]Total energy: 16880988.176956426
[2022-04-11 14:32:31.602651]Total energy: 16852220.63033177
[2022-04-11 14:33:53.395383]Total energy: 16876700.587480396
[2022-04-11 14:35:13.366229]Total energy: 16877905.636891853
[2022-04-11 14:36:35.670661]Total energy: 16891720.76814721
[2022-04-11 14:37:56.653933]Total energy: 16867483.0597473
[2022-04-11 14:39:18.189463]Total energy: 16874289.861123778
[2022-04-11 14:40:56.849135]Total energy: 16864831.32944274
[2022-04-11 14:42:37.358949]Total energy: 16854166.293503795
[2022-04-11 14:44:00.449562]Total energy: 16843017.611240298
[2022-04-11 14:45:21.189839]Total energy: 16904072.91613707
[2022-04-11 14:46:47.053770]Total energy: 16872599.26141615
[2022-04-11 14:48:05.070989]Total energy: 16891948.059008766
[2022-04-11 14:49:24.423353]Total energy: 16853314.727591984
[2022-04-11 14:50:59.826719]Total energy: 16894952.986910626
[2022-04-11 14:52:23.834707]Total energy: 16889929.314959936
[2022-04-11 14:53:43.186123]Total energy: 16884673.822568286
[2022-04-11 14:55:02.035538]Total energy: 16867942.187999327
[2022-04-11 14:56:22.645164]Total energy: 16866736.049577374
[2022-04-11 14:57:40.447344]Total energy: 16880410.631596453
[2022-04-11 14:58:59.262810]Total energy: 16892076.30123564
[2022-04-11 15:00:19.261331]Total energy: 16878682.97537705
[2022-04-11 15:01:38.297421]Total energy: 16870779.61402023
[2022-04-11 15:02:57.084545]Total energy: 16887983.630733278
[2022-04-11 15:04:15.083052]Total energy: 16868609.253295705
[2022-04-11 15:05:33.401167]Total energy: 16877800.51432746
[2022-04-11 15:06:53.158391]Total energy: 16862640.552367046
[2022-04-11 15:08:10.869845]Total energy: 16861580.658480924
[2022-04-11 15:09:32.199992]Total energy: 16856980.03852925
[2022-04-11 15:11:13.506917]Total energy: 16884787.666652758
[2022-04-11 15:12:41.586374]Total energy: 16893023.297167625
[2022-04-11 15:13:59.950740]Total energy: 16854026.121170424
[2022-04-11 15:15:17.373039]Total energy: 16874423.93471972
[2022-04-11 15:16:35.791686]Total energy: 16877130.937931165
[2022-04-11 15:17:55.527460]Total energy: 16858023.944267932
[2022-04-11 15:19:15.072910]Total energy: 16874888.372195385
[2022-04-11 15:21:01.232065]Total energy: 16873184.64647893
[2022-04-11 15:22:37.782478]Total energy: 16878926.096798796
[2022-04-11 15:23:55.214259]Total energy: 16899315.660756037
[2022-04-11 15:25:12.026849]Total energy: 16907526.18947925
[2022-04-11 15:26:30.726439]Total energy: 16876444.024729356
[2022-04-11 15:27:49.670236]Total energy: 16885171.749469563
[2022-04-11 15:29:10.713362]Total energy: 16877763.451893568
[2022-04-11 15:30:51.995965]Total energy: 16866418.026743792
[2022-04-11 15:32:19.922873]Total energy: 16880121.605939567
[2022-04-11 15:33:38.246732]Total energy: 16876664.37757826
[2022-04-11 15:34:58.248328]Total energy: 16856847.549405355
[2022-04-11 15:36:18.765704]Total energy: 16866557.613452513
[2022-04-11 15:37:36.160842]Total energy: 16861400.657809477
[2022-04-11 15:38:53.352788]Total energy: 16875463.221435606
[2022-04-11 15:40:11.010461]Total energy: 16858191.514843933
[2022-04-11 15:41:56.592837]Total energy: 16855781.540577587
[2022-04-11 15:43:36.302794]Total energy: 16874733.505029745
[2022-04-11 15:44:57.766573]Total energy: 16879951.385689378
[2022-04-11 15:46:16.420653]Total energy: 16868618.26781016
[2022-04-11 15:47:35.432146]Total energy: 16905433.067064878
[2022-04-11 15:48:54.835835]Total energy: 16849511.39338237
[2022-04-11 15:50:12.341796]Total energy: 16877934.496028066
[2022-04-11 15:51:37.166087]Total energy: 16872087.45344769
[2022-04-11 15:53:02.918019]Total energy: 16852632.45480992
[2022-04-11 15:54:22.135139]Total energy: 16899717.52025377
[2022-04-11 15:55:40.432608]Total energy: 16864356.33597592
[2022-04-11 15:56:59.860083]Total energy: 16852173.15644811
[2022-04-11 15:58:19.133233]Total energy: 16881240.743966438
[2022-04-11 15:59:39.522605]Total energy: 16882281.762391474
[2022-04-11 16:01:20.945217]Total energy: 16859821.09631453
[2022-04-11 16:02:47.284203]Total energy: 16860220.10163806
[2022-04-11 16:04:07.114907]Total energy: 16875233.822737325
[2022-04-11 16:05:27.192060]Total energy: 16873431.790287208
[2022-04-11 16:07:00.853598]Total energy: 16890615.64307392
[2022-04-11 16:08:19.146393]Total energy: 16861194.64755338
[2022-04-11 16:09:36.809526]Total energy: 16902238.968237225
[2022-04-11 16:11:06.400122]Total energy: 16854534.521277152
[2022-04-11 16:12:30.486680]Total energy: 16857242.887272663
[2022-04-11 16:13:50.881161]Total energy: 16887663.483902242
[2022-04-11 16:15:09.233245]Total energy: 16856795.837340415
[2022-04-11 16:16:26.962734]Total energy: 16896810.02205989
[2022-04-11 16:17:42.992729]Total energy: 16888649.649002
[2022-04-11 16:19:02.116577]Total energy: 16881060.225960273
[2022-04-11 16:20:21.501840]Total energy: 16870092.91950304
[2022-04-11 16:21:42.650409]Total energy: 16873277.480055448
[2022-04-11 16:23:02.110347]Total energy: 16851741.004294727
[2022-04-11 16:24:24.072642]Total energy: 16886826.041031178
[2022-04-11 16:25:42.021687]Total energy: 16895362.82491864
[2022-04-11 16:26:59.924917]Total energy: 16869051.235818177
[2022-04-11 16:28:19.278309]Total energy: 16886676.951711155
[2022-04-11 16:29:38.273638]Total energy: 16881508.1597913
[2022-04-11 16:31:06.785144]Total energy: 16875685.62739826
[2022-04-11 16:32:37.559070]Total energy: 16870502.88022206
[2022-04-11 16:34:06.425086]Total energy: 16865810.954240147
[2022-04-11 16:35:25.915560]Total energy: 16880334.37450587
[2022-04-11 16:36:45.269323]Total energy: 16886221.150486484
[2022-04-11 16:38:04.331015]Total energy: 16873657.82197852
[2022-04-11 16:39:21.613566]Total energy: 16852371.982203454
[2022-04-11 16:40:42.642391]Total energy: 16893954.18500522
[2022-04-11 16:42:02.366386]Total energy: 16863586.05498959
[2022-04-11 16:43:23.314308]Total energy: 16885511.24354283
[2022-04-11 16:44:45.021099]Total energy: 16866608.30159594
[2022-04-11 16:46:04.243617]Total energy: 16882281.98866506
[2022-04-11 16:47:23.709096]Total energy: 16847290.37688742
[2022-04-11 16:48:42.970463]Total energy: 16889105.17630539
[2022-04-11 16:50:02.486120]Total energy: 16866330.21125782
[2022-04-11 16:51:24.858171]Total energy: 16863999.67507735
[2022-04-11 16:52:48.449103]Total energy: 16874460.164470337
[2022-04-11 16:54:06.458724]Total energy: 16862786.410635896
[2022-04-11 16:55:28.249596]Total energy: 16871613.51272572
[2022-04-11 16:56:48.085700]Total energy: 16875809.83121956
[2022-04-11 16:58:05.301803]Total energy: 16881364.842809953
[2022-04-11 16:59:26.224832]Total energy: 16876072.668671995
[2022-04-11 17:00:56.206501]Total energy: 16897101.102764953
[2022-04-11 17:02:25.961565]Total energy: 16879839.6302577
[2022-04-11 17:03:43.384317]Total energy: 16876729.61818892
[2022-04-11 17:05:00.316535]Total energy: 16838077.649500467
[2022-04-11 17:06:19.847184]Total energy: 16857007.402345
[2022-04-11 17:07:37.935979]Total energy: 16875811.310063373
[2022-04-11 17:08:55.339540]Total energy: 16853449.162395887
[2022-04-11 17:10:14.221556]Total energy: 16883421.8423217
[2022-04-11 17:11:39.833836]Total energy: 16873094.765871536
[2022-04-11 17:13:23.896279]Total energy: 16869518.497258626
[2022-04-11 17:14:52.767791]Total energy: 16889684.229322467
[2022-04-11 17:16:11.380513]Total energy: 16883924.963042796
[2022-04-11 17:17:30.600315]Total energy: 16841344.686365757
[2022-04-11 17:18:49.815359]Total energy: 16864021.9879981
[2022-04-11 17:20:09.201911]Total energy: 16855567.749178134
[2022-04-11 17:21:33.328939]Total energy: 16883187.386256978
[2022-04-11 17:22:59.748672]Total energy: 16870157.26589667
[2022-04-11 17:24:23.614363]Total energy: 16850492.747268476
[2022-04-11 17:25:44.359986]Total energy: 16908937.03837356
[2022-04-11 17:27:01.984721]Total energy: 16867143.117996678
[2022-04-11 17:28:21.084770]Total energy: 16852250.661946945
[2022-04-11 17:29:39.772787]Total energy: 16892510.09326704
[2022-04-11 17:31:06.329622]Total energy: 16854340.463494454
[2022-04-11 17:32:33.442627]Total energy: 16882054.227891166
[2022-04-11 17:33:52.034354]Total energy: 16864321.684880584
[2022-04-11 17:35:10.225026]Total energy: 16863878.54954411
[2022-04-11 17:36:32.612318]Total energy: 16867685.756784834
[2022-04-11 17:37:55.397479]Total energy: 16869490.87102256
[2022-04-11 17:39:12.680418]Total energy: 16892980.04224822
[2022-04-11 17:40:30.163488]Total energy: 16850446.687494002
[2022-04-11 17:41:55.487672]Total energy: 16893404.060527463
[2022-04-11 17:43:14.025953]Total energy: 16902372.411792614
[2022-04-11 17:44:32.268127]Total energy: 16859877.83749904
[2022-04-11 17:45:48.154148]Total energy: 16849944.426292613
[2022-04-11 17:47:12.870599]Total energy: 16843104.941401627
