initial: all - diverse_all
[2022-04-08 21:36:06.768465]Total energy: 16624019.898916282
[2022-04-08 21:37:11.841034]Total energy: 16597885.942753313
[2022-04-08 21:38:16.124005]Total energy: 16606140.54826012
[2022-04-08 21:39:21.757238]Total energy: 16632951.522584833
[2022-04-08 21:40:27.441894]Total energy: 16621207.193474345
[2022-04-08 21:41:34.626308]Total energy: 16612901.696509534
[2022-04-08 21:42:40.280990]Total energy: 16626700.468967363
[2022-04-08 21:43:45.970679]Total energy: 16619292.242297798
[2022-04-08 21:44:50.334328]Total energy: 16610016.793291297
[2022-04-08 21:45:54.580155]Total energy: 16609206.557308663
[2022-04-08 21:46:59.138324]Total energy: 16631085.190625643
[2022-04-08 21:48:03.648514]Total energy: 16619302.286398347
[2022-04-08 21:49:07.902425]Total energy: 16618228.520209951
[2022-04-08 21:50:13.314829]Total energy: 16617364.652978119
[2022-04-08 21:51:27.736260]Total energy: 16593293.587309208
[2022-04-08 21:52:44.175926]Total energy: 16614718.083929667
[2022-04-08 21:53:49.150663]Total energy: 16608149.119620869
[2022-04-08 21:54:53.824675]Total energy: 16617667.802709065
[2022-04-08 21:55:59.017458]Total energy: 16601758.160080086
[2022-04-08 21:57:03.449663]Total energy: 16622981.196589667
[2022-04-08 21:58:07.942219]Total energy: 16601329.94412441
[2022-04-08 21:59:12.609745]Total energy: 16607969.183406774
[2022-04-08 22:00:18.085403]Total energy: 16621524.928337263
[2022-04-08 22:02:02.199671]Total energy: 16638326.496634752
[2022-04-08 22:03:23.617415]Total energy: 16601299.698841369
[2022-04-08 22:04:41.793235]Total energy: 16629934.627052633
[2022-04-08 22:05:49.158108]Total energy: 16618207.535462363
[2022-04-08 22:06:54.860058]Total energy: 16605967.609992681
[2022-04-08 22:08:00.935620]Total energy: 16644719.206939
[2022-04-08 22:09:06.713072]Total energy: 16630847.325075548
[2022-04-08 22:10:12.548707]Total energy: 16607310.079647778
[2022-04-08 22:11:29.505588]Total energy: 16604418.22480497
[2022-04-08 22:12:38.722469]Total energy: 16608049.761625418
[2022-04-08 22:13:44.112155]Total energy: 16615640.542679692
[2022-04-08 22:14:50.186890]Total energy: 16619227.84924743
[2022-04-08 22:15:55.773623]Total energy: 16623809.124730121
[2022-04-08 22:17:01.534761]Total energy: 16621644.811923081
[2022-04-08 22:18:07.657621]Total energy: 16599674.290778037
[2022-04-08 22:19:12.925733]Total energy: 16641108.952459369
[2022-04-08 22:20:18.205767]Total energy: 16619559.534590507
[2022-04-08 22:21:23.851648]Total energy: 16617985.986686416
[2022-04-08 22:22:30.540160]Total energy: 16606958.972118651
[2022-04-08 22:23:36.333199]Total energy: 16627127.885948816
[2022-04-08 22:24:42.460519]Total energy: 16622371.829146847
[2022-04-08 22:25:48.093681]Total energy: 16615313.917940117
[2022-04-08 22:26:52.824594]Total energy: 16613185.690184552
[2022-04-08 22:27:58.195890]Total energy: 16599386.282370495
[2022-04-08 22:29:04.858449]Total energy: 16618218.938094428
[2022-04-08 22:30:11.496768]Total energy: 16617059.078974064
[2022-04-08 22:31:25.693088]Total energy: 16618786.94373974
[2022-04-08 22:32:46.495648]Total energy: 16628889.162271345
[2022-04-08 22:34:04.994718]Total energy: 16613746.974713625
[2022-04-08 22:35:25.678993]Total energy: 16617993.907986104
[2022-04-08 22:36:39.678548]Total energy: 16623585.836850174
[2022-04-08 22:37:45.423094]Total energy: 16612356.520645833
[2022-04-08 22:38:51.960596]Total energy: 16616074.369227687
[2022-04-08 22:39:57.433341]Total energy: 16632588.376357356
[2022-04-08 22:41:13.337447]Total energy: 16614018.826196818
[2022-04-08 22:42:28.057171]Total energy: 16623214.761005882
[2022-04-08 22:43:33.692077]Total energy: 16629821.532674365
[2022-04-08 22:44:39.121906]Total energy: 16621480.94297625
[2022-04-08 22:45:45.468078]Total energy: 16607634.993492445
[2022-04-08 22:46:51.663111]Total energy: 16628359.033506343
[2022-04-08 22:47:57.701074]Total energy: 16614162.156957785
[2022-04-08 22:49:03.838564]Total energy: 16623908.619574014
[2022-04-08 22:50:10.483362]Total energy: 16631744.727540579
[2022-04-08 22:51:24.223396]Total energy: 16620561.987154713
[2022-04-08 22:52:37.308238]Total energy: 16609570.373205
[2022-04-08 22:53:42.519144]Total energy: 16614266.739254866
[2022-04-08 22:54:48.721669]Total energy: 16617107.630553365
[2022-04-08 22:55:53.832525]Total energy: 16610164.981943648
[2022-04-08 22:56:59.542550]Total energy: 16640100.537016373
[2022-04-08 22:58:05.056274]Total energy: 16610424.999409381
[2022-04-08 22:59:10.420890]Total energy: 16627293.220793117
[2022-04-08 23:00:15.938347]Total energy: 16597447.738389753
[2022-04-08 23:01:32.896774]Total energy: 16593895.266844034
[2022-04-08 23:02:44.407288]Total energy: 16618951.124338677
[2022-04-08 23:03:50.278058]Total energy: 16604609.126065549
[2022-04-08 23:04:56.144053]Total energy: 16613147.604956428
[2022-04-08 23:06:02.322409]Total energy: 16588983.033805475
[2022-04-08 23:07:08.631100]Total energy: 16583633.458631253
[2022-04-08 23:08:14.524725]Total energy: 16599796.221930202
[2022-04-08 23:09:20.480830]Total energy: 16612245.229810009
[2022-04-08 23:10:36.663886]Total energy: 16602545.451768575
[2022-04-08 23:12:00.679573]Total energy: 16592641.689166846
[2022-04-08 23:13:12.100456]Total energy: 16635633.674582921
[2022-04-08 23:14:18.215564]Total energy: 16607083.906142974
[2022-04-08 23:15:23.965500]Total energy: 16611440.98308266
[2022-04-08 23:16:29.674708]Total energy: 16614508.076875566
[2022-04-08 23:17:35.130383]Total energy: 16615031.567195846
[2022-04-08 23:18:41.347527]Total energy: 16598220.996631838
[2022-04-08 23:19:46.048059]Total energy: 16618622.569854967
[2022-04-08 23:20:58.185972]Total energy: 16607911.935373312
[2022-04-08 23:22:09.890775]Total energy: 16617301.547237638
[2022-04-08 23:23:15.515669]Total energy: 16622906.823108692
[2022-04-08 23:24:21.787752]Total energy: 16596387.630035806
[2022-04-08 23:25:29.831761]Total energy: 16610112.232942706
[2022-04-08 23:26:35.125077]Total energy: 16600659.64226946
[2022-04-08 23:27:42.331096]Total energy: 16604823.663728246
[2022-04-08 23:28:48.504874]Total energy: 16602111.784898449
[2022-04-08 23:29:56.143031]Total energy: 16594851.694266973
[2022-04-08 23:31:13.425100]Total energy: 16598933.333886383
[2022-04-08 23:32:26.916247]Total energy: 16599997.21866815
[2022-04-08 23:33:36.128499]Total energy: 16597875.418077044
[2022-04-08 23:34:41.440874]Total energy: 16599065.90144229
[2022-04-08 23:35:46.352407]Total energy: 16605772.055335926
[2022-04-08 23:36:52.068142]Total energy: 16600753.185800677
[2022-04-08 23:37:58.279772]Total energy: 16603656.69621142
[2022-04-08 23:39:04.820969]Total energy: 16612620.38232927
[2022-04-08 23:40:11.845860]Total energy: 16589766.337424565
[2022-04-08 23:41:26.018985]Total energy: 16590012.368509026
[2022-04-08 23:42:45.534627]Total energy: 16594366.781508088
[2022-04-08 23:43:56.728915]Total energy: 16611804.125552848
[2022-04-08 23:45:04.739961]Total energy: 16591128.874173703
[2022-04-08 23:46:11.155584]Total energy: 16604592.931017708
[2022-04-08 23:47:16.368819]Total energy: 16609939.698729608
[2022-04-08 23:48:22.445201]Total energy: 16610919.231808946
[2022-04-08 23:49:27.771364]Total energy: 16588981.283327255
[2022-04-08 23:50:44.498341]Total energy: 16587468.729966156
[2022-04-08 23:52:08.820785]Total energy: 16599354.975236876
[2022-04-08 23:53:24.895860]Total energy: 16571890.98608169
[2022-04-08 23:54:31.301045]Total energy: 16597196.065520266
[2022-04-08 23:55:39.578197]Total energy: 16607767.13600611
[2022-04-08 23:56:46.386108]Total energy: 16583709.98738817
[2022-04-08 23:57:52.163377]Total energy: 16599198.464490533
[2022-04-08 23:59:02.635132]Total energy: 16591549.422748981
[2022-04-09 00:00:13.295803]Total energy: 16604629.093768023
[2022-04-09 00:01:21.223882]Total energy: 16607986.44157775
[2022-04-09 00:02:26.734341]Total energy: 16620493.011986593
[2022-04-09 00:03:32.026635]Total energy: 16600169.643171802
[2022-04-09 00:04:37.340193]Total energy: 16598409.87179384
[2022-04-09 00:05:42.708925]Total energy: 16617070.689178377
[2022-04-09 00:06:50.363328]Total energy: 16599197.122995388
[2022-04-09 00:07:55.742749]Total energy: 16619038.657055488
[2022-04-09 00:09:01.236732]Total energy: 16599703.157143725
[2022-04-09 00:10:07.909501]Total energy: 16596905.7839601
[2022-04-09 00:11:28.329078]Total energy: 16606348.874380432
[2022-04-09 00:12:51.091273]Total energy: 16604938.275005886
[2022-04-09 00:14:05.659027]Total energy: 16604172.204213059
[2022-04-09 00:15:10.887652]Total energy: 16585936.995804887
[2022-04-09 00:16:15.694148]Total energy: 16604863.482105175
[2022-04-09 00:17:20.322344]Total energy: 16609396.174779454
[2022-04-09 00:18:26.153978]Total energy: 16617745.16829081
[2022-04-09 00:19:30.509110]Total energy: 16599321.83131382
[2022-04-09 00:20:36.117714]Total energy: 16594025.57616265
[2022-04-09 00:21:41.691141]Total energy: 16599468.022612734
[2022-04-09 00:22:47.985104]Total energy: 16600527.942643704
[2022-04-09 00:23:56.031608]Total energy: 16616163.674462985
[2022-04-09 00:25:01.706443]Total energy: 16608138.710882721
[2022-04-09 00:26:09.132387]Total energy: 16603123.167600013
[2022-04-09 00:27:13.904223]Total energy: 16602961.229011599
[2022-04-09 00:28:19.593718]Total energy: 16595643.384426096
[2022-04-09 00:29:25.353517]Total energy: 16592424.164621014
[2022-04-09 00:31:07.823418]Total energy: 16603945.41628035
[2022-04-09 00:32:36.492527]Total energy: 16596847.939691475
[2022-04-09 00:33:49.720106]Total energy: 16608223.773841957
[2022-04-09 00:34:57.059525]Total energy: 16594309.564844506
[2022-04-09 00:36:03.316446]Total energy: 16583081.07088237
[2022-04-09 00:37:08.549444]Total energy: 16605314.94080288
[2022-04-09 00:38:14.278307]Total energy: 16607780.12284367
[2022-04-09 00:39:19.738979]Total energy: 16606109.960393399
[2022-04-09 00:40:32.153922]Total energy: 16613405.072795916
[2022-04-09 00:41:49.449828]Total energy: 16609209.382364811
[2022-04-09 00:43:10.638926]Total energy: 16622234.395639013
[2022-04-09 00:44:23.631599]Total energy: 16604277.044861322
[2022-04-09 00:45:28.708533]Total energy: 16619342.450914282
[2022-04-09 00:46:34.706533]Total energy: 16602974.1979597
[2022-04-09 00:47:40.199599]Total energy: 16595295.205632804
[2022-04-09 00:48:45.391928]Total energy: 16617522.284444917
[2022-04-09 00:49:50.526843]Total energy: 16611898.156025028
[2022-04-09 00:51:19.950637]Total energy: 16598529.379897282
[2022-04-09 00:52:38.013351]Total energy: 16595486.429625375
[2022-04-09 00:53:43.372554]Total energy: 16611774.851797525
[2022-04-09 00:54:48.222825]Total energy: 16591677.282110414
[2022-04-09 00:55:52.599324]Total energy: 16593423.43881593
[2022-04-09 00:56:59.845387]Total energy: 16587857.764063967
[2022-04-09 00:58:06.329198]Total energy: 16589043.639565542
[2022-04-09 00:59:11.182699]Total energy: 16578745.15392616
[2022-04-09 01:00:17.212218]Total energy: 16590409.137578627
[2022-04-09 01:01:33.190579]Total energy: 16598344.895818722
[2022-04-09 01:02:40.091817]Total energy: 16590813.474075904
[2022-04-09 01:03:45.711538]Total energy: 16581158.072696326
[2022-04-09 01:04:52.119081]Total energy: 16581374.826680433
[2022-04-09 01:05:57.576068]Total energy: 16576633.245396439
[2022-04-09 01:07:03.368525]Total energy: 16591099.101216687
[2022-04-09 01:08:09.125694]Total energy: 16596720.115738371
[2022-04-09 01:09:14.369958]Total energy: 16585992.614151945
[2022-04-09 01:10:19.496689]Total energy: 16584256.384387322
[2022-04-09 01:11:31.565109]Total energy: 16592558.207797533
[2022-04-09 01:12:36.928343]Total energy: 16585269.811930323
[2022-04-09 01:13:44.157115]Total energy: 16591295.189901968
[2022-04-09 01:14:49.673976]Total energy: 16590593.883671822
[2022-04-09 01:15:55.165323]Total energy: 16577971.608143307
[2022-04-09 01:17:00.510399]Total energy: 16587288.478590617
[2022-04-09 01:18:06.468986]Total energy: 16576633.463921282
[2022-04-09 01:19:11.999294]Total energy: 16591540.47413862
[2022-04-09 01:20:20.156151]Total energy: 16587636.186900351
[2022-04-09 01:21:46.919295]Total energy: 16577718.394704578
[2022-04-09 01:22:55.282603]Total energy: 16584676.730866725
[2022-04-09 01:24:01.120733]Total energy: 16597529.872691322
[2022-04-09 01:25:08.294752]Total energy: 16592687.280191204
[2022-04-09 01:26:13.338417]Total energy: 16582917.976911383
[2022-04-09 01:27:20.602795]Total energy: 16573460.487972481
[2022-04-09 01:28:26.791472]Total energy: 16587260.818051852
[2022-04-09 01:29:33.586097]Total energy: 16594521.480986396
[2022-04-09 01:30:48.257139]Total energy: 16596862.854575625
[2022-04-09 01:32:12.353528]Total energy: 16598417.957446821
[2022-04-09 01:33:26.229107]Total energy: 16595819.066445919
[2022-04-09 01:34:31.809282]Total energy: 16605421.483725773
[2022-04-09 01:35:37.820848]Total energy: 16582400.606809808
[2022-04-09 01:36:45.649478]Total energy: 16590612.752953358
[2022-04-09 01:37:51.014314]Total energy: 16588116.86018994
[2022-04-09 01:38:56.987929]Total energy: 16601522.863645101
[2022-04-09 01:40:02.722077]Total energy: 16594148.917989664
[2022-04-09 01:41:25.354806]Total energy: 16600937.681062158
[2022-04-09 01:42:48.601989]Total energy: 16591849.584640598
[2022-04-09 01:44:03.444295]Total energy: 16591891.639009187
[2022-04-09 01:45:08.604049]Total energy: 16576355.75896729
[2022-04-09 01:46:16.061553]Total energy: 16589324.034584412
[2022-04-09 01:47:20.539555]Total energy: 16586438.431942474
[2022-04-09 01:48:25.591979]Total energy: 16593052.474604081
[2022-04-09 01:49:30.422094]Total energy: 16577003.508546166
[2022-04-09 01:50:35.736081]Total energy: 16587816.067463595
[2022-04-09 01:51:41.217335]Total energy: 16585516.460513419
[2022-04-09 01:52:46.466944]Total energy: 16583318.871105842
[2022-04-09 01:53:51.817501]Total energy: 16583016.441824708
[2022-04-09 01:54:56.971848]Total energy: 16582209.342128739
[2022-04-09 01:56:01.748400]Total energy: 16572669.01106021
[2022-04-09 01:57:07.203789]Total energy: 16597303.118189925
[2022-04-09 01:58:12.405376]Total energy: 16598425.4861651
[2022-04-09 01:59:17.328298]Total energy: 16606010.055492
[2022-04-09 02:00:21.932119]Total energy: 16585219.993092943
[2022-04-09 02:01:39.383585]Total energy: 16589830.05414305
[2022-04-09 02:02:53.100923]Total energy: 16589324.60105954
[2022-04-09 02:03:59.147967]Total energy: 16585175.953788467
[2022-04-09 02:05:03.466430]Total energy: 16586656.946540246
[2022-04-09 02:06:09.574244]Total energy: 16582940.401610784
[2022-04-09 02:07:14.895825]Total energy: 16596083.984245054
[2022-04-09 02:08:21.321379]Total energy: 16603306.739921847
[2022-04-09 02:09:26.004729]Total energy: 16602222.768281605
[2022-04-09 02:10:38.019184]Total energy: 16585034.163316501
[2022-04-09 02:11:57.708998]Total energy: 16584531.44100704
[2022-04-09 02:13:03.193256]Total energy: 16577589.757863384
[2022-04-09 02:14:09.494109]Total energy: 16570111.267944328
[2022-04-09 02:15:14.881198]Total energy: 16585249.563191753
[2022-04-09 02:16:19.911364]Total energy: 16567031.289668508
[2022-04-09 02:17:27.630904]Total energy: 16601009.851835111
[2022-04-09 02:18:34.145171]Total energy: 16577314.443087313
[2022-04-09 02:19:38.984264]Total energy: 16582503.22362864
[2022-04-09 02:20:58.680947]Total energy: 16575855.638696019
[2022-04-09 02:22:12.141578]Total energy: 16567437.626214622
[2022-04-09 02:23:18.121901]Total energy: 16576482.901800882
[2022-04-09 02:24:24.066881]Total energy: 16567028.285411313
[2022-04-09 02:25:29.191801]Total energy: 16558173.939399209
[2022-04-09 02:26:34.635992]Total energy: 16549789.807921289
[2022-04-09 02:27:40.851874]Total energy: 16557841.9719903
[2022-04-09 02:28:46.174170]Total energy: 16552945.77868404
[2022-04-09 02:29:50.729256]Total energy: 16567365.261789897
[2022-04-09 02:31:02.356587]Total energy: 16568675.967490494
[2022-04-09 02:32:17.865901]Total energy: 16561469.973629665
[2022-04-09 02:33:30.586888]Total energy: 16574234.427631365
[2022-04-09 02:34:36.115609]Total energy: 16558350.92375828
[2022-04-09 02:35:42.559301]Total energy: 16553843.687868819
[2022-04-09 02:36:47.575015]Total energy: 16568980.691425446
[2022-04-09 02:37:52.165356]Total energy: 16556073.036987282
[2022-04-09 02:38:56.485276]Total energy: 16550982.114860311
[2022-04-09 02:40:01.072116]Total energy: 16554597.83798024
[2022-04-09 02:41:17.076532]Total energy: 16553891.662014315
[2022-04-09 02:42:29.946742]Total energy: 16551218.197015813
[2022-04-09 02:43:35.163034]Total energy: 16555456.040655933
[2022-04-09 02:44:39.281793]Total energy: 16553479.478664322
[2022-04-09 02:45:44.133012]Total energy: 16573984.631521076
[2022-04-09 02:46:50.134195]Total energy: 16556913.277257001
[2022-04-09 02:47:55.875418]Total energy: 16557289.787408402
[2022-04-09 02:49:01.906061]Total energy: 16545913.169638352
[2022-04-09 02:50:07.830405]Total energy: 16525476.037818838
[2022-04-09 02:51:18.853897]Total energy: 16488361.088632487
[2022-04-09 02:52:23.546413]Total energy: 16509743.472824842
[2022-04-09 02:53:29.142995]Total energy: 16505407.593178941
[2022-04-09 02:54:33.538528]Total energy: 16518001.737113757
[2022-04-09 02:55:38.222378]Total energy: 16511500.215364069
[2022-04-09 02:56:43.432413]Total energy: 16509822.00631408
[2022-04-09 02:57:47.951506]Total energy: 16505771.517996283
[2022-04-09 02:58:53.209104]Total energy: 16514830.74045732
[2022-04-09 03:00:01.077965]Total energy: 16513130.560361888
[2022-04-09 03:01:22.140207]Total energy: 16507930.418909792
[2022-04-09 03:02:36.559505]Total energy: 16528695.831303062
[2022-04-09 03:03:41.951673]Total energy: 16519964.589531591
[2022-04-09 03:04:47.821763]Total energy: 16528748.98891918
[2022-04-09 03:05:52.675955]Total energy: 16513288.41047025
