initial: all - optimal_only_all
[2022-04-10 11:27:22.743370]Total energy: 30875270.76187981
[2022-04-10 11:28:06.687354]Total energy: 30883359.023129933
[2022-04-10 11:28:51.688607]Total energy: 30873566.085064936
[2022-04-10 11:29:35.551537]Total energy: 30890568.290360864
[2022-04-10 11:30:20.620465]Total energy: 30868130.449102838
[2022-04-10 11:31:04.402269]Total energy: 30847257.470769152
[2022-04-10 11:31:48.469139]Total energy: 30881156.013339084
[2022-04-10 11:32:32.227235]Total energy: 30864682.32562861
[2022-04-10 11:33:15.987421]Total energy: 30883150.762654018
[2022-04-10 11:34:00.328992]Total energy: 30886316.009067398
[2022-04-10 11:34:44.150567]Total energy: 30861201.832070787
[2022-04-10 11:35:28.218952]Total energy: 30902054.573478047
[2022-04-10 11:36:12.493863]Total energy: 30864828.62218201
[2022-04-10 11:36:56.143034]Total energy: 30912352.139449697
[2022-04-10 11:37:39.850635]Total energy: 30888757.162982993
[2022-04-10 11:38:24.839328]Total energy: 30899127.27796346
[2022-04-10 11:39:08.799058]Total energy: 30869323.26100774
[2022-04-10 11:39:52.750929]Total energy: 30879345.598897915
[2022-04-10 11:40:41.164404]Total energy: 30901360.900600046
[2022-04-10 11:41:38.067868]Total energy: 30919071.247863103
[2022-04-10 11:42:35.608085]Total energy: 30876637.61175972
[2022-04-10 11:43:31.869436]Total energy: 30867159.78018578
[2022-04-10 11:44:30.568952]Total energy: 30874904.087023754
[2022-04-10 11:45:20.821452]Total energy: 30876225.83495442
[2022-04-10 11:46:05.048407]Total energy: 30909647.405530244
[2022-04-10 11:46:48.835071]Total energy: 30878542.290731497
[2022-04-10 11:47:33.004174]Total energy: 30874967.787498686
[2022-04-10 11:48:17.171238]Total energy: 30892430.722109813
[2022-04-10 11:49:00.861375]Total energy: 30871126.91683958
[2022-04-10 11:49:52.683752]Total energy: 30830686.98772763
[2022-04-10 11:50:54.616365]Total energy: 30847723.670332324
[2022-04-10 11:51:51.421735]Total energy: 30840968.834194988
[2022-04-10 11:52:49.102135]Total energy: 30934815.562712945
[2022-04-10 11:53:46.165094]Total energy: 30853660.472437598
[2022-04-10 11:54:44.961687]Total energy: 30889437.065898184
[2022-04-10 11:55:44.465629]Total energy: 30885038.020805154
[2022-04-10 11:56:44.243502]Total energy: 30895969.325058382
[2022-04-10 11:57:43.746997]Total energy: 30911549.947127383
[2022-04-10 11:58:42.718440]Total energy: 30857657.112456158
[2022-04-10 11:59:39.315254]Total energy: 30889574.44209922
[2022-04-10 12:00:38.229053]Total energy: 30886226.20682415
[2022-04-10 12:01:35.618021]Total energy: 30912804.148681745
[2022-04-10 12:02:34.097829]Total energy: 30901384.625487957
[2022-04-10 12:03:32.987813]Total energy: 30894294.91424494
[2022-04-10 12:04:32.315054]Total energy: 30913690.959050704
[2022-04-10 12:05:31.254017]Total energy: 30909059.225057475
[2022-04-10 12:06:24.363187]Total energy: 30911371.085061572
[2022-04-10 12:07:08.854824]Total energy: 30881681.433393106
[2022-04-10 12:07:53.136804]Total energy: 30884354.14947532
[2022-04-10 12:08:37.098864]Total energy: 30859636.130158875
[2022-04-10 12:09:20.953647]Total energy: 30893054.607508224
[2022-04-10 12:10:05.280691]Total energy: 30843874.309167694
[2022-04-10 12:11:11.262389]Total energy: 30878780.824316584
[2022-04-10 12:12:14.984208]Total energy: 30917179.25716447
[2022-04-10 12:13:14.438240]Total energy: 30849448.66224603
[2022-04-10 12:14:15.880263]Total energy: 30874388.839098275
[2022-04-10 12:15:05.488812]Total energy: 30832124.64755101
[2022-04-10 12:15:50.261325]Total energy: 30882928.55637232
[2022-04-10 12:16:35.406847]Total energy: 30854108.725051634
[2022-04-10 12:17:20.305657]Total energy: 30905909.619134147
[2022-04-10 12:18:03.998416]Total energy: 30873412.09262159
[2022-04-10 12:18:47.355933]Total energy: 30856200.939426865
[2022-04-10 12:19:31.864436]Total energy: 30870443.03536888
[2022-04-10 12:20:19.122893]Total energy: 30870341.64381396
[2022-04-10 12:21:18.796030]Total energy: 30887374.58320644
[2022-04-10 12:22:19.364531]Total energy: 30835158.74220144
[2022-04-10 12:23:12.081999]Total energy: 30873352.944318473
[2022-04-10 12:23:56.063894]Total energy: 30875866.707600325
[2022-04-10 12:24:39.912992]Total energy: 30879485.827098638
[2022-04-10 12:25:25.508262]Total energy: 30872542.7632443
[2022-04-10 12:26:10.002783]Total energy: 30896163.700650677
[2022-04-10 12:26:54.762988]Total energy: 30891895.44135685
[2022-04-10 12:27:40.532272]Total energy: 30872782.26930117
[2022-04-10 12:28:24.336209]Total energy: 30886220.378686853
[2022-04-10 12:29:09.732882]Total energy: 30825327.83127074
[2022-04-10 12:29:53.817717]Total energy: 30900588.148550134
[2022-04-10 12:30:52.177890]Total energy: 30844388.143595815
[2022-04-10 12:31:53.138659]Total energy: 30888624.190978847
[2022-04-10 12:33:29.500671]Total energy: 30856953.9660295
[2022-04-10 12:34:18.745604]Total energy: 30889034.700314276
[2022-04-10 12:35:02.971466]Total energy: 30865213.22162681
[2022-04-10 12:35:47.090569]Total energy: 30842458.353508115
[2022-04-10 12:36:30.751803]Total energy: 30916896.534980148
[2022-04-10 12:37:14.936573]Total energy: 30872386.66736008
[2022-04-10 12:37:58.604554]Total energy: 30898438.1641954
[2022-04-10 12:38:42.696717]Total energy: 30875788.256879427
[2022-04-10 12:39:30.512925]Total energy: 30817690.019312736
[2022-04-10 12:40:15.406769]Total energy: 30975913.82677132
[2022-04-10 12:41:10.734068]Total energy: 31000285.708856754
[2022-04-10 12:42:00.356480]Total energy: 30929405.443360824
[2022-04-10 12:42:44.390127]Total energy: 30927169.632862657
[2022-04-10 12:43:28.398848]Total energy: 30966550.67638958
[2022-04-10 12:44:12.120344]Total energy: 30907564.88435492
[2022-04-10 12:44:56.051395]Total energy: 30918594.18508439
[2022-04-10 12:45:39.955675]Total energy: 30962959.649469692
[2022-04-10 12:46:23.898287]Total energy: 30924746.72324132
[2022-04-10 12:47:09.735252]Total energy: 30897200.986141417
[2022-04-10 12:47:55.469031]Total energy: 30943761.217369217
[2022-04-10 12:48:39.440421]Total energy: 30932583.894960348
[2022-04-10 12:49:23.854001]Total energy: 30943909.368411325
[2022-04-10 12:50:07.702403]Total energy: 30981254.102540717
[2022-04-10 12:51:19.519341]Total energy: 30986979.51718724
[2022-04-10 12:52:32.563397]Total energy: 30886596.588132083
[2022-04-10 12:53:20.569365]Total energy: 30923331.477729633
[2022-04-10 12:54:05.246403]Total energy: 30962278.60463156
[2022-04-10 12:54:49.169564]Total energy: 30910893.024853066
[2022-04-10 12:55:33.501819]Total energy: 30928816.952504
[2022-04-10 12:56:20.801983]Total energy: 30938456.90794223
[2022-04-10 12:57:04.858671]Total energy: 30951033.549077194
[2022-04-10 12:57:49.224286]Total energy: 30884447.65855158
[2022-04-10 12:58:33.761842]Total energy: 30958626.73804801
[2022-04-10 12:59:20.499044]Total energy: 30982839.40893823
[2022-04-10 13:00:05.872782]Total energy: 30917727.84900715
[2022-04-10 13:00:57.637288]Total energy: 30918363.94279805
[2022-04-10 13:01:55.287635]Total energy: 30956059.92393334
[2022-04-10 13:02:58.537448]Total energy: 30936287.892939057
[2022-04-10 13:03:57.266508]Total energy: 30946343.056725167
[2022-04-10 13:04:56.252023]Total energy: 30975209.856206756
[2022-04-10 13:05:55.671167]Total energy: 30933910.738372974
[2022-04-10 13:06:56.748148]Total energy: 30899261.60130109
[2022-04-10 13:07:58.607410]Total energy: 30952146.87478721
[2022-04-10 13:09:00.900296]Total energy: 30944468.880474485
[2022-04-10 13:10:00.643207]Total energy: 30899679.34835802
[2022-04-10 13:10:53.254314]Total energy: 30919323.681398164
[2022-04-10 13:11:37.595704]Total energy: 30953196.450207047
[2022-04-10 13:12:21.600360]Total energy: 30967615.7908655
[2022-04-10 13:13:05.556559]Total energy: 30934615.943147965
[2022-04-10 13:13:50.478278]Total energy: 30927041.56154838
[2022-04-10 13:14:34.001959]Total energy: 30990731.973155353
[2022-04-10 13:15:17.830959]Total energy: 30987806.591677632
[2022-04-10 13:16:01.603899]Total energy: 30985702.856512602
[2022-04-10 13:16:46.066798]Total energy: 30928340.68044599
[2022-04-10 13:17:29.692780]Total energy: 30966349.333495047
[2022-04-10 13:18:14.046433]Total energy: 30942414.541200213
[2022-04-10 13:18:58.438109]Total energy: 30937319.997052636
[2022-04-10 13:19:42.351733]Total energy: 30966632.737226415
[2022-04-10 13:20:46.937695]Total energy: 30977246.192134924
[2022-04-10 13:21:49.916527]Total energy: 30906166.04857356
[2022-04-10 13:22:35.614960]Total energy: 30949948.306891058
[2022-04-10 13:23:19.193915]Total energy: 30956739.327463042
[2022-04-10 13:24:03.686582]Total energy: 30931181.46102535
[2022-04-10 13:24:47.097845]Total energy: 30949321.753025997
[2022-04-10 13:25:31.164284]Total energy: 30924625.498504788
[2022-04-10 13:26:14.682759]Total energy: 30963646.728072822
[2022-04-10 13:26:58.261218]Total energy: 30939217.99826674
[2022-04-10 13:27:43.705206]Total energy: 30957751.113612156
[2022-04-10 13:28:27.549883]Total energy: 30957313.806478467
[2022-04-10 13:29:13.517163]Total energy: 30979024.61545734
[2022-04-10 13:29:57.394560]Total energy: 30944590.866796777
[2022-04-10 13:30:41.348502]Total energy: 30938617.81258903
[2022-04-10 13:31:26.918049]Total energy: 30984921.522636544
[2022-04-10 13:32:12.079976]Total energy: 30979556.964016322
[2022-04-10 13:32:56.103265]Total energy: 30957314.091578025
[2022-04-10 13:33:40.818999]Total energy: 30977413.665072206
[2022-04-10 13:34:25.270002]Total energy: 30957010.453594655
[2022-04-10 13:35:09.588136]Total energy: 30939491.889919527
[2022-04-10 13:35:53.557260]Total energy: 30951641.95580246
[2022-04-10 13:36:36.994989]Total energy: 30902807.075375415
[2022-04-10 13:37:20.999026]Total energy: 30966893.573662076
[2022-04-10 13:38:05.477945]Total energy: 30925581.81402288
[2022-04-10 13:38:49.946369]Total energy: 30949966.482777618
[2022-04-10 13:39:33.718201]Total energy: 30964374.788326308
[2022-04-10 13:40:17.825796]Total energy: 30971587.056270253
[2022-04-10 13:41:13.417851]Total energy: 30955551.09712864
[2022-04-10 13:42:11.872952]Total energy: 30953414.94783934
[2022-04-10 13:43:11.863099]Total energy: 30935615.543371793
[2022-04-10 13:44:03.110194]Total energy: 30989159.029479075
[2022-04-10 13:44:48.268088]Total energy: 30928178.033917997
[2022-04-10 13:45:31.581213]Total energy: 30939874.930871647
[2022-04-10 13:46:15.523170]Total energy: 30918528.093856983
[2022-04-10 13:47:01.244012]Total energy: 30936808.554772068
[2022-04-10 13:47:46.000749]Total energy: 30941527.913490646
[2022-04-10 13:48:29.847031]Total energy: 30985508.46100827
[2022-04-10 13:49:13.091311]Total energy: 30940744.893509656
[2022-04-10 13:49:56.707918]Total energy: 30937721.904461622
[2022-04-10 13:51:07.428477]Total energy: 30983026.70869548
[2022-04-10 13:52:16.883330]Total energy: 30985848.97585829
[2022-04-10 13:53:12.298304]Total energy: 30938274.84815984
[2022-04-10 13:54:15.574408]Total energy: 30908407.577629242
[2022-04-10 13:55:07.233045]Total energy: 30953542.232681733
[2022-04-10 13:55:51.216472]Total energy: 30970075.03050391
[2022-04-10 13:56:35.045636]Total energy: 30959934.978042595
[2022-04-10 13:57:19.223411]Total energy: 30972683.314511687
[2022-04-10 13:58:03.344912]Total energy: 30946067.490653995
[2022-04-10 13:58:47.176846]Total energy: 30963689.135276437
[2022-04-10 13:59:31.400785]Total energy: 30983236.056998875
[2022-04-10 14:00:15.192568]Total energy: 30946902.7568178
[2022-04-10 14:01:01.139562]Total energy: 30964827.18827327
[2022-04-10 14:01:44.797760]Total energy: 30925319.55900606
[2022-04-10 14:02:29.381115]Total energy: 30962845.130442236
[2022-04-10 14:03:13.419602]Total energy: 30920203.00278755
[2022-04-10 14:03:57.386932]Total energy: 30922334.510680858
[2022-04-10 14:04:41.293074]Total energy: 30967394.577415965
[2022-04-10 14:05:25.206538]Total energy: 30940945.693404008
[2022-04-10 14:06:09.362702]Total energy: 30962117.51263501
[2022-04-10 14:06:52.844555]Total energy: 30914369.620988563
[2022-04-10 14:07:39.932940]Total energy: 30947014.302329414
[2022-04-10 14:08:25.397804]Total energy: 30942205.32329514
[2022-04-10 14:09:09.437608]Total energy: 30966217.461926144
[2022-04-10 14:09:53.226670]Total energy: 30912691.928196892
[2022-04-10 14:10:38.018993]Total energy: 30898366.299480915
[2022-04-10 14:11:22.334976]Total energy: 30926002.709276207
[2022-04-10 14:12:06.876439]Total energy: 30974152.403993867
[2022-04-10 14:12:51.206976]Total energy: 30904383.736019827
[2022-04-10 14:13:36.162401]Total energy: 30982185.576680295
[2022-04-10 14:14:20.110726]Total energy: 30926472.562867183
[2022-04-10 14:15:04.323242]Total energy: 30927882.1418979
[2022-04-10 14:15:48.175792]Total energy: 30928363.618422993
[2022-04-10 14:16:31.746264]Total energy: 30994740.013584487
[2022-04-10 14:17:17.113670]Total energy: 30947049.92980309
[2022-04-10 14:18:00.995832]Total energy: 30958987.918398872
[2022-04-10 14:18:44.664752]Total energy: 30961811.907316133
[2022-04-10 14:19:28.503235]Total energy: 30941651.620035104
[2022-04-10 14:20:12.406304]Total energy: 30967401.9314109
[2022-04-10 14:21:06.231858]Total energy: 30991251.659101006
[2022-04-10 14:21:59.849428]Total energy: 30914031.065148566
[2022-04-10 14:22:43.443377]Total energy: 30948691.90690021
[2022-04-10 14:23:26.942982]Total energy: 30936035.518424034
[2022-04-10 14:24:12.320878]Total energy: 30944113.149935525
[2022-04-10 14:24:57.103353]Total energy: 30921104.888483107
[2022-04-10 14:25:40.688494]Total energy: 30968557.101711486
[2022-04-10 14:26:24.570815]Total energy: 30929534.328559693
[2022-04-10 14:27:08.328633]Total energy: 30970177.57495653
[2022-04-10 14:27:52.726486]Total energy: 30957034.632295083
[2022-04-10 14:28:36.631141]Total energy: 30974076.95808183
[2022-04-10 14:29:21.487795]Total energy: 30944492.893620677
[2022-04-10 14:30:06.332107]Total energy: 30954863.8646941
[2022-04-10 14:30:56.080063]Total energy: 30937210.62887965
[2022-04-10 14:31:50.636972]Total energy: 30942217.200563893
[2022-04-10 14:32:47.003976]Total energy: 30889996.53615966
[2022-04-10 14:33:43.971307]Total energy: 30942390.19294705
[2022-04-10 14:34:41.908534]Total energy: 30949515.17049191
[2022-04-10 14:35:26.566821]Total energy: 30933916.212621816
[2022-04-10 14:36:10.075505]Total energy: 30915726.31963099
[2022-04-10 14:36:54.394601]Total energy: 30910618.594678592
[2022-04-10 14:37:38.232636]Total energy: 30907973.543594398
[2022-04-10 14:38:22.094736]Total energy: 30936390.184785992
[2022-04-10 14:39:08.711917]Total energy: 30949131.189793784
[2022-04-10 14:40:05.450217]Total energy: 30971050.057300415
[2022-04-10 14:41:06.457170]Total energy: 30960221.465216152
[2022-04-10 14:42:07.140300]Total energy: 30948812.890344072
[2022-04-10 14:43:00.478410]Total energy: 31033463.712124135
[2022-04-10 14:43:44.408538]Total energy: 30924323.181522686
[2022-04-10 14:44:28.694132]Total energy: 30980670.841664575
[2022-04-10 14:45:12.498945]Total energy: 30933256.07184159
[2022-04-10 14:45:58.094419]Total energy: 30923911.763857476
[2022-04-10 14:46:41.532405]Total energy: 30970737.30964889
[2022-04-10 14:47:26.041151]Total energy: 30999357.603263095
[2022-04-10 14:48:11.027851]Total energy: 30963703.221936062
[2022-04-10 14:48:54.776462]Total energy: 30913676.113633182
[2022-04-10 14:49:38.676090]Total energy: 30951398.4706796
[2022-04-10 14:50:33.620613]Total energy: 30907787.7490854
[2022-04-10 14:51:32.600161]Total energy: 30930523.427743085
[2022-04-10 14:52:33.725199]Total energy: 30938167.847166255
[2022-04-10 14:53:37.105501]Total energy: 30954153.299390055
[2022-04-10 14:54:30.385672]Total energy: 30941172.635945342
[2022-04-10 14:55:14.870126]Total energy: 30910446.880330723
[2022-04-10 14:55:58.778510]Total energy: 30947457.48889323
[2022-04-10 14:56:42.879512]Total energy: 30946828.784646194
[2022-04-10 14:57:26.734665]Total energy: 30926129.94974443
[2022-04-10 14:58:10.664748]Total energy: 30905000.65744391
[2022-04-10 14:58:55.484368]Total energy: 30936546.58382014
[2022-04-10 14:59:39.026906]Total energy: 30889085.62504209
[2022-04-10 15:00:34.241662]Total energy: 30979409.983870104
[2022-04-10 15:01:26.601689]Total energy: 30923783.13779692
[2022-04-10 15:02:10.242545]Total energy: 30981786.586798213
[2022-04-10 15:02:54.257351]Total energy: 30949766.295922264
[2022-04-10 15:03:38.508179]Total energy: 30932850.99012974
[2022-04-10 15:04:22.165596]Total energy: 30953983.63136981
[2022-04-10 15:05:06.510258]Total energy: 30904216.569327123
[2022-04-10 15:05:50.714643]Total energy: 30922011.365602218
[2022-04-10 15:06:35.113366]Total energy: 30941441.797389615
[2022-04-10 15:07:19.093414]Total energy: 30912622.78037229
[2022-04-10 15:08:02.809582]Total energy: 30907496.02615852
[2022-04-10 15:08:47.623820]Total energy: 30949751.633018102
[2022-04-10 15:09:31.472945]Total energy: 30922519.509077348
[2022-04-10 15:10:15.601880]Total energy: 30928347.317672674
[2022-04-10 15:10:59.167322]Total energy: 30943965.66490241
[2022-04-10 15:11:43.523126]Total energy: 30921878.076645628
[2022-04-10 15:12:27.350585]Total energy: 30931128.836261682
[2022-04-10 15:13:10.994965]Total energy: 30949716.01325546
[2022-04-10 15:13:55.335248]Total energy: 30945942.19476484
[2022-04-10 15:14:39.537348]Total energy: 30961086.341010187
[2022-04-10 15:15:23.837666]Total energy: 30982473.23846446
[2022-04-10 15:16:07.567358]Total energy: 30950264.83162769
[2022-04-10 15:16:51.826576]Total energy: 30942956.029260013
[2022-04-10 15:17:35.619114]Total energy: 30920111.91470648
[2022-04-10 15:18:19.830068]Total energy: 30988323.158542827
[2022-04-10 15:19:05.514990]Total energy: 30954398.488073654
[2022-04-10 15:19:49.915270]Total energy: 30941721.174808092
[2022-04-10 15:21:03.393983]Total energy: 30904301.016663816
[2022-04-10 15:22:26.204981]Total energy: 30997009.321821082
