initial: all - diverse_no_blind_all
[2022-04-11 03:34:37.920343]Total energy: 16730205.675192744
[2022-04-11 03:35:57.376445]Total energy: 16737581.736077493
[2022-04-11 03:37:13.931841]Total energy: 16718532.654417694
[2022-04-11 03:38:29.768041]Total energy: 16740654.025307275
[2022-04-11 03:39:46.750008]Total energy: 16715676.555941686
[2022-04-11 03:41:10.971709]Total energy: 16737127.235100757
[2022-04-11 03:42:35.283682]Total energy: 16736255.553834772
[2022-04-11 03:43:54.137273]Total energy: 16723778.010069672
[2022-04-11 03:45:10.670858]Total energy: 16732907.979187312
[2022-04-11 03:46:28.620286]Total energy: 16730768.457905397
[2022-04-11 03:47:45.727676]Total energy: 16740402.464299936
[2022-04-11 03:49:02.967479]Total energy: 16711204.946564758
[2022-04-11 03:50:19.793229]Total energy: 16722000.424825253
[2022-04-11 03:51:52.604410]Total energy: 16728677.77517706
[2022-04-11 03:53:18.952601]Total energy: 16737654.571734566
[2022-04-11 03:54:44.205719]Total energy: 16721856.805285636
[2022-04-11 03:56:02.195224]Total energy: 16726499.489886394
[2022-04-11 03:57:19.985550]Total energy: 16750031.243124433
[2022-04-11 03:58:37.204184]Total energy: 16719816.621701125
[2022-04-11 03:59:54.750036]Total energy: 16726039.213071227
[2022-04-11 04:01:12.719686]Total energy: 16731199.89320593
[2022-04-11 04:02:29.219808]Total energy: 16745670.524387002
[2022-04-11 04:03:47.289744]Total energy: 16722834.293198641
[2022-04-11 04:05:27.881818]Total energy: 16709618.201528432
[2022-04-11 04:06:46.803559]Total energy: 16740721.538389603
[2022-04-11 04:08:06.052638]Total energy: 16705707.023475608
[2022-04-11 04:09:34.413684]Total energy: 16730831.31534448
[2022-04-11 04:11:01.799401]Total energy: 16728731.470220597
[2022-04-11 04:12:26.814513]Total energy: 16728530.973071853
[2022-04-11 04:13:46.526525]Total energy: 16742569.20680555
[2022-04-11 04:15:05.681522]Total energy: 16742120.678305453
[2022-04-11 04:16:25.602062]Total energy: 16736623.25856462
[2022-04-11 04:17:46.978011]Total energy: 16726349.994092366
[2022-04-11 04:19:10.209744]Total energy: 16736421.755381696
[2022-04-11 04:20:38.131099]Total energy: 16729364.486457761
[2022-04-11 04:22:03.308950]Total energy: 16719425.906094927
[2022-04-11 04:23:22.045625]Total energy: 16722522.010954509
[2022-04-11 04:24:40.241851]Total energy: 16756236.535441227
[2022-04-11 04:25:59.608210]Total energy: 16739262.08366501
[2022-04-11 04:27:17.240323]Total energy: 16721330.137667982
[2022-04-11 04:28:37.249515]Total energy: 16717105.739758234
[2022-04-11 04:30:01.084961]Total energy: 16729349.137698147
[2022-04-11 04:31:29.870560]Total energy: 16741862.022861797
[2022-04-11 04:32:54.671389]Total energy: 16740451.84028496
[2022-04-11 04:34:17.894982]Total energy: 16744209.380112372
[2022-04-11 04:35:41.492573]Total energy: 16715545.460081022
[2022-04-11 04:37:03.138174]Total energy: 16735546.807713069
[2022-04-11 04:38:29.779307]Total energy: 16719925.489493974
[2022-04-11 04:39:52.169748]Total energy: 16738443.30995675
[2022-04-11 04:41:15.793257]Total energy: 16730459.926271437
[2022-04-11 04:42:37.582783]Total energy: 16741006.201017113
[2022-04-11 04:43:54.941063]Total energy: 16731136.22584436
[2022-04-11 04:45:13.795618]Total energy: 16729924.466959845
[2022-04-11 04:46:32.811008]Total energy: 16722860.213246463
[2022-04-11 04:47:55.311651]Total energy: 16724418.625046419
[2022-04-11 04:49:12.727473]Total energy: 16724819.961304419
[2022-04-11 04:51:00.300454]Total energy: 16720990.963253446
[2022-04-11 04:52:37.781345]Total energy: 16738582.982991647
[2022-04-11 04:53:57.779967]Total energy: 16764039.85364541
[2022-04-11 04:55:18.013479]Total energy: 16736261.464834401
[2022-04-11 04:56:34.204448]Total energy: 16718129.528135417
[2022-04-11 04:57:50.928852]Total energy: 16719986.276623556
[2022-04-11 04:59:08.906444]Total energy: 16731346.656573588
[2022-04-11 05:00:51.959758]Total energy: 16740080.21781994
[2022-04-11 05:02:20.629390]Total energy: 16737238.046668867
[2022-04-11 05:03:38.314943]Total energy: 16738232.2770258
[2022-04-11 05:04:56.745945]Total energy: 16727456.747898929
[2022-04-11 05:06:15.479284]Total energy: 16716594.431890018
[2022-04-11 05:07:38.153957]Total energy: 16727116.171527248
[2022-04-11 05:09:01.852503]Total energy: 16717177.8467864
[2022-04-11 05:10:32.740177]Total energy: 16759498.143269796
[2022-04-11 05:12:14.064062]Total energy: 16734815.731546085
[2022-04-11 05:13:38.934805]Total energy: 16725568.766082492
[2022-04-11 05:15:01.201180]Total energy: 16726950.966699839
[2022-04-11 05:16:22.347594]Total energy: 16708165.471321594
[2022-04-11 05:17:46.237711]Total energy: 16741328.415075548
[2022-04-11 05:19:18.968707]Total energy: 16723560.284792708
[2022-04-11 05:20:58.764355]Total energy: 16722287.450305844
[2022-04-11 05:22:40.455678]Total energy: 16723697.651458414
[2022-04-11 05:24:09.067324]Total energy: 16730718.262786508
[2022-04-11 05:25:31.004977]Total energy: 16715246.463409096
[2022-04-11 05:26:55.628244]Total energy: 16739155.684206678
[2022-04-11 05:28:20.144434]Total energy: 16738223.343198912
[2022-04-11 05:29:46.394085]Total energy: 16735359.807600345
[2022-04-11 05:31:12.545009]Total energy: 16723862.50022788
[2022-04-11 05:32:44.633971]Total energy: 16731771.372563884
[2022-04-11 05:34:12.749196]Total energy: 16731505.641966708
[2022-04-11 05:35:33.115018]Total energy: 16714088.478880655
[2022-04-11 05:36:54.432818]Total energy: 16745619.873266017
[2022-04-11 05:38:17.293149]Total energy: 16741652.011712402
[2022-04-11 05:39:37.502267]Total energy: 16727569.135235887
[2022-04-11 05:41:17.734740]Total energy: 16716250.444004567
[2022-04-11 05:42:49.802957]Total energy: 16724953.180484438
[2022-04-11 05:44:15.766577]Total energy: 16729426.72253105
[2022-04-11 05:45:35.629064]Total energy: 16747521.980413241
[2022-04-11 05:46:54.414287]Total energy: 16726517.634471964
[2022-04-11 05:48:11.758107]Total energy: 16733797.462061647
[2022-04-11 05:49:29.908099]Total energy: 16720626.141236985
[2022-04-11 05:51:08.984293]Total energy: 16750892.618806224
[2022-04-11 05:52:33.141021]Total energy: 16726354.023664821
[2022-04-11 05:54:00.435120]Total energy: 16747725.787007805
[2022-04-11 05:55:21.877623]Total energy: 16747967.38280639
[2022-04-11 05:56:38.839660]Total energy: 16737720.57029126
[2022-04-11 05:57:58.162317]Total energy: 16731317.95645902
[2022-04-11 05:59:16.230934]Total energy: 16732496.35857991
[2022-04-11 06:00:52.057110]Total energy: 16730265.198767256
[2022-04-11 06:02:19.747829]Total energy: 16724775.73692072
[2022-04-11 06:03:45.084876]Total energy: 16731494.740558663
[2022-04-11 06:05:02.370184]Total energy: 16731642.344660513
[2022-04-11 06:06:21.313103]Total energy: 16715641.385655683
[2022-04-11 06:07:37.949943]Total energy: 16740073.267562656
[2022-04-11 06:08:55.679284]Total energy: 16737824.949967792
[2022-04-11 06:10:12.635623]Total energy: 16726589.316059254
[2022-04-11 06:11:31.583071]Total energy: 16744617.318184162
[2022-04-11 06:12:55.340505]Total energy: 16726369.6828368
[2022-04-11 06:14:13.508122]Total energy: 16708940.736973891
[2022-04-11 06:15:33.872932]Total energy: 16728465.169139383
[2022-04-11 06:16:52.757659]Total energy: 16736774.292950178
[2022-04-11 06:18:11.625424]Total energy: 16749549.00016251
[2022-04-11 06:19:29.641688]Total energy: 16733490.492174627
[2022-04-11 06:21:06.699177]Total energy: 16731977.944643816
[2022-04-11 06:22:34.434808]Total energy: 16745852.497232972
[2022-04-11 06:23:52.919795]Total energy: 16735318.998380993
[2022-04-11 06:25:10.865174]Total energy: 16726710.501412084
[2022-04-11 06:26:26.773033]Total energy: 16731913.370694766
[2022-04-11 06:27:48.952558]Total energy: 16734323.466130627
[2022-04-11 06:29:13.129953]Total energy: 16717105.949169932
[2022-04-11 06:30:53.495595]Total energy: 16739917.826560678
[2022-04-11 06:32:26.693631]Total energy: 16736790.5157058
[2022-04-11 06:33:51.675180]Total energy: 16722925.508878775
[2022-04-11 06:35:13.718393]Total energy: 16729228.76199805
[2022-04-11 06:36:35.172907]Total energy: 16739094.973131623
[2022-04-11 06:37:58.619376]Total energy: 16734013.659647569
[2022-04-11 06:39:20.898002]Total energy: 16733031.360698547
[2022-04-11 06:41:03.730504]Total energy: 16735734.630469935
[2022-04-11 06:42:34.957356]Total energy: 16731318.289674783
[2022-04-11 06:43:58.070798]Total energy: 16732063.36444137
[2022-04-11 06:45:19.812244]Total energy: 16730656.379147891
[2022-04-11 06:46:41.507509]Total energy: 16744118.282558406
[2022-04-11 06:48:01.830638]Total energy: 16732648.162349463
[2022-04-11 06:49:21.768627]Total energy: 16735508.258845069
[2022-04-11 06:50:49.153950]Total energy: 16738543.535889082
[2022-04-11 06:52:18.142673]Total energy: 16724418.708732722
[2022-04-11 06:53:48.086959]Total energy: 16720297.430628188
[2022-04-11 06:55:09.501241]Total energy: 16732239.064721858
[2022-04-11 06:56:31.408863]Total energy: 16708393.748872984
[2022-04-11 06:57:52.731009]Total energy: 16723446.987625875
[2022-04-11 06:59:11.290205]Total energy: 16732585.993685072
[2022-04-11 07:00:48.882972]Total energy: 16713895.455024514
[2022-04-11 07:02:17.994782]Total energy: 16725367.202241879
[2022-04-11 07:03:40.402749]Total energy: 16729475.470850833
[2022-04-11 07:05:02.687555]Total energy: 16735337.813764233
[2022-04-11 07:06:29.542966]Total energy: 16717711.635653824
[2022-04-11 07:07:51.668387]Total energy: 16721138.28922286
[2022-04-11 07:09:13.632770]Total energy: 16732067.493258933
[2022-04-11 07:10:50.878457]Total energy: 16734680.186920058
[2022-04-11 07:12:20.497261]Total energy: 16745910.362026557
[2022-04-11 07:13:43.446425]Total energy: 16738125.61699553
[2022-04-11 07:15:02.563243]Total energy: 16710896.460678754
[2022-04-11 07:16:23.925062]Total energy: 16734865.923502821
[2022-04-11 07:17:43.765527]Total energy: 16720204.327453217
[2022-04-11 07:19:02.553515]Total energy: 16729783.675309299
[2022-04-11 07:20:32.216259]Total energy: 16744747.218754776
[2022-04-11 07:21:53.904256]Total energy: 16751380.948511915
[2022-04-11 07:23:15.921457]Total energy: 16733294.677670563
[2022-04-11 07:24:34.549278]Total energy: 16740359.471109739
[2022-04-11 07:25:53.820890]Total energy: 16723499.18128535
[2022-04-11 07:27:12.134029]Total energy: 16719204.053658178
[2022-04-11 07:28:30.751609]Total energy: 16737561.523776183
[2022-04-11 07:29:50.708683]Total energy: 16739990.495916562
[2022-04-11 07:31:17.064821]Total energy: 16729810.217132306
[2022-04-11 07:32:44.094833]Total energy: 16749867.76144909
[2022-04-11 07:34:02.056719]Total energy: 16739159.458827205
[2022-04-11 07:35:20.970094]Total energy: 16732860.030483695
[2022-04-11 07:36:38.342070]Total energy: 16731516.812680895
[2022-04-11 07:37:54.443214]Total energy: 16746839.68408168
[2022-04-11 07:39:14.667425]Total energy: 16721337.14786115
[2022-04-11 07:40:39.557639]Total energy: 16746180.973286629
[2022-04-11 07:42:10.128462]Total energy: 16742582.165874368
[2022-04-11 07:43:37.174635]Total energy: 16721704.116703395
[2022-04-11 07:45:05.117988]Total energy: 16706985.074740175
[2022-04-11 07:46:23.503024]Total energy: 16713235.244774876
[2022-04-11 07:47:40.796617]Total energy: 16731003.923265528
[2022-04-11 07:48:58.827927]Total energy: 16732955.389219897
[2022-04-11 07:50:17.524977]Total energy: 16726759.575824052
[2022-04-11 07:51:54.312582]Total energy: 16718747.28128442
[2022-04-11 07:53:13.709066]Total energy: 16741051.190848542
[2022-04-11 07:54:27.188772]Total energy: 16715259.224510476
[2022-04-11 07:55:40.882748]Total energy: 16742611.55982339
[2022-04-11 07:56:54.325151]Total energy: 16729849.284733724
[2022-04-11 07:58:09.603754]Total energy: 16736985.277604666
[2022-04-11 07:59:23.189885]Total energy: 16725645.879026176
[2022-04-11 08:00:39.595113]Total energy: 16727809.367798982
[2022-04-11 08:01:58.797220]Total energy: 16736263.98087936
[2022-04-11 08:03:11.696935]Total energy: 16737014.95691076
[2022-04-11 08:04:27.117831]Total energy: 16734780.631152073
[2022-04-11 08:05:40.458256]Total energy: 16721901.721444493
[2022-04-11 08:06:54.226999]Total energy: 16714267.884692948
[2022-04-11 08:08:08.278259]Total energy: 16714872.324373674
[2022-04-11 08:09:22.339598]Total energy: 16744801.902281942
[2022-04-11 08:10:47.313476]Total energy: 16734426.479754306
[2022-04-11 08:12:07.991684]Total energy: 16728939.598360352
[2022-04-11 08:13:33.764531]Total energy: 16743363.207740394
[2022-04-11 08:14:52.303915]Total energy: 16737414.916200116
[2022-04-11 08:16:06.282448]Total energy: 16741670.457174229
[2022-04-11 08:17:18.946199]Total energy: 16721890.133287912
[2022-04-11 08:18:32.054048]Total energy: 16733053.387111435
[2022-04-11 08:19:47.610025]Total energy: 16746245.350686716
[2022-04-11 08:21:14.508478]Total energy: 16731697.52336826
[2022-04-11 08:22:38.282668]Total energy: 16730526.293622885
[2022-04-11 08:23:54.602730]Total energy: 16739141.561136756
[2022-04-11 08:25:07.095213]Total energy: 16727264.732866757
[2022-04-11 08:26:22.324164]Total energy: 16725726.320937317
[2022-04-11 08:27:35.921737]Total energy: 16740053.875580752
[2022-04-11 08:28:48.505443]Total energy: 16738065.75370353
[2022-04-11 08:30:01.776180]Total energy: 16733111.9591643
[2022-04-11 08:31:24.291282]Total energy: 16736820.722889561
[2022-04-11 08:32:48.345522]Total energy: 16726547.506910143
[2022-04-11 08:34:04.226010]Total energy: 16728307.161294296
[2022-04-11 08:35:17.038123]Total energy: 16724347.410008524
[2022-04-11 08:36:29.458454]Total energy: 16713060.319511296
[2022-04-11 08:37:43.081135]Total energy: 16718162.966503
[2022-04-11 08:38:56.171804]Total energy: 16743792.33583627
[2022-04-11 08:40:10.040959]Total energy: 16731273.930157086
[2022-04-11 08:41:36.915404]Total energy: 16729169.64428899
[2022-04-11 08:43:07.082863]Total energy: 16725631.59993128
[2022-04-11 08:44:22.459646]Total energy: 16735196.021824962
[2022-04-11 08:45:39.596863]Total energy: 16745852.452415772
[2022-04-11 08:46:52.682653]Total energy: 16729736.828803765
[2022-04-11 08:48:05.728665]Total energy: 16717107.146515239
[2022-04-11 08:49:19.783841]Total energy: 16728343.766036216
[2022-04-11 08:50:53.312299]Total energy: 16733866.224755498
[2022-04-11 08:52:20.374472]Total energy: 16730244.38315819
[2022-04-11 08:53:36.154776]Total energy: 16729977.558653796
[2022-04-11 08:54:48.534970]Total energy: 16736364.727836624
[2022-04-11 08:56:05.217366]Total energy: 16736019.27750559
[2022-04-11 08:57:19.907382]Total energy: 16738725.472742345
[2022-04-11 08:58:32.837467]Total energy: 16724020.543410596
[2022-04-11 08:59:45.367040]Total energy: 16729680.154891279
[2022-04-11 09:01:04.344520]Total energy: 16702511.171348963
[2022-04-11 09:02:23.276727]Total energy: 16729639.838752393
[2022-04-11 09:03:38.005827]Total energy: 16725177.60633031
[2022-04-11 09:04:50.445948]Total energy: 16724625.121700123
[2022-04-11 09:06:03.217862]Total energy: 16734054.05938466
[2022-04-11 09:07:18.108733]Total energy: 16744731.798552956
[2022-04-11 09:08:34.170002]Total energy: 16720917.788272878
[2022-04-11 09:09:50.271936]Total energy: 16726731.367042208
[2022-04-11 09:11:18.969400]Total energy: 16731274.6575518
[2022-04-11 09:12:46.787847]Total energy: 16729868.305973258
[2022-04-11 09:14:03.024083]Total energy: 16736113.741029555
[2022-04-11 09:15:18.544930]Total energy: 16703842.563603694
[2022-04-11 09:16:32.413210]Total energy: 16722433.430763891
[2022-04-11 09:17:44.818557]Total energy: 16726510.763437962
[2022-04-11 09:19:06.133568]Total energy: 16743904.878272232
[2022-04-11 09:20:30.372503]Total energy: 16728395.659196856
[2022-04-11 09:22:15.543300]Total energy: 16718760.925559966
[2022-04-11 09:23:44.767286]Total energy: 16748710.503066448
[2022-04-11 09:25:12.373591]Total energy: 16738640.749143839
[2022-04-11 09:26:27.852879]Total energy: 16723844.593342684
[2022-04-11 09:27:42.349036]Total energy: 16721546.026703399
[2022-04-11 09:28:56.045100]Total energy: 16747770.949614644
[2022-04-11 09:30:08.260641]Total energy: 16721939.22803917
[2022-04-11 09:31:36.273776]Total energy: 16751754.311513832
[2022-04-11 09:33:12.756805]Total energy: 16732366.0990058
[2022-04-11 09:34:34.433513]Total energy: 16740312.449615391
[2022-04-11 09:35:47.377080]Total energy: 16734138.49994124
[2022-04-11 09:37:00.341121]Total energy: 16727051.015864104
[2022-04-11 09:38:14.731253]Total energy: 16731127.306895496
[2022-04-11 09:39:29.581954]Total energy: 16733965.750233129
[2022-04-11 09:41:00.461691]Total energy: 16718203.378769634
[2022-04-11 09:42:40.637674]Total energy: 16733360.3012005
[2022-04-11 09:44:03.453689]Total energy: 16759366.131103639
[2022-04-11 09:45:18.709997]Total energy: 16723721.173785502
[2022-04-11 09:46:37.934360]Total energy: 16747348.183197565
[2022-04-11 09:47:53.975079]Total energy: 16738672.474775303
[2022-04-11 09:49:07.910653]Total energy: 16731083.17981352
[2022-04-11 09:50:20.537601]Total energy: 16731540.107700303
[2022-04-11 09:51:50.161215]Total energy: 16731365.259542096
[2022-04-11 09:53:04.439744]Total energy: 16735554.480835328
[2022-04-11 09:54:16.861609]Total energy: 16713207.133556828
[2022-04-11 09:55:30.771174]Total energy: 16723789.078728022
[2022-04-11 09:56:47.028661]Total energy: 16729704.914060878
[2022-04-11 09:58:04.006523]Total energy: 16743675.665100796
[2022-04-11 09:59:19.850717]Total energy: 16732424.300511504
[2022-04-11 10:00:50.424065]Total energy: 16742605.441714805
[2022-04-11 10:02:23.647632]Total energy: 16738390.53047588
[2022-04-11 10:03:44.761750]Total energy: 16725873.479859872
[2022-04-11 10:05:00.567571]Total energy: 16739627.741049385
[2022-04-11 10:06:15.758102]Total energy: 16736161.176376289
[2022-04-11 10:07:29.465592]Total energy: 16730433.704831135
