initial: 114 - optimal_only_seed
[2022-04-09 09:50:20.410469]Total energy: 50106950.1287082
[2022-04-09 09:51:30.746431]Total energy: 50169526.09568086
[2022-04-09 09:52:38.101491]Total energy: 50195387.03584422
[2022-04-09 09:53:37.132722]Total energy: 50211376.65901871
[2022-04-09 09:54:28.518209]Total energy: 50187319.4109049
[2022-04-09 09:55:16.383540]Total energy: 50137613.610278286
[2022-04-09 09:56:06.659332]Total energy: 50103904.96709194
[2022-04-09 09:56:53.672682]Total energy: 50036803.65097172
[2022-04-09 09:57:41.213555]Total energy: 50265591.4632328
[2022-04-09 09:58:28.224905]Total energy: 50171650.00576604
[2022-04-09 09:59:15.476033]Total energy: 50199732.05629899
[2022-04-09 10:00:02.850137]Total energy: 50070537.65427194
[2022-04-09 10:01:16.944303]Total energy: 50078056.881680295
[2022-04-09 10:02:26.117930]Total energy: 50128453.5114301
[2022-04-09 10:03:33.364360]Total energy: 50115241.670157954
[2022-04-09 10:04:31.842561]Total energy: 50081081.11475326
[2022-04-09 10:05:24.881727]Total energy: 50219832.380237974
[2022-04-09 10:06:12.485004]Total energy: 50137073.138754986
[2022-04-09 10:07:00.357182]Total energy: 50118428.511145495
[2022-04-09 10:07:47.705834]Total energy: 50214383.91256027
[2022-04-09 10:08:34.872228]Total energy: 50259527.6965143
[2022-04-09 10:09:22.504977]Total energy: 50224574.63037888
[2022-04-09 10:10:11.353796]Total energy: 50103096.63425491
[2022-04-09 10:11:26.157662]Total energy: 50157996.47154441
[2022-04-09 10:12:37.986227]Total energy: 50059552.61109237
[2022-04-09 10:13:39.647418]Total energy: 50134595.825311795
[2022-04-09 10:14:33.855404]Total energy: 50227297.72529466
[2022-04-09 10:15:22.764362]Total energy: 50135202.071260855
[2022-04-09 10:16:09.683855]Total energy: 50098614.08243101
[2022-04-09 10:16:57.325071]Total energy: 50142257.79273325
[2022-04-09 10:17:44.951305]Total energy: 50141682.7295305
[2022-04-09 10:18:33.194560]Total energy: 50200298.03243594
[2022-04-09 10:19:20.831187]Total energy: 50115426.22022166
[2022-04-09 10:20:08.026693]Total energy: 50152279.84498914
[2022-04-09 10:21:26.700028]Total energy: 50165627.500959694
[2022-04-09 10:22:39.945020]Total energy: 50223547.32256065
[2022-04-09 10:23:39.177429]Total energy: 50170098.93108809
[2022-04-09 10:24:38.082707]Total energy: 50246561.714502186
[2022-04-09 10:25:37.070800]Total energy: 50223659.36819377
[2022-04-09 10:26:28.508147]Total energy: 50082970.52500464
[2022-04-09 10:27:16.861607]Total energy: 50092776.10673847
[2022-04-09 10:28:05.337528]Total energy: 50098635.60507954
[2022-04-09 10:28:52.700636]Total energy: 50131842.17858527
[2022-04-09 10:29:40.359623]Total energy: 50161182.94411539
[2022-04-09 10:30:54.821564]Total energy: 50213221.67747308
[2022-04-09 10:32:21.301016]Total energy: 50148751.39821055
[2022-04-09 10:33:16.597644]Total energy: 50091918.70517447
[2022-04-09 10:34:04.084658]Total energy: 50188383.671882115
[2022-04-09 10:34:51.254810]Total energy: 50190639.3808005
[2022-04-09 10:35:41.259965]Total energy: 50094810.71667195
[2022-04-09 10:36:31.505174]Total energy: 50185588.9843312
[2022-04-09 10:37:20.878318]Total energy: 50142274.07590044
[2022-04-09 10:38:07.863075]Total energy: 50125654.53869873
[2022-04-09 10:39:00.097262]Total energy: 50102636.789293356
[2022-04-09 10:39:47.443045]Total energy: 50172447.54031316
[2022-04-09 10:41:12.420638]Total energy: 50148543.24753277
[2022-04-09 10:42:21.534236]Total energy: 50172285.18031975
[2022-04-09 10:43:18.595192]Total energy: 50099613.87722064
[2022-04-09 10:44:15.442972]Total energy: 50169031.602925986
[2022-04-09 10:45:05.759391]Total energy: 50066877.09098478
[2022-04-09 10:45:53.556382]Total energy: 50242490.82016104
[2022-04-09 10:46:41.900359]Total energy: 50091577.257837065
[2022-04-09 10:47:28.787471]Total energy: 50171528.85516962
[2022-04-09 10:48:16.665136]Total energy: 50090781.84294704
[2022-04-09 10:49:05.776552]Total energy: 50141886.44353787
[2022-04-09 10:49:52.999447]Total energy: 50164129.44498683
[2022-04-09 10:51:13.443605]Total energy: 50201492.137052186
[2022-04-09 10:52:35.522431]Total energy: 50141265.14278307
[2022-04-09 10:53:40.339926]Total energy: 50157071.81171588
[2022-04-09 10:54:36.634580]Total energy: 50207572.98782931
[2022-04-09 10:55:28.731495]Total energy: 50175924.316174895
[2022-04-09 10:56:18.006856]Total energy: 50084832.34834113
[2022-04-09 10:57:06.881053]Total energy: 50057220.93334101
[2022-04-09 10:57:57.626403]Total energy: 50191052.02606453
[2022-04-09 10:58:46.518316]Total energy: 50216416.22471345
[2022-04-09 10:59:33.720305]Total energy: 50158404.60266549
[2022-04-09 11:00:40.514517]Total energy: 50276152.2734771
[2022-04-09 11:01:43.035457]Total energy: 50163180.13119613
[2022-04-09 11:02:34.400180]Total energy: 50211535.260841005
[2022-04-09 11:03:22.209460]Total energy: 50143015.9317057
[2022-04-09 11:04:09.953599]Total energy: 50321575.64221502
[2022-04-09 11:04:58.699340]Total energy: 50127872.80580969
[2022-04-09 11:05:47.062581]Total energy: 50209953.57278018
[2022-04-09 11:06:34.644253]Total energy: 50193602.70961258
[2022-04-09 11:07:23.402334]Total energy: 50150928.36811881
[2022-04-09 11:08:10.425052]Total energy: 50032303.00568935
[2022-04-09 11:08:57.448651]Total energy: 50234387.45171513
[2022-04-09 11:09:44.439600]Total energy: 50139177.0170447
[2022-04-09 11:10:45.835164]Total energy: 50193065.97120698
[2022-04-09 11:11:40.670215]Total energy: 50245234.12160399
[2022-04-09 11:12:34.518751]Total energy: 50166013.76449757
[2022-04-09 11:13:23.352654]Total energy: 50115341.54816828
[2022-04-09 11:14:10.484353]Total energy: 50231663.210361324
[2022-04-09 11:14:57.730996]Total energy: 50167982.635687016
[2022-04-09 11:15:47.343376]Total energy: 50203847.86190133
[2022-04-09 11:16:35.861091]Total energy: 50006661.00731293
[2022-04-09 11:17:23.407247]Total energy: 50157557.92145804
[2022-04-09 11:18:11.535363]Total energy: 50199674.68986779
[2022-04-09 11:19:01.072372]Total energy: 50193503.03085601
[2022-04-09 11:19:47.961684]Total energy: 50247861.450108245
[2022-04-09 11:20:58.043970]Total energy: 50080546.97140169
[2022-04-09 11:22:13.911555]Total energy: 50193415.61576265
[2022-04-09 11:23:21.795933]Total energy: 50157066.02748017
[2022-04-09 11:24:14.181727]Total energy: 50147484.03837125
[2022-04-09 11:25:01.699618]Total energy: 50157462.51405923
[2022-04-09 11:25:48.855289]Total energy: 50147841.87994955
[2022-04-09 11:26:36.042353]Total energy: 50196440.364729434
[2022-04-09 11:27:23.419421]Total energy: 50103288.92171131
[2022-04-09 11:28:14.199839]Total energy: 50152783.42731953
[2022-04-09 11:29:01.519978]Total energy: 50241271.446494475
[2022-04-09 11:29:48.269472]Total energy: 50211745.21703506
[2022-04-09 11:30:52.683215]Total energy: 50135146.26835459
[2022-04-09 11:31:59.731570]Total energy: 50171216.422271796
[2022-04-09 11:32:50.754553]Total energy: 50252263.43341933
[2022-04-09 11:33:39.226999]Total energy: 50033524.090588376
[2022-04-09 11:34:27.898594]Total energy: 50187797.2242548
[2022-04-09 11:35:15.995251]Total energy: 50128119.098902464
[2022-04-09 11:36:03.087001]Total energy: 50111502.66535483
[2022-04-09 11:36:51.799978]Total energy: 50191781.79715777
[2022-04-09 11:37:38.861331]Total energy: 50178516.513803154
[2022-04-09 11:38:25.565742]Total energy: 50138861.026760496
[2022-04-09 11:39:12.648766]Total energy: 50240754.16056547
[2022-04-09 11:39:59.803618]Total energy: 50162600.07492936
[2022-04-09 11:41:11.295983]Total energy: 50125344.56348824
[2022-04-09 11:42:23.695059]Total energy: 50184602.9756367
[2022-04-09 11:43:16.231472]Total energy: 50089660.69175935
[2022-04-09 11:44:14.479542]Total energy: 50152994.1160072
[2022-04-09 11:45:10.426072]Total energy: 50231090.29397954
[2022-04-09 11:46:00.745301]Total energy: 50080047.20038536
[2022-04-09 11:46:48.668161]Total energy: 50142303.308120556
[2022-04-09 11:47:35.777861]Total energy: 50198130.741406046
[2022-04-09 11:48:22.905917]Total energy: 50131384.68202032
[2022-04-09 11:49:10.068734]Total energy: 50129786.95964096
[2022-04-09 11:50:00.160944]Total energy: 50174998.2207899
[2022-04-09 11:51:11.140774]Total energy: 50159180.34924532
[2022-04-09 11:52:11.266298]Total energy: 50162092.53317645
[2022-04-09 11:53:09.558264]Total energy: 50170319.69342744
[2022-04-09 11:53:58.696346]Total energy: 50185271.21018235
[2022-04-09 11:54:46.362000]Total energy: 50137327.84324245
[2022-04-09 11:55:33.605764]Total energy: 50233317.75383927
[2022-04-09 11:56:22.067812]Total energy: 50201834.60992095
[2022-04-09 11:57:12.162790]Total energy: 50183705.99349551
[2022-04-09 11:57:59.509724]Total energy: 50146761.4631654
[2022-04-09 11:58:46.235215]Total energy: 50238582.133789785
[2022-04-09 11:59:32.550142]Total energy: 50158692.26097216
[2022-04-09 12:00:26.639792]Total energy: 50229335.58647997
[2022-04-09 12:01:37.218328]Total energy: 50110331.2436823
[2022-04-09 12:02:27.630383]Total energy: 50123549.05607428
[2022-04-09 12:03:20.741870]Total energy: 50084660.81277782
[2022-04-09 12:04:20.117694]Total energy: 50122507.86042451
[2022-04-09 12:05:08.115631]Total energy: 50110247.802185655
[2022-04-09 12:05:56.222101]Total energy: 50111704.288709596
[2022-04-09 12:06:43.241679]Total energy: 50048958.30790061
[2022-04-09 12:07:30.493208]Total energy: 50211554.88642283
[2022-04-09 12:08:18.767727]Total energy: 50243497.035011366
[2022-04-09 12:09:05.771968]Total energy: 50257151.54489337
[2022-04-09 12:09:52.994718]Total energy: 50024571.476595595
[2022-04-09 12:10:49.773186]Total energy: 50123816.78056508
[2022-04-09 12:11:46.710071]Total energy: 50130325.86174122
[2022-04-09 12:12:35.817797]Total energy: 50061925.5719684
[2022-04-09 12:13:23.248826]Total energy: 50091161.10722801
[2022-04-09 12:14:11.186867]Total energy: 50112424.6974757
[2022-04-09 12:14:58.722340]Total energy: 50125681.830410294
[2022-04-09 12:15:46.304511]Total energy: 50150437.40864397
[2022-04-09 12:16:33.008637]Total energy: 50164554.07973547
[2022-04-09 12:17:20.026944]Total energy: 50078968.17978444
[2022-04-09 12:18:06.798110]Total energy: 50122397.419760786
[2022-04-09 12:18:53.734301]Total energy: 50206880.17206993
[2022-04-09 12:19:48.095121]Total energy: 50230324.75346313
[2022-04-09 12:20:51.693824]Total energy: 50184086.01164052
[2022-04-09 12:22:00.344914]Total energy: 50158176.58167187
[2022-04-09 12:22:47.800974]Total energy: 50182385.96917242
[2022-04-09 12:23:39.174478]Total energy: 50150815.96495452
[2022-04-09 12:24:26.938570]Total energy: 50234778.146928616
[2022-04-09 12:25:13.870193]Total energy: 50114180.52823037
[2022-04-09 12:26:01.839810]Total energy: 50105831.052460395
[2022-04-09 12:26:55.307883]Total energy: 50055182.53235771
[2022-04-09 12:27:42.306313]Total energy: 50062594.509299256
[2022-04-09 12:28:29.397237]Total energy: 50215307.795387834
[2022-04-09 12:29:17.227865]Total energy: 50148600.208720304
[2022-04-09 12:30:05.697229]Total energy: 50205878.95139133
[2022-04-09 12:31:12.550801]Total energy: 50123376.48805104
[2022-04-09 12:32:18.608853]Total energy: 50163879.86505348
[2022-04-09 12:33:18.742799]Total energy: 50123069.273914926
[2022-04-09 12:34:20.166504]Total energy: 50145861.388789274
[2022-04-09 12:35:10.336974]Total energy: 50124796.537161395
[2022-04-09 12:35:57.197475]Total energy: 50150550.30412999
[2022-04-09 12:36:44.686706]Total energy: 50087835.033680975
[2022-04-09 12:37:31.116048]Total energy: 50088625.67757022
[2022-04-09 12:38:18.074729]Total energy: 50187185.40694786
[2022-04-09 12:39:05.354321]Total energy: 50216643.95602712
[2022-04-09 12:39:51.862541]Total energy: 50070359.732518844
[2022-04-09 12:41:02.099244]Total energy: 50311215.95059472
[2022-04-09 12:42:06.409976]Total energy: 50223160.88954472
[2022-04-09 12:43:08.274563]Total energy: 50210984.311470024
[2022-04-09 12:44:03.434022]Total energy: 50183385.90254238
[2022-04-09 12:44:50.043547]Total energy: 50131968.928652614
[2022-04-09 12:45:36.889253]Total energy: 50112629.7003099
[2022-04-09 12:46:24.526721]Total energy: 50161650.20725787
[2022-04-09 12:47:11.879171]Total energy: 50149703.314962864
[2022-04-09 12:48:00.214899]Total energy: 50180187.583486855
[2022-04-09 12:48:46.915465]Total energy: 50066605.5532369
[2022-04-09 12:49:34.081154]Total energy: 50267089.12635706
[2022-04-09 12:50:23.265874]Total energy: 50166100.09925423
[2022-04-09 12:51:20.462578]Total energy: 50136145.77613178
[2022-04-09 12:52:12.187930]Total energy: 50150178.68703481
[2022-04-09 12:52:59.371582]Total energy: 50071967.05639181
[2022-04-09 12:53:46.733247]Total energy: 50122107.279941104
[2022-04-09 12:54:33.451366]Total energy: 50171204.00006026
[2022-04-09 12:55:20.512828]Total energy: 50229741.937606305
[2022-04-09 12:56:12.068609]Total energy: 50246231.20502987
[2022-04-09 12:56:58.997288]Total energy: 50150565.54733215
[2022-04-09 12:57:45.888332]Total energy: 50050286.07106799
[2022-04-09 12:58:34.196423]Total energy: 50050931.71683942
[2022-04-09 12:59:22.637436]Total energy: 50072720.02733697
[2022-04-09 13:00:10.652217]Total energy: 50170175.872778855
[2022-04-09 13:01:13.597928]Total energy: 50039106.113500014
[2022-04-09 13:02:08.913955]Total energy: 50174458.7455474
[2022-04-09 13:03:04.479738]Total energy: 50151931.63245135
[2022-04-09 13:04:02.402843]Total energy: 50127541.16862244
[2022-04-09 13:04:58.659217]Total energy: 50038523.40342557
[2022-04-09 13:05:47.795810]Total energy: 50082064.93482449
[2022-04-09 13:06:37.743865]Total energy: 50192701.952051
[2022-04-09 13:07:25.399585]Total energy: 50202295.348273806
[2022-04-09 13:08:13.565613]Total energy: 50199517.364060156
[2022-04-09 13:09:00.891629]Total energy: 50123163.48479287
[2022-04-09 13:09:48.083945]Total energy: 50093612.79533073
[2022-04-09 13:10:56.066666]Total energy: 50210811.6828416
[2022-04-09 13:11:55.243609]Total energy: 50146217.00970601
[2022-04-09 13:12:51.092433]Total energy: 50166401.48935065
[2022-04-09 13:13:49.091559]Total energy: 50201614.99685719
[2022-04-09 13:14:39.364525]Total energy: 50142504.6618292
[2022-04-09 13:15:27.599246]Total energy: 50060497.52500657
[2022-04-09 13:16:16.403310]Total energy: 50198691.20995305
[2022-04-09 13:17:03.985384]Total energy: 50086474.86945523
[2022-04-09 13:17:51.558693]Total energy: 50244798.00542795
[2022-04-09 13:18:39.358690]Total energy: 50116961.5351638
[2022-04-09 13:19:26.532631]Total energy: 50131214.09687433
[2022-04-09 13:20:14.179618]Total energy: 50099926.11278475
[2022-04-09 13:21:05.284194]Total energy: 50146209.36927091
[2022-04-09 13:21:54.614006]Total energy: 50079988.15217098
[2022-04-09 13:22:42.892503]Total energy: 50143363.46935828
[2022-04-09 13:23:30.847413]Total energy: 50183555.808679044
[2022-04-09 13:24:20.331290]Total energy: 50138459.58034457
[2022-04-09 13:25:11.331206]Total energy: 50110963.545068994
[2022-04-09 13:26:01.140528]Total energy: 50144711.114397176
[2022-04-09 13:26:51.162056]Total energy: 50190187.704516605
[2022-04-09 13:27:39.783813]Total energy: 50212860.304475
[2022-04-09 13:28:29.314930]Total energy: 50199451.713406675
[2022-04-09 13:29:17.377135]Total energy: 50149122.72611511
[2022-04-09 13:30:07.396424]Total energy: 50075905.88435329
[2022-04-09 13:31:00.165288]Total energy: 50178497.28494176
[2022-04-09 13:31:53.732896]Total energy: 50149145.12933904
[2022-04-09 13:32:42.732265]Total energy: 50157769.930082254
[2022-04-09 13:33:32.927485]Total energy: 50131499.65361768
[2022-04-09 13:34:21.385037]Total energy: 50242280.07129044
[2022-04-09 13:35:09.437721]Total energy: 50109785.71612065
[2022-04-09 13:35:59.871454]Total energy: 50152662.796125524
[2022-04-09 13:36:48.850831]Total energy: 50213817.26332194
[2022-04-09 13:37:37.184240]Total energy: 50116273.98972638
[2022-04-09 13:38:27.941682]Total energy: 50084491.61914489
[2022-04-09 13:39:16.347842]Total energy: 50237173.09507246
[2022-04-09 13:40:05.057952]Total energy: 50110495.89144522
[2022-04-09 13:41:08.451036]Total energy: 50232125.464670494
[2022-04-09 13:42:04.767170]Total energy: 50167714.9736897
[2022-04-09 13:42:54.991563]Total energy: 50168503.36426358
[2022-04-09 13:43:44.681451]Total energy: 50338198.73562121
[2022-04-09 13:44:32.792323]Total energy: 50190121.4136826
[2022-04-09 13:45:21.803988]Total energy: 50280117.87449716
[2022-04-09 13:46:10.743858]Total energy: 50296131.819838844
[2022-04-09 13:46:59.429812]Total energy: 50107990.15975824
[2022-04-09 13:47:47.253710]Total energy: 50153061.495151386
[2022-04-09 13:48:35.181010]Total energy: 50013999.5850542
[2022-04-09 13:49:24.847151]Total energy: 50219801.2993785
[2022-04-09 13:50:14.950127]Total energy: 50115292.08984307
[2022-04-09 13:51:14.641995]Total energy: 50119628.9581377
[2022-04-09 13:52:25.514992]Total energy: 50102974.99219364
[2022-04-09 13:53:29.467635]Total energy: 50225462.00499818
[2022-04-09 13:54:53.178949]Total energy: 50203369.8878208
[2022-04-09 13:56:16.583277]Total energy: 50095307.64991362
[2022-04-09 13:57:40.801756]Total energy: 50188188.49408776
[2022-04-09 13:59:10.505073]Total energy: 50190024.215403505
[2022-04-09 14:00:43.725846]Total energy: 50150528.01453517
[2022-04-09 14:02:06.841442]Total energy: 50172751.569639
[2022-04-09 14:03:26.695153]Total energy: 50227323.20556077
[2022-04-09 14:04:53.220867]Total energy: 50210814.224836625
[2022-04-09 14:06:18.025894]Total energy: 50202680.25702439
[2022-04-09 14:07:37.010604]Total energy: 50173749.05585954
[2022-04-09 14:09:09.021184]Total energy: 50094847.486282535
[2022-04-09 14:10:37.768449]Total energy: 50118475.10683282
[2022-04-09 14:11:59.214233]Total energy: 50148733.376448184
[2022-04-09 14:13:13.657292]Total energy: 50259347.450189926
[2022-04-09 14:14:39.501376]Total energy: 50197980.27997226
[2022-04-09 14:16:04.198042]Total energy: 50102600.32962726
[2022-04-09 14:17:29.559733]Total energy: 50239998.05344917
[2022-04-09 14:18:55.249808]Total energy: 50138146.1150651
[2022-04-09 14:19:45.667575]Total energy: 50029245.04075618
[2022-04-09 14:20:33.157860]Total energy: 50141508.02618711
[2022-04-09 14:21:21.227381]Total energy: 50213855.860960804
[2022-04-09 14:22:11.578980]Total energy: 50192388.84240343
[2022-04-09 14:22:59.867693]Total energy: 50158255.23510743
[2022-04-09 14:23:48.269921]Total energy: 50134754.0925662
[2022-04-09 14:24:35.657494]Total energy: 50138011.47398715
[2022-04-09 14:25:23.257418]Total energy: 50184638.82850142
[2022-04-09 14:26:10.855382]Total energy: 50102576.29719017
[2022-04-09 14:26:58.183136]Total energy: 50189379.06724574
[2022-04-09 14:27:46.707156]Total energy: 50135693.318063
[2022-04-09 14:28:34.101180]Total energy: 50025786.470638596
[2022-04-09 14:29:22.124184]Total energy: 50149427.838424586
[2022-04-09 14:30:12.559362]Total energy: 50089896.659075566
[2022-04-09 14:31:18.280616]Total energy: 50192322.01125155
[2022-04-09 14:32:15.462009]Total energy: 50107372.98518076
[2022-04-09 14:33:05.720986]Total energy: 50215070.83435848
[2022-04-09 14:33:55.688813]Total energy: 50098662.0999179
[2022-04-09 14:34:46.015789]Total energy: 50162619.387244865
[2022-04-09 14:35:38.685280]Total energy: 50062332.22555597
[2022-04-09 14:36:29.932009]Total energy: 50180026.40114773
[2022-04-09 14:37:19.056313]Total energy: 50135007.97375611
[2022-04-09 14:38:10.287157]Total energy: 50117959.549770996
[2022-04-09 14:38:59.967983]Total energy: 50091128.122115776
[2022-04-09 14:39:47.885964]Total energy: 50285939.08986524
[2022-04-09 14:41:00.732425]Total energy: 50176192.729810044
[2022-04-09 14:42:01.028173]Total energy: 50129741.442452304
[2022-04-09 14:42:55.795897]Total energy: 50253363.3667603
[2022-04-09 14:43:52.644509]Total energy: 50056677.48572666
[2022-04-09 14:44:53.196482]Total energy: 50052185.29692193
[2022-04-09 14:45:55.369685]Total energy: 50139182.35752759
[2022-04-09 14:46:43.943350]Total energy: 50230682.23965949
[2022-04-09 14:47:33.728749]Total energy: 50091499.45297377
[2022-04-09 14:48:23.985709]Total energy: 50195360.13920416
[2022-04-09 14:49:12.724240]Total energy: 50118944.710761435
[2022-04-09 14:50:01.811894]Total energy: 50191991.1714963
[2022-04-09 14:51:09.809125]Total energy: 50240568.157027625
[2022-04-09 14:52:08.692568]Total energy: 50249966.80897955
[2022-04-09 14:52:59.706539]Total energy: 50077851.041224584
[2022-04-09 14:53:49.382601]Total energy: 50054095.87849981
[2022-04-09 14:54:37.266647]Total energy: 50262849.36112875
[2022-04-09 14:55:26.617459]Total energy: 50084764.529700436
[2022-04-09 14:56:15.915578]Total energy: 50137826.04712116
[2022-04-09 14:57:06.367229]Total energy: 50168952.08964844
[2022-04-09 14:57:53.521853]Total energy: 50201629.70990862
[2022-04-09 14:58:41.988059]Total energy: 50090124.845102765
[2022-04-09 14:59:29.924824]Total energy: 50100786.6417384
[2022-04-09 15:00:18.678855]Total energy: 50156397.73406378
[2022-04-09 15:01:14.039636]Total energy: 50146971.07057492
[2022-04-09 15:02:03.735599]Total energy: 50337177.010377005
[2022-04-09 15:02:50.459353]Total energy: 50187054.672914594
[2022-04-09 15:03:37.817193]Total energy: 50192757.31566881
[2022-04-09 15:04:24.725488]Total energy: 50155037.0479395
[2022-04-09 15:05:11.806456]Total energy: 50256389.31571872
[2022-04-09 15:06:03.425176]Total energy: 50171308.25078259
[2022-04-09 15:06:50.721571]Total energy: 50174987.91548546
[2022-04-09 15:07:37.592596]Total energy: 50168737.29669407
[2022-04-09 15:08:24.725898]Total energy: 50132202.237841114
[2022-04-09 15:09:11.814814]Total energy: 50147266.39919151
[2022-04-09 15:10:00.133230]Total energy: 50112436.79870431
[2022-04-09 15:11:09.224420]Total energy: 50060739.21556342
[2022-04-09 15:12:07.137705]Total energy: 50211592.88079078
[2022-04-09 15:13:04.636592]Total energy: 50231199.77582344
[2022-04-09 15:14:01.313503]Total energy: 50283920.26604344
[2022-04-09 15:14:49.875510]Total energy: 50246113.50083014
[2022-04-09 15:15:36.623399]Total energy: 50277782.1418536
[2022-04-09 15:16:24.387134]Total energy: 50248388.69689798
[2022-04-09 15:17:11.164486]Total energy: 50207375.535140194
[2022-04-09 15:17:58.656876]Total energy: 50106959.22398105
[2022-04-09 15:18:46.161387]Total energy: 50151657.250152275
[2022-04-09 15:19:32.996920]Total energy: 50184874.622633666
[2022-04-09 15:20:19.794184]Total energy: 50149834.12720041
[2022-04-09 15:21:18.979304]Total energy: 50171024.17288384
[2022-04-09 15:22:08.549038]Total energy: 50159666.89703109
[2022-04-09 15:22:55.749458]Total energy: 50228498.190931134
[2022-04-09 15:23:42.481994]Total energy: 50191586.89392498
[2022-04-09 15:24:29.183892]Total energy: 50174568.50795377
[2022-04-09 15:25:19.198266]Total energy: 50230145.99028613
[2022-04-09 15:26:06.744542]Total energy: 50209030.490999386
[2022-04-09 15:26:54.241311]Total energy: 50123167.83784623
[2022-04-09 15:27:41.522703]Total energy: 50160590.70674824
[2022-04-09 15:28:28.670935]Total energy: 50176466.09582757
[2022-04-09 15:29:15.655242]Total energy: 50086781.892408326
[2022-04-09 15:30:04.560265]Total energy: 50207011.81809913
[2022-04-09 15:31:12.551390]Total energy: 50250729.8481035
[2022-04-09 15:32:13.682406]Total energy: 50194163.45006481
[2022-04-09 15:33:08.660012]Total energy: 50161162.055677004
[2022-04-09 15:33:56.333405]Total energy: 50136107.66009875
[2022-04-09 15:34:43.747763]Total energy: 50237477.16789405
[2022-04-09 15:35:31.059232]Total energy: 50139556.846420564
[2022-04-09 15:36:18.126735]Total energy: 50211552.72122848
[2022-04-09 15:37:05.245213]Total energy: 50154743.901511185
[2022-04-09 15:37:52.523915]Total energy: 50270319.27897994
[2022-04-09 15:38:40.377066]Total energy: 50186678.66979129
[2022-04-09 15:39:27.165684]Total energy: 50083660.841133825
[2022-04-09 15:40:14.584053]Total energy: 50184042.462151036
[2022-04-09 15:41:22.500112]Total energy: 50168549.00205148
[2022-04-09 15:42:16.993229]Total energy: 50221037.19643032
[2022-04-09 15:43:04.822791]Total energy: 50065351.987548225
[2022-04-09 15:43:54.468164]Total energy: 50184231.33704436
[2022-04-09 15:44:42.679802]Total energy: 50067733.01746007
[2022-04-09 15:45:29.965552]Total energy: 50152121.18169222
[2022-04-09 15:46:17.631661]Total energy: 50097318.30949087
[2022-04-09 15:47:05.716201]Total energy: 50211988.39617293
[2022-04-09 15:47:53.526410]Total energy: 50084889.24061855
[2022-04-09 15:48:40.350853]Total energy: 50218077.79861868
[2022-04-09 15:49:27.931620]Total energy: 50176095.2824815
[2022-04-09 15:50:16.931710]Total energy: 50179094.92913962
[2022-04-09 15:51:10.172814]Total energy: 50186517.850910865
[2022-04-09 15:52:05.533685]Total energy: 50245288.594004214
[2022-04-09 15:52:53.378606]Total energy: 50107465.7916253
[2022-04-09 15:53:40.347527]Total energy: 50269559.28022166
[2022-04-09 15:54:28.573476]Total energy: 50121669.55266941
[2022-04-09 15:55:16.130274]Total energy: 50177808.8178626
[2022-04-09 15:56:04.400009]Total energy: 50120966.3892354
[2022-04-09 15:56:51.648423]Total energy: 50093671.79000424
[2022-04-09 15:57:39.894245]Total energy: 50049208.239639536
[2022-04-09 15:58:27.705442]Total energy: 50147500.6621962
[2022-04-09 15:59:14.687963]Total energy: 50261701.66612351
[2022-04-09 16:00:02.228102]Total energy: 50234910.687565304
[2022-04-09 16:01:13.283856]Total energy: 50065098.71491868
[2022-04-09 16:02:08.177864]Total energy: 50181387.83691889
[2022-04-09 16:03:06.101532]Total energy: 50191478.979161315
[2022-04-09 16:03:56.035607]Total energy: 50090210.86637918
[2022-04-09 16:04:42.557445]Total energy: 50120661.43329042
[2022-04-09 16:05:29.849371]Total energy: 50130490.01582615
[2022-04-09 16:06:17.117517]Total energy: 50167092.05107089
[2022-04-09 16:07:04.299301]Total energy: 50186456.53963797
[2022-04-09 16:07:51.470525]Total energy: 50223399.91886681
[2022-04-09 16:08:38.124104]Total energy: 50120533.41836684
[2022-04-09 16:09:25.219575]Total energy: 50197241.767850816
[2022-04-09 16:10:12.543025]Total energy: 50031719.06641188
[2022-04-09 16:11:25.720417]Total energy: 50227228.9988882
[2022-04-09 16:12:28.520966]Total energy: 50197681.87473279
[2022-04-09 16:13:21.767181]Total energy: 50221385.209565304
[2022-04-09 16:14:22.407015]Total energy: 50097442.130614914
[2022-04-09 16:15:13.553372]Total energy: 50184507.20310216
[2022-04-09 16:16:00.471153]Total energy: 50176680.31775895
[2022-04-09 16:16:47.995473]Total energy: 50010608.113684855
[2022-04-09 16:17:34.765331]Total energy: 50188015.22278547
[2022-04-09 16:18:22.074523]Total energy: 50165983.74582981
[2022-04-09 16:19:09.287196]Total energy: 50089719.6014688
[2022-04-09 16:19:56.635331]Total energy: 50141451.033233
[2022-04-09 16:20:55.325415]Total energy: 50165928.31512073
[2022-04-09 16:21:57.276961]Total energy: 50179450.33308842
[2022-04-09 16:23:01.214894]Total energy: 50138895.82602736
[2022-04-09 16:23:55.591408]Total energy: 50132299.87195026
[2022-04-09 16:24:44.075088]Total energy: 50230457.638118215
[2022-04-09 16:25:31.145958]Total energy: 50151536.12648508
[2022-04-09 16:26:18.292834]Total energy: 50154468.99979871
[2022-04-09 16:27:05.989254]Total energy: 50084422.19131317
[2022-04-09 16:27:54.459569]Total energy: 50165723.57748718
[2022-04-09 16:28:41.695429]Total energy: 50149044.70241586
[2022-04-09 16:29:29.651192]Total energy: 50119404.67059768
[2022-04-09 16:30:16.886008]Total energy: 50221530.898882754
