initial: all - optimal_only_all
[2022-04-09 11:39:36.266600]Total energy: 31056809.759789214
[2022-04-09 11:41:18.914730]Total energy: 31046673.111814182
[2022-04-09 11:43:12.820149]Total energy: 31040387.32893168
[2022-04-09 11:44:49.579049]Total energy: 31090760.63798634
[2022-04-09 11:46:15.656537]Total energy: 31022569.938921846
[2022-04-09 11:47:39.749763]Total energy: 31050311.35656475
[2022-04-09 11:49:02.976624]Total energy: 31091091.482805002
[2022-04-09 11:51:01.879830]Total energy: 31061280.077569466
[2022-04-09 11:52:51.130300]Total energy: 31021431.92512469
[2022-04-09 11:54:26.013178]Total energy: 31009797.08137295
[2022-04-09 11:55:48.857278]Total energy: 31040726.859805126
[2022-04-09 11:57:14.820218]Total energy: 31036009.680275783
[2022-04-09 11:58:38.218150]Total energy: 31078229.9189623
[2022-04-09 12:00:01.725766]Total energy: 31051735.375598032
[2022-04-09 12:01:41.249037]Total energy: 31023949.350722563
[2022-04-09 12:03:14.229150]Total energy: 31074851.612784635
[2022-04-09 12:04:53.142299]Total energy: 31035157.46591473
[2022-04-09 12:06:21.530391]Total energy: 31030001.88175341
[2022-04-09 12:07:45.018150]Total energy: 31068422.536184847
[2022-04-09 12:09:10.693288]Total energy: 31020763.625631496
[2022-04-09 12:11:06.680840]Total energy: 30994564.520062916
[2022-04-09 12:12:45.379628]Total energy: 31089336.4431048
[2022-04-09 12:14:10.780625]Total energy: 31082712.422096223
[2022-04-09 12:15:35.159248]Total energy: 31080451.47656667
[2022-04-09 12:16:59.326583]Total energy: 31061095.51928726
[2022-04-09 12:18:25.193853]Total energy: 31041550.838881798
[2022-04-09 12:19:56.377562]Total energy: 31099908.50667183
[2022-04-09 12:21:27.637772]Total energy: 31045089.232937552
[2022-04-09 12:22:57.395453]Total energy: 31017761.943777706
[2022-04-09 12:24:23.446208]Total energy: 31064909.79360432
[2022-04-09 12:25:47.079964]Total energy: 31056850.34527694
[2022-04-09 12:27:15.598694]Total energy: 31075211.890048504
[2022-04-09 12:28:39.504202]Total energy: 31053583.03828605
[2022-04-09 12:30:06.446832]Total energy: 31098861.452753007
[2022-04-09 12:31:43.123864]Total energy: 31058889.85053143
[2022-04-09 12:33:21.970103]Total energy: 31039781.8157439
[2022-04-09 12:34:52.324742]Total energy: 31043367.90199044
[2022-04-09 12:36:17.922263]Total energy: 31044347.41617651
[2022-04-09 12:37:41.080793]Total energy: 31091774.404909674
[2022-04-09 12:39:06.371558]Total energy: 31074940.63142497
[2022-04-09 12:40:49.754031]Total energy: 31048710.3785805
[2022-04-09 12:42:32.186101]Total energy: 31057297.884067353
[2022-04-09 12:44:08.001980]Total energy: 31062739.17932613
[2022-04-09 12:45:32.309337]Total energy: 31040701.995217096
[2022-04-09 12:46:55.839753]Total energy: 31054225.59557939
[2022-04-09 12:48:19.410427]Total energy: 31036011.616946958
[2022-04-09 12:49:43.366332]Total energy: 31057453.051121995
[2022-04-09 12:51:16.855870]Total energy: 31029607.861750565
[2022-04-09 12:52:53.320031]Total energy: 31069710.806814544
[2022-04-09 12:54:15.995385]Total energy: 31061207.907624744
[2022-04-09 12:55:39.675328]Total energy: 31005160.96849902
[2022-04-09 12:57:02.469261]Total energy: 31072846.252937485
[2022-04-09 12:58:25.448051]Total energy: 31068451.099427726
[2022-04-09 12:59:49.662801]Total energy: 31050398.85608133
[2022-04-09 13:01:30.226447]Total energy: 31036489.8900522
[2022-04-09 13:03:12.267840]Total energy: 31076237.59530133
[2022-04-09 13:04:48.793947]Total energy: 31045050.684306186
[2022-04-09 13:06:17.825253]Total energy: 31106548.35566197
[2022-04-09 13:07:42.915426]Total energy: 31023419.76891672
[2022-04-09 13:09:05.821381]Total energy: 31054300.57640356
[2022-04-09 13:11:03.251572]Total energy: 31087058.35408276
[2022-04-09 13:12:53.536307]Total energy: 31055024.919997085
[2022-04-09 13:14:23.249123]Total energy: 31064243.835090503
[2022-04-09 13:15:49.577235]Total energy: 31086072.132180694
[2022-04-09 13:17:16.487717]Total energy: 30999300.280223828
[2022-04-09 13:18:41.267459]Total energy: 31101309.39998987
[2022-04-09 13:20:04.257065]Total energy: 31063701.41511495
[2022-04-09 13:21:31.123358]Total energy: 31079244.07960803
[2022-04-09 13:22:56.391669]Total energy: 31065878.91552878
[2022-04-09 13:24:23.389127]Total energy: 31061609.83292133
[2022-04-09 13:25:50.032317]Total energy: 31046194.34664506
[2022-04-09 13:27:17.544331]Total energy: 31049369.223330103
[2022-04-09 13:28:44.671392]Total energy: 31046975.738333806
[2022-04-09 13:30:11.844003]Total energy: 31081559.478476718
[2022-04-09 13:31:37.362802]Total energy: 31061979.90873214
[2022-04-09 13:33:04.329888]Total energy: 31058597.86740455
[2022-04-09 13:34:32.745725]Total energy: 31056048.806851115
[2022-04-09 13:35:57.685398]Total energy: 31022585.21030308
[2022-04-09 13:37:23.276153]Total energy: 31052868.4352433
[2022-04-09 13:38:51.478430]Total energy: 31048113.411746345
[2022-04-09 13:40:17.498078]Total energy: 31025001.254734326
[2022-04-09 13:41:50.411804]Total energy: 31055247.37310091
[2022-04-09 13:43:14.303521]Total energy: 31071046.4009795
[2022-04-09 13:44:38.826091]Total energy: 31056656.774023887
[2022-04-09 13:46:03.932392]Total energy: 31074071.84259555
[2022-04-09 13:47:28.641125]Total energy: 31040627.56987685
[2022-04-09 13:48:54.310035]Total energy: 31060920.318906732
[2022-04-09 13:50:20.719807]Total energy: 31078247.695271388
[2022-04-09 13:52:26.907135]Total energy: 31027358.098363858
[2022-04-09 13:54:45.876080]Total energy: 31061259.961897243
[2022-04-09 13:57:04.451931]Total energy: 31039714.425068088
[2022-04-09 13:59:02.525576]Total energy: 31114435.40117294
[2022-04-09 14:01:24.877125]Total energy: 31076656.534321405
[2022-04-09 14:03:44.339034]Total energy: 31085173.553516842
[2022-04-09 14:05:45.257624]Total energy: 31072249.56217856
[2022-04-09 14:07:51.562858]Total energy: 31068481.414536737
[2022-04-09 14:09:53.412991]Total energy: 31043529.962323792
[2022-04-09 14:12:02.731088]Total energy: 31065060.059019383
[2022-04-09 14:14:00.803353]Total energy: 31046008.210944694
[2022-04-09 14:16:15.108904]Total energy: 31084483.041357804
[2022-04-09 14:18:43.111644]Total energy: 31049895.85088407
[2022-04-09 14:20:11.994153]Total energy: 31044151.96826368
[2022-04-09 14:21:34.716450]Total energy: 31091119.63663839
[2022-04-09 14:23:03.902332]Total energy: 31025553.360119727
[2022-04-09 14:24:29.845672]Total energy: 31071014.348934386
[2022-04-09 14:25:52.310268]Total energy: 31089448.480374984
[2022-04-09 14:27:16.155037]Total energy: 30995130.758088
[2022-04-09 14:28:40.433485]Total energy: 31065399.282570563
[2022-04-09 14:30:01.621441]Total energy: 31056184.83861824
[2022-04-09 14:31:35.378715]Total energy: 31036766.960824993
[2022-04-09 14:33:04.636119]Total energy: 31058020.626916498
[2022-04-09 14:34:29.234818]Total energy: 31078057.22711731
[2022-04-09 14:35:50.640803]Total energy: 31081998.729565132
[2022-04-09 14:37:15.837788]Total energy: 31053239.815815292
[2022-04-09 14:38:37.901364]Total energy: 31040664.194421303
[2022-04-09 14:39:59.020112]Total energy: 31064713.80101208
[2022-04-09 14:41:42.368690]Total energy: 31015300.883210953
[2022-04-09 14:43:33.496952]Total energy: 31060851.498304963
[2022-04-09 14:45:11.501202]Total energy: 31041988.810386892
[2022-04-09 14:46:44.379500]Total energy: 31105864.597889643
[2022-04-09 14:48:15.893260]Total energy: 31078953.88328456
[2022-04-09 14:49:43.373816]Total energy: 31055660.640347917
[2022-04-09 14:51:30.569474]Total energy: 31067176.997902565
[2022-04-09 14:52:56.276477]Total energy: 31089445.941751305
[2022-04-09 14:54:16.852142]Total energy: 31065122.04231879
[2022-04-09 14:55:37.145159]Total energy: 31068461.167549208
[2022-04-09 14:56:58.159871]Total energy: 31032193.16378
[2022-04-09 14:58:19.935319]Total energy: 31057674.608055845
[2022-04-09 14:59:39.364301]Total energy: 31076120.749696743
[2022-04-09 15:01:09.371381]Total energy: 31058629.93295792
[2022-04-09 15:02:32.063192]Total energy: 31083983.250104968
[2022-04-09 15:03:53.336917]Total energy: 31052332.30653041
[2022-04-09 15:05:11.846676]Total energy: 31053587.657710563
[2022-04-09 15:06:37.233854]Total energy: 31096527.02025935
[2022-04-09 15:07:58.528462]Total energy: 31067634.38511272
[2022-04-09 15:09:20.250943]Total energy: 31013811.864633657
[2022-04-09 15:11:05.139429]Total energy: 31072215.884847637
[2022-04-09 15:12:53.495243]Total energy: 31013917.613796305
[2022-04-09 15:14:22.127293]Total energy: 31093426.557363633
[2022-04-09 15:15:41.125064]Total energy: 31060352.7094847
[2022-04-09 15:17:01.680073]Total energy: 31002671.264595456
[2022-04-09 15:18:21.948597]Total energy: 31067603.130624637
[2022-04-09 15:19:43.239727]Total energy: 31062135.179032784
[2022-04-09 15:21:28.678244]Total energy: 31069665.03651938
[2022-04-09 15:22:54.269628]Total energy: 31117509.12911588
[2022-04-09 15:24:15.561109]Total energy: 31040248.749673925
[2022-04-09 15:25:36.652058]Total energy: 31040696.7416247
[2022-04-09 15:26:55.917111]Total energy: 31085798.532500573
[2022-04-09 15:28:15.757803]Total energy: 31072942.938569963
[2022-04-09 15:29:34.358623]Total energy: 31047158.40206364
[2022-04-09 15:31:02.287035]Total energy: 31049698.064925402
[2022-04-09 15:32:33.335708]Total energy: 31036036.617236625
[2022-04-09 15:33:53.426019]Total energy: 31048461.71194101
[2022-04-09 15:35:12.602041]Total energy: 31065961.979132175
[2022-04-09 15:36:30.981369]Total energy: 31080379.009275187
[2022-04-09 15:37:48.758792]Total energy: 31090730.19802753
[2022-04-09 15:39:06.944619]Total energy: 31045615.666028697
[2022-04-09 15:40:31.147188]Total energy: 31061778.018014174
[2022-04-09 15:42:21.821370]Total energy: 31100268.42620888
[2022-04-09 15:43:40.461851]Total energy: 31068380.67280094
[2022-04-09 15:44:58.439710]Total energy: 31022023.68187221
[2022-04-09 15:46:15.825805]Total energy: 31061408.24000848
[2022-04-09 15:47:30.016378]Total energy: 31034359.582675323
[2022-04-09 15:48:43.102873]Total energy: 31056333.980412412
[2022-04-09 15:49:58.372346]Total energy: 31078140.35629421
[2022-04-09 15:51:25.243316]Total energy: 31042030.142847277
[2022-04-09 15:52:50.460326]Total energy: 31059812.021805923
[2022-04-09 15:54:05.427831]Total energy: 31058296.433176853
[2022-04-09 15:55:19.461955]Total energy: 31069217.492379237
[2022-04-09 15:56:38.533891]Total energy: 31082238.990099896
[2022-04-09 15:57:56.181547]Total energy: 31023145.89487734
[2022-04-09 15:59:12.385355]Total energy: 31024306.589716673
[2022-04-09 16:01:02.382373]Total energy: 31064882.930543594
[2022-04-09 16:02:45.384373]Total energy: 31044612.004791737
[2022-04-09 16:04:07.633741]Total energy: 31058092.439963304
[2022-04-09 16:05:26.982501]Total energy: 31095260.025557235
[2022-04-09 16:07:03.357434]Total energy: 31064165.311369132
[2022-04-09 16:08:40.479439]Total energy: 31034228.20920385
[2022-04-09 16:10:16.710975]Total energy: 31040721.414661374
[2022-04-09 16:12:15.105537]Total energy: 31060750.916393906
[2022-04-09 16:14:14.129730]Total energy: 31017174.67602669
[2022-04-09 16:16:00.428818]Total energy: 31041871.664805472
[2022-04-09 16:17:39.235352]Total energy: 31043230.79385907
[2022-04-09 16:19:19.202800]Total energy: 31032226.606767442
[2022-04-09 16:21:16.159373]Total energy: 31025103.861722525
[2022-04-09 16:23:19.134461]Total energy: 31051996.683886245
[2022-04-09 16:25:08.291100]Total energy: 31061158.51620765
[2022-04-09 16:26:48.064296]Total energy: 31051984.28098538
[2022-04-09 16:28:24.996659]Total energy: 31051334.047229312
[2022-04-09 16:30:00.605904]Total energy: 31056290.8730831
[2022-04-09 16:32:01.621408]Total energy: 31063421.715626217
[2022-04-09 16:33:58.114659]Total energy: 31025758.822792962
[2022-04-09 16:35:40.109629]Total energy: 31063260.547306716
[2022-04-09 16:37:21.231327]Total energy: 31079443.639055774
[2022-04-09 16:39:00.200820]Total energy: 31074490.520969737
[2022-04-09 16:41:04.346812]Total energy: 30987879.251434367
[2022-04-09 16:43:00.186908]Total energy: 31065520.837852973
[2022-04-09 16:44:51.697863]Total energy: 31027901.49536143
[2022-04-09 16:46:29.644379]Total energy: 31021147.1076628
[2022-04-09 16:48:05.495144]Total energy: 31051249.49649187
[2022-04-09 16:49:46.020401]Total energy: 31057884.467367522
[2022-04-09 16:51:42.894044]Total energy: 31041689.727340933
[2022-04-09 16:53:35.346453]Total energy: 31059088.142453052
[2022-04-09 16:55:17.586192]Total energy: 31075768.61093539
[2022-04-09 16:56:54.052542]Total energy: 31036987.741615396
[2022-04-09 16:58:34.578681]Total energy: 31053126.64713351
[2022-04-09 17:00:11.943942]Total energy: 31080886.590758417
[2022-04-09 17:01:56.103441]Total energy: 31066806.023235794
[2022-04-09 17:03:39.359948]Total energy: 31056376.69590154
[2022-04-09 17:05:13.890587]Total energy: 31093487.247665476
[2022-04-09 17:06:52.075308]Total energy: 31049202.53012139
[2022-04-09 17:08:34.346216]Total energy: 31051547.410762016
[2022-04-09 17:10:15.324307]Total energy: 31058984.08073491
[2022-04-09 17:12:00.704351]Total energy: 31081675.391321246
[2022-04-09 17:13:33.967946]Total energy: 31105065.35320609
[2022-04-09 17:15:08.286638]Total energy: 31081540.69578285
[2022-04-09 17:16:41.776705]Total energy: 31081197.0142453
[2022-04-09 17:18:14.710269]Total energy: 31065519.183704626
[2022-04-09 17:19:47.745466]Total energy: 31021095.42470704
[2022-04-09 17:21:30.726724]Total energy: 31095583.266327653
[2022-04-09 17:23:23.837394]Total energy: 31045543.343736023
[2022-04-09 17:25:06.048478]Total energy: 31039937.22935275
[2022-04-09 17:26:43.191363]Total energy: 31075827.24095893
[2022-04-09 17:28:16.311431]Total energy: 31057539.995665822
[2022-04-09 17:29:52.468059]Total energy: 31042520.215023864
[2022-04-09 17:31:34.759061]Total energy: 31023517.18368161
[2022-04-09 17:33:21.088337]Total energy: 31026410.286048796
[2022-04-09 17:35:01.193694]Total energy: 31072688.03885613
[2022-04-09 17:36:41.315702]Total energy: 31025709.645865172
[2022-04-09 17:38:16.504579]Total energy: 31040962.203358795
[2022-04-09 17:39:51.335067]Total energy: 31081648.0242591
[2022-04-09 17:41:39.937193]Total energy: 31062499.7672824
[2022-04-09 17:43:27.586230]Total energy: 31052398.318167284
[2022-04-09 17:45:03.831509]Total energy: 31095844.370183617
[2022-04-09 17:46:44.495954]Total energy: 31051159.311879292
[2022-04-09 17:48:22.425046]Total energy: 31026674.91649421
[2022-04-09 17:49:58.957259]Total energy: 31048531.848573897
[2022-04-09 17:51:52.903642]Total energy: 31035878.31371302
[2022-04-09 17:53:37.103766]Total energy: 31064203.01057227
[2022-04-09 17:55:22.439312]Total energy: 31007230.46167066
[2022-04-09 17:57:04.123190]Total energy: 31072397.73309539
[2022-04-09 17:58:45.039978]Total energy: 31055800.668733954
[2022-04-09 18:00:18.625114]Total energy: 31033799.652954213
[2022-04-09 18:01:51.616343]Total energy: 31082161.357120633
[2022-04-09 18:03:27.935634]Total energy: 31056356.738592338
[2022-04-09 18:05:03.942531]Total energy: 31047975.140107
[2022-04-09 18:06:35.472520]Total energy: 31028003.303718872
[2022-04-09 18:08:08.961189]Total energy: 31022422.485398557
[2022-04-09 18:09:43.698397]Total energy: 31089897.897914756
[2022-04-09 18:11:18.273100]Total energy: 31054451.572412346
[2022-04-09 18:12:54.461970]Total energy: 31060405.479795188
[2022-04-09 18:14:31.330846]Total energy: 31032588.720178194
[2022-04-09 18:16:09.456610]Total energy: 31061586.524757165
[2022-04-09 18:17:47.024048]Total energy: 30997128.013338756
[2022-04-09 18:19:19.654668]Total energy: 31072481.180209514
[2022-04-09 18:21:12.832149]Total energy: 31060272.732900202
[2022-04-09 18:23:19.164404]Total energy: 31051966.540293306
[2022-04-09 18:25:12.087628]Total energy: 31064897.132771634
[2022-04-09 18:26:55.566227]Total energy: 31108400.21464042
[2022-04-09 18:28:37.114532]Total energy: 31070724.667731967
[2022-04-09 18:30:53.089424]Total energy: 31049180.61832388
[2022-04-09 18:32:53.831019]Total energy: 31056089.315267228
[2022-04-09 18:34:37.229182]Total energy: 31055325.657646842
[2022-04-09 18:36:14.886127]Total energy: 31042963.740787346
[2022-04-09 18:37:52.428214]Total energy: 31072315.195727397
[2022-04-09 18:39:29.710716]Total energy: 31089854.79824136
[2022-04-09 18:41:20.801696]Total energy: 31076245.17390082
[2022-04-09 18:43:00.135677]Total energy: 31092573.606105126
[2022-04-09 18:44:32.745680]Total energy: 31060030.4237645
[2022-04-09 18:46:11.432360]Total energy: 31106174.137666423
[2022-04-09 18:47:46.343405]Total energy: 31055942.993300717
[2022-04-09 18:49:20.668938]Total energy: 31055697.78162877
[2022-04-09 18:51:20.121556]Total energy: 31023330.728199188
[2022-04-09 18:53:19.988937]Total energy: 31062031.00406313
[2022-04-09 18:54:59.581820]Total energy: 31052766.37159392
[2022-04-09 18:56:39.981165]Total energy: 31090591.986294966
[2022-04-09 18:58:18.112723]Total energy: 31019951.819040105
[2022-04-09 18:59:53.783425]Total energy: 31014572.147333987
[2022-04-09 19:01:54.705002]Total energy: 31019457.775640886
[2022-04-09 19:03:41.235580]Total energy: 31068691.313072503
[2022-04-09 19:05:28.126176]Total energy: 31073866.396073546
[2022-04-09 19:07:07.049165]Total energy: 31035398.734015934
[2022-04-09 19:08:43.984537]Total energy: 31059482.073377393
[2022-04-09 19:10:20.457068]Total energy: 31061272.12576939
[2022-04-09 19:12:29.872131]Total energy: 31094449.752209317
[2022-04-09 19:14:22.590972]Total energy: 31036442.532077186
[2022-04-09 19:16:02.656529]Total energy: 31026024.096423477
[2022-04-09 19:19:07.205942]Total energy: 31057778.320772305
[2022-04-09 19:21:19.417745]Total energy: 31027083.56784044
[2022-04-09 19:23:04.326673]Total energy: 31071966.692621443
[2022-04-09 19:24:35.832970]Total energy: 31085223.75591639
[2022-04-09 19:26:07.406453]Total energy: 31029920.0775585
[2022-04-09 19:27:41.154797]Total energy: 31028916.165439904
